,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,,
Position,Track Name,Artist,Streams,URL,Week Beginning,Week Ending,Country
38,Ferida Curada,Zé Neto & Cristiano,1830626,https://open.spotify.com/track/1U3tv41tFRgOfbytpuYQrR,2/14/2020,2/21/2020,Brazil
39,Serenata - Ao Vivo,Marília Mendonça,1806876,https://open.spotify.com/track/5fY9bVl1Wj4PIM3wnduWop,2/14/2020,2/21/2020,Brazil
40,Carreira Solo - Ao Vivo,Gusttavo Lima,1796883,https://open.spotify.com/track/1MmS7UIy3J1BTxfGCRvVqN,2/14/2020,2/21/2020,Brazil
41,To Voando Alto,Mc Poze do Rodo,1783807,https://open.spotify.com/track/7HLU2aJTAQfSIgJ2dMASsP,2/14/2020,2/21/2020,Brazil
42,Fake News - Ao Vivo,Gustavo Mioto,1751358,https://open.spotify.com/track/1G60NjxeOS7veR1EXuKPaW,2/14/2020,2/21/2020,Brazil
43,Tiro Certo - Ao Vivo,Zé Felipe,1694115,https://open.spotify.com/track/5MArTXEVyKBwoodjdy04fk,2/14/2020,2/21/2020,Brazil
44,Dois Lados,Wesley Safadão,1691760,https://open.spotify.com/track/3vSXPjfcebTt5mB8DXHWM6,2/14/2020,2/21/2020,Brazil
45,Kenny G,Matuê,1687039,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW,2/14/2020,2/21/2020,Brazil
46,Quarta Cadeira - Ao Vivo,Matheus & Kauan,1672981,https://open.spotify.com/track/5q0NlM6Pm8Pp3orq7zGiRn,2/14/2020,2/21/2020,Brazil
47,Áudio - Ao Vivo em Brasília,Diego & Victor Hugo,1670417,https://open.spotify.com/track/2PqPSf3gtTED79rWGwVtYg,2/14/2020,2/21/2020,Brazil
48,BALANÇA (feat. Pedro Sampaio),WC no Beat,1630940,https://open.spotify.com/track/4p8pEdPYOQLzJUKYrLOacy,2/14/2020,2/21/2020,Brazil
49,Intentions (feat. Quavo),Justin Bieber,1580522,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,2/14/2020,2/21/2020,Brazil
50,Perrengue - Ao Vivo,Gusttavo Lima,1564203,https://open.spotify.com/track/6mdU8glNHYdBBj5DuKSL1B,2/14/2020,2/21/2020,Brazil
51,Relógio Parado (Ao Vivo),Diego & Arnaldo,1563578,https://open.spotify.com/track/5n8Y78Pl5q8lqS7sJP61qw,2/14/2020,2/21/2020,Brazil
52,Barzinho Aleatório - Ao Vivo,Zé Neto & Cristiano,1473877,https://open.spotify.com/track/3WjSkl7VDWY1prwJw7dSG0,2/14/2020,2/21/2020,Brazil
53,Quando a vontade bater (Participação especial de PK Delas),Pk,1463370,https://open.spotify.com/track/26WpOBpHiIMoBuMEIwtOCH,2/14/2020,2/21/2020,Brazil
54,Pupila,ANAVITÓRIA,1445088,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk,2/14/2020,2/21/2020,Brazil
55,Señorita,Shawn Mendes,1412688,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2/14/2020,2/21/2020,Brazil
56,Ela Vem,MC G15,1383170,https://open.spotify.com/track/31yFXM26dazFnWI2eoOM5R,2/14/2020,2/21/2020,Brazil
57,Invocada (Participação especial de Léo Santana) - Ao vivo,Ludmilla,1365477,https://open.spotify.com/track/4k20Ie47EcWtS4wMBn8w8S,2/14/2020,2/21/2020,Brazil
58,Bate Palma,MC JottaPê,1361067,https://open.spotify.com/track/7offICpl9kla5kC61uUAs9,2/14/2020,2/21/2020,Brazil
59,"Mil Anos - Recorded At Mosh Studios, São Paulo",Jorge & Mateus,1351904,https://open.spotify.com/track/4UUtssVRs2aQTLQCAAtZg1,2/14/2020,2/21/2020,Brazil
60,Complicado,Vitão,1350751,https://open.spotify.com/track/6toDZSoqG5QUitFsoxavRy,2/14/2020,2/21/2020,Brazil
61,choque térmico - ao vivo,Luan Santana,1310870,https://open.spotify.com/track/159ntSAEWJ9zIMOSXmQ530,2/14/2020,2/21/2020,Brazil
62,Parabéns,Pabllo Vittar,1305128,https://open.spotify.com/track/6X0XdIcgwfVa9orJnDMQB0,2/14/2020,2/21/2020,Brazil
63,Sentou e Gostou,MC JottaPê,1286371,https://open.spotify.com/track/6V43u5SCjkfMpxMAXRPifr,2/14/2020,2/21/2020,Brazil
64,Vou Ter Que Superar - Ao Vivo,Matheus & Kauan,1276689,https://open.spotify.com/track/6sRLrSetyIwIKhW1eMlUNP,2/14/2020,2/21/2020,Brazil
65,No Time To Die,Billie Eilish,1257064,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR,2/14/2020,2/21/2020,Brazil
66,Se Prepara 2,Mc Livinho,1239460,https://open.spotify.com/track/0CgMeXQiNYJxPVQ2EMJxdL,2/14/2020,2/21/2020,Brazil
67,Tchau Brigado - Ao Vivo,Humberto & Ronaldo,1227821,https://open.spotify.com/track/2TR917wkDeRvwTE5cSfZFf,2/14/2020,2/21/2020,Brazil
68,"Para, Pensa e Volta - Ao Vivo",Yasmin Santos,1211749,https://open.spotify.com/track/2KyXyTrp3kp1Fsg7B1osYD,2/14/2020,2/21/2020,Brazil
69,RITMO (Bad Boys For Life),Black Eyed Peas,1209919,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,2/14/2020,2/21/2020,Brazil
70,Falling,Trevor Daniel,1201134,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,2/14/2020,2/21/2020,Brazil
71,Espaçosa Demais - Ao Vivo,Felipe Araújo,1196628,https://open.spotify.com/track/4lEw9Id7kLDSJ6KRdaenM9,2/14/2020,2/21/2020,Brazil
72,Tusa,KAROL G,1184272,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,2/14/2020,2/21/2020,Brazil
73,Tão Linda,Atitude 67,1179093,https://open.spotify.com/track/59WWulo1LM0njpIkcduCMn,2/14/2020,2/21/2020,Brazil
74,Girassol,Priscilla Alcantara,1176558,https://open.spotify.com/track/22rcaYTa2UgcLCbeO0NoNj,2/14/2020,2/21/2020,Brazil
75,Resenha lá em casa,MC Kevin o Chris,1175182,https://open.spotify.com/track/3NnW2EqJxvHYrRy3upaznl,2/14/2020,2/21/2020,Brazil
76,Amor de Fim de Noite,Orochi,1167337,https://open.spotify.com/track/0nDnvGagGAQP5vpgCyS5yH,2/14/2020,2/21/2020,Brazil
77,quando a bad bater - ao vivo,Luan Santana,1167023,https://open.spotify.com/track/5gvrBqNFFEWcxYPt3mamvJ,2/14/2020,2/21/2020,Brazil
78,Plaquinha de Aviso - Ao Vivo,Gustavo Mioto,1159252,https://open.spotify.com/track/3hhL2XqJ5IDzEAWI9OxOus,2/14/2020,2/21/2020,Brazil
79,The Box,Roddy Ricch,1153636,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,2/14/2020,2/21/2020,Brazil
80,Erro Antigo - Ao Vivo,Diego & Victor Hugo,1153471,https://open.spotify.com/track/7qpXCkcr3Zj4LDvdiWryns,2/14/2020,2/21/2020,Brazil
81,Algo Mais (Amante) - Ao Vivo,Xand Avião,1137949,https://open.spotify.com/track/4jGzR5Vri06Y5T9SxM7m5P,2/14/2020,2/21/2020,Brazil
82,On & On,Alok,1128446,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat,2/14/2020,2/21/2020,Brazil
83,Te Prometo,DENNIS,1114850,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN,2/14/2020,2/21/2020,Brazil
84,Mentira - Ao Vivo,Felipe Araújo,1106065,https://open.spotify.com/track/146Vb458Y5RbqEa0fYFPzm,2/14/2020,2/21/2020,Brazil
85,bad guy,Billie Eilish,1102415,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2/14/2020,2/21/2020,Brazil
86,Blinding Lights,The Weeknd,1094504,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,2/14/2020,2/21/2020,Brazil
87,Pagou De Superada,Mc Anônimo,1075317,https://open.spotify.com/track/3GSGW5pQhHKBmmQLebX3vx,2/14/2020,2/21/2020,Brazil
88,Todo Mundo Vai Sofrer - Ao Vivo,Marília Mendonça,1071894,https://open.spotify.com/track/4E6RdcCWMiHTu7zy1VTNDo,2/14/2020,2/21/2020,Brazil
89,Solteiro Não Trai - Ao Vivo,Gustavo Mioto,1070788,https://open.spotify.com/track/7oEr56KG6odStlQH0nvdyr,2/14/2020,2/21/2020,Brazil
90,Meu Abrigo,Melim,1065425,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe,2/14/2020,2/21/2020,Brazil
91,Baila Conmigo (feat. Kelly Ruiz),Dayvi,1060838,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG,2/14/2020,2/21/2020,Brazil
92,Nem de Graça / Saudade Arregaça - Ao Vivo,Pixote,1057026,https://open.spotify.com/track/3rDAHk73LZmgJIyGZstWQ0,2/14/2020,2/21/2020,Brazil
93,Circles,Post Malone,1053878,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2/14/2020,2/21/2020,Brazil
94,Aquecimento da Lexa,Lexa,1040039,https://open.spotify.com/track/67JokRnfWFJ93mA5HLIw6q,2/14/2020,2/21/2020,Brazil
95,Certo e Duvidoso (feat. Gaab) - Ao Vivo,Marcos & Belutti,1029708,https://open.spotify.com/track/7ArNH109yIfwIquJ535fsi,2/14/2020,2/21/2020,Brazil
96,A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília,Diego & Victor Hugo,1026001,https://open.spotify.com/track/4gDvg62vG96w0qJaF6wzcd,2/14/2020,2/21/2020,Brazil
97,Não Me Sinto Mal Mais,Sidoka,1023927,https://open.spotify.com/track/563yuGweEqRVQtjfsDVRyK,2/14/2020,2/21/2020,Brazil
98,Poesia Acústica #8: Amor e Samba,Pineapple StormTv,1021403,https://open.spotify.com/track/2RoWhAVtQrPU53BERYlmYZ,2/14/2020,2/21/2020,Brazil
99,ROXANNE,Arizona Zervas,1020598,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,2/14/2020,2/21/2020,Brazil
100,I Don't Care (with Justin Bieber),Ed Sheeran,1016655,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2/14/2020,2/21/2020,Brazil
101,Sou Vitorioso,Mc Lele JP,1015919,https://open.spotify.com/track/37hCsK2djczyRGWMjqzbxD,2/14/2020,2/21/2020,Brazil
102,Chora Até Perder a Fala - Ao Vivo,Gusttavo Lima,1013069,https://open.spotify.com/track/3ZkTtSBN1wcSw35F8GDRmr,2/14/2020,2/21/2020,Brazil
103,Vidrado Em Você,Dj Guuga,1012875,https://open.spotify.com/track/2kOmW169C7UV4SZDN9u0YO,2/14/2020,2/21/2020,Brazil
104,Someone You Loved,Lewis Capaldi,1007951,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2/14/2020,2/21/2020,Brazil
105,Lose Control,MEDUZA,1001936,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,2/14/2020,2/21/2020,Brazil
106,Ouvi Dizer,Melim,995746,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV,2/14/2020,2/21/2020,Brazil
107,Vai menina,PEDRO SAMPAIO,995182,https://open.spotify.com/track/1oQppEGTHYN53xfEaTz4ua,2/14/2020,2/21/2020,Brazil
108,Bebi Liguei - Ao Vivo,Marília Mendonça,976768,https://open.spotify.com/track/3RbXsVQr4jeTxvT35Hssq3,2/14/2020,2/21/2020,Brazil
109,everything i wanted,Billie Eilish,973419,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,2/14/2020,2/21/2020,Brazil
110,Rave Jogando o L,Mc Gw,971017,https://open.spotify.com/track/0AVDN1LiDn0abh39xqDRtQ,2/14/2020,2/21/2020,Brazil
111,Desfarreou - Ao Vivo,Henrique & Juliano,967600,https://open.spotify.com/track/4aRAWYYXERwlhE4qS4nBjE,2/14/2020,2/21/2020,Brazil
112,Forever (feat. Post Malone & Clever),Justin Bieber,955996,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ,2/14/2020,2/21/2020,Brazil
113,Poesia Acústica #6: Era uma Vez,Pineapple StormTv,955385,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr,2/14/2020,2/21/2020,Brazil
114,Cobaia,Lauana Prado,949929,https://open.spotify.com/track/1xyVMQx51Kab6eLVtE6twx,2/14/2020,2/21/2020,Brazil
115,Teu Segredo - Ao Vivo,Vou pro Sereno,930239,https://open.spotify.com/track/15DHt4fP4FARWLvWkIxdAx,2/14/2020,2/21/2020,Brazil
116,Gelo,Melim,927957,https://open.spotify.com/track/0J6cINt02c8UQqDG7vLShY,2/14/2020,2/21/2020,Brazil
117,Sei Lá,Projota,920574,https://open.spotify.com/track/6l1PdE7lQbodewVQh16GCM,2/14/2020,2/21/2020,Brazil
118,Evoluiu,MC Kevin o Chris,915896,https://open.spotify.com/track/0WhDotK0QXigmsrlw0DxKK,2/14/2020,2/21/2020,Brazil
119,Péssimo Negócio (Ao Vivo),Dilsinho,907233,https://open.spotify.com/track/5MMrkwK6AgNAsgHVdC7daZ,2/14/2020,2/21/2020,Brazil
120,Fingindo Maturidade - Ao Vivo,Mano Walter,906852,https://open.spotify.com/track/3tU3UAasaDA9OixXGC3O33,2/14/2020,2/21/2020,Brazil
121,Não Gosto Eu Amo - Ao Vivo,Henrique & Juliano,904254,https://open.spotify.com/track/6mnySl4xEnPy0ZBBWSAHc9,2/14/2020,2/21/2020,Brazil
122,Carnaval Chegando - Ao Vivo,Rennan da Penha,888165,https://open.spotify.com/track/4A8LKlysJXq8swPVDPd0xH,2/14/2020,2/21/2020,Brazil
123,Dois Enganados,Murilo Huff,878689,https://open.spotify.com/track/72N0CRIAqjETbhghrkCUW2,2/14/2020,2/21/2020,Brazil
124,Intenção - Ao Vivo,Marília Mendonça,862770,https://open.spotify.com/track/1qy7aOHnfnOMJoT1fhoLYG,2/14/2020,2/21/2020,Brazil
125,Brisa,IZA,858530,https://open.spotify.com/track/5rNNZ6fVYxkhwqUfImVhU1,2/14/2020,2/21/2020,Brazil
126,Physical,Dua Lipa,856900,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V,2/14/2020,2/21/2020,Brazil
127,Não sou obrigada,POCAH,855415,https://open.spotify.com/track/0nkDm27DGppCSk8dnGtvPa,2/14/2020,2/21/2020,Brazil
128,Maturidade (feat. Matheus & Kauan),Avine Vinny,852213,https://open.spotify.com/track/64ePZsgVWO1zRVpHxY2VYC,2/14/2020,2/21/2020,Brazil
129,Maldita de Ex,Mc Leozin,847185,https://open.spotify.com/track/6Diq6oBnDVzsrNcRllXRbM,2/14/2020,2/21/2020,Brazil
130,Meu talismã,IZA,844500,https://open.spotify.com/track/5aayWOEE7u7bxZ3r7dwIrX,2/14/2020,2/21/2020,Brazil
131,Onze e Pouquinho,Dilsinho,843947,https://open.spotify.com/track/65i9Mc7h1CG7ssI1OhMPcT,2/14/2020,2/21/2020,Brazil
132,Hoje Eu Beberei - Ao Vivo,Felipe Araújo,841524,https://open.spotify.com/track/4rnI4obabjGCPI2CCCs5VR,2/14/2020,2/21/2020,Brazil
133,Joga Sua Potranca,Dj Gabriel do Borel,839900,https://open.spotify.com/track/1gsWgGZvy4waIfWPuctvRU,2/14/2020,2/21/2020,Brazil
134,Romance Proibido - Ao Vivo,MC Kevin o Chris,837770,https://open.spotify.com/track/69Si1G3kLuCQLqQF1EbL25,2/14/2020,2/21/2020,Brazil
135,Lalala,Y2K,831411,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,2/14/2020,2/21/2020,Brazil
136,Piece Of Your Heart,MEDUZA,824432,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,2/14/2020,2/21/2020,Brazil
137,Adore You,Harry Styles,823427,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,2/14/2020,2/21/2020,Brazil
138,Memories,Maroon 5,821786,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2/14/2020,2/21/2020,Brazil
139,Deixa (feat. Ana Gabriela),Lagum,816419,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp,2/14/2020,2/21/2020,Brazil
140,Flor Que Se Cheira - Ao Vivo,Guilherme & Benuto,815671,https://open.spotify.com/track/49pu85144Xir6PgWjeyJhG,2/14/2020,2/21/2020,Brazil
141,Apaixonadinha - Ao Vivo,Marília Mendonça,808078,https://open.spotify.com/track/0rUL7vUZmCKxB0gS83W3aM,2/14/2020,2/21/2020,Brazil
142,Do Copo Eu Vim (feat. Marília Mendonça) - Ao Vivo em Brasília,Diego & Victor Hugo,802567,https://open.spotify.com/track/7sl95MXCpM8WWsaH1BqvR3,2/14/2020,2/21/2020,Brazil
143,Mágica - Ao Vivo,Matheus & Kauan,802162,https://open.spotify.com/track/5cN5ZOVcYBl4Lnq50Zeqsx,2/14/2020,2/21/2020,Brazil
144,Até o céu,Anitta,788816,https://open.spotify.com/track/0NRP5OIrTcgGvttJlSLO0n,2/14/2020,2/21/2020,Brazil
145,Sem Rede - Ao Vivo,Henrique & Juliano,785501,https://open.spotify.com/track/5J6b8IqTDgrEfQj4YanxLI,2/14/2020,2/21/2020,Brazil
146,Malemolência,Dynho Alves,777240,https://open.spotify.com/track/5rwdmpN5eMWIIwK4R96vv1,2/14/2020,2/21/2020,Brazil
147,Casos Pendentes - Acústico,Diego & Arnaldo,775444,https://open.spotify.com/track/24YUl9cgjcEvgJTr2WIT1q,2/14/2020,2/21/2020,Brazil
148,Ciumeira - Ao Vivo,Marília Mendonça,771424,https://open.spotify.com/track/7D5F5BzIon5zhzQrOU2pdN,2/14/2020,2/21/2020,Brazil
149,Café,Vitão,767142,https://open.spotify.com/track/6i9ToXS6CAfjpp8veBklg1,2/14/2020,2/21/2020,Brazil
150,Onda diferente (feat. Papatinho),Anitta,763271,https://open.spotify.com/track/2H8ETIUEoN9YMf56X66bxd,2/14/2020,2/21/2020,Brazil
151,Believer,Imagine Dragons,757389,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2/14/2020,2/21/2020,Brazil
152,Fica à vontade,PEDRO SAMPAIO,751055,https://open.spotify.com/track/0h1mVA8gOPR71lxSeY67uT,2/14/2020,2/21/2020,Brazil
153,Poesia Acústica #7: Céu Azul,Pineapple StormTv,750220,https://open.spotify.com/track/2FGhB10Gon36GgFcOTMQEW,2/14/2020,2/21/2020,Brazil
154,Jogação,Anitta,740381,https://open.spotify.com/track/2MKiL2LuTQfVfGKdbmYze3,2/14/2020,2/21/2020,Brazil
155,My Oh My (feat. DaBaby),Camila Cabello,735387,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,2/14/2020,2/21/2020,Brazil
156,Notificação Preferida - Ao Vivo,Zé Neto & Cristiano,725368,https://open.spotify.com/track/3tA0vALUwrzkTgHcm9j6oJ,2/14/2020,2/21/2020,Brazil
157,Bebe e Vem Me Procurar,Raí Saia Rodada,718720,https://open.spotify.com/track/3tu0GkIZwwkmILoD4HemBq,2/14/2020,2/21/2020,Brazil
158,Piece Of Your Heart - Alok Remix,MEDUZA,717111,https://open.spotify.com/track/6iW38RGqdDGOofmz2HeXLW,2/14/2020,2/21/2020,Brazil
159,Life Is Good (feat. Drake),Future,715817,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,2/14/2020,2/21/2020,Brazil
160,SOFRENDO FEITO UM LOUCO - SUMMER VERSION,Luan Santana,715815,https://open.spotify.com/track/1wHNSciCOxqs4dft2EWrIC,2/14/2020,2/21/2020,Brazil
161,50 Vezes - Ao Vivo,Sorriso Maroto,715299,https://open.spotify.com/track/01wavOnjFBNgdMWBFYIAP4,2/14/2020,2/21/2020,Brazil
162,Até que enfim - Ao vivo,Ferrugem,714890,https://open.spotify.com/track/1zI3RU0boCVsAXChjCvESu,2/14/2020,2/21/2020,Brazil
163,Dois Corações,Melim,712095,https://open.spotify.com/track/4xwPOyN9VgaTPehdsLiYul,2/14/2020,2/21/2020,Brazil
164,Atrasadinha - Ao Vivo,Felipe Araújo,708530,https://open.spotify.com/track/5EKHbW7mXcAR4hCyS3YXjb,2/14/2020,2/21/2020,Brazil
165,Amoreco,Simone & Simaria,706817,https://open.spotify.com/track/15Dl8e6gdR0I1IQn0M4SGi,2/14/2020,2/21/2020,Brazil
166,Dona de mim,IZA,705237,https://open.spotify.com/track/0H8CBal2Dcu5Yc001VotZN,2/14/2020,2/21/2020,Brazil
167,Na Cama Que Eu Paguei - Ao Vivo,Wesley Safadão,700563,https://open.spotify.com/track/6hqQPoB1yYKcLfByfxO8he,2/14/2020,2/21/2020,Brazil
168,Conheço Meu Gado - Ao Vivo,Henrique & Juliano,698547,https://open.spotify.com/track/2wlmLlbjh2F6Skqo2bt3of,2/14/2020,2/21/2020,Brazil
169,Deixa Tudo Como Tá - Ao Vivo,Thiaguinho,696402,https://open.spotify.com/track/0abrd2vT2W3JZBDNezUY7r,2/14/2020,2/21/2020,Brazil
170,Balão,Orochi,691130,https://open.spotify.com/track/2vHshN6rsDYqoiZlMhfRpo,2/14/2020,2/21/2020,Brazil
171,Se Eu Fosse Você - Ao Vivo,Henrique & Juliano,690105,https://open.spotify.com/track/3HXLUh9lzSrSLvrvLk2LjC,2/14/2020,2/21/2020,Brazil
172,Amor de Que (Brega Funk Remix),Pabllo Vittar,689284,https://open.spotify.com/track/51qqU9dkdrvHKyUapIWjob,2/14/2020,2/21/2020,Brazil
173,Espelho Meu - Ao Vivo,Henrique & Diego,675059,https://open.spotify.com/track/4mtHXZBOBMrZSI6jp3X9WJ,2/14/2020,2/21/2020,Brazil
174,Hoje Eu Vou Parar Na Gaiola,Mc Livinho,674522,https://open.spotify.com/track/0IQCOAw9ZAI6WnXIrl481F,2/14/2020,2/21/2020,Brazil
175,Namorada Reserva - Ao Vivo,Hugo & Guilherme,670785,https://open.spotify.com/track/5GHA824FwkHeBl5u1T6kLj,2/14/2020,2/21/2020,Brazil
176,Aquecimento do Pedro Sampaio,PEDRO SAMPAIO,670592,https://open.spotify.com/track/7wAQTVTggrFQ4bceY6e3GE,2/14/2020,2/21/2020,Brazil
177,Sacanagenzinha (Ao Vivo),Harmonia Do Samba,666462,https://open.spotify.com/track/3ugHD1hbqLwHl4ubH72EbU,2/14/2020,2/21/2020,Brazil
178,Ride It,Regard,662876,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,2/14/2020,2/21/2020,Brazil
179,Acende o Isqueiro,Orochi,657598,https://open.spotify.com/track/1DdEU9f7uXklMx6Dm0Mdwq,2/14/2020,2/21/2020,Brazil
180,Shallow,Lady Gaga,648098,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2/14/2020,2/21/2020,Brazil
181,7 rings,Ariana Grande,643181,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2/14/2020,2/21/2020,Brazil
182,Bumbum Ignorante,DENNIS,639930,https://open.spotify.com/track/14WsidKNckjSyoa18e0xnp,2/14/2020,2/21/2020,Brazil
183,Bebaça - Ao Vivo,Marília Mendonça,638098,https://open.spotify.com/track/6YjyT6MEMsMc41NNWk2dYg,2/14/2020,2/21/2020,Brazil
184,Milu,Gusttavo Lima,629680,https://open.spotify.com/track/1nqaSoiLuqevDes4S18sO7,2/14/2020,2/21/2020,Brazil
185,Happier,Marshmello,629528,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2/14/2020,2/21/2020,Brazil
186,Deixa a Pepeca - Ao Vivo,MC Kevin o Chris,628220,https://open.spotify.com/track/7fMCXv3vToSaxagz6Z1oIl,2/14/2020,2/21/2020,Brazil
187,Old Town Road - Remix,Lil Nas X,622012,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2/14/2020,2/21/2020,Brazil
188,Declaração pro Bar - Ao Vivo,Guilherme & Benuto,621466,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0,2/14/2020,2/21/2020,Brazil
189,Indomável (Participação especial de Belo),Pk,621141,https://open.spotify.com/track/4YbZBChhX5SkLhNJcvvhuD,2/14/2020,2/21/2020,Brazil
190,Um Pedido,Hungria Hip Hop,618009,https://open.spotify.com/track/3CgZi8DMUftJHK6WL2gKc1,2/14/2020,2/21/2020,Brazil
191,Pra Você Guardei O Amor,Nando Reis,616884,https://open.spotify.com/track/1EQ8sBQ7Abv9DvNBzhXAcv,2/14/2020,2/21/2020,Brazil
192,Mitsubishi,Orochi,615531,https://open.spotify.com/track/3bcduSxypEUxlM5UawQ3kD,2/14/2020,2/21/2020,Brazil
193,Nem de Graça,Pixote,614948,https://open.spotify.com/track/11Y1IGMIThaxu4ijcXRNYs,2/14/2020,2/21/2020,Brazil
194,Deixa,Mc Th,613795,https://open.spotify.com/track/4zZ2rPOa8itw3VuusVSicv,2/14/2020,2/21/2020,Brazil
195,Tá Rocheda,Os Barões Da Pisadinha,613363,https://open.spotify.com/track/3dPvQLKl42dMYWV4LWRTLK,2/14/2020,2/21/2020,Brazil
196,Positividade,Mc Bola,612792,https://open.spotify.com/track/1YAtg8jo5fR3Q01eO2jPTl,2/14/2020,2/21/2020,Brazil
197,Para não,MC WM,611566,https://open.spotify.com/track/23GNCotvXa7WPvgYuruJjE,2/14/2020,2/21/2020,Brazil
198,Do jeito que tu gosta,Pk,610279,https://open.spotify.com/track/34D0w6kVzuQ35vyHIFrWTC,2/14/2020,2/21/2020,Brazil
199,Tudo de bom,Pk,603552,https://open.spotify.com/track/3YqLyRFwjGuPBT7EHoyQH7,2/14/2020,2/21/2020,Brazil
200,A Casa É Sua,Casa Worship,602805,https://open.spotify.com/track/3h3fui1QXImL2zRcs9v2Lc,2/14/2020,2/21/2020,Brazil
1,Liberdade Provisória - Ao Vivo,Henrique & Juliano,5276797,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI,2/21/2020,2/28/2020,Brazil
2,Tudo Ok,Thiaguinho MT,5225605,https://open.spotify.com/track/4HUZBG98TYbxSR9V1V2DWS,2/21/2020,2/28/2020,Brazil
3,SENTADÃO,PEDRO SAMPAIO,4733666,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A,2/21/2020,2/28/2020,Brazil
4,A Gente Fez Amor - Ao Vivo,Gusttavo Lima,4259240,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5,2/21/2020,2/28/2020,Brazil
5,Vem Me Satisfazer,MC Ingryd,3964950,https://open.spotify.com/track/63SHcJzckFykS8faA5zojY,2/21/2020,2/28/2020,Brazil
6,Rave de Favela (feat. BEAM),Major Lazer,3936417,https://open.spotify.com/track/1K7WzjKDcDdVbKNGrB0gej,2/21/2020,2/28/2020,Brazil
7,Com ou Sem Mim - Ao Vivo,Gustavo Mioto,3712768,https://open.spotify.com/track/5L8ZEyIdZ2KE4Wf51SsuOF,2/21/2020,2/28/2020,Brazil
8,Combatchy (feat. MC Rebecca),Anitta,3591306,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw,2/21/2020,2/28/2020,Brazil
9,Graveto - Ao Vivo,Marília Mendonça,3327107,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o,2/21/2020,2/28/2020,Brazil
10,Surtada - Remix Brega Funk,Dadá Boladão,3315752,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r,2/21/2020,2/28/2020,Brazil
11,Litrão - Ao Vivo,Matheus & Kauan,3295950,https://open.spotify.com/track/5W1kqz2l1lDX77DXBMeXZg,2/21/2020,2/28/2020,Brazil
12,S de Saudade,Luíza & Maurílio,3196305,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL,2/21/2020,2/28/2020,Brazil
