,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,,
Position,Track Name,Artist,Streams,URL,Week Beginning,Week Ending,Country
81,Old Town Road - Remix,Lil Nas X,362558,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2/7/2020,2/14/2020,Canada
82,GOODMORNINGTOKYO!,TOKYO’S REVENGE,360181,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp,2/7/2020,2/14/2020,Canada
83,Ayy Macarena,Tyga,357165,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,2/7/2020,2/14/2020,Canada
84,Watermelon Sugar,Harry Styles,353231,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,2/7/2020,2/14/2020,Canada
85,Shallow,Lady Gaga,352106,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2/7/2020,2/14/2020,Canada
86,lovely (with Khalid),Billie Eilish,351121,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,2/7/2020,2/14/2020,Canada
87,Wow.,Post Malone,349080,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,2/7/2020,2/14/2020,Canada
88,Stuck In A Dream (feat. Gunna),Lil Mosey,344531,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ,2/7/2020,2/14/2020,Canada
89,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,343673,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd,2/7/2020,2/14/2020,Canada
90,You Need To Calm Down,Taylor Swift,342840,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,2/7/2020,2/14/2020,Canada
91,Going Bad (feat. Drake),Meek Mill,339258,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2/7/2020,2/14/2020,Canada
92,Suge,DaBaby,333981,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,2/7/2020,2/14/2020,Canada
93,Start Wit Me (feat. Gunna),Roddy Ricch,330625,https://open.spotify.com/track/7A20WnLkjtZU2d7hIB6Ziu,2/7/2020,2/14/2020,Canada
94,Pop Out (feat. Lil Tjay),Polo G,328909,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,2/7/2020,2/14/2020,Canada
95,MIDDLE CHILD,J. Cole,328873,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,2/7/2020,2/14/2020,Canada
96,Eastside (with Halsey & Khalid),benny blanco,327941,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2/7/2020,2/14/2020,Canada
97,Diva (feat. Lil Tecca),The Kid LAROI,326381,https://open.spotify.com/track/7gVwgc8b3XnO87TpmXXFA5,2/7/2020,2/14/2020,Canada
98,Bruises,Lewis Capaldi,325521,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,2/7/2020,2/14/2020,Canada
99,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,322036,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw,2/7/2020,2/14/2020,Canada
100,Never Seen the Rain,Tones And I,321068,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV,2/7/2020,2/14/2020,Canada
101,VALENTINO,24kGoldn,320055,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q,2/7/2020,2/14/2020,Canada
102,Sucker,Jonas Brothers,318640,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,2/7/2020,2/14/2020,Canada
103,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,318063,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,2/7/2020,2/14/2020,Canada
104,Tusa,KAROL G,316499,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,2/7/2020,2/14/2020,Canada
105,SICKO MODE,Travis Scott,310498,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2/7/2020,2/14/2020,Canada
106,223's (feat. 9lokknine),YNW Melly,310325,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T,2/7/2020,2/14/2020,Canada
107,Forever Yours - Avicii Tribute,Kygo,307262,https://open.spotify.com/track/3o1CUVeHIid49sabk6A6Nf,2/7/2020,2/14/2020,Canada
108,F.N,Lil Tjay,303250,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu,2/7/2020,2/14/2020,Canada
109,ORANGE SODA,Baby Keem,302086,https://open.spotify.com/track/5FkoSXiJPKTNyYgALRJFhD,2/7/2020,2/14/2020,Canada
110,Camelot,NLE Choppa,301328,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF,2/7/2020,2/14/2020,Canada
111,Higher Love,Kygo,299140,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,2/7/2020,2/14/2020,Canada
112,Hate Me (with Juice WRLD),Ellie Goulding,297209,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,2/7/2020,2/14/2020,Canada
113,Happier,Marshmello,295261,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2/7/2020,2/14/2020,Canada
114,The London (feat. J. Cole & Travis Scott),Young Thug,293883,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n,2/7/2020,2/14/2020,Canada
115,Without Me,Halsey,293832,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,2/7/2020,2/14/2020,Canada
116,stupid,Tate McRae,293041,https://open.spotify.com/track/4k3uABcX9iaGlt5pRJhumi,2/7/2020,2/14/2020,Canada
117,rockstar (feat. 21 Savage),Post Malone,292313,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2/7/2020,2/14/2020,Canada
118,Trampoline (with ZAYN),SHAED,290404,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI,2/7/2020,2/14/2020,Canada
119,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,290053,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW,2/7/2020,2/14/2020,Canada
120,ocean eyes,Billie Eilish,288706,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,2/7/2020,2/14/2020,Canada
121,Say You Won't Let Go,James Arthur,288113,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2/7/2020,2/14/2020,Canada
122,7 rings,Ariana Grande,287211,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2/7/2020,2/14/2020,Canada
123,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,284446,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn,2/7/2020,2/14/2020,Canada
124,No Judgement,Niall Horan,282263,https://open.spotify.com/track/5IUOU5xkzGHsRFOYNu3GSK,2/7/2020,2/14/2020,Canada
125,No Guidance (feat. Drake),Chris Brown,281520,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,2/7/2020,2/14/2020,Canada
126,Yellow Hearts,Ant Saunders,281217,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl,2/7/2020,2/14/2020,Canada
127,FML,Arizona Zervas,280314,https://open.spotify.com/track/6lruHh1jF7ezgbLv72xYmf,2/7/2020,2/14/2020,Canada
128,K Lo K (feat. Fivio Foreign),Tory Lanez,280222,https://open.spotify.com/track/3TlrDcdC7ydI8mto84R1GW,2/7/2020,2/14/2020,Canada
129,LOYAL (feat. Drake),PARTYNEXTDOOR,278430,https://open.spotify.com/track/5bvnqVuq7UFl0txSlHpsfS,2/7/2020,2/14/2020,Canada
130,Murder On My Mind,YNW Melly,277738,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,2/7/2020,2/14/2020,Canada
131,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,276548,https://open.spotify.com/track/4ea9w8c4ROqiZpJVhfBA3m,2/7/2020,2/14/2020,Canada
132,Believe (feat. Justin Timberlake),Meek Mill,272367,https://open.spotify.com/track/6fvqvUQr12qghH4N8gpAch,2/7/2020,2/14/2020,Canada
133,Be Alright,Dean Lewis,269634,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,2/7/2020,2/14/2020,Canada
134,Drip Too Hard (Lil Baby & Gunna),Lil Baby,267853,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,2/7/2020,2/14/2020,Canada
135,Panini,Lil Nas X,267000,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv,2/7/2020,2/14/2020,Canada
136,Shake The Room (feat. Quavo),Pop Smoke,266030,https://open.spotify.com/track/7rSnKi58HPIVC0FVyh04Q1,2/7/2020,2/14/2020,Canada
137,Only Human,Jonas Brothers,266003,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk,2/7/2020,2/14/2020,Canada
138,How Do You Sleep?,Sam Smith,264612,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,2/7/2020,2/14/2020,Canada
139,Lover,Taylor Swift,263696,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI,2/7/2020,2/14/2020,Canada
140,Youngblood,5 Seconds of Summer,263370,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2/7/2020,2/14/2020,Canada
141,"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)",Eminem,261284,https://open.spotify.com/track/0GQ5bFTVFFKpwNPc7KwQnB,2/7/2020,2/14/2020,Canada
142,I Like Me Better,Lauv,260478,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2/7/2020,2/14/2020,Canada
143,EARFQUAKE,"Tyler, The Creator",259995,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0,2/7/2020,2/14/2020,Canada
144,Dior,Pop Smoke,259297,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,2/7/2020,2/14/2020,Canada
145,Better Now,Post Malone,258824,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2/7/2020,2/14/2020,Canada
146,Call You Mine,The Chainsmokers,258742,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp,2/7/2020,2/14/2020,Canada
147,SAD!,XXXTENTACION,256187,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2/7/2020,2/14/2020,Canada
148,Don't Stop Believin',Journey,255870,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue,2/7/2020,2/14/2020,Canada
149,Graveyard,Halsey,255271,https://open.spotify.com/track/2ufmtcIFdFpuUYBPXK5f67,2/7/2020,2/14/2020,Canada
150,If I Can't Have You,Shawn Mendes,254991,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh,2/7/2020,2/14/2020,Canada
151,Birthday,Anne-Marie,254875,https://open.spotify.com/track/5hff5RQeE84pznOt8WEWeO,2/7/2020,2/14/2020,Canada
152,All Girls Are The Same,Juice WRLD,254759,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,2/7/2020,2/14/2020,Canada
153,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,254338,https://open.spotify.com/track/1v7L65Lzy0j0vdpRjJewt1,2/7/2020,2/14/2020,Canada
154,One Man Band,Old Dominion,253925,https://open.spotify.com/track/08dFHFTx6r67MTsYn5ilDR,2/7/2020,2/14/2020,Canada
155,Pure Water (with Migos),Mustard,252280,https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8,2/7/2020,2/14/2020,Canada
156,Lights Up,Harry Styles,250173,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb,2/7/2020,2/14/2020,Canada
157,Death,Trippie Redd,250077,https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y,2/7/2020,2/14/2020,Canada
158,Jocelyn Flores,XXXTENTACION,249896,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2/7/2020,2/14/2020,Canada
159,SLOW DANCING IN THE DARK,Joji,249611,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,2/7/2020,2/14/2020,Canada
160,Enemies (feat. DaBaby),Post Malone,249349,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF,2/7/2020,2/14/2020,Canada
161,Takeaway,The Chainsmokers,248800,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw,2/7/2020,2/14/2020,Canada
162,bury a friend,Billie Eilish,248481,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,2/7/2020,2/14/2020,Canada
163,IDK,Lil Tecca,247655,https://open.spotify.com/track/1tdofYaObJtffeWsCFrg04,2/7/2020,2/14/2020,Canada
164,Talk (feat. Disclosure),Khalid,247020,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,2/7/2020,2/14/2020,Canada
165,Dancing With A Stranger (with Normani),Sam Smith,246468,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2/7/2020,2/14/2020,Canada
166,YELL OH,Trippie Redd,244678,https://open.spotify.com/track/003VDDA7J3Xb2ZFlNx7nIZ,2/7/2020,2/14/2020,Canada
167,Noticed,Lil Mosey,244046,https://open.spotify.com/track/7zLYKWcXnYeHHWidalz7rj,2/7/2020,2/14/2020,Canada
168,Anyone,Demi Lovato,243828,https://open.spotify.com/track/18ssFhD04lWo1RzpcohnrG,2/7/2020,2/14/2020,Canada
169,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,242200,https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo,2/7/2020,2/14/2020,Canada
170,Darkness,Eminem,240543,https://open.spotify.com/track/5SiZJoLXp3WOl3J4C8IK0d,2/7/2020,2/14/2020,Canada
171,Better,Khalid,240240,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2/7/2020,2/14/2020,Canada
172,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,239843,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e,2/7/2020,2/14/2020,Canada
173,Whiskey Glasses,Morgan Wallen,238749,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00,2/7/2020,2/14/2020,Canada
174,Falling,Harry Styles,238681,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,2/7/2020,2/14/2020,Canada
175,goosebumps,Travis Scott,238361,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2/7/2020,2/14/2020,Canada
176,Maniac,Conan Gray,238320,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP,2/7/2020,2/14/2020,Canada
177,High Hopes,Panic! At The Disco,238246,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2/7/2020,2/14/2020,Canada
178,Make No Sense,YoungBoy Never Broke Again,236087,https://open.spotify.com/track/6klLvorLoo1sxvZcjJIY8I,2/7/2020,2/14/2020,Canada
179,Perfect,Ed Sheeran,235525,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2/7/2020,2/14/2020,Canada
180,Break My Stride,Matthew Wilder,234645,https://open.spotify.com/track/1mCsF9Tw4AkIZOjvZbZZdT,2/7/2020,2/14/2020,Canada
181,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,233755,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45,2/7/2020,2/14/2020,Canada
182,20/20,Lil Tjay,233230,https://open.spotify.com/track/4Hqh0dS4x07zuRw6eBTO7p,2/7/2020,2/14/2020,Canada
183,How I Move (feat. Lil Baby),Flipp Dinero,232891,https://open.spotify.com/track/14X1WxiHXdVRJ99cMCBzOE,2/7/2020,2/14/2020,Canada
184,I.F.L.Y.,Bazzi,230749,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD,2/7/2020,2/14/2020,Canada
185,Revenge,Joyner Lucas,229744,https://open.spotify.com/track/43mwjiAXLMqkOv4vtlNweU,2/7/2020,2/14/2020,Canada
186,Beautiful Crazy,Luke Combs,228455,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde,2/7/2020,2/14/2020,Canada
187,God's Plan,Drake,227725,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,2/7/2020,2/14/2020,Canada
188,Look Back at It,A Boogie Wit da Hoodie,227317,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8,2/7/2020,2/14/2020,Canada
189,Never Really Over,Katy Perry,227271,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0,2/7/2020,2/14/2020,Canada
190,Into the Unknown,Idina Menzel,226824,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W,2/7/2020,2/14/2020,Canada
191,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,226531,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR,2/7/2020,2/14/2020,Canada
192,I Fall Apart,Post Malone,226019,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,2/7/2020,2/14/2020,Canada
193,Legends,Juice WRLD,225837,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa,2/7/2020,2/14/2020,Canada
194,Heartless (feat. Morgan Wallen),Diplo,224308,https://open.spotify.com/track/0rFQ5cKYJ9WtHSKp9sxVYt,2/7/2020,2/14/2020,Canada
195,Behind Barz - Bonus,Drake,224193,https://open.spotify.com/track/4B7fTyj1FIPvP9tT5X3DnR,2/7/2020,2/14/2020,Canada
196,Peta (feat. Meek Mill),Roddy Ricch,224158,https://open.spotify.com/track/4bl1HBZliBuYpFZjWgefE4,2/7/2020,2/14/2020,Canada
197,Rodeo - feat. Nas,Lil Nas X,223533,https://open.spotify.com/track/7ikRId3U9AXd6tfF2fbItC,2/7/2020,2/14/2020,Canada
198,i love you,Billie Eilish,223472,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc,2/7/2020,2/14/2020,Canada
199,3 Nights,Dominic Fike,223202,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX,2/7/2020,2/14/2020,Canada
200,The Git Up,Blanco Brown,223088,https://open.spotify.com/track/2KKijf6Ett4kmVNJze2roh,2/7/2020,2/14/2020,Canada
1,The Box,Roddy Ricch,2156028,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,2/14/2020,2/21/2020,Canada
2,Intentions (feat. Quavo),Justin Bieber,1808110,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,2/14/2020,2/21/2020,Canada
3,Dance Monkey,Tones And I,1595541,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2/14/2020,2/21/2020,Canada
4,No Time To Die,Billie Eilish,1537680,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR,2/14/2020,2/21/2020,Canada
5,Life Is Good (feat. Drake),Future,1455920,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,2/14/2020,2/21/2020,Canada
6,Blinding Lights,The Weeknd,1305607,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,2/14/2020,2/21/2020,Canada
7,Forever (feat. Post Malone & Clever),Justin Bieber,1245565,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ,2/14/2020,2/21/2020,Canada
8,Godzilla (feat. Juice WRLD),Eminem,1241089,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,2/14/2020,2/21/2020,Canada
9,Don't Start Now,Dua Lipa,1144993,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,2/14/2020,2/21/2020,Canada
10,ROXANNE,Arizona Zervas,1118986,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,2/14/2020,2/21/2020,Canada
11,Blueberry Faygo,Lil Mosey,1112239,https://open.spotify.com/track/6wJYhPfqk3KGhHRG76WzOh,2/14/2020,2/21/2020,Canada
12,Yummy,Justin Bieber,1094227,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR,2/14/2020,2/21/2020,Canada
13,Falling,Trevor Daniel,1020509,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,2/14/2020,2/21/2020,Canada
14,Circles,Post Malone,1006945,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2/14/2020,2/21/2020,Canada
15,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",A Boogie Wit da Hoodie,994326,https://open.spotify.com/track/733c1CWmIGymoQXdp7Us88,2/14/2020,2/21/2020,Canada
16,everything i wanted,Billie Eilish,860273,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,2/14/2020,2/21/2020,Canada
17,Someone You Loved,Lewis Capaldi,840686,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2/14/2020,2/21/2020,Canada
18,You should be sad,Halsey,781377,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,2/14/2020,2/21/2020,Canada
19,My Oh My (feat. DaBaby),Camila Cabello,760912,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,2/14/2020,2/21/2020,Canada
20,High Fashion (feat. Mustard),Roddy Ricch,713924,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,2/14/2020,2/21/2020,Canada
21,Memories,Maroon 5,707747,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2/14/2020,2/21/2020,Canada
22,Suicidal,YNW Melly,686203,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,2/14/2020,2/21/2020,Canada
23,Adore You,Harry Styles,682576,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,2/14/2020,2/21/2020,Canada
24,Give No Fxk,Migos,672844,https://open.spotify.com/track/6ZelF5APDN5r6XnFqcnvWR,2/14/2020,2/21/2020,Canada
25,Before You Go,Lewis Capaldi,657086,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,2/14/2020,2/21/2020,Canada
26,To Die For,Sam Smith,638914,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx,2/14/2020,2/21/2020,Canada
27,Say So,Doja Cat,638136,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,2/14/2020,2/21/2020,Canada
28,If the World Was Ending - feat. Julia Michaels,JP Saxe,630250,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,2/14/2020,2/21/2020,Canada
29,bad guy,Billie Eilish,613859,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2/14/2020,2/21/2020,Canada
30,Habitual,Justin Bieber,612387,https://open.spotify.com/track/40qyPyljksBEqlNw5sW37T,2/14/2020,2/21/2020,Canada
31,What If I Told You That I Love You,Ali Gatie,609497,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi,2/14/2020,2/21/2020,Canada
32,Come Around Me,Justin Bieber,608182,https://open.spotify.com/track/2o9LAypwGH4ctV0i9boo6d,2/14/2020,2/21/2020,Canada
33,WHATS POPPIN,Jack Harlow,599989,https://open.spotify.com/track/3Q6F8RByyhRTJpRtZLY3cg,2/14/2020,2/21/2020,Canada
34,"10,000 Hours (with Justin Bieber)",Dan + Shay,598529,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2/14/2020,2/21/2020,Canada
35,Ballin' (with Roddy Ricch),Mustard,592676,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,2/14/2020,2/21/2020,Canada
36,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,590778,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892,2/14/2020,2/21/2020,Canada
37,What A Man Gotta Do,Jonas Brothers,582299,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd,2/14/2020,2/21/2020,Canada
38,After Hours,The Weeknd,576246,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v,2/14/2020,2/21/2020,Canada
39,BOP,DaBaby,573308,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,2/14/2020,2/21/2020,Canada
40,All Around Me,Justin Bieber,565312,https://open.spotify.com/track/5Py8zRKGkZvgHniVVtvNCN,2/14/2020,2/21/2020,Canada
41,Get Me (feat. Kehlani),Justin Bieber,560878,https://open.spotify.com/track/5VwwpU7KsLhgfbMEecedhJ,2/14/2020,2/21/2020,Canada
42,Señorita,Shawn Mendes,551446,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2/14/2020,2/21/2020,Canada
43,Sunday Best,Surfaces,543880,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,2/14/2020,2/21/2020,Canada
44,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,543247,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,2/14/2020,2/21/2020,Canada
45,Second Emotion (feat. Travis Scott),Justin Bieber,528518,https://open.spotify.com/track/1PnAx788sAvcI3ZxTlEyX8,2/14/2020,2/21/2020,Canada
46,Know Your Worth,Khalid,518533,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf,2/14/2020,2/21/2020,Canada
47,SUGAR,BROCKHAMPTON,517575,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,2/14/2020,2/21/2020,Canada
48,Roses - Imanbek Remix,SAINt JHN,515955,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,2/14/2020,2/21/2020,Canada
49,Bandit (with YoungBoy Never Broke Again),Juice WRLD,514546,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,2/14/2020,2/21/2020,Canada
50,hot girl bummer,blackbear,513622,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,2/14/2020,2/21/2020,Canada
51,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,500381,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG,2/14/2020,2/21/2020,Canada
52,Might Not Give Up (feat. Young Thug),A Boogie Wit da Hoodie,493052,https://open.spotify.com/track/4l2rsMfr20dj6nf6i6F3Y8,2/14/2020,2/21/2020,Canada
53,death bed (coffee for your head),Powfu,490589,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2/14/2020,2/21/2020,Canada
54,Lose Control,MEDUZA,486603,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,2/14/2020,2/21/2020,Canada
55,Available,Justin Bieber,477964,https://open.spotify.com/track/1b6tPXXCV2fSNtR3SKWUQA,2/14/2020,2/21/2020,Canada
56,HIGHEST IN THE ROOM,Travis Scott,475109,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,2/14/2020,2/21/2020,Canada
57,Running Over (feat. Lil Dicky),Justin Bieber,474476,https://open.spotify.com/track/75nKBP8jQu681pTNCtrEnn,2/14/2020,2/21/2020,Canada
58,RITMO (Bad Boys For Life),Black Eyed Peas,474119,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,2/14/2020,2/21/2020,Canada
59,OUT WEST (feat. Young Thug),JACKBOYS,459315,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,2/14/2020,2/21/2020,Canada
60,King Of My City,A Boogie Wit da Hoodie,454637,https://open.spotify.com/track/3o0nkjyy6eZL5lZcEpvJec,2/14/2020,2/21/2020,Canada
61,I Don't Care (with Justin Bieber),Ed Sheeran,454123,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2/14/2020,2/21/2020,Canada
62,VIBEZ,DaBaby,447799,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,2/14/2020,2/21/2020,Canada
63,Broke In A Minute,Tory Lanez,446886,https://open.spotify.com/track/2ZrAjMSmlbDIil0JaVgTHh,2/14/2020,2/21/2020,Canada
64,Confirmation,Justin Bieber,430283,https://open.spotify.com/track/60brXKLTC15vK0av5gIldm,2/14/2020,2/21/2020,Canada
65,Lucid Dreams,Juice WRLD,430264,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2/14/2020,2/21/2020,Canada
