,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
18,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh",796470,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU
19,"Blinding Lights","The Weeknd",767798,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
20,"3:59 AM",DIVINE,763142,https://open.spotify.com/track/2gNMXJDKRmKWuevBGjN8wo
21,"Ghungroo (From ""War"")","Arijit Singh",729270,https://open.spotify.com/track/0WdbnNKO0Jt4BZACSDQh44
22,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",719770,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
23,"Agar Tum Saath Ho (From ""Tamasha"")","Alka Yagnik",718877,https://open.spotify.com/track/2FCXQHugkoHE1K3tiDu8pu
24,"No Competition","Jass Manak",712429,https://open.spotify.com/track/4AVe62GFbb3ffKXjUSpiuv
25,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli",688013,https://open.spotify.com/track/57jOEZtoLQK4zF2x55bdkp
26,Makhna,"Tanishk Bagchi",681162,https://open.spotify.com/track/0ZHILXmUaVSLEOCWxPQ1ga
27,"Play Date","Melanie Martinez",678214,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
28,"lovely (with Khalid)","Billie Eilish",654304,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
29,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",Badshah,623251,https://open.spotify.com/track/6q9XTgfWilsnyiFofvYrIF
30,"Genda Phool (feat. Payal Dev)",Badshah,620901,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf
31,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")","Jasmine Sandlas",618329,https://open.spotify.com/track/11IAzj9706fIKBVCJyMNNt
32,"Sawan Mein Lag Gayi Aag","Mika Singh",615026,https://open.spotify.com/track/6oloWgrErtc8dG2WiV55gn
33,Señorita,"Shawn Mendes",611115,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
34,G.O.A.T.,"Diljit Dosanjh",594293,https://open.spotify.com/track/46QbY78ha62aiu6gBgC7lS
35,"Love Your Voice",JONY,588343,https://open.spotify.com/track/75VNPADAFa4iNpjEBUYMhF
36,"Kalank (Title Track)","Arijit Singh",588156,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
37,"Therefore I Am","Billie Eilish",587389,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
38,"First Kiss","Yo Yo Honey Singh",580715,https://open.spotify.com/track/1nhJF3mMAL9UgBz3vLLNuM
39,Chidiya,Vilen,579731,https://open.spotify.com/track/7mNZUnDWUDidWBFaUpVtOC
40,Memories,"Maroon 5",564094,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
41,"Keh Len De",Kaka,561528,https://open.spotify.com/track/3CHZhkihLupVrfYIyg869S
42,Adhiya,"Karan Aujla",544430,https://open.spotify.com/track/5LEjxlKCcYH8irGpRtjbj0
43,"Humraah (From ""Malang - Unleash The Madness"")","Sachet Tandon",541215,https://open.spotify.com/track/4xmkpE1Si5JL7NFxWrhV0S
44,"Malang (Title Track) [From ""Malang - Unleash The Madness""]","Ved Sharma",540941,https://open.spotify.com/track/25MPTnqXQB1H6OkwSYUXWx
45,Falling,"Trevor Daniel",540671,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
46,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra",538590,https://open.spotify.com/track/1y1rQTkWmrZdJmjwuK07GC
47,Butterfly,"Jass Manak",532103,https://open.spotify.com/track/0bII0GX8CepFivbJkscZlE
48,"Namo Namo","Amit Trivedi",527411,https://open.spotify.com/track/5QtQFSdyZEl0w4iDxAyv76
49,"Born to Shine","Diljit Dosanjh",515075,https://open.spotify.com/track/4XxfOvudrnBRdlgzEaq1sd
50,Believer,"Imagine Dragons",509770,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
51,"Main Tumhara","A.R. Rahman",508026,https://open.spotify.com/track/2ZvWoJ82LKCgD0nU9H5ue5
52,Chithiyaan,"Karan Aujla",504686,https://open.spotify.com/track/7HRvfjNicVkQnohrpOvjjL
53,"Pal Pal Dil Ke Paas- Title Track","Arijit Singh",504229,https://open.spotify.com/track/7lGhrfren1Zpwh0ds0zuUg
54,"Blue & Grey",BTS,502873,https://open.spotify.com/track/0n2moJpAEWHwaPYYjkzMDl
55,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")","Ayushmann Khurrana",500178,https://open.spotify.com/track/3qrdLVOClRU4yPkcXZ7c5u
56,"Tum Hi Aana (From ""Marjaavaan"")","Payal Dev",497364,https://open.spotify.com/track/6E9UwSfT80age2xknoMS7Y
57,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",493333,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
58,"Duniyaa (From ""Luka Chuppi"")",Akhil,482492,https://open.spotify.com/track/3s3J70eRpRH2hcYq4mEXTJ
59,"Udd Gaye - Bacardi House Party Sessions",Ritviz,482482,https://open.spotify.com/track/6wZJsut8fjiWiMPaccRAOX
60,"Baby Girl","Guru Randhawa",477203,https://open.spotify.com/track/0FoAlOXHI6KJ4RHP9v8jnw
61,"Scam 1992 Theme Music",Achint,477192,https://open.spotify.com/track/3A04b0nJb2nAzGUw2rqDsI
62,"Majha Block","Prem Dhillon",475884,https://open.spotify.com/track/3CPvL9ehmERejt7b5RvVAY
63,Phulkari,"Karan Randhawa",468852,https://open.spotify.com/track/1f660M0jwz7F4qlDjTSLmO
64,"Haan Main Galat",Pritam,467246,https://open.spotify.com/track/0MLZAgKQKHbPsJ12qHS860
65,"Brown Munde","AP Dhillon",461669,https://open.spotify.com/track/58f4twRnbZOOVUhMUpplJ4
66,"Let Me Down Slowly","Alec Benjamin",457745,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
67,"How You Like That",BLACKPINK,455012,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
68,"Khatam Hue Waande","Emiway Bantai",453820,https://open.spotify.com/track/3LlEnO0INKAExVe4JMi7p7
69,Baari,"Bilal Saeed",449699,https://open.spotify.com/track/7cuYb19oTyv1tLTgzH7qpv
70,Mehrama,Pritam,449439,https://open.spotify.com/track/6cUOiOY5qh2FpIQWIYAd2h
71,"Levitating (feat. DaBaby)","Dua Lipa",442627,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
72,Satya,DIVINE,439366,https://open.spotify.com/track/1xSCr5uIndaHKFdO4s2V6B
73,"Buttabomma - Telugu","Armaan Malik",432331,https://open.spotify.com/track/0dnDTvdUco2UbaBjUtPxNS
74,"death bed (coffee for your head)",Powfu,428717,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
75,"Punya Paap",DIVINE,425619,https://open.spotify.com/track/3zIhQR5cyxpVn8WpEivBCr
76,"Kho Gaye Hum Kahan","Jasleen Royal",422816,https://open.spotify.com/track/6nZiYSBwPQ7fYnVWkkkj4g
77,"Intentions (feat. Quavo)","Justin Bieber",421015,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
78,"Bewafa Tera Masoom Chehra","Rochak Kohli",419627,https://open.spotify.com/track/2plj6f8TqOF0YNuHd2VzJD
79,"Yaad Piya Ki Aane Lagi","Neha Kakkar",418231,https://open.spotify.com/track/0TkquWzzuxcrwbCWlTrKYF
80,"Can We Kiss Forever?",Kina,416042,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
81,"Lagdi Lahore Di (From ""Street Dancer 3D"")","Guru Randhawa",414933,https://open.spotify.com/track/5ZQnQnbUVtBO0pl3ShqVHG
82,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon",412500,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3
83,"Fly To My Room",BTS,410650,https://open.spotify.com/track/3QH8rQGNFX8VLbCgZ7uPTS
84,"Mera Bhai",DIVINE,410393,https://open.spotify.com/track/3v3FEONiwvufayPNcWzHhc
85,Closer,"The Chainsmokers",406380,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
86,"Tere Naal","Tulsi Kumar",398740,https://open.spotify.com/track/2Vw94w6FxCyaYwyCivi9Py
87,"Without Me",Halsey,398542,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
88,"Savage Love (Laxed – Siren Beat) [BTS Remix]","Jawsh 685",398030,https://open.spotify.com/track/4TgxFMOn5yoESW6zCidCXL
89,34+35,"Ariana Grande",396764,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
90,Sakhiyaan,"Maninder Buttar",396651,https://open.spotify.com/track/3sqRODOZ1Z6hR4F2tnFAlg
91,Qaafirana,"Arijit Singh",395902,https://open.spotify.com/track/0xkGTPTijMU84dtHr3KQQi
92,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva",392232,https://open.spotify.com/track/4OcvkkpF3xmyCGGY5IBlgi
93,"Kaattu Payale","G. V. Prakash",389110,https://open.spotify.com/track/3umai3byVVIwSfEZEUY7PJ
94,"Someone You Loved","Lewis Capaldi",384099,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
95,"Chellamma (From ""Doctor"")","Anirudh Ravichander",383492,https://open.spotify.com/track/0fGclndst25Qqy8j4u5De5
96,Satisfya,"Imran Khan",380267,https://open.spotify.com/track/6HGoVbCUr63SgU3TjxEVj6
97,"Dance Monkey","Tones And I",378020,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
98,"Kaatuka Kanule","G. V. Prakash",377903,https://open.spotify.com/track/0VnEZ9XMrhMu8OCDnRBoEL
99,"Lonely (with benny blanco)","Justin Bieber",376795,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
100,Faded,"Alan Walker",375669,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz
101,"Ice Cream (with Selena Gomez)",BLACKPINK,372851,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
102,Feelings,"Sumit Goswami",371326,https://open.spotify.com/track/0LRNOwAcNjPMxTYQahFo3S
103,"Boy With Luv (feat. Halsey)",BTS,369915,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
104,Perfect,"Ed Sheeran",368607,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
105,"WAP (feat. Megan Thee Stallion)","Cardi B",367222,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
106,"ily (i love you baby) (feat. Emilee)","Surf Mesa",367133,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
107,"Tum Se Hi (From ""Sadak 2"")","Ankit Tiwari",366425,https://open.spotify.com/track/2fwd3t4N8QNy9w7VT1zC97
108,"Hardum Humdum (From ""Ludo"")",Pritam,366237,https://open.spotify.com/track/33m7jeZJqPuuV2YZoF5yEs
109,"Muqabla (From ""Street Dancer 3D"")","Yash Narvekar",365277,https://open.spotify.com/track/28veUNu4veN0LOBVa0nFw8
110,"Tharagathi Gadhi - Telugu","Kala Bhairava",364739,https://open.spotify.com/track/7El6rXuDiiMNreCDv5QKBD
111,Telepathy,BTS,358140,https://open.spotify.com/track/2FVpOsjT1iquZ3SpCjZ9Ne
112,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon",356710,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg
113,"Nehu Da Vyah","Neha Kakkar",352573,https://open.spotify.com/track/2tVozFcI2IgHPO2FgMOnyp
114,"Uchiyaan Dewaraan - Baari 2","Bilal Saeed",352141,https://open.spotify.com/track/28k9vitXkjEw6n0gG6MPqz
115,"Dusk Till Dawn (feat. Sia) - Radio Edit",ZAYN,350476,https://open.spotify.com/track/3e7sxremeOE3wTySiOhGiP
116,Clash,"Diljit Dosanjh",349124,https://open.spotify.com/track/7krGSbOnw13S7tIpgVEWAo
117,"O Saki Saki (From ""Batla House"")","Neha Kakkar",347502,https://open.spotify.com/track/5djZm1zFGcJUSUqbBjrAZH
118,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")","Arijit Singh",346935,https://open.spotify.com/track/1NX33DecZrq4ZUGDc47AfN
119,"On My Way","Alan Walker",344757,https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI
120,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",343130,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
121,FRIENDS,Marshmello,341870,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
122,"Roses - Imanbek Remix","SAINt JHN",338901,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
123,"Alone, Pt. II","Alan Walker",338095,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
124,"you broke me first","Tate McRae",337426,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
125,"Let Me Love You","DJ Snake",336665,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU
126,"I Like Me Better",Lauv,336593,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
127,Samajavaragamana,"Sid Sriram",334143,https://open.spotify.com/track/3j9DrRebdWK1jkpOw9FZUy
128,"Ve Maahi","Arijit Singh",331855,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
129,"Holy (feat. Chance The Rapper)","Justin Bieber",330904,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
130,Stay,BTS,329056,https://open.spotify.com/track/3ndCsZfq8OVwwkz9mmZvUz
131,Shower,"Becky G",327742,https://open.spotify.com/track/3DmW6y7wTEYHJZlLo1r6XJ
132,"Watermelon Sugar","Harry Styles",324640,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
133,"bad guy","Billie Eilish",324141,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
134,Daisy,Ashnikko,323642,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
135,"7 rings","Ariana Grande",321246,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
136,"Savage Love (Laxed - Siren Beat)","Jawsh 685",319215,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
137,Pal,Javed-Mohsin,318226,https://open.spotify.com/track/5G7pZ8G8NFvS1MQ9H4L7dC
138,"Dil Diyan Gallan (From ""Tiger Zinda Hai"")","Atif Aslam",315670,https://open.spotify.com/track/1dryRELlvL4kpfkiKbXnBt
139,"Ek Tarfa","Darshan Raval",315356,https://open.spotify.com/track/64r6z0P3RnhpTGdkA7p5Os
140,Dis-ease,BTS,312597,https://open.spotify.com/track/54DmTIv86D3sYdiawjULQ0
141,"Shona Shona","Tony Kakkar",312537,https://open.spotify.com/track/4OPlDG7JilNzoNfkH2ZRWy
142,"Jaan 'Nisaar (Arijit)","Arijit Singh",312075,https://open.spotify.com/track/6pzlnyHTVYi5FOmrgOmC95
143,"Ik Tera","Maninder Buttar",310192,https://open.spotify.com/track/57DhVYA7E1CyrE4OKuyLb7
144,"Shape of You","Ed Sheeran",309363,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
145,"Chal Bombay",DIVINE,309294,https://open.spotify.com/track/6AooRgSRDzbCYL4NZ4RCjU
146,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,305762,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
147,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")","Tony Kakkar",304491,https://open.spotify.com/track/7ofWUKeNCUw1P64ArIwG9b
148,"Asal Mein","Darshan Raval",304484,https://open.spotify.com/track/0rMeOAvbQZ2RTG4B6L1M4p
149,Kabira,"Tochi Raina",303533,https://open.spotify.com/track/4bD9z9qa4qg9BhryvYWB7c
150,"Vaathi Coming","Anirudh Ravichander",302908,https://open.spotify.com/track/2BcPFQ7nrtUObgAs72xaac
151,"8 Parche","Baani Sandhu",302326,https://open.spotify.com/track/42ETKyApzUl8hTtytFAjen
152,Cradles,"Sub Urban",302193,https://open.spotify.com/track/1y4jsQt7MjnZhiD1L6qFBC
153,"Old Skool","Prem Dhillon",301853,https://open.spotify.com/track/4V9rQZOGILc4YfBnCDXgTz
154,Libaas,Kaka,301368,https://open.spotify.com/track/0vqw3BCyNr3DDVBmjD21H8
155,"Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]",Mithoon,300805,https://open.spotify.com/track/2U0BLmYoSESYOdwMxW2yA9
156,Rider,DIVINE,300268,https://open.spotify.com/track/4HgGRoPXYSEZlyaKz26qNQ
157,"Ek Raat",Vilen,300160,https://open.spotify.com/track/2jHicGSFIXm8dUdGz2wwzx
158,Vail,"Mankirt Aulakh",299995,https://open.spotify.com/track/1bqAnuqlgbQ55AByEp0SmM
159,"Laal Bindi",Akull,299807,https://open.spotify.com/track/3gOlVEwSmsrqKt590wbWt3
160,"Same Beef",Bohemia,299153,https://open.spotify.com/track/65c6VCikt7f5sAS1heoYQC
161,Bachalo,Akhil,297912,https://open.spotify.com/track/1v8NfOckFEnck9gp7iyetm
162,"The Box","Roddy Ricch",294889,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
163,"Mad at Disney","salem ilese",293421,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
164,"Tum Se Hi","Mohit Chauhan",292582,https://open.spotify.com/track/7eQl3Yqv35ioqUfveKHitE
165,Wonder,"Shawn Mendes",291903,https://open.spotify.com/track/6ZuahEctZD6w75peme58hm
166,Attention,"Charlie Puth",291352,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
167,"Kya Baat Aa","Karan Aujla",291210,https://open.spotify.com/track/5XBUtdLhHkWMacY3I5kz8X
168,"Deep End",Fousheé,289944,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA
169,"Disco Rap",DIVINE,289832,https://open.spotify.com/track/3l84vjvLnKIfqLLdZXKq2B
170,"Lovesick Girls",BLACKPINK,288696,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C
171,"Sun Fer","Khan Bhaini",286590,https://open.spotify.com/track/44s5YGWmZoz9rKaEBXmXXp
172,"Tujhe Kitna Chahein Aur (Film Version) [From ""Kabir Singh""]","Jubin Nautiyal",286262,https://open.spotify.com/track/3lT4SlZVvqLhMeiuBv7gHW
173,"Besharam Bewaffa (From ""Jaani Ve"")","B Praak",285331,https://open.spotify.com/track/7F3SkHzIWil7U8OFuJ0cBD
174,"Chale Aana (From ""De De Pyaar De"")","Amaal Mallik",285247,https://open.spotify.com/track/6vuMdb0E8buJeSHArN3dXk
175,"Proper Patola",Badshah,285043,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT
176,"Aaj Bhi","Vishal Mishra",284634,https://open.spotify.com/track/6LpswW9691XT9OjVSvDU6G
177,"Kun Faya Kun","A.R. Rahman",283461,https://open.spotify.com/track/7F8RNvTQlvbeBLeenycvN6
178,"Humdard (From ""Ek Villain"")","Arijit Singh",283413,https://open.spotify.com/track/2PvaburAUlhNHxVhw5lvOq
179,"Pyaar Tenu Karda Gabru (From ""Shubh Mangal Zyada Saavdhan"")",Romy,283062,https://open.spotify.com/track/0OcVZqIer0LLu3K8sdU5Yb
180,"Bai Bai","Gulab Sidhu",279722,https://open.spotify.com/track/4FuQxMZP3ToPrc17Jdh4r1
181,"It's You","Ali Gatie",279213,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
182,"Love Me Like You Do - From ""Fifty Shades Of Grey""","Ellie Goulding",278449,https://open.spotify.com/track/3zHq9ouUJQFQRf3cm1rRLu
183,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake",277155,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY
184,"Pachtaoge (From ""Jaani Ve"")","Arijit Singh",275928,https://open.spotify.com/track/5ZU1GwpkNJPaGbUwXX5rpQ
185,"Sauda Khara Khara","Diljit Dosanjh",275604,https://open.spotify.com/track/4LLvxxkWtt818FNO3cbsdo
186,"Psycho Saiyaan (From ""Saaho"")","Sachet Tandon",274638,https://open.spotify.com/track/3ZjMdVOWxQ53FKrmkgCv95
187,"Sugar & Brownies",DHARIA,274504,https://open.spotify.com/track/3EZocpoj4dsFqsluUGHnwT
188,Wolves,"Selena Gomez",274403,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
189,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,272404,https://open.spotify.com/track/6FuGJB290AQMAHTfjOYVaK
190,"Channa Mereya",Pritam,271171,https://open.spotify.com/track/0H2iJVgorRR0ZFgRqGUjUM
191,Banglow,"Avvy Sra",268743,https://open.spotify.com/track/447ahkLo3OBJfJRWEq0Psl
192,"BamBholle (From ""Laxmii"")",Ullumanati,268540,https://open.spotify.com/track/47Qb3mfcWF1qPuAVBvniDe
193,Gucci,"Aroob Khan",268131,https://open.spotify.com/track/7GG8loWh3JFsNtWGps6ALe
194,Yummy,"Justin Bieber",268000,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
195,"Yes or No","Jass Manak",266189,https://open.spotify.com/track/2ExyTR2mIjHyXysRf1Lnhh
196,"Ae Dil Hai Mushkil Title Track",Pritam,266011,https://open.spotify.com/track/1UWacd8x8tPPwmrPB1MoBI
197,"Yaen Ennai Pirindhaai - Male","Sid Sriram",265779,https://open.spotify.com/track/2GYzXSeNa3Y0BfIfS1VJj3
198,"Treat You Better","Shawn Mendes",264888,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
199,"Choosale Kallaraa (From ""Sr Kalyanamandapam"")","Sid Sriram",264599,https://open.spotify.com/track/3dpAQLMeiz0AzSSYPNPyjW
200,Lily,"Alan Walker",262035,https://open.spotify.com/track/0lks2Kt9veMOFEAPN0fsqN
