,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
29,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,462010,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
30,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")","Ayushmann Khurrana",461390,https://open.spotify.com/track/3qrdLVOClRU4yPkcXZ7c5u
31,"Roses - Imanbek Remix","SAINt JHN",454299,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
32,"Malang (Title Track) [From ""Malang - Unleash The Madness""]","Ved Sharma",448269,https://open.spotify.com/track/25MPTnqXQB1H6OkwSYUXWx
33,"Humraah (From ""Malang - Unleash The Madness"")","Sachet Tandon",446163,https://open.spotify.com/track/4xmkpE1Si5JL7NFxWrhV0S
34,"Agar Tum Saath Ho (From ""Tamasha"")","Alka Yagnik",440736,https://open.spotify.com/track/1fzAokzOONl4XEPUFoammu
35,"Udd Gaye - Bacardi House Party Sessions",Ritviz,434237,https://open.spotify.com/track/6wZJsut8fjiWiMPaccRAOX
36,"Duniyaa (From ""Luka Chuppi"")",Akhil,430508,https://open.spotify.com/track/3s3J70eRpRH2hcYq4mEXTJ
37,"Illegal Weapon 2.0","Jasmine Sandlas",420645,https://open.spotify.com/track/7CY0CmCpSglfUKCBOOiRfw
38,"How You Like That",BLACKPINK,417834,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
39,"POPSTAR (feat. Drake)","DJ Khaled",407239,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
40,"lovely (with Khalid)","Billie Eilish",402853,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
41,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",Badshah,400627,https://open.spotify.com/track/6q9XTgfWilsnyiFofvYrIF
42,Mehrama,Pritam,397068,https://open.spotify.com/track/6cUOiOY5qh2FpIQWIYAd2h
43,"Pal Pal Dil Ke Paas- Title Track","Arijit Singh",393024,https://open.spotify.com/track/7lGhrfren1Zpwh0ds0zuUg
44,"Dance Monkey","Tones And I",390087,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
45,Believer,"Imagine Dragons",388873,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
46,"Yes or No","Jass Manak",383161,https://open.spotify.com/track/7JzxfyTnhw4dCb35O3ojgn
47,"Namo Namo","Amit Trivedi",380946,https://open.spotify.com/track/5QtQFSdyZEl0w4iDxAyv76
48,"Haan Main Galat",Pritam,375232,https://open.spotify.com/track/0MLZAgKQKHbPsJ12qHS860
49,"Born to Shine","Diljit Dosanjh",374008,https://open.spotify.com/track/4XxfOvudrnBRdlgzEaq1sd
50,"Kya Baat Aa","Karan Aujla",359597,https://open.spotify.com/track/5XBUtdLhHkWMacY3I5kz8X
51,"Can We Kiss Forever?",Kina,358960,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
52,"Boy With Luv (feat. Halsey)",BTS,353699,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
53,"No Competition","Jass Manak",352855,https://open.spotify.com/track/0kCdXeYJS3wyhcvOonRmeg
54,"TKN (feat. Travis Scott)",ROSALÍA,348838,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
55,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon",347641,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3
56,"Ek Tarfa","Darshan Raval",341952,https://open.spotify.com/track/64r6z0P3RnhpTGdkA7p5Os
57,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva",341727,https://open.spotify.com/track/4OcvkkpF3xmyCGGY5IBlgi
58,"Tum Hi Aana (From ""Marjaavaan"")","Payal Dev",337793,https://open.spotify.com/track/6E9UwSfT80age2xknoMS7Y
59,"Tum Se Hi","Ankit Tiwari",335847,https://open.spotify.com/track/4W49kIadQlZGLr1waTuHR3
60,Sakhiyaan,"Maninder Buttar",332551,https://open.spotify.com/track/3sqRODOZ1Z6hR4F2tnFAlg
61,"Intentions (feat. Quavo)","Justin Bieber",331421,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
62,Qaafirana,"Arijit Singh",330168,https://open.spotify.com/track/0xkGTPTijMU84dtHr3KQQi
63,"Tere Naal","Tulsi Kumar",327529,https://open.spotify.com/track/2Vw94w6FxCyaYwyCivi9Py
64,"Jaan 'Nisaar (Arijit)","Arijit Singh",325551,https://open.spotify.com/track/6pzlnyHTVYi5FOmrgOmC95
65,"Khulke Jeene Ka","A.R. Rahman",320365,https://open.spotify.com/track/1XFZMenJ30FfGOsj8X5sqf
66,"Dil Bechara","A.R. Rahman",319795,https://open.spotify.com/track/4UJkUnfEEL8B2JZ1OQfYOO
67,"On My Way","Alan Walker",319663,https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI
68,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon",311278,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg
69,Cradles,"Sub Urban",310825,https://open.spotify.com/track/1y4jsQt7MjnZhiD1L6qFBC
70,"Someone You Loved","Lewis Capaldi",310394,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
71,"Without Me",Halsey,307692,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
72,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")","Arijit Singh",301789,https://open.spotify.com/track/1aIhAX6324JZmhNnGltwkK
73,"Ek Raat",Vilen,301589,https://open.spotify.com/track/2jHicGSFIXm8dUdGz2wwzx
74,"Asal Mein","Darshan Raval",301332,https://open.spotify.com/track/1StFDfq4raRws97W8Wb3QS
75,Closer,"The Chainsmokers",301218,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
76,Befikar,"Tanzeel Khan",291680,https://open.spotify.com/track/0Qxis7LXvwqhCO2qOKCmLX
77,"Yaad Piya Ki Aane Lagi","Neha Kakkar",291244,https://open.spotify.com/track/0TkquWzzuxcrwbCWlTrKYF
78,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",290371,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
79,"Let Me Down Slowly","Alec Benjamin",289542,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
80,Kasoor,"Prateek Kuhad",287515,https://open.spotify.com/track/08kTa3SL9sV6Iy8KLKtGql
81,"Laal Bindi",Akull,283282,https://open.spotify.com/track/3gOlVEwSmsrqKt590wbWt3
82,"Ve Maahi","Arijit Singh",278449,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
83,Faded,"Alan Walker",278371,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz
84,"Ik Tera","Maninder Buttar",277693,https://open.spotify.com/track/57DhVYA7E1CyrE4OKuyLb7
85,"bad guy","Billie Eilish",277351,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
86,"Taare Ginn","A.R. Rahman",276425,https://open.spotify.com/track/1wbxjQnN7MTk8MKt3SumyY
87,Perfect,"Ed Sheeran",273853,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
88,"Lagdi Lahore Di (From ""Street Dancer 3D"")","Guru Randhawa",273010,https://open.spotify.com/track/5ZQnQnbUVtBO0pl3ShqVHG
89,Baari,"Bilal Saeed",272991,https://open.spotify.com/track/7cuYb19oTyv1tLTgzH7qpv
90,"Kho Gaye Hum Kahan","Jasleen Royal",270784,https://open.spotify.com/track/6nZiYSBwPQ7fYnVWkkkj4g
91,"Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]",Mithoon,270645,https://open.spotify.com/track/2U0BLmYoSESYOdwMxW2yA9
92,"8 Parche","Baani Sandhu",267472,https://open.spotify.com/track/42ETKyApzUl8hTtytFAjen
93,"I Like Me Better",Lauv,264734,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
94,"Laugh Now Cry Later (feat. Lil Durk)",Drake,259066,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
95,"Tujhe Kitna Chahein Aur (Film Version) [From ""Kabir Singh""]","Jubin Nautiyal",258991,https://open.spotify.com/track/3lT4SlZVvqLhMeiuBv7gHW
96,Satisfya,"Imran Khan",257869,https://open.spotify.com/track/6HGoVbCUr63SgU3TjxEVj6
97,Skechers,DripReport,257827,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
98,"Same Beef",Bohemia,256449,https://open.spotify.com/track/65c6VCikt7f5sAS1heoYQC
99,"Breaking Me",Topic,256076,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
100,"Buttabomma - Telugu","Armaan Malik",255739,https://open.spotify.com/track/0dnDTvdUco2UbaBjUtPxNS
101,"7 rings","Ariana Grande",253520,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
102,FRIENDS,Marshmello,252391,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
103,ON,BTS,251041,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
104,"Kalla Sohna Nai",Akhil,249011,https://open.spotify.com/track/4yurVSNjaPBKkOpbZWtuJO
105,Butterfly,"Jass Manak",242437,https://open.spotify.com/track/480Zt0NUsxTql86SlMtiVz
106,Yummy,"Justin Bieber",240755,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
107,"Thandi Hawa",Ritviz,238245,https://open.spotify.com/track/7EPMILezRmD7gHhgx11e7k
108,Yalgaar,"Ajey Nagar (CarryMinati)",237051,https://open.spotify.com/track/0RGp4KA9wvndxqPIWoKwnD
109,"Saari Ki Saari 2.0","Darshan Raval",235739,https://open.spotify.com/track/34ppgPuSUgKIqUIBT26ulf
110,Attention,"Charlie Puth",233553,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
111,"Such a Whore (Stellular Remix)",JVLA,232912,https://open.spotify.com/track/6A25J9As7towpxovYryAWr
112,"Smile (with The Weeknd)","Juice WRLD",228849,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
113,"Dusk Till Dawn (feat. Sia) - Radio Edit",ZAYN,228005,https://open.spotify.com/track/3e7sxremeOE3wTySiOhGiP
114,"Dooriyan (feat. Kaprila)","Dino James",227859,https://open.spotify.com/track/4nKc9yiwXWlEByq1oMfHU6
115,Vaaste,"Dhvani Bhanushali",227568,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3
116,"Tera Ghata","Gajendra Verma",227271,https://open.spotify.com/track/0JBhoxPKHJc1ZeJrjSt0VO
117,"Kuch Bhi Ho Jaye","B Praak",226918,https://open.spotify.com/track/2uzEDXVEAjLhGynxLu1dd9
118,Kabira,"Tochi Raina",226878,https://open.spotify.com/track/4bD9z9qa4qg9BhryvYWB7c
119,"O Saki Saki (From ""Batla House"")","Neha Kakkar",226864,https://open.spotify.com/track/5djZm1zFGcJUSUqbBjrAZH
120,Thunder,"Imagine Dragons",225461,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
121,"Jab Tak (From ""M.S.Dhoni - The Untold Story"")","Armaan Malik",225303,https://open.spotify.com/track/6tkl6rjuXWtVOCaXSSSCz2
122,"Pachtaoge (From ""Jaani Ve"")","Arijit Singh",224609,https://open.spotify.com/track/5ZU1GwpkNJPaGbUwXX5rpQ
123,"Stuck with U (with Justin Bieber)","Ariana Grande",224354,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
124,"Let Me Love You","DJ Snake",223042,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU
125,"Muqabla (From ""Street Dancer 3D"")","Yash Narvekar",222440,https://open.spotify.com/track/28veUNu4veN0LOBVa0nFw8
126,"Chale Aana (From ""De De Pyaar De"")","Amaal Mallik",221748,https://open.spotify.com/track/6vuMdb0E8buJeSHArN3dXk
127,"Girls Like You (feat. Cardi B)","Maroon 5",221218,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
128,Chedkhaniyaan,Shankar-Ehsaan-Loy,221081,https://open.spotify.com/track/30PPEJ1pEhtVnrgVNK5MEw
129,"Shape of You","Ed Sheeran",221017,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
130,Samajavaragamana,"Sid Sriram",220953,https://open.spotify.com/track/3j9DrRebdWK1jkpOw9FZUy
131,"Proud To Be Desi","Khan Bhaini",220443,https://open.spotify.com/track/7ekTRsrREoqHWTM4Fo8cjU
132,"Kalank (Title Track)","Arijit Singh",219668,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
133,"Kun Faya Kun","A.R. Rahman",219476,https://open.spotify.com/track/7F8RNvTQlvbeBLeenycvN6
134,Heather,"Conan Gray",219472,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
135,Sage,Ritviz,219170,https://open.spotify.com/track/64RkEV5b7bG697vhIPMlrl
136,"Ik Vaari Aa (From ""Raabta"")","Arijit Singh",218089,https://open.spotify.com/track/5sul5AkWmzi2fE70oS7mK9
137,"you broke me first","Tate McRae",217983,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
138,"Koka vs Coca - Remix","Ayushmann Khurrana",215903,https://open.spotify.com/track/7GyiVs46GehUy9tDnQ5VVO
139,"Be Kind (with Halsey)",Marshmello,215855,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
140,Lily,"Alan Walker",215661,https://open.spotify.com/track/0lks2Kt9veMOFEAPN0fsqN
141,"Proper Patola",Badshah,215047,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT
142,Takeaway,"The Chainsmokers",214202,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
143,"Humdard (From ""Ek Villain"")","Arijit Singh",213724,https://open.spotify.com/track/5jQm7HoRNb2wGI0Hldd4PK
144,Wolves,"Selena Gomez",213647,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
145,"Stunnin' (feat. Harm Franklin)","Curtis Waters",213163,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
146,"The Box","Roddy Ricch",212767,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
147,"rockstar (feat. 21 Savage)","Post Malone",212472,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
148,"Stay Gold",BTS,212070,https://open.spotify.com/track/3Ys2PYl1wyPKQIwyqhP9cQ
149,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake",211615,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY
150,"Liv In","Prem Dhillon",211492,https://open.spotify.com/track/5846uEuGtk9a0wKB8Ae9xe
151,"Love Your Voice",JONY,211461,https://open.spotify.com/track/75VNPADAFa4iNpjEBUYMhF
152,"Dil Diyan Gallan","Atif Aslam",211198,https://open.spotify.com/track/5MnAi6ZF7cE8pAz7wYr9Ta
153,"Aaj Bhi","Vishal Mishra",210733,https://open.spotify.com/track/6LpswW9691XT9OjVSvDU6G
154,"Love Me Like You Do - From ""Fifty Shades Of Grey""","Ellie Goulding",210723,https://open.spotify.com/track/3zHq9ouUJQFQRf3cm1rRLu
155,"Something Just Like This","The Chainsmokers",210176,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
156,Pal,Javed-Mohsin,208729,https://open.spotify.com/track/5G7pZ8G8NFvS1MQ9H4L7dC
157,"Ik Mulaqaat","Meet Bros.",208323,https://open.spotify.com/track/17uI7afUaul1hCzMTF9txd
158,Vail,"Mankirt Aulakh",207224,https://open.spotify.com/track/1bqAnuqlgbQ55AByEp0SmM
159,"Chal Bombay",DIVINE,205763,https://open.spotify.com/track/6AooRgSRDzbCYL4NZ4RCjU
160,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",205702,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
161,"Toosie Slide",Drake,205079,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
162,"Humnava Mere (From ""Humnava Mere"")","Jubin Nautiyal",204902,https://open.spotify.com/track/2QRc8jYol5Xsxyf6nYoYXW
163,"It's You","Ali Gatie",204315,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
164,ROXANNE,"Arizona Zervas",203452,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
165,"Kill This Love",BLACKPINK,203405,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
166,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")","Tony Kakkar",203111,https://open.spotify.com/track/7ofWUKeNCUw1P64ArIwG9b
167,Circles,"Post Malone",203037,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
168,"Tum Se Hi","Mohit Chauhan",201375,https://open.spotify.com/track/7eQl3Yqv35ioqUfveKHitE
169,"Meri Aashiqui","Jubin Nautiyal",200923,https://open.spotify.com/track/2Zwv2vKU8mwgh2LI5GUKcT
170,"I Don't Care (with Justin Bieber)","Ed Sheeran",200186,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
171,"Navi Navi Yaari","Diljit Dosanjh",199613,https://open.spotify.com/track/39pjjDG9o44eDjkM4BPdiG
172,"tere bina",Zaeden,199295,https://open.spotify.com/track/6N5WkgPIDoTdbCXyyIIKAv
173,"Boss Bitch","Doja Cat",198867,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
174,"Chalo Chalein",Ritviz,198368,https://open.spotify.com/track/0NS3ca87AFGTQ2jHWeaLJ1
175,"Jaan Ban Gaye",Mithoon,197465,https://open.spotify.com/track/30CDYWqqitNHUa0DGaUeIE
176,Filhall,"B Praak",196796,https://open.spotify.com/track/7DE0I3buHcns00C0YEsYsY
177,Peed,"Diljit Dosanjh",195969,https://open.spotify.com/track/2Ny0SqN4HHB7nfdre6YlDb
178,"Chellamma (From ""Doctor"")","Anirudh Ravichander",195733,https://open.spotify.com/track/0fGclndst25Qqy8j4u5De5
179,"Pehla Pyaar (From ""Kabir Singh"")","Armaan Malik",194480,https://open.spotify.com/track/6v54G4hhoyTPreZ3nvSYmR
180,"See You Again (feat. Charlie Puth)","Wiz Khalifa",194296,https://open.spotify.com/track/2JzZzZUQj3Qff7wapcbKjc
181,"Alone, Pt. II","Alan Walker",194228,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
182,"Don't Start Now","Dua Lipa",193214,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
183,Jannat,"B Praak",193001,https://open.spotify.com/track/1RS7tM3j3ZHdiekHcC0lxr
184,Euphoria,BTS,192585,https://open.spotify.com/track/3p6hnejEQYXkiTO1lAzVc0
185,Happier,Marshmello,190861,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
186,"Treat You Better","Shawn Mendes",190446,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
187,"Young Shahrukh",Tesher,190101,https://open.spotify.com/track/42C9YmmOF7PkiHWpulxzcq
188,"Teri Meri Ladayi","Maninder Buttar",189372,https://open.spotify.com/track/0IcwfJPrcJ2BWj22yOlZ2p
189,"Past Life (with Selena Gomez)","Trevor Daniel",189082,https://open.spotify.com/track/4P6IttK2PRBjyr3fm0pP7t
190,"Blueberry Faygo","Lil Mosey",188709,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
191,Yaari,Nikk,187980,https://open.spotify.com/track/04UzZSWfw8hkK832P27QLq
192,"Thodi Jagah (From ""Marjaavaan"")","Arijit Singh",187658,https://open.spotify.com/track/3f0wz6zcA7XkQiGm0qNF5r
193,"Beautiful People (feat. Khalid)","Ed Sheeran",187318,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
194,Khaab,Akhil,186166,https://open.spotify.com/track/0a6zRnrjmaOcqsEIFkXIhw
195,"Manasu Maree - Telugu","Amit Trivedi",185923,https://open.spotify.com/track/57xczqwxDF0HZsuPyVEJXa
196,"My Block","Sidhu Moose Wala",185506,https://open.spotify.com/track/4HEzmqZuqVk3qSwD6Dtk6K
197,2002,Anne-Marie,184336,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
198,"FAKE LOVE",BTS,184004,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
199,"Naina Da Kya Kasoor","Amit Trivedi",183543,https://open.spotify.com/track/4JQxGJ8jsKW8pOUVoAgOZr
200,Manjha,"Vishal Mishra",183160,https://open.spotify.com/track/0UZLaEOSIc5kg0cc7eszqC
