,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
32,"Watermelon Sugar","Harry Styles",411759,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
33,"Dance Monkey","Tones And I",411198,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
34,"Duniyaa (From ""Luka Chuppi"")",Akhil,408640,https://open.spotify.com/track/3s3J70eRpRH2hcYq4mEXTJ
35,"Illegal Weapon 2.0","Jasmine Sandlas",408589,https://open.spotify.com/track/7CY0CmCpSglfUKCBOOiRfw
36,"Taare Ginn","A.R. Rahman",403874,https://open.spotify.com/track/1wbxjQnN7MTk8MKt3SumyY
37,"Pal Pal Dil Ke Paas- Title Track","Arijit Singh",383272,https://open.spotify.com/track/7lGhrfren1Zpwh0ds0zuUg
38,"Intentions (feat. Quavo)","Justin Bieber",381257,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
39,"How You Like That",BLACKPINK,380102,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
40,Mehrama,Pritam,378661,https://open.spotify.com/track/6cUOiOY5qh2FpIQWIYAd2h
41,Feelings,"Sumit Goswami",372897,https://open.spotify.com/track/0LRNOwAcNjPMxTYQahFo3S
42,"lovely (with Khalid)","Billie Eilish",372034,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
43,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",Badshah,369977,https://open.spotify.com/track/6q9XTgfWilsnyiFofvYrIF
44,"Haan Main Galat",Pritam,369649,https://open.spotify.com/track/0MLZAgKQKHbPsJ12qHS860
45,"Namo Namo","Amit Trivedi",368603,https://open.spotify.com/track/5QtQFSdyZEl0w4iDxAyv76
46,"Dil Ko Maine Di Kasam","Amaal Mallik",357018,https://open.spotify.com/track/47r6o4Yv3nXAsWjVp7TK4z
47,"Smile (with The Weeknd)","Juice WRLD",355678,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
48,Believer,"Imagine Dragons",354996,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
49,"Udd Gaye - Bacardi House Party Sessions",Ritviz,352706,https://open.spotify.com/track/6wZJsut8fjiWiMPaccRAOX
50,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva",349957,https://open.spotify.com/track/4OcvkkpF3xmyCGGY5IBlgi
51,"WAP (feat. Megan Thee Stallion)","Cardi B",343672,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
52,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon",340492,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3
53,"Laugh Now Cry Later (feat. Lil Durk)",Drake,333396,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
54,"Ek Tarfa","Darshan Raval",329939,https://open.spotify.com/track/64r6z0P3RnhpTGdkA7p5Os
55,Qaafirana,"Arijit Singh",313765,https://open.spotify.com/track/0xkGTPTijMU84dtHr3KQQi
56,Sakhiyaan,"Maninder Buttar",309935,https://open.spotify.com/track/3sqRODOZ1Z6hR4F2tnFAlg
57,"Tum Hi Aana (From ""Marjaavaan"")","Payal Dev",306545,https://open.spotify.com/track/6E9UwSfT80age2xknoMS7Y
58,Kasoor,"Prateek Kuhad",305591,https://open.spotify.com/track/08kTa3SL9sV6Iy8KLKtGql
59,"Tere Naal","Tulsi Kumar",302109,https://open.spotify.com/track/2Vw94w6FxCyaYwyCivi9Py
60,"Can We Kiss Forever?",Kina,300521,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
61,"Ve Maahi","Arijit Singh",299802,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
62,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")","Arijit Singh",298928,https://open.spotify.com/track/1aIhAX6324JZmhNnGltwkK
63,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon",296412,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg
64,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",290069,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
65,"Without Me",Halsey,289593,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
66,"Jaan 'Nisaar (Arijit)","Arijit Singh",289320,https://open.spotify.com/track/6pzlnyHTVYi5FOmrgOmC95
67,Cradles,"Sub Urban",289292,https://open.spotify.com/track/1y4jsQt7MjnZhiD1L6qFBC
68,"bad guy","Billie Eilish",289166,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
69,Vail,"Mankirt Aulakh",288465,https://open.spotify.com/track/1bqAnuqlgbQ55AByEp0SmM
70,"On My Way","Alan Walker",288373,https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI
71,"Someone You Loved","Lewis Capaldi",286566,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
72,"Ek Raat",Vilen,281123,https://open.spotify.com/track/2jHicGSFIXm8dUdGz2wwzx
73,"Teri Mitti",Arko,278325,https://open.spotify.com/track/75hrPAosuDiO9F3DKwVP12
74,"Boy With Luv (feat. Halsey)",BTS,273544,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
75,"Teri Meri Ladayi","Maninder Buttar",272363,https://open.spotify.com/track/0IcwfJPrcJ2BWj22yOlZ2p
76,"Yaad Piya Ki Aane Lagi","Neha Kakkar",269774,https://open.spotify.com/track/0TkquWzzuxcrwbCWlTrKYF
77,"Ik Tera","Maninder Buttar",267850,https://open.spotify.com/track/57DhVYA7E1CyrE4OKuyLb7
78,"Yes or No","Jass Manak",267084,https://open.spotify.com/track/7JzxfyTnhw4dCb35O3ojgn
79,"Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]",Mithoon,265570,https://open.spotify.com/track/2U0BLmYoSESYOdwMxW2yA9
80,Closer,"The Chainsmokers",264956,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
81,"Tujhe Kitna Chahein Aur (Film Version) [From ""Kabir Singh""]","Jubin Nautiyal",262575,https://open.spotify.com/track/3lT4SlZVvqLhMeiuBv7gHW
82,"Lagdi Lahore Di (From ""Street Dancer 3D"")","Guru Randhawa",262183,https://open.spotify.com/track/5ZQnQnbUVtBO0pl3ShqVHG
83,"Let Me Down Slowly","Alec Benjamin",261581,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
84,"Haan Haige Aa","Karan Aujla",259447,https://open.spotify.com/track/3XQUm9KbQxla0ZtXh0cdGv
85,"Asal Mein","Darshan Raval",258208,https://open.spotify.com/track/1StFDfq4raRws97W8Wb3QS
86,"Kho Gaye Hum Kahan","Jasleen Royal",256508,https://open.spotify.com/track/6nZiYSBwPQ7fYnVWkkkj4g
87,"I Like Me Better",Lauv,253866,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
88,"8 Parche","Baani Sandhu",253708,https://open.spotify.com/track/42ETKyApzUl8hTtytFAjen
89,"Breaking Me",Topic,252062,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
90,Satisfya,"Imran Khan",251588,https://open.spotify.com/track/6HGoVbCUr63SgU3TjxEVj6
91,Chedkhaniyaan,Shankar-Ehsaan-Loy,250762,https://open.spotify.com/track/30PPEJ1pEhtVnrgVNK5MEw
92,Faded,"Alan Walker",249356,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz
93,"Navi Navi Yaari","Diljit Dosanjh",247059,https://open.spotify.com/track/39pjjDG9o44eDjkM4BPdiG
94,Baari,"Bilal Saeed",246194,https://open.spotify.com/track/7cuYb19oTyv1tLTgzH7qpv
95,Perfect,"Ed Sheeran",245567,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
96,"Buttabomma - Telugu","Armaan Malik",242375,https://open.spotify.com/track/0dnDTvdUco2UbaBjUtPxNS
97,Skechers,DripReport,240267,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
98,"Kalla Sohna Nai",Akhil,239504,https://open.spotify.com/track/4yurVSNjaPBKkOpbZWtuJO
99,"Be Kind (with Halsey)",Marshmello,235604,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
100,Yummy,"Justin Bieber",233255,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
101,"7 rings","Ariana Grande",233120,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
102,cardigan,"Taylor Swift",230558,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd
103,"Same Beef",Bohemia,228340,https://open.spotify.com/track/65c6VCikt7f5sAS1heoYQC
104,"Tum Se Hi (From ""Sadak 2"")","Ankit Tiwari",225705,https://open.spotify.com/track/2fwd3t4N8QNy9w7VT1zC97
105,"Stuck with U (with Justin Bieber)","Ariana Grande",225387,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
106,"Ik Vaari Aa (From ""Raabta"")","Arijit Singh",225325,https://open.spotify.com/track/5sul5AkWmzi2fE70oS7mK9
107,FRIENDS,Marshmello,225147,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
108,Yalgaar,"Ajey Nagar (CarryMinati)",224969,https://open.spotify.com/track/0RGp4KA9wvndxqPIWoKwnD
109,"Toosie Slide",Drake,224452,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
110,"Thandi Hawa",Ritviz,224214,https://open.spotify.com/track/7EPMILezRmD7gHhgx11e7k
111,"Pachtaoge (From ""Jaani Ve"")","Arijit Singh",223979,https://open.spotify.com/track/5ZU1GwpkNJPaGbUwXX5rpQ
112,"Jab Tak (From ""M.S.Dhoni - The Untold Story"")","Armaan Malik",222949,https://open.spotify.com/track/6tkl6rjuXWtVOCaXSSSCz2
113,"Kalank (Title Track)","Arijit Singh",222352,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
114,Vaaste,"Dhvani Bhanushali",221433,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3
115,"The Box","Roddy Ricch",219620,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
116,"Kun Faya Kun","A.R. Rahman",219381,https://open.spotify.com/track/7F8RNvTQlvbeBLeenycvN6
117,"Paapi Munda","Mankirt Aulakh",219146,https://open.spotify.com/track/4AT1UUNwri6mZE07G0vkm2
118,"Stunnin' (feat. Harm Franklin)","Curtis Waters",219135,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
119,"Dusk Till Dawn - Radio Edit",ZAYN,217736,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
120,"Past Life (with Selena Gomez)","Trevor Daniel",216900,https://open.spotify.com/track/4P6IttK2PRBjyr3fm0pP7t
121,"Saari Ki Saari 2.0","Darshan Raval",215314,https://open.spotify.com/track/34ppgPuSUgKIqUIBT26ulf
122,"Laal Bindi",Akull,213289,https://open.spotify.com/track/3gOlVEwSmsrqKt590wbWt3
123,"Tera Ghata","Gajendra Verma",213194,https://open.spotify.com/track/0JBhoxPKHJc1ZeJrjSt0VO
124,"Kuch Bhi Ho Jaye","B Praak",212890,https://open.spotify.com/track/2uzEDXVEAjLhGynxLu1dd9
125,"Don't Start Now","Dua Lipa",212769,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
126,"O Saki Saki (From ""Batla House"")","Neha Kakkar",212255,https://open.spotify.com/track/5djZm1zFGcJUSUqbBjrAZH
127,"Chale Aana (From ""De De Pyaar De"")","Amaal Mallik",212182,https://open.spotify.com/track/6vuMdb0E8buJeSHArN3dXk
128,"Sajan Bin",Shankar-Ehsaan-Loy,209923,https://open.spotify.com/track/1lUskB61Guv9LkWSV9ycWe
129,Thunder,"Imagine Dragons",209289,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
130,"Muqabla (From ""Street Dancer 3D"")","Yash Narvekar",209245,https://open.spotify.com/track/28veUNu4veN0LOBVa0nFw8
131,Kabira,"Tochi Raina",209060,https://open.spotify.com/track/4bD9z9qa4qg9BhryvYWB7c
132,"Proper Patola",Badshah,208416,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT
133,"Boss Bitch","Doja Cat",208399,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
134,"Shape of You","Ed Sheeran",204483,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
135,"Girls Like You (feat. Cardi B)","Maroon 5",204461,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
136,"Let Me Love You","DJ Snake",203703,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU
137,Maskhari,"A.R. Rahman",202978,https://open.spotify.com/track/3AeOPuf7VfwUsxeQNN9Vsv
138,"Dil Diyan Gallan","Atif Aslam",201780,https://open.spotify.com/track/5MnAi6ZF7cE8pAz7wYr9Ta
139,"Dooriyan (feat. Kaprila)","Dino James",201331,https://open.spotify.com/track/4nKc9yiwXWlEByq1oMfHU6
140,Sage,Ritviz,200990,https://open.spotify.com/track/64RkEV5b7bG697vhIPMlrl
141,Attention,"Charlie Puth",200117,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
142,"Jaan Ban Gaye",Mithoon,199942,https://open.spotify.com/track/30CDYWqqitNHUa0DGaUeIE
143,Takeaway,"The Chainsmokers",199841,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
144,"Something Just Like This","The Chainsmokers",199788,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
145,"Aaj Bhi","Vishal Mishra",199478,https://open.spotify.com/track/6LpswW9691XT9OjVSvDU6G
146,"Come & Go (with Marshmello)","Juice WRLD",199215,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
147,"Ik Mulaqaat","Meet Bros.",198142,https://open.spotify.com/track/17uI7afUaul1hCzMTF9txd
148,Doctor,"Sidhu Moose Wala",197682,https://open.spotify.com/track/01cxCD9VWYBhiZYgMgSKdO
149,"Meri Aashiqui","Jubin Nautiyal",197459,https://open.spotify.com/track/2Zwv2vKU8mwgh2LI5GUKcT
150,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")","Tony Kakkar",196531,https://open.spotify.com/track/7ofWUKeNCUw1P64ArIwG9b
151,ROXANNE,"Arizona Zervas",194748,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
152,Samajavaragamana,"Sid Sriram",194402,https://open.spotify.com/track/3j9DrRebdWK1jkpOw9FZUy
153,"Humnava Mere (From ""Humnava Mere"")","Jubin Nautiyal",192841,https://open.spotify.com/track/2QRc8jYol5Xsxyf6nYoYXW
154,Filhall,"B Praak",192396,https://open.spotify.com/track/7DE0I3buHcns00C0YEsYsY
155,"I Don't Care (with Justin Bieber)","Ed Sheeran",192107,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
156,"rockstar (feat. 21 Savage)","Post Malone",191665,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
157,"Humdard (From ""Ek Villain"")","Arijit Singh",191431,https://open.spotify.com/track/5jQm7HoRNb2wGI0Hldd4PK
158,Peed,"Diljit Dosanjh",189553,https://open.spotify.com/track/2Ny0SqN4HHB7nfdre6YlDb
159,"Pehla Pyaar (From ""Kabir Singh"")","Armaan Malik",188493,https://open.spotify.com/track/6v54G4hhoyTPreZ3nvSYmR
160,"Love Me Like You Do - From ""Fifty Shades Of Grey""","Ellie Goulding",188123,https://open.spotify.com/track/3zHq9ouUJQFQRf3cm1rRLu
161,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",187801,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
162,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake",187459,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY
163,Circles,"Post Malone",187274,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
164,"Your eyes tell",BTS,187019,https://open.spotify.com/track/3TZ7NHkMT82AhwuYsd00Hz
165,"tere bina",Zaeden,186228,https://open.spotify.com/track/6N5WkgPIDoTdbCXyyIIKAv
166,"Chellamma (From ""Doctor"")","Anirudh Ravichander",185862,https://open.spotify.com/track/0fGclndst25Qqy8j4u5De5
167,ON,BTS,185554,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
168,"Tum Se Hi","Mohit Chauhan",184705,https://open.spotify.com/track/7eQl3Yqv35ioqUfveKHitE
169,Wolves,"Selena Gomez",184329,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
170,"Beautiful People (feat. Khalid)","Ed Sheeran",183431,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
171,"exile (feat. Bon Iver)","Taylor Swift",183363,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y
172,"Blueberry Faygo","Lil Mosey",183275,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
173,"Dil Tod Ke","Rochak Kohli",182792,https://open.spotify.com/track/71OoohX1NBG4ez6eijgaWE
174,"Nobody's Love","Maroon 5",182773,https://open.spotify.com/track/3kwgqoBqTwoAH4nT29TYrq
175,Jannat,"B Praak",182234,https://open.spotify.com/track/1RS7tM3j3ZHdiekHcC0lxr
176,"Chal Bombay",DIVINE,182153,https://open.spotify.com/track/6AooRgSRDzbCYL4NZ4RCjU
177,Lily,"Alan Walker",181680,https://open.spotify.com/track/0lks2Kt9veMOFEAPN0fsqN
178,Pal,Javed-Mohsin,181461,https://open.spotify.com/track/5G7pZ8G8NFvS1MQ9H4L7dC
179,"Chalo Chalein",Ritviz,179388,https://open.spotify.com/track/0NS3ca87AFGTQ2jHWeaLJ1
180,Happier,Marshmello,179291,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
181,"Stay Gold",BTS,178667,https://open.spotify.com/track/3Ys2PYl1wyPKQIwyqhP9cQ
182,"Love Your Voice",JONY,177717,https://open.spotify.com/track/75VNPADAFa4iNpjEBUYMhF
183,"Sauda Khara Khara","Diljit Dosanjh",177703,https://open.spotify.com/track/1v8H06ctqfMX8IUxU9nCaI
184,"Paniyon Sa","Atif Aslam",177449,https://open.spotify.com/track/2si0ZNx4yRbggTvrIom8A2
185,"Let 'em Play","Karan Aujla",176711,https://open.spotify.com/track/6S6HSSk9HzWe3pqvUJn6Vq
186,"Track Suit","Diljit Dosanjh",176564,https://open.spotify.com/track/7ABCuDLEY2GyAwnGcqkmt2
187,"It's You","Ali Gatie",175226,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
188,Khaab,Akhil,174095,https://open.spotify.com/track/0a6zRnrjmaOcqsEIFkXIhw
189,"Wishing Well","Juice WRLD",173960,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
190,"Naina Da Kya Kasoor","Amit Trivedi",173724,https://open.spotify.com/track/4JQxGJ8jsKW8pOUVoAgOZr
191,"Treat You Better","Shawn Mendes",172475,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
192,"Billo Tu Agg (feat. Yo Yo Honey Singh)",Singhsta,170620,https://open.spotify.com/track/0YjOI7XC5Su1kgJbHrDC7s
193,"Thodi Jagah (From ""Marjaavaan"")","Arijit Singh",170236,https://open.spotify.com/track/3f0wz6zcA7XkQiGm0qNF5r
194,Yaari,Nikk,169320,https://open.spotify.com/track/04UzZSWfw8hkK832P27QLq
195,"Alone, Pt. II","Alan Walker",168699,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
196,"Kill This Love",BLACKPINK,168481,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
197,2002,Anne-Marie,166738,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
198,"Break My Heart","Dua Lipa",166184,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
199,"Pyaar Tenu Karda Gabru (From ""Shubh Mangal Zyada Saavdhan"")",Romy,165490,https://open.spotify.com/track/0OcVZqIer0LLu3K8sdU5Yb
200,"Gaddi Pichhe Naa","Khan Bhaini",165105,https://open.spotify.com/track/0KMxACWz7WJYy9wj7YVKKr
