,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
37,G.O.A.T.,"Diljit Dosanjh",536699,https://open.spotify.com/track/46QbY78ha62aiu6gBgC7lS
38,Memories,"Maroon 5",529592,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
39,"Namo Namo","Amit Trivedi",513052,https://open.spotify.com/track/5QtQFSdyZEl0w4iDxAyv76
40,"Udd Gaye - Bacardi House Party Sessions",Ritviz,498913,https://open.spotify.com/track/6wZJsut8fjiWiMPaccRAOX
41,"Humraah (From ""Malang - Unleash The Madness"")","Sachet Tandon",490776,https://open.spotify.com/track/4xmkpE1Si5JL7NFxWrhV0S
42,"Lonely (with benny blanco)","Justin Bieber",488109,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
43,"Main Tumhara","A.R. Rahman",485442,https://open.spotify.com/track/2ZvWoJ82LKCgD0nU9H5ue5
44,"Agar Tum Saath Ho (From ""Tamasha"")","Alka Yagnik",484768,https://open.spotify.com/track/2FCXQHugkoHE1K3tiDu8pu
45,Falling,"Trevor Daniel",484407,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
46,"Savage Love (Laxed – Siren Beat) [BTS Remix]","Jawsh 685",484225,https://open.spotify.com/track/4TgxFMOn5yoESW6zCidCXL
47,"Levitating (feat. DaBaby)","Dua Lipa",483978,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
48,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra",477027,https://open.spotify.com/track/1y1rQTkWmrZdJmjwuK07GC
49,"Duniyaa (From ""Luka Chuppi"")",Akhil,475583,https://open.spotify.com/track/3s3J70eRpRH2hcYq4mEXTJ
50,"Malang (Title Track) [From ""Malang - Unleash The Madness""]","Ved Sharma",470477,https://open.spotify.com/track/25MPTnqXQB1H6OkwSYUXWx
51,"Bai Bai","Gulab Sidhu",465156,https://open.spotify.com/track/4FuQxMZP3ToPrc17Jdh4r1
52,"Pal Pal Dil Ke Paas- Title Track","Arijit Singh",454655,https://open.spotify.com/track/7lGhrfren1Zpwh0ds0zuUg
53,"Let Me Down Slowly","Alec Benjamin",452873,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
54,"Tum Hi Aana (From ""Marjaavaan"")","Payal Dev",448763,https://open.spotify.com/track/6E9UwSfT80age2xknoMS7Y
55,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")","Ayushmann Khurrana",447967,https://open.spotify.com/track/3qrdLVOClRU4yPkcXZ7c5u
56,"Holy (feat. Chance The Rapper)","Justin Bieber",445220,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
57,"Keh Len De",Kaka,444679,https://open.spotify.com/track/3CHZhkihLupVrfYIyg869S
58,"Kaattu Payale","G. V. Prakash",442165,https://open.spotify.com/track/3umai3byVVIwSfEZEUY7PJ
59,"Born to Shine","Diljit Dosanjh",440762,https://open.spotify.com/track/4XxfOvudrnBRdlgzEaq1sd
60,Believer,"Imagine Dragons",438241,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
61,"Haan Main Galat",Pritam,437495,https://open.spotify.com/track/0MLZAgKQKHbPsJ12qHS860
62,Titliaan,"Afsana Khan",437471,https://open.spotify.com/track/1980E4Grgu5xAhNbFZ1mb1
63,"Nehu Da Vyah","Neha Kakkar",433821,https://open.spotify.com/track/2tVozFcI2IgHPO2FgMOnyp
64,"How You Like That",BLACKPINK,430731,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
65,"BamBholle (From ""Laxmii"")",Ullumanati,426230,https://open.spotify.com/track/47Qb3mfcWF1qPuAVBvniDe
66,"Ice Cream (with Selena Gomez)",BLACKPINK,417138,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
67,Mehrama,Pritam,407951,https://open.spotify.com/track/6cUOiOY5qh2FpIQWIYAd2h
68,"death bed (coffee for your head)",Powfu,388516,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
69,"WAP (feat. Megan Thee Stallion)","Cardi B",387871,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
70,"Tere Naal","Tulsi Kumar",386127,https://open.spotify.com/track/2Vw94w6FxCyaYwyCivi9Py
71,"Lagdi Lahore Di (From ""Street Dancer 3D"")","Guru Randhawa",386087,https://open.spotify.com/track/5ZQnQnbUVtBO0pl3ShqVHG
72,Sakhiyaan,"Maninder Buttar",384393,https://open.spotify.com/track/3sqRODOZ1Z6hR4F2tnFAlg
73,"Intentions (feat. Quavo)","Justin Bieber",381604,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
74,"Boy With Luv (feat. Halsey)",BTS,378914,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
75,"ily (i love you baby) (feat. Emilee)","Surf Mesa",377763,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
76,"Yaad Piya Ki Aane Lagi","Neha Kakkar",376700,https://open.spotify.com/track/0TkquWzzuxcrwbCWlTrKYF
77,Phulkari,"Karan Randhawa",374269,https://open.spotify.com/track/1f660M0jwz7F4qlDjTSLmO
78,"Chellamma (From ""Doctor"")","Anirudh Ravichander",368029,https://open.spotify.com/track/0fGclndst25Qqy8j4u5De5
79,Closer,"The Chainsmokers",366840,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
80,"you broke me first","Tate McRae",365814,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
81,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon",364704,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3
82,"Can We Kiss Forever?",Kina,364251,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
83,"Without Me",Halsey,362470,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
84,"Savage Love (Laxed - Siren Beat)","Jawsh 685",360499,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
85,"Someone You Loved","Lewis Capaldi",357153,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
86,"Buttabomma - Telugu","Armaan Malik",356602,https://open.spotify.com/track/0dnDTvdUco2UbaBjUtPxNS
87,Qaafirana,"Arijit Singh",348686,https://open.spotify.com/track/0xkGTPTijMU84dtHr3KQQi
88,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva",347605,https://open.spotify.com/track/4OcvkkpF3xmyCGGY5IBlgi
89,"O Saki Saki (From ""Batla House"")","Neha Kakkar",347105,https://open.spotify.com/track/5djZm1zFGcJUSUqbBjrAZH
90,"Muqabla (From ""Street Dancer 3D"")","Yash Narvekar",345940,https://open.spotify.com/track/28veUNu4veN0LOBVa0nFw8
91,"Tum Se Hi (From ""Sadak 2"")","Ankit Tiwari",344145,https://open.spotify.com/track/2fwd3t4N8QNy9w7VT1zC97
92,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon",343083,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg
93,"What You Know Bout Love","Pop Smoke",340937,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
94,Baari,"Bilal Saeed",340122,https://open.spotify.com/track/7cuYb19oTyv1tLTgzH7qpv
95,Satisfya,"Imran Khan",339098,https://open.spotify.com/track/6HGoVbCUr63SgU3TjxEVj6
96,"Dance Monkey","Tones And I",337891,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
97,"Kho Gaye Hum Kahan","Jasleen Royal",337818,https://open.spotify.com/track/6nZiYSBwPQ7fYnVWkkkj4g
98,Feelings,"Sumit Goswami",337783,https://open.spotify.com/track/0LRNOwAcNjPMxTYQahFo3S
99,"Ve Maahi","Arijit Singh",337291,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
100,Faded,"Alan Walker",336706,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz
101,"Lovesick Girls",BLACKPINK,335940,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C
102,"Watermelon Sugar","Harry Styles",333389,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
103,Daisy,Ashnikko,333201,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
104,Perfect,"Ed Sheeran",328773,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
105,Gucci,"Aroob Khan",323761,https://open.spotify.com/track/7GG8loWh3JFsNtWGps6ALe
106,"Kalank (Title Track)","Arijit Singh",323308,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
107,Clash,"Diljit Dosanjh",323010,https://open.spotify.com/track/7krGSbOnw13S7tIpgVEWAo
108,"On My Way","Alan Walker",321224,https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI
109,"Laal Bindi",Akull,321008,https://open.spotify.com/track/3gOlVEwSmsrqKt590wbWt3
110,FRIENDS,Marshmello,318914,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
111,"Kaatuka Kanule","G. V. Prakash",318047,https://open.spotify.com/track/0VnEZ9XMrhMu8OCDnRBoEL
112,"Temporary Pyar","Adaab Kharound",317137,https://open.spotify.com/track/461JKAn7H6Sbx0ql9IvRUG
113,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,316700,https://open.spotify.com/track/6FuGJB290AQMAHTfjOYVaK
114,"Dusk Till Dawn (feat. Sia) - Radio Edit",ZAYN,316648,https://open.spotify.com/track/3e7sxremeOE3wTySiOhGiP
115,"Hardum Humdum (From ""Ludo"")",Pritam,316171,https://open.spotify.com/track/33m7jeZJqPuuV2YZoF5yEs
116,BAD,"Sidhu Moose Wala",315383,https://open.spotify.com/track/41yP1tLoIFGvBlBRmVVIbk
117,"Tharagathi Gadhi - Telugu","Kala Bhairava",315020,https://open.spotify.com/track/7El6rXuDiiMNreCDv5QKBD
118,"Ek Tarfa","Darshan Raval",314326,https://open.spotify.com/track/64r6z0P3RnhpTGdkA7p5Os
119,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")","Arijit Singh",311857,https://open.spotify.com/track/1NX33DecZrq4ZUGDc47AfN
120,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,311205,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
121,"Jaan 'Nisaar (Arijit)","Arijit Singh",310995,https://open.spotify.com/track/6pzlnyHTVYi5FOmrgOmC95
122,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",310422,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
123,"Kya Baat Aa","Karan Aujla",308248,https://open.spotify.com/track/5XBUtdLhHkWMacY3I5kz8X
124,"Roses - Imanbek Remix","SAINt JHN",306608,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
125,"bad guy","Billie Eilish",306238,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
126,"Yes or No","Jass Manak",306161,https://open.spotify.com/track/2ExyTR2mIjHyXysRf1Lnhh
127,"Khatam Hue Waande","Emiway Bantai",302201,https://open.spotify.com/track/3LlEnO0INKAExVe4JMi7p7
128,Vail,"Mankirt Aulakh",299255,https://open.spotify.com/track/1bqAnuqlgbQ55AByEp0SmM
129,"7 rings","Ariana Grande",299127,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
130,"O Sanam","Lucky Ali",298504,https://open.spotify.com/track/5oYRr51VatOtkFeEOursuZ
131,"8 Parche","Baani Sandhu",295057,https://open.spotify.com/track/42ETKyApzUl8hTtytFAjen
132,"I Like Me Better",Lauv,294746,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
133,"Chal Bombay",DIVINE,294199,https://open.spotify.com/track/6AooRgSRDzbCYL4NZ4RCjU
134,"Ek Raat",Vilen,293649,https://open.spotify.com/track/2jHicGSFIXm8dUdGz2wwzx
135,"Ik Tera","Maninder Buttar",291687,https://open.spotify.com/track/57DhVYA7E1CyrE4OKuyLb7
136,Bachalo,Akhil,288632,https://open.spotify.com/track/1v8NfOckFEnck9gp7iyetm
137,"Pretty Savage",BLACKPINK,288585,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr
138,Samajavaragamana,"Sid Sriram",287638,https://open.spotify.com/track/3j9DrRebdWK1jkpOw9FZUy
139,"Veyyon Silli","G. V. Prakash",286806,https://open.spotify.com/track/3lKfblrmg9wwRbK6y8EUkl
140,Kasoor,"Prateek Kuhad",286636,https://open.spotify.com/track/08kTa3SL9sV6Iy8KLKtGql
141,"Proper Patola",Badshah,286125,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT
142,"Vaathi Coming","Anirudh Ravichander",285323,https://open.spotify.com/track/2BcPFQ7nrtUObgAs72xaac
143,"Let Me Love You","DJ Snake",282907,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU
144,Kabira,"Tochi Raina",278276,https://open.spotify.com/track/4bD9z9qa4qg9BhryvYWB7c
145,Game,"Shooter Kahlon",276562,https://open.spotify.com/track/0TNB0RJsCi4WmeYtRqyAdt
146,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")","Tony Kakkar",275109,https://open.spotify.com/track/7ofWUKeNCUw1P64ArIwG9b
147,"Mujhe Peene Do","Darshan Raval",274899,https://open.spotify.com/track/3FbZoPzEaUBOD84l1FwFEH
148,Cradles,"Sub Urban",274760,https://open.spotify.com/track/1y4jsQt7MjnZhiD1L6qFBC
149,"Asal Mein","Darshan Raval",272611,https://open.spotify.com/track/0rMeOAvbQZ2RTG4B6L1M4p
150,"It's You","Ali Gatie",271424,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
151,"Shape of You","Ed Sheeran",270263,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
152,"POPSTAR (feat. Drake)","DJ Khaled",270103,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
153,"Dil Diyan Gallan","Atif Aslam",269068,https://open.spotify.com/track/5MnAi6ZF7cE8pAz7wYr9Ta
154,34+35,"Ariana Grande",267290,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
155,"Mad at Disney","salem ilese",267002,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
156,"Same Beef",Bohemia,264331,https://open.spotify.com/track/65c6VCikt7f5sAS1heoYQC
157,"Tujhe Kitna Chahein Aur (Film Version) [From ""Kabir Singh""]","Jubin Nautiyal",264124,https://open.spotify.com/track/3lT4SlZVvqLhMeiuBv7gHW
158,Kangana,"Abeer Arora",263827,https://open.spotify.com/track/2hQ9Vp3f9eOU2ynadCssjW
159,"Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]",Mithoon,263805,https://open.spotify.com/track/2U0BLmYoSESYOdwMxW2yA9
160,"Old Skool","Prem Dhillon",263384,https://open.spotify.com/track/4V9rQZOGILc4YfBnCDXgTz
161,"Hawái - Remix",Maluma,262804,https://open.spotify.com/track/0GzuHFG4Ql6DoyxFRnIk3F
162,"Patlamaya Devam","Isyan Tetick",260710,https://open.spotify.com/track/4InPkb53JOmTmpM1njbl6A
163,Attention,"Charlie Puth",260037,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
164,"Kun Faya Kun","A.R. Rahman",258996,https://open.spotify.com/track/7F8RNvTQlvbeBLeenycvN6
165,"Tum Se Hi","Mohit Chauhan",258955,https://open.spotify.com/track/7eQl3Yqv35ioqUfveKHitE
166,Banglow,"Avvy Sra",258549,https://open.spotify.com/track/447ahkLo3OBJfJRWEq0Psl
167,"Mera Bhai",DIVINE,257027,https://open.spotify.com/track/5g7GYTSDalAE8fBlL9cFkx
168,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake",256280,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY
169,"Dance Like","Harrdy Sandhu",255167,https://open.spotify.com/track/36EPfDEkfLYQLt8Fvced8x
170,Pal,Javed-Mohsin,254496,https://open.spotify.com/track/5G7pZ8G8NFvS1MQ9H4L7dC
171,"Deep End",Fousheé,251550,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA
172,"Take You Dancing","Jason Derulo",250743,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
173,"Humdard (From ""Ek Villain"")","Arijit Singh",250465,https://open.spotify.com/track/2PvaburAUlhNHxVhw5lvOq
174,"Pyaar Tenu Karda Gabru (From ""Shubh Mangal Zyada Saavdhan"")",Romy,249663,https://open.spotify.com/track/0OcVZqIer0LLu3K8sdU5Yb
175,"Love Me Like You Do - From ""Fifty Shades Of Grey""","Ellie Goulding",249318,https://open.spotify.com/track/3zHq9ouUJQFQRf3cm1rRLu
176,"Sauda Khara Khara","Diljit Dosanjh",247665,https://open.spotify.com/track/1v8H06ctqfMX8IUxU9nCaI
177,Vaaste,"Dhvani Bhanushali",247656,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3
178,"The Box","Roddy Ricch",246831,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
179,"Girls Like You (feat. Cardi B)","Maroon 5",245753,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
180,Wolves,"Selena Gomez",245410,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
181,ON,BTS,243947,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
182,"Dilbar (From ""Satyameva Jayate"")","Neha Kakkar",242936,https://open.spotify.com/track/2a6vHSWc5vuPJrypTjCfRx
183,"Alone, Pt. II","Alan Walker",242376,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
184,"Chale Aana (From ""De De Pyaar De"")","Amaal Mallik",242366,https://open.spotify.com/track/6vuMdb0E8buJeSHArN3dXk
185,"Aaj Bhi","Vishal Mishra",241862,https://open.spotify.com/track/6LpswW9691XT9OjVSvDU6G
186,"Dooriyan (feat. Kaprila)","Dino James",241532,https://open.spotify.com/track/4nKc9yiwXWlEByq1oMfHU6
187,Shadgi,"Parmish Verma",241465,https://open.spotify.com/track/7pV4fzDrc5ekLJzZ9MpG30
188,"Psycho Saiyaan (From ""Saaho"")","Sachet Tandon",240921,https://open.spotify.com/track/3ZjMdVOWxQ53FKrmkgCv95
189,"Pachtaoge (From ""Jaani Ve"")","Arijit Singh",240380,https://open.spotify.com/track/5ZU1GwpkNJPaGbUwXX5rpQ
190,Lily,"Alan Walker",239754,https://open.spotify.com/track/0lks2Kt9veMOFEAPN0fsqN
191,Heather,"Conan Gray",236102,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
192,"Kalla Sohna Nai",Akhil,235560,https://open.spotify.com/track/4yurVSNjaPBKkOpbZWtuJO
193,"Yaen Ennai Pirindhaai - Male","Sid Sriram",234244,https://open.spotify.com/track/2GYzXSeNa3Y0BfIfS1VJj3
194,Dakiti,"Bad Bunny",234148,https://open.spotify.com/track/47EiUVwUp4C9fGccaPuUCS
195,"Rakita Rakita Rakita (From ""Jagame Thandhiram"")","Santhosh Narayanan",234078,https://open.spotify.com/track/2oNRoniEFnPdaCfkOQ9m0C
196,"Badaami Rang",Nikk,233348,https://open.spotify.com/track/64omXRH6bXl5anr7XMO5qA
197,"Dus Bahane 2.0 (From ""Baaghi 3"") (feat. K.K., Shaan, Tulsi Kumar)","Vishal Dadlani",233284,https://open.spotify.com/track/0z9lOAVgQT5bysEKZ6Wwbk
198,Thunder,"Imagine Dragons",232954,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
199,"Before You Go","Lewis Capaldi",232894,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
200,Sage,Ritviz,232808,https://open.spotify.com/track/64RkEV5b7bG697vhIPMlrl
