,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
30,Memories,"Maroon 5",536071,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
31,"Main Tumhara","A.R. Rahman",522207,https://open.spotify.com/track/2ZvWoJ82LKCgD0nU9H5ue5
32,Falling,"Trevor Daniel",521390,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
33,"Humraah (From ""Malang - Unleash The Madness"")","Sachet Tandon",520278,https://open.spotify.com/track/4xmkpE1Si5JL7NFxWrhV0S
34,"How You Like That",BLACKPINK,517531,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
35,"lovely (with Khalid)","Billie Eilish",517074,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
36,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra",507461,https://open.spotify.com/track/1y1rQTkWmrZdJmjwuK07GC
37,"Duniyaa (From ""Luka Chuppi"")",Akhil,505222,https://open.spotify.com/track/3s3J70eRpRH2hcYq4mEXTJ
38,Butterfly,"Jass Manak",502200,https://open.spotify.com/track/0bII0GX8CepFivbJkscZlE
39,"Agar Tum Saath Ho (From ""Tamasha"")","Alka Yagnik",501430,https://open.spotify.com/track/1fzAokzOONl4XEPUFoammu
40,Mirchi,DIVINE,494454,https://open.spotify.com/track/5KkCsYIgMK5H7Ih31Dnd2Q
41,"WAP (feat. Megan Thee Stallion)","Cardi B",494046,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
42,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")","Ayushmann Khurrana",487373,https://open.spotify.com/track/3qrdLVOClRU4yPkcXZ7c5u
43,"Savage Love (Laxed - Siren Beat)","Jawsh 685",486680,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
44,"Malang (Title Track) [From ""Malang - Unleash The Madness""]","Ved Sharma",478650,https://open.spotify.com/track/25MPTnqXQB1H6OkwSYUXWx
45,Believer,"Imagine Dragons",467872,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
46,"Tum Hi Aana (From ""Marjaavaan"")","Payal Dev",459887,https://open.spotify.com/track/6E9UwSfT80age2xknoMS7Y
47,Waalian,Harnoor,454755,https://open.spotify.com/track/4Nc4ojIRbHohLiX9NmKkVh
48,"Pal Pal Dil Ke Paas- Title Track","Arijit Singh",454571,https://open.spotify.com/track/7lGhrfren1Zpwh0ds0zuUg
49,"BurjKhalifa (From ""Laxmii"")",Shashi,450714,https://open.spotify.com/track/3ZVKI8jix6PjEFx2xFBFhz
50,"death bed (coffee for your head)",Powfu,445466,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
51,"Intentions (feat. Quavo)","Justin Bieber",444355,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
52,"Udd Gaye - Bacardi House Party Sessions",Ritviz,438892,https://open.spotify.com/track/6wZJsut8fjiWiMPaccRAOX
53,"Haan Main Galat",Pritam,436071,https://open.spotify.com/track/0MLZAgKQKHbPsJ12qHS860
54,"Namo Namo","Amit Trivedi",434253,https://open.spotify.com/track/5QtQFSdyZEl0w4iDxAyv76
55,Mehrama,Pritam,431390,https://open.spotify.com/track/6cUOiOY5qh2FpIQWIYAd2h
56,"Born to Shine","Diljit Dosanjh",427831,https://open.spotify.com/track/4XxfOvudrnBRdlgzEaq1sd
57,"Pretty Savage",BLACKPINK,408828,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr
58,"Love Your Voice",JONY,404997,https://open.spotify.com/track/75VNPADAFa4iNpjEBUYMhF
59,"Chellamma (From ""Doctor"")","Anirudh Ravichander",397675,https://open.spotify.com/track/0fGclndst25Qqy8j4u5De5
60,"Let Me Down Slowly","Alec Benjamin",392367,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
61,"Boy With Luv (feat. Halsey)",BTS,390080,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
62,"you broke me first","Tate McRae",386291,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
63,"Yaad Piya Ki Aane Lagi","Neha Kakkar",385777,https://open.spotify.com/track/0TkquWzzuxcrwbCWlTrKYF
64,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon",380602,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3
65,Sakhiyaan,"Maninder Buttar",378532,https://open.spotify.com/track/3sqRODOZ1Z6hR4F2tnFAlg
66,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")","Arijit Singh",377265,https://open.spotify.com/track/1aIhAX6324JZmhNnGltwkK
67,"Without Me",Halsey,372772,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
68,"Lagdi Lahore Di (From ""Street Dancer 3D"")","Guru Randhawa",368300,https://open.spotify.com/track/5ZQnQnbUVtBO0pl3ShqVHG
69,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva",366158,https://open.spotify.com/track/4OcvkkpF3xmyCGGY5IBlgi
70,Clash,"Diljit Dosanjh",365166,https://open.spotify.com/track/7krGSbOnw13S7tIpgVEWAo
71,"Can We Kiss Forever?",Kina,362818,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
72,"Roses - Imanbek Remix","SAINt JHN",360265,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
73,"Buttabomma - Telugu","Armaan Malik",359137,https://open.spotify.com/track/0dnDTvdUco2UbaBjUtPxNS
74,Closer,"The Chainsmokers",358650,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
75,"Watermelon Sugar","Harry Styles",355516,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
76,"Dance Monkey","Tones And I",354579,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
77,"Someone You Loved","Lewis Capaldi",351344,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
78,Feelings,"Sumit Goswami",351050,https://open.spotify.com/track/0LRNOwAcNjPMxTYQahFo3S
79,"On My Way","Alan Walker",348604,https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI
80,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,346495,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
81,"Tere Naal","Tulsi Kumar",346374,https://open.spotify.com/track/2Vw94w6FxCyaYwyCivi9Py
82,"POPSTAR (feat. Drake)","DJ Khaled",344844,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
83,Qaafirana,"Arijit Singh",344587,https://open.spotify.com/track/0xkGTPTijMU84dtHr3KQQi
84,"Laal Bindi",Akull,343071,https://open.spotify.com/track/3gOlVEwSmsrqKt590wbWt3
85,"Yes or No","Jass Manak",337817,https://open.spotify.com/track/2ExyTR2mIjHyXysRf1Lnhh
86,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon",329782,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg
87,Game,"Shooter Kahlon",328666,https://open.spotify.com/track/0TNB0RJsCi4WmeYtRqyAdt
88,Faded,"Alan Walker",327781,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz
89,"Tum Se Hi (From ""Sadak 2"")","Ankit Tiwari",327219,https://open.spotify.com/track/2fwd3t4N8QNy9w7VT1zC97
90,Wonder,"Shawn Mendes",325345,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb
91,"Ik Tera","Maninder Buttar",323738,https://open.spotify.com/track/57DhVYA7E1CyrE4OKuyLb7
92,"Ve Maahi","Arijit Singh",321921,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
93,"O Saki Saki (From ""Batla House"")","Neha Kakkar",320707,https://open.spotify.com/track/5djZm1zFGcJUSUqbBjrAZH
94,"Ek Raat",Vilen,319403,https://open.spotify.com/track/2jHicGSFIXm8dUdGz2wwzx
95,"Ek Tarfa","Darshan Raval",318933,https://open.spotify.com/track/64r6z0P3RnhpTGdkA7p5Os
96,"Muqabla (From ""Street Dancer 3D"")","Yash Narvekar",318752,https://open.spotify.com/track/28veUNu4veN0LOBVa0nFw8
97,"Kya Baat Aa","Karan Aujla",316539,https://open.spotify.com/track/5XBUtdLhHkWMacY3I5kz8X
98,"8 Parche","Baani Sandhu",316273,https://open.spotify.com/track/42ETKyApzUl8hTtytFAjen
99,Perfect,"Ed Sheeran",316264,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
100,Vail,"Mankirt Aulakh",315030,https://open.spotify.com/track/1bqAnuqlgbQ55AByEp0SmM
101,"Jaan 'Nisaar (Arijit)","Arijit Singh",313326,https://open.spotify.com/track/6pzlnyHTVYi5FOmrgOmC95
102,FRIENDS,Marshmello,312429,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
103,Samajavaragamana,"Sid Sriram",310606,https://open.spotify.com/track/3j9DrRebdWK1jkpOw9FZUy
104,Baari,"Bilal Saeed",310231,https://open.spotify.com/track/7cuYb19oTyv1tLTgzH7qpv
105,"Dusk Till Dawn (feat. Sia) - Radio Edit",ZAYN,309118,https://open.spotify.com/track/3e7sxremeOE3wTySiOhGiP
106,"What You Know Bout Love","Pop Smoke",306841,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
107,"I Like Me Better",Lauv,305304,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
108,"Kho Gaye Hum Kahan","Jasleen Royal",301131,https://open.spotify.com/track/6nZiYSBwPQ7fYnVWkkkj4g
109,"7 rings","Ariana Grande",299632,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
110,"Let Me Love You","DJ Snake",297712,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU
111,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",296600,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
112,Satisfya,"Imran Khan",295933,https://open.spotify.com/track/6HGoVbCUr63SgU3TjxEVj6
113,Cradles,"Sub Urban",294656,https://open.spotify.com/track/1y4jsQt7MjnZhiD1L6qFBC
114,"Tujhe Kitna Chahein Aur (Film Version) [From ""Kabir Singh""]","Jubin Nautiyal",293975,https://open.spotify.com/track/3lT4SlZVvqLhMeiuBv7gHW
115,"bad guy","Billie Eilish",292448,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
116,"Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]",Mithoon,289289,https://open.spotify.com/track/2U0BLmYoSESYOdwMxW2yA9
117,Filter,BTS,279075,https://open.spotify.com/track/0ono6UCNVZ1XqOm6j78Blu
118,Vaaste,"Dhvani Bhanushali",277133,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3
119,"Asal Mein","Darshan Raval",276093,https://open.spotify.com/track/0rMeOAvbQZ2RTG4B6L1M4p
120,Kasoor,"Prateek Kuhad",273902,https://open.spotify.com/track/08kTa3SL9sV6Iy8KLKtGql
121,"Proper Patola",Badshah,273774,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT
122,"Tera Ghata","Gajendra Verma",272406,https://open.spotify.com/track/0JBhoxPKHJc1ZeJrjSt0VO
123,"Kun Faya Kun","A.R. Rahman",271859,https://open.spotify.com/track/7F8RNvTQlvbeBLeenycvN6
124,"Same Beef",Bohemia,270587,https://open.spotify.com/track/65c6VCikt7f5sAS1heoYQC
125,"Bet You Wanna (feat. Cardi B)",BLACKPINK,270518,https://open.spotify.com/track/7iAgNZdotu40NwtoIWJHFe
126,"It's You","Ali Gatie",269957,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
127,ON,BTS,267642,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
128,"Humdard (From ""Ek Villain"")","Arijit Singh",266188,https://open.spotify.com/track/5jQm7HoRNb2wGI0Hldd4PK
129,Heather,"Conan Gray",265699,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
130,Yummy,"Justin Bieber",265668,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
131,Bhabi,"Mankirt Aulakh",263906,https://open.spotify.com/track/59qTv4iOHFBlMnmfkU6sPf
132,Kabira,"Tochi Raina",263816,https://open.spotify.com/track/4bD9z9qa4qg9BhryvYWB7c
133,Pal,Javed-Mohsin,263318,https://open.spotify.com/track/5G7pZ8G8NFvS1MQ9H4L7dC
134,"Shape of You","Ed Sheeran",262766,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
135,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake",260720,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY
136,"Jab Tak (From ""M.S.Dhoni - The Untold Story"")","Armaan Malik",255227,https://open.spotify.com/track/6tkl6rjuXWtVOCaXSSSCz2
137,"Chale Aana (From ""De De Pyaar De"")","Amaal Mallik",255187,https://open.spotify.com/track/6vuMdb0E8buJeSHArN3dXk
138,"Kalla Sohna Nai",Akhil,254411,https://open.spotify.com/track/4yurVSNjaPBKkOpbZWtuJO
139,"Humnava Mere (From ""Humnava Mere"")","Jubin Nautiyal",254377,https://open.spotify.com/track/2QRc8jYol5Xsxyf6nYoYXW
140,Lily,"Alan Walker",254005,https://open.spotify.com/track/0lks2Kt9veMOFEAPN0fsqN
141,"Dil Diyan Gallan","Atif Aslam",252089,https://open.spotify.com/track/5MnAi6ZF7cE8pAz7wYr9Ta
142,Attention,"Charlie Puth",252023,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
143,"Vaathi Coming","Anirudh Ravichander",251924,https://open.spotify.com/track/2BcPFQ7nrtUObgAs72xaac
144,Wolves,"Selena Gomez",250519,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
145,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")","Tony Kakkar",250481,https://open.spotify.com/track/7ofWUKeNCUw1P64ArIwG9b
146,"Girls Like You (feat. Cardi B)","Maroon 5",249843,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
147,Thunder,"Imagine Dragons",248794,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
148,"Dooriyan (feat. Kaprila)","Dino James",248139,https://open.spotify.com/track/4nKc9yiwXWlEByq1oMfHU6
149,Daisy,Ashnikko,247929,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
150,"Love Me Like You Do - From ""Fifty Shades Of Grey""","Ellie Goulding",247053,https://open.spotify.com/track/3zHq9ouUJQFQRf3cm1rRLu
151,"Patlamaya Devam","Isyan Tetick",246886,https://open.spotify.com/track/4InPkb53JOmTmpM1njbl6A
152,"Pachtaoge (From ""Jaani Ve"")","Arijit Singh",245337,https://open.spotify.com/track/5ZU1GwpkNJPaGbUwXX5rpQ
153,"Kaattu Payale (From ""Soorarai Pottru"")","G. V. Prakash",245327,https://open.spotify.com/track/2b4nWymybHj38A6XtQijiA
154,"Saari Ki Saari 2.0","Darshan Raval",243820,https://open.spotify.com/track/34ppgPuSUgKIqUIBT26ulf
155,"Chal Bombay",DIVINE,242775,https://open.spotify.com/track/6AooRgSRDzbCYL4NZ4RCjU
156,"Kalank (Title Track)","Arijit Singh",241653,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
157,"I Don't Care (with Justin Bieber)","Ed Sheeran",239213,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
158,"Be Kind (with Halsey)",Marshmello,238890,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
159,"Tum Se Hi","Mohit Chauhan",238353,https://open.spotify.com/track/7eQl3Yqv35ioqUfveKHitE
160,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",237048,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
161,"Yaen Ennai Pirindhaai - Male","Sid Sriram",236928,https://open.spotify.com/track/2GYzXSeNa3Y0BfIfS1VJj3
162,"Psycho Saiyaan (From ""Saaho"")","Sachet Tandon",236045,https://open.spotify.com/track/3ZjMdVOWxQ53FKrmkgCv95
163,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",235216,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
164,"Aaj Bhi","Vishal Mishra",234882,https://open.spotify.com/track/6LpswW9691XT9OjVSvDU6G
165,"Alone, Pt. II","Alan Walker",234766,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
166,"Before You Go","Lewis Capaldi",234083,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
167,"Take You Dancing","Jason Derulo",233382,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
168,"Rakita Rakita Rakita (From ""Jagame Thandhiram"")","Santhosh Narayanan",232576,https://open.spotify.com/track/2oNRoniEFnPdaCfkOQ9m0C
169,Yalgaar,"Ajey Nagar (CarryMinati)",231061,https://open.spotify.com/track/0RGp4KA9wvndxqPIWoKwnD
170,"Dance Like","Harrdy Sandhu",230968,https://open.spotify.com/track/36EPfDEkfLYQLt8Fvced8x
171,"Treat You Better","Shawn Mendes",230260,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
172,"Beautiful People (feat. Khalid)","Ed Sheeran",229634,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
173,"rockstar (feat. 21 Savage)","Post Malone",229362,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
174,"Stuck with U (with Justin Bieber)","Ariana Grande",228767,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
175,"Dilbar (From ""Satyameva Jayate"")","Neha Kakkar",227687,https://open.spotify.com/track/2a6vHSWc5vuPJrypTjCfRx
176,Takeaway,"The Chainsmokers",227664,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
177,Happier,Marshmello,226758,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
178,Sorry,"Justin Bieber",226601,https://open.spotify.com/track/09CtPGIpYB4BrO8qb1RGsF
179,"Naach Meri Rani","Guru Randhawa",225723,https://open.spotify.com/track/1orM67pmkNc4alrZkWjYkV
180,"Ik Vaari Aa (From ""Raabta"")","Arijit Singh",225537,https://open.spotify.com/track/5sul5AkWmzi2fE70oS7mK9
181,"Pyaar Tenu Karda Gabru (From ""Shubh Mangal Zyada Saavdhan"")",Romy,224441,https://open.spotify.com/track/0OcVZqIer0LLu3K8sdU5Yb
182,"Khulke Jeene Ka","A.R. Rahman",223926,https://open.spotify.com/track/1XFZMenJ30FfGOsj8X5sqf
183,2002,Anne-Marie,223075,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
184,"Chogada (From ""Loveyatri"")","Darshan Raval",222983,https://open.spotify.com/track/4ymPEyiXabTe1NO8q8EFxG
185,"Kuch Bhi Ho Jaye","B Praak",222569,https://open.spotify.com/track/2uzEDXVEAjLhGynxLu1dd9
186,Sage,Ritviz,222114,https://open.spotify.com/track/64RkEV5b7bG697vhIPMlrl
187,ROXANNE,"Arizona Zervas",220050,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
188,"Kill This Love",BLACKPINK,219901,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
189,"Dil Bechara","A.R. Rahman",219493,https://open.spotify.com/track/4UJkUnfEEL8B2JZ1OQfYOO
190,"Old Skool","Prem Dhillon",219039,https://open.spotify.com/track/4V9rQZOGILc4YfBnCDXgTz
191,"Taare Ginn","A.R. Rahman",217963,https://open.spotify.com/track/1wbxjQnN7MTk8MKt3SumyY
192,"Something Just Like This","The Chainsmokers",217863,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
193,"Thodi Jagah (From ""Marjaavaan"")","Arijit Singh",217772,https://open.spotify.com/track/3f0wz6zcA7XkQiGm0qNF5r
194,"Ik Mulaqaat","Meet Bros.",217388,https://open.spotify.com/track/17uI7afUaul1hCzMTF9txd
195,"Call You Mine","The Chainsmokers",217031,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
196,"Pehla Pyaar (From ""Kabir Singh"")","Armaan Malik",217013,https://open.spotify.com/track/6v54G4hhoyTPreZ3nvSYmR
197,"Put Your Records On","Ritt Momney",216992,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
198,"The Box","Roddy Ricch",216469,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
199,"Love To Hate Me",BLACKPINK,216031,https://open.spotify.com/track/7iKDsPfLT0d5mu2htfMKBZ
200,Circles,"Post Malone",215493,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
