,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
22,"Baby Girl","Guru Randhawa",605097,https://open.spotify.com/track/0FoAlOXHI6KJ4RHP9v8jnw
23,"Blinding Lights","The Weeknd",597467,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
24,"Savage Love (Laxed – Siren Beat) [BTS Remix]","Jawsh 685",584143,https://open.spotify.com/track/4TgxFMOn5yoESW6zCidCXL
25,Señorita,"Shawn Mendes",582127,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
26,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",574526,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
27,"Genda Phool (feat. Payal Dev)",Badshah,558930,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf
28,"lovely (with Khalid)","Billie Eilish",557406,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
29,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",Badshah,555953,https://open.spotify.com/track/6q9XTgfWilsnyiFofvYrIF
30,Butterfly,"Jass Manak",553505,https://open.spotify.com/track/0bII0GX8CepFivbJkscZlE
31,G.O.A.T.,"Diljit Dosanjh",538794,https://open.spotify.com/track/46QbY78ha62aiu6gBgC7lS
32,Memories,"Maroon 5",538134,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
33,"Scam 1992 Theme Music",Achint,536703,https://open.spotify.com/track/3A04b0nJb2nAzGUw2rqDsI
34,"Holy (feat. Chance The Rapper)","Justin Bieber",533673,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
35,Falling,"Trevor Daniel",531124,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
36,"Love Your Voice",JONY,524156,https://open.spotify.com/track/75VNPADAFa4iNpjEBUYMhF
37,"Illegal Weapon 2.0","Jasmine Sandlas",524146,https://open.spotify.com/track/7CY0CmCpSglfUKCBOOiRfw
38,"Humraah (From ""Malang - Unleash The Madness"")","Sachet Tandon",519956,https://open.spotify.com/track/4xmkpE1Si5JL7NFxWrhV0S
39,"Lonely (with benny blanco)","Justin Bieber",509944,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
40,"Agar Tum Saath Ho (From ""Tamasha"")","Alka Yagnik",509703,https://open.spotify.com/track/1fzAokzOONl4XEPUFoammu
41,"Ice Cream (with Selena Gomez)",BLACKPINK,501188,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
42,"Duniyaa (From ""Luka Chuppi"")",Akhil,496244,https://open.spotify.com/track/3s3J70eRpRH2hcYq4mEXTJ
43,"Main Tumhara","A.R. Rahman",493043,https://open.spotify.com/track/2ZvWoJ82LKCgD0nU9H5ue5
44,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra",490519,https://open.spotify.com/track/1y1rQTkWmrZdJmjwuK07GC
45,"How You Like That",BLACKPINK,485358,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
46,"Pal Pal Dil Ke Paas- Title Track","Arijit Singh",475143,https://open.spotify.com/track/7lGhrfren1Zpwh0ds0zuUg
47,"Malang (Title Track) [From ""Malang - Unleash The Madness""]","Ved Sharma",474194,https://open.spotify.com/track/25MPTnqXQB1H6OkwSYUXWx
48,"Tum Hi Aana (From ""Marjaavaan"")","Payal Dev",470582,https://open.spotify.com/track/6E9UwSfT80age2xknoMS7Y
49,"Namo Namo","Amit Trivedi",462334,https://open.spotify.com/track/5QtQFSdyZEl0w4iDxAyv76
50,"ily (i love you baby) (feat. Emilee)","Surf Mesa",461930,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
51,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")","Ayushmann Khurrana",454449,https://open.spotify.com/track/3qrdLVOClRU4yPkcXZ7c5u
52,Believer,"Imagine Dragons",442669,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
53,"Lovesick Girls",BLACKPINK,439223,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C
54,"Let Me Down Slowly","Alec Benjamin",434183,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
55,"Born to Shine","Diljit Dosanjh",432078,https://open.spotify.com/track/4XxfOvudrnBRdlgzEaq1sd
56,"Mujhe Peene Do","Darshan Raval",431239,https://open.spotify.com/track/3FbZoPzEaUBOD84l1FwFEH
57,"Haan Main Galat",Pritam,430215,https://open.spotify.com/track/0MLZAgKQKHbPsJ12qHS860
58,"Udd Gaye - Bacardi House Party Sessions",Ritviz,429246,https://open.spotify.com/track/6wZJsut8fjiWiMPaccRAOX
59,Mehrama,Pritam,428130,https://open.spotify.com/track/6cUOiOY5qh2FpIQWIYAd2h
60,"Savage Love (Laxed - Siren Beat)","Jawsh 685",421449,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
61,"Intentions (feat. Quavo)","Justin Bieber",420479,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
62,"WAP (feat. Megan Thee Stallion)","Cardi B",418280,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
63,"Levitating (feat. DaBaby)","Dua Lipa",410821,https://open.spotify.com/track/6OqrJqDMu15AGJHJazg9Nr
64,"death bed (coffee for your head)",Powfu,410243,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
65,BAD,"Sidhu Moose Wala",398339,https://open.spotify.com/track/41yP1tLoIFGvBlBRmVVIbk
66,"Boy With Luv (feat. Halsey)",BTS,395960,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
67,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")","Arijit Singh",389007,https://open.spotify.com/track/1aIhAX6324JZmhNnGltwkK
68,"Nehu Da Vyah","Neha Kakkar",386880,https://open.spotify.com/track/2tVozFcI2IgHPO2FgMOnyp
69,"Lagdi Lahore Di (From ""Street Dancer 3D"")","Guru Randhawa",382742,https://open.spotify.com/track/5ZQnQnbUVtBO0pl3ShqVHG
70,"you broke me first","Tate McRae",382032,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
71,"Without Me",Halsey,378685,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
72,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon",378482,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3
73,"Care Ni Karda (From ""Chhalaang"")","Sweetaj Brar",377806,https://open.spotify.com/track/6e5DH8YHXdM40ROnD76hZd
74,"Tere Naal","Tulsi Kumar",375480,https://open.spotify.com/track/2Vw94w6FxCyaYwyCivi9Py
75,"Can We Kiss Forever?",Kina,374831,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
76,"Yaad Piya Ki Aane Lagi","Neha Kakkar",370666,https://open.spotify.com/track/0TkquWzzuxcrwbCWlTrKYF
77,Sakhiyaan,"Maninder Buttar",370644,https://open.spotify.com/track/3sqRODOZ1Z6hR4F2tnFAlg
78,34+35,"Ariana Grande",365234,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
79,"Someone You Loved","Lewis Capaldi",363997,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
80,Closer,"The Chainsmokers",362924,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
81,"Buttabomma - Telugu","Armaan Malik",362823,https://open.spotify.com/track/0dnDTvdUco2UbaBjUtPxNS
82,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva",359259,https://open.spotify.com/track/4OcvkkpF3xmyCGGY5IBlgi
83,"Chellamma (From ""Doctor"")","Anirudh Ravichander",358770,https://open.spotify.com/track/0fGclndst25Qqy8j4u5De5
84,"What You Know Bout Love","Pop Smoke",356935,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
85,"Yes or No","Jass Manak",346471,https://open.spotify.com/track/2ExyTR2mIjHyXysRf1Lnhh
86,"Dance Monkey","Tones And I",345858,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
87,Qaafirana,"Arijit Singh",344897,https://open.spotify.com/track/0xkGTPTijMU84dtHr3KQQi
88,"Roses - Imanbek Remix","SAINt JHN",343812,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
89,"Laal Bindi",Akull,343189,https://open.spotify.com/track/3gOlVEwSmsrqKt590wbWt3
90,"Watermelon Sugar","Harry Styles",341176,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
91,"On My Way","Alan Walker",340221,https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI
92,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon",336974,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg
93,"Tharagathi Gadhi - Telugu","Kala Bhairava",335712,https://open.spotify.com/track/7El6rXuDiiMNreCDv5QKBD
94,"Pretty Savage",BLACKPINK,335185,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr
95,Faded,"Alan Walker",334486,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz
96,Feelings,"Sumit Goswami",334415,https://open.spotify.com/track/0LRNOwAcNjPMxTYQahFo3S
97,Daisy,Ashnikko,331609,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
98,"Ve Maahi","Arijit Singh",331214,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
99,Clash,"Diljit Dosanjh",330295,https://open.spotify.com/track/7krGSbOnw13S7tIpgVEWAo
100,"O Saki Saki (From ""Batla House"")","Neha Kakkar",329604,https://open.spotify.com/track/5djZm1zFGcJUSUqbBjrAZH
101,"Tum Se Hi (From ""Sadak 2"")","Ankit Tiwari",324706,https://open.spotify.com/track/2fwd3t4N8QNy9w7VT1zC97
102,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,324260,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
103,Perfect,"Ed Sheeran",320638,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
104,"Ek Tarfa","Darshan Raval",320158,https://open.spotify.com/track/64r6z0P3RnhpTGdkA7p5Os
105,"Dusk Till Dawn (feat. Sia) - Radio Edit",ZAYN,319020,https://open.spotify.com/track/3e7sxremeOE3wTySiOhGiP
106,"Muqabla (From ""Street Dancer 3D"")","Yash Narvekar",317619,https://open.spotify.com/track/28veUNu4veN0LOBVa0nFw8
107,Baari,"Bilal Saeed",315846,https://open.spotify.com/track/7cuYb19oTyv1tLTgzH7qpv
108,"Jaan 'Nisaar (Arijit)","Arijit Singh",313271,https://open.spotify.com/track/6pzlnyHTVYi5FOmrgOmC95
109,Vail,"Mankirt Aulakh",313107,https://open.spotify.com/track/1bqAnuqlgbQ55AByEp0SmM
110,"Aabaad Barbaad (From ""Ludo"")",Pritam,312862,https://open.spotify.com/track/0hFUtSsV2itYEUTZGj6w5H
111,"Kya Baat Aa","Karan Aujla",308177,https://open.spotify.com/track/5XBUtdLhHkWMacY3I5kz8X
112,"7 rings","Ariana Grande",307980,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
113,"Ek Raat",Vilen,306346,https://open.spotify.com/track/2jHicGSFIXm8dUdGz2wwzx
114,"Let Me Love You","DJ Snake",304533,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU
115,Game,"Shooter Kahlon",304106,https://open.spotify.com/track/0TNB0RJsCi4WmeYtRqyAdt
116,Satisfya,"Imran Khan",303908,https://open.spotify.com/track/6HGoVbCUr63SgU3TjxEVj6
117,FRIENDS,Marshmello,302471,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
118,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",301823,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
119,"Kho Gaye Hum Kahan","Jasleen Royal",300420,https://open.spotify.com/track/6nZiYSBwPQ7fYnVWkkkj4g
120,"POPSTAR (feat. Drake)","DJ Khaled",299608,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
121,"Patlamaya Devam","Isyan Tetick",298721,https://open.spotify.com/track/4InPkb53JOmTmpM1njbl6A
122,Samajavaragamana,"Sid Sriram",297145,https://open.spotify.com/track/3j9DrRebdWK1jkpOw9FZUy
123,Cradles,"Sub Urban",294495,https://open.spotify.com/track/1y4jsQt7MjnZhiD1L6qFBC
124,"I Like Me Better",Lauv,293965,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
125,"Ik Tera","Maninder Buttar",292718,https://open.spotify.com/track/57DhVYA7E1CyrE4OKuyLb7
126,"bad guy","Billie Eilish",290558,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
127,"Tujhe Kitna Chahein Aur (Film Version) [From ""Kabir Singh""]","Jubin Nautiyal",290251,https://open.spotify.com/track/3lT4SlZVvqLhMeiuBv7gHW
128,"Take You Dancing","Jason Derulo",284147,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
129,"Humdard (From ""Ek Villain"")","Arijit Singh",283283,https://open.spotify.com/track/5jQm7HoRNb2wGI0Hldd4PK
130,"8 Parche","Baani Sandhu",282844,https://open.spotify.com/track/42ETKyApzUl8hTtytFAjen
131,Gucci,"Aroob Khan",282754,https://open.spotify.com/track/7GG8loWh3JFsNtWGps6ALe
132,"Kalank (Title Track)","Arijit Singh",281673,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
133,"Welcome to My Hood","Diljit Dosanjh",280200,https://open.spotify.com/track/1T5mAjBkpuczG5H6yUcSB4
134,"It's You","Ali Gatie",279456,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
135,Wonder,"Shawn Mendes",278357,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb
136,"Chal Bombay",DIVINE,276045,https://open.spotify.com/track/6AooRgSRDzbCYL4NZ4RCjU
137,"Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]",Mithoon,271576,https://open.spotify.com/track/2U0BLmYoSESYOdwMxW2yA9
138,"Asal Mein","Darshan Raval",270465,https://open.spotify.com/track/0rMeOAvbQZ2RTG4B6L1M4p
139,"Shape of You","Ed Sheeran",267996,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
140,Kabira,"Tochi Raina",267090,https://open.spotify.com/track/4bD9z9qa4qg9BhryvYWB7c
141,ON,BTS,266536,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
142,Kasoor,"Prateek Kuhad",266358,https://open.spotify.com/track/08kTa3SL9sV6Iy8KLKtGql
143,Bachalo,Akhil,266075,https://open.spotify.com/track/1v8NfOckFEnck9gp7iyetm
144,"Kun Faya Kun","A.R. Rahman",266005,https://open.spotify.com/track/7F8RNvTQlvbeBLeenycvN6
145,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")","Tony Kakkar",265182,https://open.spotify.com/track/7ofWUKeNCUw1P64ArIwG9b
146,"Proper Patola",Badshah,261933,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT
147,"Old Skool","Prem Dhillon",260926,https://open.spotify.com/track/4V9rQZOGILc4YfBnCDXgTz
148,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake",256707,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY
149,"Dil Diyan Gallan","Atif Aslam",255951,https://open.spotify.com/track/5MnAi6ZF7cE8pAz7wYr9Ta
150,Yummy,"Justin Bieber",255801,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
151,"Chale Aana (From ""De De Pyaar De"")","Amaal Mallik",255654,https://open.spotify.com/track/6vuMdb0E8buJeSHArN3dXk
152,"Dance Like","Harrdy Sandhu",254950,https://open.spotify.com/track/36EPfDEkfLYQLt8Fvced8x
153,Vaaste,"Dhvani Bhanushali",254612,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3
154,Pal,Javed-Mohsin,254211,https://open.spotify.com/track/5G7pZ8G8NFvS1MQ9H4L7dC
155,Attention,"Charlie Puth",252765,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
156,"Jab Tak (From ""M.S.Dhoni - The Untold Story"")","Armaan Malik",251963,https://open.spotify.com/track/6tkl6rjuXWtVOCaXSSSCz2
157,"Love Me Like You Do - From ""Fifty Shades Of Grey""","Ellie Goulding",251747,https://open.spotify.com/track/3zHq9ouUJQFQRf3cm1rRLu
158,"Girls Like You (feat. Cardi B)","Maroon 5",249634,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
159,"Tera Ghata","Gajendra Verma",249224,https://open.spotify.com/track/0JBhoxPKHJc1ZeJrjSt0VO
160,"Pachtaoge (From ""Jaani Ve"")","Arijit Singh",249068,https://open.spotify.com/track/5ZU1GwpkNJPaGbUwXX5rpQ
161,Lily,"Alan Walker",247794,https://open.spotify.com/track/0lks2Kt9veMOFEAPN0fsqN
162,Wolves,"Selena Gomez",247402,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
163,Heather,"Conan Gray",247259,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
164,Filter,BTS,247056,https://open.spotify.com/track/0ono6UCNVZ1XqOm6j78Blu
165,"Psycho Saiyaan (From ""Saaho"")","Sachet Tandon",246786,https://open.spotify.com/track/3ZjMdVOWxQ53FKrmkgCv95
166,"Dooriyan (feat. Kaprila)","Dino James",246035,https://open.spotify.com/track/4nKc9yiwXWlEByq1oMfHU6
167,"Tum Se Hi","Mohit Chauhan",245836,https://open.spotify.com/track/7eQl3Yqv35ioqUfveKHitE
168,"Alone, Pt. II","Alan Walker",245596,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
169,"Same Beef",Bohemia,245339,https://open.spotify.com/track/65c6VCikt7f5sAS1heoYQC
170,"Kaattu Payale (From ""Soorarai Pottru"")","G. V. Prakash",243047,https://open.spotify.com/track/2b4nWymybHj38A6XtQijiA
171,"Put Your Records On","Ritt Momney",242148,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
172,"Yaen Ennai Pirindhaai - Male","Sid Sriram",241472,https://open.spotify.com/track/2GYzXSeNa3Y0BfIfS1VJj3
173,"Humnava Mere","Jubin Nautiyal",241100,https://open.spotify.com/track/0loZn1c5heXie7OAtvK6nH
174,"Saari Ki Saari 2.0","Darshan Raval",240409,https://open.spotify.com/track/34ppgPuSUgKIqUIBT26ulf
175,Thunder,"Imagine Dragons",240088,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
176,"Before You Go","Lewis Capaldi",239769,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
177,"Kalla Sohna Nai",Akhil,239399,https://open.spotify.com/track/4yurVSNjaPBKkOpbZWtuJO
178,"Stuck with U (with Justin Bieber)","Ariana Grande",237202,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
179,"Dilbar (From ""Satyameva Jayate"")","Neha Kakkar",234740,https://open.spotify.com/track/2a6vHSWc5vuPJrypTjCfRx
180,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",234608,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
181,"rockstar (feat. 21 Savage)","Post Malone",233128,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
182,"Mad at Disney","salem ilese",231902,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
183,"Aaj Bhi","Vishal Mishra",230849,https://open.spotify.com/track/6LpswW9691XT9OjVSvDU6G
184,ROXANNE,"Arizona Zervas",230778,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
185,"Dil Bechara","A.R. Rahman",230046,https://open.spotify.com/track/4UJkUnfEEL8B2JZ1OQfYOO
186,"The Box","Roddy Ricch",229874,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
187,"Jaan Ban Gaye",Mithoon,228211,https://open.spotify.com/track/30CDYWqqitNHUa0DGaUeIE
188,Bhabi,"Mankirt Aulakh",227913,https://open.spotify.com/track/59qTv4iOHFBlMnmfkU6sPf
189,"Be Kind (with Halsey)",Marshmello,226927,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
190,Happier,Marshmello,224962,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
191,Yalgaar,"Ajey Nagar (CarryMinati)",224720,https://open.spotify.com/track/0RGp4KA9wvndxqPIWoKwnD
192,Sorry,"Justin Bieber",224583,https://open.spotify.com/track/09CtPGIpYB4BrO8qb1RGsF
193,"Beautiful People (feat. Khalid)","Ed Sheeran",224086,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
194,"Treat You Better","Shawn Mendes",224049,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
195,"Pyaar Tenu Karda Gabru (From ""Shubh Mangal Zyada Saavdhan"")",Romy,224019,https://open.spotify.com/track/0OcVZqIer0LLu3K8sdU5Yb
196,"Thodi Jagah (From ""Marjaavaan"")","Arijit Singh",222909,https://open.spotify.com/track/3f0wz6zcA7XkQiGm0qNF5r
197,"Vaathi Coming","Anirudh Ravichander",222765,https://open.spotify.com/track/2BcPFQ7nrtUObgAs72xaac
198,Kangana,"Abeer Arora",222652,https://open.spotify.com/track/2hQ9Vp3f9eOU2ynadCssjW
199,Sage,Ritviz,222362,https://open.spotify.com/track/64RkEV5b7bG697vhIPMlrl
200,"Kuch Bhi Ho Jaye","B Praak",222208,https://open.spotify.com/track/2uzEDXVEAjLhGynxLu1dd9
