,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
86,"Toosie Slide",Drake,252460,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
87,Satisfya,"Imran Khan",251802,https://open.spotify.com/track/6HGoVbCUr63SgU3TjxEVj6
88,Yalgaar,"Ajey Nagar (CarryMinati)",249530,https://open.spotify.com/track/0RGp4KA9wvndxqPIWoKwnD
89,"8 Parche","Baani Sandhu",249340,https://open.spotify.com/track/42ETKyApzUl8hTtytFAjen
90,"I Like Me Better",Lauv,247839,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
91,Closer,"The Chainsmokers",247663,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
92,Taare,"Diljit Dosanjh",245704,https://open.spotify.com/track/2Xr84waT2lRMqjdkjmTYfW
93,"Ik Tera","Maninder Buttar",244912,https://open.spotify.com/track/57DhVYA7E1CyrE4OKuyLb7
94,"Nobody's Love","Maroon 5",243885,https://open.spotify.com/track/3kwgqoBqTwoAH4nT29TYrq
95,"Tujhe Kitna Chahein Aur (Film Version) [From ""Kabir Singh""]","Jubin Nautiyal",243854,https://open.spotify.com/track/3lT4SlZVvqLhMeiuBv7gHW
96,"Buttabomma - Telugu","Armaan Malik",242644,https://open.spotify.com/track/0dnDTvdUco2UbaBjUtPxNS
97,"Same Beef",Bohemia,239041,https://open.spotify.com/track/65c6VCikt7f5sAS1heoYQC
98,"The Box","Roddy Ricch",238894,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
99,"Born to Shine","Diljit Dosanjh",238526,https://open.spotify.com/track/4XxfOvudrnBRdlgzEaq1sd
100,Faded,"Alan Walker",238288,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz
101,"Asal Mein","Darshan Raval",236826,https://open.spotify.com/track/1StFDfq4raRws97W8Wb3QS
102,"Come & Go (with Marshmello)","Juice WRLD",234385,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr
103,"Kuch Bhi Ho Jaye","B Praak",234222,https://open.spotify.com/track/2uzEDXVEAjLhGynxLu1dd9
104,Baari,"Bilal Saeed",233807,https://open.spotify.com/track/7cuYb19oTyv1tLTgzH7qpv
105,"Rakita Rakita Rakita (From ""Jagame Thandhiram"")","Santhosh Narayanan",232183,https://open.spotify.com/track/2oNRoniEFnPdaCfkOQ9m0C
106,"Stuck with U (with Justin Bieber)","Ariana Grande",231365,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
107,Yummy,"Justin Bieber",231081,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
108,"Breaking Me",Topic,229253,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
109,"Thandi Hawa",Ritviz,228584,https://open.spotify.com/track/7EPMILezRmD7gHhgx11e7k
110,Faraar,"Diljit Dosanjh",226262,https://open.spotify.com/track/3rDhy3zB26426HKFmCy5Wb
111,"Kalank (Title Track)","Arijit Singh",226247,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
112,"Kalla Sohna Nai",Akhil,223790,https://open.spotify.com/track/4yurVSNjaPBKkOpbZWtuJO
113,"Ik Vaari Aa (From ""Raabta"")","Arijit Singh",222710,https://open.spotify.com/track/5sul5AkWmzi2fE70oS7mK9
114,"Muqabla (From ""Street Dancer 3D"")","Yash Narvekar",222077,https://open.spotify.com/track/28veUNu4veN0LOBVa0nFw8
115,"Meri Aashiqui","Jubin Nautiyal",220647,https://open.spotify.com/track/2Zwv2vKU8mwgh2LI5GUKcT
116,"Saari Ki Saari 2.0","Darshan Raval",220263,https://open.spotify.com/track/34ppgPuSUgKIqUIBT26ulf
117,"7 rings","Ariana Grande",219446,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
118,FRIENDS,Marshmello,219286,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
119,Perfect,"Ed Sheeran",218696,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
120,"Don't Start Now","Dua Lipa",216370,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
121,"O Saki Saki (From ""Batla House"")","Neha Kakkar",215783,https://open.spotify.com/track/5djZm1zFGcJUSUqbBjrAZH
122,"Aaj Bhi","Vishal Mishra",213085,https://open.spotify.com/track/6LpswW9691XT9OjVSvDU6G
123,Paapi,"Rangrez Sidhu",212184,https://open.spotify.com/track/5WwtCIJprqASHtAYjtftI4
124,"Proper Patola",Badshah,211602,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT
125,"Your eyes tell",BTS,211223,https://open.spotify.com/track/3TZ7NHkMT82AhwuYsd00Hz
126,Sanju,"Sidhu Moose Wala",210236,https://open.spotify.com/track/5HTmIopKxjAVRK2Z9nxLnN
127,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")","Tony Kakkar",209531,https://open.spotify.com/track/7ofWUKeNCUw1P64ArIwG9b
128,Vaaste,"Dhvani Bhanushali",209516,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3
129,"Wishing Well","Juice WRLD",207282,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb
130,"Boss Bitch","Doja Cat",206971,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
131,"Dil Tod Ke","Rochak Kohli",206342,https://open.spotify.com/track/71OoohX1NBG4ez6eijgaWE
132,Takeaway,"The Chainsmokers",205707,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
133,"Chellamma (From ""Doctor"")","Anirudh Ravichander",204577,https://open.spotify.com/track/0fGclndst25Qqy8j4u5De5
134,"Jab Tak (From ""M.S.Dhoni - The Untold Story"")","Armaan Malik",204432,https://open.spotify.com/track/6tkl6rjuXWtVOCaXSSSCz2
135,"Dusk Till Dawn - Radio Edit",ZAYN,203883,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
136,"Blueberry Faygo","Lil Mosey",203208,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
137,"Something Just Like This","The Chainsmokers",202649,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
138,Doctor,"Sidhu Moose Wala",200981,https://open.spotify.com/track/01cxCD9VWYBhiZYgMgSKdO
139,"Chale Aana (From ""De De Pyaar De"")","Amaal Mallik",200499,https://open.spotify.com/track/6vuMdb0E8buJeSHArN3dXk
140,"Stay Gold",BTS,199762,https://open.spotify.com/track/3Ys2PYl1wyPKQIwyqhP9cQ
141,Jannat,"B Praak",199562,https://open.spotify.com/track/1RS7tM3j3ZHdiekHcC0lxr
142,Thunder,"Imagine Dragons",199376,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
143,Sage,Ritviz,198151,https://open.spotify.com/track/64RkEV5b7bG697vhIPMlrl
144,"Pachtaoge (From ""Jaani Ve"")","Arijit Singh",196794,https://open.spotify.com/track/5ZU1GwpkNJPaGbUwXX5rpQ
145,"Dil Diyan Gallan","Atif Aslam",196041,https://open.spotify.com/track/5MnAi6ZF7cE8pAz7wYr9Ta
146,ROXANNE,"Arizona Zervas",195399,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
147,Kabira,"Tochi Raina",194058,https://open.spotify.com/track/4bD9z9qa4qg9BhryvYWB7c
148,"Let Me Love You","DJ Snake",193604,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU
149,"Ik Mulaqaat","Meet Bros.",192246,https://open.spotify.com/track/17uI7afUaul1hCzMTF9txd
150,"Beautiful People (feat. Khalid)","Ed Sheeran",192155,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
151,Samajavaragamana,"Sid Sriram",191895,https://open.spotify.com/track/3j9DrRebdWK1jkpOw9FZUy
152,"Girls Like You (feat. Cardi B)","Maroon 5",191016,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
153,"Dilpreet Dhillon Is Back","Dilpreet Dhillon",190795,https://open.spotify.com/track/7z8BKCwL93FjZeBUGNoxN9
154,"Dooriyan (feat. Kaprila)","Dino James",190281,https://open.spotify.com/track/4nKc9yiwXWlEByq1oMfHU6
155,"Shape of You","Ed Sheeran",190154,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
156,"the 1","Taylor Swift",189951,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8
157,Attention,"Charlie Puth",188751,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
158,"Tera Ghata","Gajendra Verma",187574,https://open.spotify.com/track/0JBhoxPKHJc1ZeJrjSt0VO
159,"Kun Faya Kun","A.R. Rahman",187013,https://open.spotify.com/track/7F8RNvTQlvbeBLeenycvN6
160,"Bambiha Bole","Sidhu Moose Wala,Amrit Maan",186553,https://open.spotify.com/track/60GK6ultL3skUR60O9haSJ
161,"rockstar (feat. 21 Savage)","Post Malone",184930,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
162,"Teri Mitti",Arko,184844,https://open.spotify.com/track/75hrPAosuDiO9F3DKwVP12
163,ON,BTS,184786,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
164,Jatti,"Diljit Dosanjh",184749,https://open.spotify.com/track/2fH3WsTNUlnGqcXwuu7aTx
165,Filhall,"B Praak",184345,https://open.spotify.com/track/7DE0I3buHcns00C0YEsYsY
166,Circles,"Post Malone",183975,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
167,"Sauda Khara Khara","Diljit Dosanjh",182793,https://open.spotify.com/track/1v8H06ctqfMX8IUxU9nCaI
168,"Party Girl",StaySolidRocky,182095,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
169,"I Don't Care (with Justin Bieber)","Ed Sheeran",181955,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
170,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",181109,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
171,"Chal Bombay",DIVINE,180136,https://open.spotify.com/track/6AooRgSRDzbCYL4NZ4RCjU
172,"Chalo Chalein",Ritviz,179305,https://open.spotify.com/track/0NS3ca87AFGTQ2jHWeaLJ1
173,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",179304,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
174,"Humnava Mere (From ""Humnava Mere"")","Jubin Nautiyal",178358,https://open.spotify.com/track/2QRc8jYol5Xsxyf6nYoYXW
175,"Stunnin' (feat. Harm Franklin)","Curtis Waters",177709,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
176,"Thodi Jagah (From ""Marjaavaan"")","Arijit Singh",176408,https://open.spotify.com/track/3f0wz6zcA7XkQiGm0qNF5r
177,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake",176393,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY
178,"Humdard (From ""Ek Villain"")","Arijit Singh",174946,https://open.spotify.com/track/5jQm7HoRNb2wGI0Hldd4PK
179,"Let 'em Play","Karan Aujla",173344,https://open.spotify.com/track/6S6HSSk9HzWe3pqvUJn6Vq
180,"It's You","Ali Gatie",173312,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
181,Happier,Marshmello,172281,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
182,"Tum Se Hi","Mohit Chauhan",171826,https://open.spotify.com/track/7eQl3Yqv35ioqUfveKHitE
183,"Pyaar Tenu Karda Gabru (From ""Shubh Mangal Zyada Saavdhan"")",Romy,171707,https://open.spotify.com/track/0OcVZqIer0LLu3K8sdU5Yb
184,"Love Me Like You Do - From ""Fifty Shades Of Grey""","Ellie Goulding",170514,https://open.spotify.com/track/3zHq9ouUJQFQRf3cm1rRLu
185,Khaab,Akhil,168957,https://open.spotify.com/track/0a6zRnrjmaOcqsEIFkXIhw
186,Wolves,"Selena Gomez",168568,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
187,"Paniyon Sa","Atif Aslam",168404,https://open.spotify.com/track/2si0ZNx4yRbggTvrIom8A2
188,Lily,"Alan Walker",167937,https://open.spotify.com/track/0lks2Kt9veMOFEAPN0fsqN
189,"Naina Da Kya Kasoor","Amit Trivedi",167706,https://open.spotify.com/track/4JQxGJ8jsKW8pOUVoAgOZr
190,Pal,Javed-Mohsin,167526,https://open.spotify.com/track/5G7pZ8G8NFvS1MQ9H4L7dC
191,"Laal Bindi",Akull,167337,https://open.spotify.com/track/3gOlVEwSmsrqKt590wbWt3
192,Yaari,Nikk,167035,https://open.spotify.com/track/04UzZSWfw8hkK832P27QLq
193,"Ae Dil Hai Mushkil Title Track",Pritam,165311,https://open.spotify.com/track/1UWacd8x8tPPwmrPB1MoBI
194,"Tareefan - Original","Chdry Saqib",164500,https://open.spotify.com/track/6fTEiqvwttauVDmDmDwD2T
195,"PLAYING WITH FIRE - KR Ver.",BLACKPINK,163705,https://open.spotify.com/track/5OepnJhqZoyJN8qWo2LZzy
196,Whiskey,"Diljit Dosanjh",163673,https://open.spotify.com/track/2EU4dEMDrPS1hwLSxk6PZ7
197,"Kill This Love",BLACKPINK,163371,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
198,"Old Skool","Desi Group",162245,https://open.spotify.com/track/4xM3Ph3fGarX7EGoS94Pba
199,"Treat You Better","Shawn Mendes",162164,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
200,Bewafa,"Imran Khan",162130,https://open.spotify.com/track/4FcknXDJ8yW2QYUl0cm6uJ
