,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
62,"Love Your Voice",JONY,370062,https://open.spotify.com/track/75VNPADAFa4iNpjEBUYMhF
63,"Chellamma (From ""Doctor"")","Anirudh Ravichander",368748,https://open.spotify.com/track/0fGclndst25Qqy8j4u5De5
64,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva",366573,https://open.spotify.com/track/4OcvkkpF3xmyCGGY5IBlgi
65,"Roses - Imanbek Remix","SAINt JHN",365207,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
66,"Without Me",Halsey,364247,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
67,"Lagdi Lahore Di (From ""Street Dancer 3D"")","Guru Randhawa",364195,https://open.spotify.com/track/5ZQnQnbUVtBO0pl3ShqVHG
68,"Yes or No","Jass Manak",363559,https://open.spotify.com/track/2ExyTR2mIjHyXysRf1Lnhh
69,"Buttabomma - Telugu","Armaan Malik",363310,https://open.spotify.com/track/0dnDTvdUco2UbaBjUtPxNS
70,"Can We Kiss Forever?",Kina,362619,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
71,Wonder,"Shawn Mendes",359762,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb
72,"Dance Monkey","Tones And I",356955,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
73,"Bet You Wanna (feat. Cardi B)",BLACKPINK,356690,https://open.spotify.com/track/7iAgNZdotu40NwtoIWJHFe
74,"Tere Naal","Tulsi Kumar",356595,https://open.spotify.com/track/2Vw94w6FxCyaYwyCivi9Py
75,"Watermelon Sugar","Harry Styles",355639,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
76,Closer,"The Chainsmokers",354208,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
77,"POPSTAR (feat. Drake)","DJ Khaled",352312,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
78,"On My Way","Alan Walker",351995,https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI
79,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,348940,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
80,"Tum Se Hi (From ""Sadak 2"")","Ankit Tiwari",347928,https://open.spotify.com/track/2fwd3t4N8QNy9w7VT1zC97
81,"you broke me first","Tate McRae",347677,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
82,Qaafirana,"Arijit Singh",347036,https://open.spotify.com/track/0xkGTPTijMU84dtHr3KQQi
83,"Ik Tera","Maninder Buttar",344644,https://open.spotify.com/track/57DhVYA7E1CyrE4OKuyLb7
84,"Kya Baat Aa","Karan Aujla",341879,https://open.spotify.com/track/5XBUtdLhHkWMacY3I5kz8X
85,Game,"Shooter Kahlon",339139,https://open.spotify.com/track/0TNB0RJsCi4WmeYtRqyAdt
86,"Someone You Loved","Lewis Capaldi",338635,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
87,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon",336187,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg
88,"Laal Bindi",Akull,334660,https://open.spotify.com/track/3gOlVEwSmsrqKt590wbWt3
89,"Ve Maahi","Arijit Singh",333976,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
90,"Ek Tarfa","Darshan Raval",328662,https://open.spotify.com/track/64r6z0P3RnhpTGdkA7p5Os
91,Faded,"Alan Walker",328441,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz
92,"Ek Raat",Vilen,328240,https://open.spotify.com/track/2jHicGSFIXm8dUdGz2wwzx
93,"O Saki Saki (From ""Batla House"")","Neha Kakkar",325624,https://open.spotify.com/track/5djZm1zFGcJUSUqbBjrAZH
94,Vail,"Mankirt Aulakh",321887,https://open.spotify.com/track/1bqAnuqlgbQ55AByEp0SmM
95,Perfect,"Ed Sheeran",320206,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
96,"Muqabla (From ""Street Dancer 3D"")","Yash Narvekar",318169,https://open.spotify.com/track/28veUNu4veN0LOBVa0nFw8
97,"8 Parche","Baani Sandhu",316727,https://open.spotify.com/track/42ETKyApzUl8hTtytFAjen
98,"Jaan 'Nisaar (Arijit)","Arijit Singh",315456,https://open.spotify.com/track/6pzlnyHTVYi5FOmrgOmC95
99,Baari,"Bilal Saeed",314968,https://open.spotify.com/track/7cuYb19oTyv1tLTgzH7qpv
100,Satisfya,"Imran Khan",314129,https://open.spotify.com/track/6HGoVbCUr63SgU3TjxEVj6
101,"Kho Gaye Hum Kahan","Jasleen Royal",310470,https://open.spotify.com/track/6nZiYSBwPQ7fYnVWkkkj4g
102,FRIENDS,Marshmello,309105,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
103,"Dusk Till Dawn (feat. Sia) - Radio Edit",ZAYN,307439,https://open.spotify.com/track/3e7sxremeOE3wTySiOhGiP
104,Samajavaragamana,"Sid Sriram",305239,https://open.spotify.com/track/3j9DrRebdWK1jkpOw9FZUy
105,"I Like Me Better",Lauv,303600,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
106,Filter,BTS,302990,https://open.spotify.com/track/0ono6UCNVZ1XqOm6j78Blu
107,"Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]",Mithoon,302859,https://open.spotify.com/track/2U0BLmYoSESYOdwMxW2yA9
108,"Tujhe Kitna Chahein Aur (Film Version) [From ""Kabir Singh""]","Jubin Nautiyal",301985,https://open.spotify.com/track/3lT4SlZVvqLhMeiuBv7gHW
109,Rihaa,"Arijit Singh",301356,https://open.spotify.com/track/05SJ8KGRFN71oFy0jkLOOW
110,Cradles,"Sub Urban",299921,https://open.spotify.com/track/1y4jsQt7MjnZhiD1L6qFBC
111,"Let Me Love You","DJ Snake",295893,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU
112,"7 rings","Ariana Grande",289675,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
113,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",287993,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
114,Waalian,Harnoor,287810,https://open.spotify.com/track/4Nc4ojIRbHohLiX9NmKkVh
115,"What You Know Bout Love","Pop Smoke",287474,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
116,Kasoor,"Prateek Kuhad",282352,https://open.spotify.com/track/08kTa3SL9sV6Iy8KLKtGql
117,"Proper Patola",Badshah,281567,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT
118,"Humdard (From ""Ek Villain"")","Arijit Singh",280708,https://open.spotify.com/track/5jQm7HoRNb2wGI0Hldd4PK
119,"bad guy","Billie Eilish",280100,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
120,"Dil Bechara","A.R. Rahman",279775,https://open.spotify.com/track/4UJkUnfEEL8B2JZ1OQfYOO
121,Vaaste,"Dhvani Bhanushali",278762,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3
122,"Same Beef",Bohemia,277453,https://open.spotify.com/track/65c6VCikt7f5sAS1heoYQC
123,"Kalla Sohna Nai",Akhil,272640,https://open.spotify.com/track/4yurVSNjaPBKkOpbZWtuJO
124,ON,BTS,271879,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
125,"Asal Mein","Darshan Raval",269379,https://open.spotify.com/track/0rMeOAvbQZ2RTG4B6L1M4p
126,"Tera Ghata","Gajendra Verma",267570,https://open.spotify.com/track/0JBhoxPKHJc1ZeJrjSt0VO
127,Kabira,"Tochi Raina",265133,https://open.spotify.com/track/4bD9z9qa4qg9BhryvYWB7c
128,"Chale Aana (From ""De De Pyaar De"")","Amaal Mallik",264227,https://open.spotify.com/track/6vuMdb0E8buJeSHArN3dXk
129,"It's You","Ali Gatie",263733,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
130,"Shape of You","Ed Sheeran",262016,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
131,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")","Tony Kakkar",261402,https://open.spotify.com/track/7ofWUKeNCUw1P64ArIwG9b
132,"Humnava Mere (From ""Humnava Mere"")","Jubin Nautiyal",259239,https://open.spotify.com/track/2QRc8jYol5Xsxyf6nYoYXW
133,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake",257828,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY
134,"Love To Hate Me",BLACKPINK,257358,https://open.spotify.com/track/7iKDsPfLT0d5mu2htfMKBZ
135,Pal,Javed-Mohsin,256989,https://open.spotify.com/track/5G7pZ8G8NFvS1MQ9H4L7dC
136,Heather,"Conan Gray",256686,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
137,"Kun Faya Kun","A.R. Rahman",255960,https://open.spotify.com/track/7F8RNvTQlvbeBLeenycvN6
138,Yummy,"Justin Bieber",254532,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
139,"Pachtaoge (From ""Jaani Ve"")","Arijit Singh",253877,https://open.spotify.com/track/5ZU1GwpkNJPaGbUwXX5rpQ
140,Lily,"Alan Walker",252702,https://open.spotify.com/track/0lks2Kt9veMOFEAPN0fsqN
141,Thunder,"Imagine Dragons",251884,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
142,"Jab Tak (From ""M.S.Dhoni - The Untold Story"")","Armaan Malik",251835,https://open.spotify.com/track/6tkl6rjuXWtVOCaXSSSCz2
143,"Crazy Over You",BLACKPINK,249274,https://open.spotify.com/track/7qq0EOPW4RRlqdvMBmdd73
144,"Dooriyan (feat. Kaprila)","Dino James",248408,https://open.spotify.com/track/4nKc9yiwXWlEByq1oMfHU6
145,"Love Me Like You Do - From ""Fifty Shades Of Grey""","Ellie Goulding",248367,https://open.spotify.com/track/3zHq9ouUJQFQRf3cm1rRLu
146,"Girls Like You (feat. Cardi B)","Maroon 5",246899,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
147,"Old Skool","Prem Dhillon",246756,https://open.spotify.com/track/4V9rQZOGILc4YfBnCDXgTz
148,Attention,"Charlie Puth",246420,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
149,Wolves,"Selena Gomez",245979,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
150,"Saari Ki Saari 2.0","Darshan Raval",245601,https://open.spotify.com/track/34ppgPuSUgKIqUIBT26ulf
151,"Dil Diyan Gallan","Atif Aslam",244124,https://open.spotify.com/track/5MnAi6ZF7cE8pAz7wYr9Ta
152,"Kaattu Payale (From ""Soorarai Pottru"")","G. V. Prakash",240799,https://open.spotify.com/track/2b4nWymybHj38A6XtQijiA
153,"Tum Se Hi","Mohit Chauhan",238451,https://open.spotify.com/track/7eQl3Yqv35ioqUfveKHitE
154,"Kalank (Title Track)","Arijit Singh",238184,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
155,"Vaathi Coming","Anirudh Ravichander",237391,https://open.spotify.com/track/2BcPFQ7nrtUObgAs72xaac
156,"Aaj Bhi","Vishal Mishra",236064,https://open.spotify.com/track/6LpswW9691XT9OjVSvDU6G
157,"Khulke Jeene Ka","A.R. Rahman",236051,https://open.spotify.com/track/1XFZMenJ30FfGOsj8X5sqf
158,"Chal Bombay",DIVINE,235165,https://open.spotify.com/track/6AooRgSRDzbCYL4NZ4RCjU
159,"Rakita Rakita Rakita (From ""Jagame Thandhiram"")","Santhosh Narayanan",235024,https://open.spotify.com/track/2oNRoniEFnPdaCfkOQ9m0C
160,"Dilbar (From ""Satyameva Jayate"")","Neha Kakkar",234944,https://open.spotify.com/track/2a6vHSWc5vuPJrypTjCfRx
161,"I Don't Care (with Justin Bieber)","Ed Sheeran",234348,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
162,"Kuch Bhi Ho Jaye","B Praak",233391,https://open.spotify.com/track/2uzEDXVEAjLhGynxLu1dd9
163,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",232054,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
164,"Ik Mulaqaat","Meet Bros.",229890,https://open.spotify.com/track/17uI7afUaul1hCzMTF9txd
165,"Alone, Pt. II","Alan Walker",229716,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
166,"Thandi Hawa",Ritviz,229662,https://open.spotify.com/track/7EPMILezRmD7gHhgx11e7k
167,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",229647,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
168,"Manasu Maree - Telugu","Amit Trivedi",229047,https://open.spotify.com/track/57xczqwxDF0HZsuPyVEJXa
169,Sorry,"Justin Bieber",228868,https://open.spotify.com/track/09CtPGIpYB4BrO8qb1RGsF
170,"Ik Vaari Aa (From ""Raabta"")","Arijit Singh",228019,https://open.spotify.com/track/5sul5AkWmzi2fE70oS7mK9
171,"Before You Go","Lewis Capaldi",227788,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
172,"Stuck with U (with Justin Bieber)","Ariana Grande",226717,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
173,"Psycho Saiyaan (From ""Saaho"")","Sachet Tandon",226599,https://open.spotify.com/track/3ZjMdVOWxQ53FKrmkgCv95
174,"Take You Dancing","Jason Derulo",226251,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
175,Takeaway,"The Chainsmokers",226079,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
176,"Treat You Better","Shawn Mendes",225695,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
177,"Taare Ginn","A.R. Rahman",225549,https://open.spotify.com/track/1wbxjQnN7MTk8MKt3SumyY
178,"Be Kind (with Halsey)",Marshmello,224964,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
179,"Yaen Ennai Pirindhaai - Male","Sid Sriram",224624,https://open.spotify.com/track/2GYzXSeNa3Y0BfIfS1VJj3
180,Yalgaar,"Ajey Nagar (CarryMinati)",224290,https://open.spotify.com/track/0RGp4KA9wvndxqPIWoKwnD
181,"Thodi Jagah (From ""Marjaavaan"")","Arijit Singh",224262,https://open.spotify.com/track/3f0wz6zcA7XkQiGm0qNF5r
182,"rockstar (feat. 21 Savage)","Post Malone",223539,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
183,Sage,Ritviz,222628,https://open.spotify.com/track/64RkEV5b7bG697vhIPMlrl
184,"Laugh Now Cry Later (feat. Lil Durk)",Drake,222623,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
185,"Beautiful People (feat. Khalid)","Ed Sheeran",222518,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
186,"Pyaar Tenu Karda Gabru (From ""Shubh Mangal Zyada Saavdhan"")",Romy,222289,https://open.spotify.com/track/0OcVZqIer0LLu3K8sdU5Yb
187,Yaari,Nikk,221181,https://open.spotify.com/track/04UzZSWfw8hkK832P27QLq
188,2002,Anne-Marie,219562,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
189,"Something Just Like This","The Chainsmokers",218671,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
190,"Meri Aashiqui","Jubin Nautiyal",218317,https://open.spotify.com/track/2Zwv2vKU8mwgh2LI5GUKcT
191,"Pehla Pyaar (From ""Kabir Singh"")","Armaan Malik",218196,https://open.spotify.com/track/6v54G4hhoyTPreZ3nvSYmR
192,"Ramuloo Ramulaa - Duet","Anurag Kulkarni",218119,https://open.spotify.com/track/4uXJADmybUHUgycBWFHeq6
193,Happier,Marshmello,217724,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
194,Khaab,Akhil,217722,https://open.spotify.com/track/0a6zRnrjmaOcqsEIFkXIhw
195,"The Box","Roddy Ricch",217518,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
196,Filhall,"B Praak",215865,https://open.spotify.com/track/7DE0I3buHcns00C0YEsYsY
197,ROXANNE,"Arizona Zervas",215748,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
198,Saibo,Sachin-Jigar,215309,https://open.spotify.com/track/6udC4b4jOSnHb9ItnXgKLR
199,Skechers,DripReport,214548,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
200,"Coca Cola (From ""Luka Chuppi"")","Tony Kakkar",214321,https://open.spotify.com/track/2hOlxSH3Zck6a2ki4xtKGV
