,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
25,"lovely (with Khalid)","Billie Eilish",662562,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
26,"Agar Tum Saath Ho (From ""Tamasha"")","Alka Yagnik",654978,https://open.spotify.com/track/2FCXQHugkoHE1K3tiDu8pu
27,"Fly To My Room",BTS,644048,https://open.spotify.com/track/3QH8rQGNFX8VLbCgZ7uPTS
28,Makhna,"Tanishk Bagchi",640866,https://open.spotify.com/track/0ZHILXmUaVSLEOCWxPQ1ga
29,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli",637998,https://open.spotify.com/track/57jOEZtoLQK4zF2x55bdkp
30,"Sawan Mein Lag Gayi Aag","Mika Singh",614585,https://open.spotify.com/track/6oloWgrErtc8dG2WiV55gn
31,"Therefore I Am","Billie Eilish",611870,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
32,"Kalank (Title Track)","Arijit Singh",594751,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
33,Adhiya,"Karan Aujla",592292,https://open.spotify.com/track/5LEjxlKCcYH8irGpRtjbj0
34,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",Badshah,590708,https://open.spotify.com/track/6q9XTgfWilsnyiFofvYrIF
35,Señorita,"Shawn Mendes",585639,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
36,"Genda Phool (feat. Payal Dev)",Badshah,584389,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf
37,"Love Your Voice",JONY,578944,https://open.spotify.com/track/75VNPADAFa4iNpjEBUYMhF
38,Chidiya,Vilen,572987,https://open.spotify.com/track/7mNZUnDWUDidWBFaUpVtOC
39,"First Kiss","Yo Yo Honey Singh",571861,https://open.spotify.com/track/1nhJF3mMAL9UgBz3vLLNuM
40,Chithiyaan,"Karan Aujla",568527,https://open.spotify.com/track/7HRvfjNicVkQnohrpOvjjL
41,Telepathy,BTS,565363,https://open.spotify.com/track/2FVpOsjT1iquZ3SpCjZ9Ne
42,"Keh Len De",Kaka,561780,https://open.spotify.com/track/3CHZhkihLupVrfYIyg869S
43,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")","Jasmine Sandlas",554401,https://open.spotify.com/track/11IAzj9706fIKBVCJyMNNt
44,Memories,"Maroon 5",553308,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
45,"Majha Block","Prem Dhillon",552576,https://open.spotify.com/track/3CPvL9ehmERejt7b5RvVAY
46,Butterfly,"Jass Manak",534894,https://open.spotify.com/track/0bII0GX8CepFivbJkscZlE
47,"Scam 1992 Theme Music",Achint,530374,https://open.spotify.com/track/3A04b0nJb2nAzGUw2rqDsI
48,Stay,BTS,523706,https://open.spotify.com/track/3ndCsZfq8OVwwkz9mmZvUz
49,"Namo Namo","Amit Trivedi",521013,https://open.spotify.com/track/5QtQFSdyZEl0w4iDxAyv76
50,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",520185,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
51,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra",501764,https://open.spotify.com/track/1y1rQTkWmrZdJmjwuK07GC
52,"Duniyaa (From ""Luka Chuppi"")",Akhil,496393,https://open.spotify.com/track/3s3J70eRpRH2hcYq4mEXTJ
53,Falling,"Trevor Daniel",494988,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
54,Dis-ease,BTS,494683,https://open.spotify.com/track/54DmTIv86D3sYdiawjULQ0
55,Believer,"Imagine Dragons",492085,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
56,"Baby Girl","Guru Randhawa",491594,https://open.spotify.com/track/0FoAlOXHI6KJ4RHP9v8jnw
57,"Main Tumhara","A.R. Rahman",490079,https://open.spotify.com/track/2ZvWoJ82LKCgD0nU9H5ue5
58,"Humraah (From ""Malang - Unleash The Madness"")","Sachet Tandon",483179,https://open.spotify.com/track/4xmkpE1Si5JL7NFxWrhV0S
59,"Tum Hi Aana (From ""Marjaavaan"")","Payal Dev",477873,https://open.spotify.com/track/6E9UwSfT80age2xknoMS7Y
60,"Udd Gaye - Bacardi House Party Sessions",Ritviz,477716,https://open.spotify.com/track/6wZJsut8fjiWiMPaccRAOX
61,G.O.A.T.,"Diljit Dosanjh",477584,https://open.spotify.com/track/46QbY78ha62aiu6gBgC7lS
62,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")","Ayushmann Khurrana",477212,https://open.spotify.com/track/3qrdLVOClRU4yPkcXZ7c5u
63,"Pal Pal Dil Ke Paas- Title Track","Arijit Singh",477048,https://open.spotify.com/track/7lGhrfren1Zpwh0ds0zuUg
64,"Malang (Title Track) [From ""Malang - Unleash The Madness""]","Ved Sharma",476984,https://open.spotify.com/track/25MPTnqXQB1H6OkwSYUXWx
65,"Let Me Down Slowly","Alec Benjamin",466863,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
66,Phulkari,"Karan Randhawa",459570,https://open.spotify.com/track/1f660M0jwz7F4qlDjTSLmO
67,"Brown Munde","AP Dhillon",442814,https://open.spotify.com/track/58f4twRnbZOOVUhMUpplJ4
68,"Savage Love (Laxed – Siren Beat) [BTS Remix]","Jawsh 685",433915,https://open.spotify.com/track/4TgxFMOn5yoESW6zCidCXL
69,"Lonely (with benny blanco)","Justin Bieber",432863,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
70,Baari,"Bilal Saeed",430675,https://open.spotify.com/track/7cuYb19oTyv1tLTgzH7qpv
71,"Haan Main Galat",Pritam,430138,https://open.spotify.com/track/0MLZAgKQKHbPsJ12qHS860
72,"How You Like That",BLACKPINK,428526,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
73,"Levitating (feat. DaBaby)","Dua Lipa",427563,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
74,"Born to Shine","Diljit Dosanjh",424587,https://open.spotify.com/track/4XxfOvudrnBRdlgzEaq1sd
75,Mehrama,Pritam,420031,https://open.spotify.com/track/6cUOiOY5qh2FpIQWIYAd2h
76,"Intentions (feat. Quavo)","Justin Bieber",417431,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
77,"death bed (coffee for your head)",Powfu,407771,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
78,"Can We Kiss Forever?",Kina,403371,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
79,"Kho Gaye Hum Kahan","Jasleen Royal",403138,https://open.spotify.com/track/6nZiYSBwPQ7fYnVWkkkj4g
80,"Kaattu Payale","G. V. Prakash",400058,https://open.spotify.com/track/3umai3byVVIwSfEZEUY7PJ
81,"Tere Naal","Tulsi Kumar",394160,https://open.spotify.com/track/2Vw94w6FxCyaYwyCivi9Py
82,Closer,"The Chainsmokers",393732,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
83,"Hardum Humdum (From ""Ludo"")",Pritam,393184,https://open.spotify.com/track/33m7jeZJqPuuV2YZoF5yEs
84,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon",388502,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3
85,Sakhiyaan,"Maninder Buttar",386560,https://open.spotify.com/track/3sqRODOZ1Z6hR4F2tnFAlg
86,"Yaad Piya Ki Aane Lagi","Neha Kakkar",384040,https://open.spotify.com/track/0TkquWzzuxcrwbCWlTrKYF
87,"Without Me",Halsey,383986,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
88,"Lagdi Lahore Di (From ""Street Dancer 3D"")","Guru Randhawa",382543,https://open.spotify.com/track/5ZQnQnbUVtBO0pl3ShqVHG
89,"Khatam Hue Waande","Emiway Bantai",381384,https://open.spotify.com/track/3LlEnO0INKAExVe4JMi7p7
90,"Chellamma (From ""Doctor"")","Anirudh Ravichander",379102,https://open.spotify.com/track/0fGclndst25Qqy8j4u5De5
91,"Someone You Loved","Lewis Capaldi",377405,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
92,"Buttabomma - Telugu","Armaan Malik",376200,https://open.spotify.com/track/0dnDTvdUco2UbaBjUtPxNS
93,Qaafirana,"Arijit Singh",375929,https://open.spotify.com/track/0xkGTPTijMU84dtHr3KQQi
94,"Holy (feat. Chance The Rapper)","Justin Bieber",375267,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
95,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva",375244,https://open.spotify.com/track/4OcvkkpF3xmyCGGY5IBlgi
96,"Boy With Luv (feat. Halsey)",BTS,371537,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
97,"WAP (feat. Megan Thee Stallion)","Cardi B",368426,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
98,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon",366311,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg
99,"Ice Cream (with Selena Gomez)",BLACKPINK,365781,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
100,"Tum Se Hi (From ""Sadak 2"")","Ankit Tiwari",365507,https://open.spotify.com/track/2fwd3t4N8QNy9w7VT1zC97
101,"Nehu Da Vyah","Neha Kakkar",362640,https://open.spotify.com/track/2tVozFcI2IgHPO2FgMOnyp
102,"ily (i love you baby) (feat. Emilee)","Surf Mesa",362477,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
103,Perfect,"Ed Sheeran",361776,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
104,Daisy,Ashnikko,358884,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
105,Faded,"Alan Walker",358800,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz
106,Satisfya,"Imran Khan",358202,https://open.spotify.com/track/6HGoVbCUr63SgU3TjxEVj6
107,"Muqabla (From ""Street Dancer 3D"")","Yash Narvekar",350530,https://open.spotify.com/track/28veUNu4veN0LOBVa0nFw8
108,"Dance Monkey","Tones And I",348952,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
109,Feelings,"Sumit Goswami",344840,https://open.spotify.com/track/0LRNOwAcNjPMxTYQahFo3S
110,"On My Way","Alan Walker",340903,https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI
111,"Ve Maahi","Arijit Singh",340880,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
112,"Dusk Till Dawn (feat. Sia) - Radio Edit",ZAYN,339932,https://open.spotify.com/track/3e7sxremeOE3wTySiOhGiP
113,"you broke me first","Tate McRae",339420,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
114,FRIENDS,Marshmello,337081,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
115,"O Saki Saki (From ""Batla House"")","Neha Kakkar",332640,https://open.spotify.com/track/5djZm1zFGcJUSUqbBjrAZH
116,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",330249,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
117,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")","Arijit Singh",326650,https://open.spotify.com/track/1NX33DecZrq4ZUGDc47AfN
118,34+35,"Ariana Grande",326039,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
119,"Tharagathi Gadhi - Telugu","Kala Bhairava",325388,https://open.spotify.com/track/7El6rXuDiiMNreCDv5QKBD
120,"Kaatuka Kanule","G. V. Prakash",324364,https://open.spotify.com/track/0VnEZ9XMrhMu8OCDnRBoEL
121,"Bewafa Tera Masoom Chehra","Rochak Kohli",322708,https://open.spotify.com/track/2plj6f8TqOF0YNuHd2VzJD
122,"Let Me Love You","DJ Snake",321206,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU
123,"I Like Me Better",Lauv,319862,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
124,"Watermelon Sugar","Harry Styles",319468,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
125,"Alone, Pt. II","Alan Walker",318856,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
126,"bad guy","Billie Eilish",318290,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
127,"Laal Bindi",Akull,317193,https://open.spotify.com/track/3gOlVEwSmsrqKt590wbWt3
128,"Ek Tarfa","Darshan Raval",315027,https://open.spotify.com/track/64r6z0P3RnhpTGdkA7p5Os
129,"Savage Love (Laxed - Siren Beat)","Jawsh 685",314139,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
130,"7 rings","Ariana Grande",313624,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
131,"Deep End",Fousheé,311370,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA
132,"Jaan 'Nisaar (Arijit)","Arijit Singh",309740,https://open.spotify.com/track/6pzlnyHTVYi5FOmrgOmC95
133,Bachalo,Akhil,309042,https://open.spotify.com/track/1v8NfOckFEnck9gp7iyetm
134,"Roses - Imanbek Remix","SAINt JHN",306888,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
135,Kasoor,"Prateek Kuhad",303625,https://open.spotify.com/track/08kTa3SL9sV6Iy8KLKtGql
136,"Dil Diyan Gallan","Atif Aslam",302404,https://open.spotify.com/track/5MnAi6ZF7cE8pAz7wYr9Ta
137,"Vaathi Coming","Anirudh Ravichander",301311,https://open.spotify.com/track/2BcPFQ7nrtUObgAs72xaac
138,"Bai Bai","Gulab Sidhu",300729,https://open.spotify.com/track/4FuQxMZP3ToPrc17Jdh4r1
139,"Lovesick Girls",BLACKPINK,298905,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C
140,"Ek Raat",Vilen,297789,https://open.spotify.com/track/2jHicGSFIXm8dUdGz2wwzx
141,Samajavaragamana,"Sid Sriram",296906,https://open.spotify.com/track/3j9DrRebdWK1jkpOw9FZUy
142,Clash,"Diljit Dosanjh",296888,https://open.spotify.com/track/7krGSbOnw13S7tIpgVEWAo
143,"Shape of You","Ed Sheeran",296342,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
144,"Chal Bombay",DIVINE,295770,https://open.spotify.com/track/6AooRgSRDzbCYL4NZ4RCjU
145,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,295519,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
146,Cradles,"Sub Urban",295503,https://open.spotify.com/track/1y4jsQt7MjnZhiD1L6qFBC
147,Gucci,"Aroob Khan",295449,https://open.spotify.com/track/7GG8loWh3JFsNtWGps6ALe
148,"Kya Baat Aa","Karan Aujla",294056,https://open.spotify.com/track/5XBUtdLhHkWMacY3I5kz8X
149,"BamBholle (From ""Laxmii"")",Ullumanati,294049,https://open.spotify.com/track/47Qb3mfcWF1qPuAVBvniDe
150,Kabira,"Tochi Raina",293834,https://open.spotify.com/track/4bD9z9qa4qg9BhryvYWB7c
151,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,293648,https://open.spotify.com/track/6FuGJB290AQMAHTfjOYVaK
152,Banglow,"Avvy Sra",291443,https://open.spotify.com/track/447ahkLo3OBJfJRWEq0Psl
153,"Sun Fer","Khan Bhaini",290841,https://open.spotify.com/track/44s5YGWmZoz9rKaEBXmXXp
154,"Asal Mein","Darshan Raval",289465,https://open.spotify.com/track/0rMeOAvbQZ2RTG4B6L1M4p
155,"8 Parche","Baani Sandhu",289010,https://open.spotify.com/track/42ETKyApzUl8hTtytFAjen
156,"Ik Tera","Maninder Buttar",287605,https://open.spotify.com/track/57DhVYA7E1CyrE4OKuyLb7
157,"What You Know Bout Love","Pop Smoke",286170,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
158,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")","Tony Kakkar",284802,https://open.spotify.com/track/7ofWUKeNCUw1P64ArIwG9b
159,Vail,"Mankirt Aulakh",284653,https://open.spotify.com/track/1bqAnuqlgbQ55AByEp0SmM
160,"The Box","Roddy Ricch",282479,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
161,"Tum Se Hi","Mohit Chauhan",282262,https://open.spotify.com/track/7eQl3Yqv35ioqUfveKHitE
162,"Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]",Mithoon,281000,https://open.spotify.com/track/2U0BLmYoSESYOdwMxW2yA9
163,Attention,"Charlie Puth",280259,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
164,"Same Beef",Bohemia,279725,https://open.spotify.com/track/65c6VCikt7f5sAS1heoYQC
165,"Yes or No","Jass Manak",278780,https://open.spotify.com/track/2ExyTR2mIjHyXysRf1Lnhh
166,Kangana,"Abeer Arora",278774,https://open.spotify.com/track/2hQ9Vp3f9eOU2ynadCssjW
167,DÁKITI,"Bad Bunny",278664,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
168,"Kun Faya Kun","A.R. Rahman",276539,https://open.spotify.com/track/7F8RNvTQlvbeBLeenycvN6
169,"It's You","Ali Gatie",275406,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
170,"Old Skool","Prem Dhillon",275056,https://open.spotify.com/track/4V9rQZOGILc4YfBnCDXgTz
171,"Humdard (From ""Ek Villain"")","Arijit Singh",270746,https://open.spotify.com/track/2PvaburAUlhNHxVhw5lvOq
172,"Tujhe Kitna Chahein Aur (Film Version) [From ""Kabir Singh""]","Jubin Nautiyal",270430,https://open.spotify.com/track/3lT4SlZVvqLhMeiuBv7gHW
173,"Proper Patola",Badshah,270181,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT
174,"Chale Aana (From ""De De Pyaar De"")","Amaal Mallik",268885,https://open.spotify.com/track/6vuMdb0E8buJeSHArN3dXk
175,"Love Me Like You Do - From ""Fifty Shades Of Grey""","Ellie Goulding",268658,https://open.spotify.com/track/3zHq9ouUJQFQRf3cm1rRLu
176,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake",267914,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY
177,Pal,Javed-Mohsin,266528,https://open.spotify.com/track/5G7pZ8G8NFvS1MQ9H4L7dC
178,"Aaj Bhi","Vishal Mishra",266277,https://open.spotify.com/track/6LpswW9691XT9OjVSvDU6G
179,Wolves,"Selena Gomez",262595,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
180,"Pachtaoge (From ""Jaani Ve"")","Arijit Singh",262451,https://open.spotify.com/track/5ZU1GwpkNJPaGbUwXX5rpQ
181,Game,"Shooter Kahlon",262033,https://open.spotify.com/track/0TNB0RJsCi4WmeYtRqyAdt
182,Shower,"Becky G",260981,https://open.spotify.com/track/3DmW6y7wTEYHJZlLo1r6XJ
183,"Girls Like You (feat. Cardi B)","Maroon 5",260884,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
184,"Mad at Disney","salem ilese",260771,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
185,"Prisoner (feat. Dua Lipa)","Miley Cyrus",260400,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
186,"Pretty Savage",BLACKPINK,260372,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr
187,Saibo,Sachin-Jigar,259285,https://open.spotify.com/track/6udC4b4jOSnHb9ItnXgKLR
188,"Sugar & Brownies",DHARIA,258996,https://open.spotify.com/track/3EZocpoj4dsFqsluUGHnwT
189,"Pyaar Tenu Karda Gabru (From ""Shubh Mangal Zyada Saavdhan"")",Romy,258386,https://open.spotify.com/track/0OcVZqIer0LLu3K8sdU5Yb
190,"Take You Dancing","Jason Derulo",257927,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
191,"Shona Shona","Tony Kakkar",256076,https://open.spotify.com/track/4OPlDG7JilNzoNfkH2ZRWy
192,"Yaen Ennai Pirindhaai - Male","Sid Sriram",255522,https://open.spotify.com/track/2GYzXSeNa3Y0BfIfS1VJj3
193,Vaaste,"Dhvani Bhanushali",255453,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3
194,"Psycho Saiyaan (From ""Saaho"")","Sachet Tandon",254996,https://open.spotify.com/track/3ZjMdVOWxQ53FKrmkgCv95
195,"Treat You Better","Shawn Mendes",254701,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
196,ON,BTS,253961,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
197,Lily,"Alan Walker",252811,https://open.spotify.com/track/0lks2Kt9veMOFEAPN0fsqN
198,"Rakita Rakita Rakita (From ""Jagame Thandhiram"")","Santhosh Narayanan",251797,https://open.spotify.com/track/2oNRoniEFnPdaCfkOQ9m0C
199,"Sauda Khara Khara","Diljit Dosanjh",251065,https://open.spotify.com/track/4LLvxxkWtt818FNO3cbsdo
200,"Channa Mereya",Pritam,250841,https://open.spotify.com/track/0H2iJVgorRR0ZFgRqGUjUM
