,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
80,"On My Way","Alan Walker",347668,https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI
81,"Can We Kiss Forever?",Kina,346461,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
82,Closer,"The Chainsmokers",346418,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
83,"you broke me first","Tate McRae",338099,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
84,Qaafirana,"Arijit Singh",337631,https://open.spotify.com/track/0xkGTPTijMU84dtHr3KQQi
85,"Someone You Loved","Lewis Capaldi",334415,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
86,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon",332284,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg
87,"Ve Maahi","Arijit Singh",332114,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
88,"Ik Tera","Maninder Buttar",329487,https://open.spotify.com/track/57DhVYA7E1CyrE4OKuyLb7
89,"Ek Tarfa","Darshan Raval",322436,https://open.spotify.com/track/64r6z0P3RnhpTGdkA7p5Os
90,Faded,"Alan Walker",322421,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz
91,"Laal Bindi",Akull,321591,https://open.spotify.com/track/3gOlVEwSmsrqKt590wbWt3
92,"Muqabla (From ""Street Dancer 3D"")","Yash Narvekar",319262,https://open.spotify.com/track/28veUNu4veN0LOBVa0nFw8
93,"O Saki Saki (From ""Batla House"")","Neha Kakkar",317431,https://open.spotify.com/track/5djZm1zFGcJUSUqbBjrAZH
94,Samajavaragamana,"Sid Sriram",316750,https://open.spotify.com/track/3j9DrRebdWK1jkpOw9FZUy
95,"Love Your Voice",JONY,312878,https://open.spotify.com/track/75VNPADAFa4iNpjEBUYMhF
96,Perfect,"Ed Sheeran",311098,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
97,"Jaan 'Nisaar (Arijit)","Arijit Singh",310108,https://open.spotify.com/track/6pzlnyHTVYi5FOmrgOmC95
98,Satisfya,"Imran Khan",309450,https://open.spotify.com/track/6HGoVbCUr63SgU3TjxEVj6
99,"8 Parche","Baani Sandhu",307602,https://open.spotify.com/track/42ETKyApzUl8hTtytFAjen
100,"Ek Raat",Vilen,307262,https://open.spotify.com/track/2jHicGSFIXm8dUdGz2wwzx
101,Vail,"Mankirt Aulakh",306678,https://open.spotify.com/track/1bqAnuqlgbQ55AByEp0SmM
102,Baari,"Bilal Saeed",304752,https://open.spotify.com/track/7cuYb19oTyv1tLTgzH7qpv
103,FRIENDS,Marshmello,304656,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
104,"Dusk Till Dawn (feat. Sia) - Radio Edit",ZAYN,304149,https://open.spotify.com/track/3e7sxremeOE3wTySiOhGiP
105,Cradles,"Sub Urban",301196,https://open.spotify.com/track/1y4jsQt7MjnZhiD1L6qFBC
106,"Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]",Mithoon,298493,https://open.spotify.com/track/2U0BLmYoSESYOdwMxW2yA9
107,ON,BTS,296893,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
108,"Kho Gaye Hum Kahan","Jasleen Royal",296090,https://open.spotify.com/track/6nZiYSBwPQ7fYnVWkkkj4g
109,"I Like Me Better",Lauv,294429,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
110,"Asal Mein","Darshan Raval",288682,https://open.spotify.com/track/0rMeOAvbQZ2RTG4B6L1M4p
111,"Tujhe Kitna Chahein Aur (Film Version) [From ""Kabir Singh""]","Jubin Nautiyal",287797,https://open.spotify.com/track/3lT4SlZVvqLhMeiuBv7gHW
112,"Proper Patola",Badshah,287116,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT
113,"Sawan Mein Lag Gayi Aag","Mika Singh",287088,https://open.spotify.com/track/6oloWgrErtc8dG2WiV55gn
114,Kasoor,"Prateek Kuhad",286958,https://open.spotify.com/track/08kTa3SL9sV6Iy8KLKtGql
115,"Dil Bechara","A.R. Rahman",286230,https://open.spotify.com/track/4UJkUnfEEL8B2JZ1OQfYOO
116,"Let Me Love You","DJ Snake",285450,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU
117,"7 rings","Ariana Grande",284991,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
118,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",282334,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
119,Better,ZAYN,282134,https://open.spotify.com/track/1dLXLETYiZohIZWnse4ypG
120,"bad guy","Billie Eilish",278234,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
121,"Same Beef",Bohemia,274227,https://open.spotify.com/track/65c6VCikt7f5sAS1heoYQC
122,"Kalla Sohna Nai",Akhil,267844,https://open.spotify.com/track/4yurVSNjaPBKkOpbZWtuJO
123,"Kun Faya Kun","A.R. Rahman",267768,https://open.spotify.com/track/7F8RNvTQlvbeBLeenycvN6
124,"Humdard (From ""Ek Villain"")","Arijit Singh",263504,https://open.spotify.com/track/5jQm7HoRNb2wGI0Hldd4PK
125,"Chale Aana (From ""De De Pyaar De"")","Amaal Mallik",262056,https://open.spotify.com/track/6vuMdb0E8buJeSHArN3dXk
126,Kabira,"Tochi Raina",261434,https://open.spotify.com/track/4bD9z9qa4qg9BhryvYWB7c
127,Vaaste,"Dhvani Bhanushali",257994,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3
128,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")","Tony Kakkar",257624,https://open.spotify.com/track/7ofWUKeNCUw1P64ArIwG9b
129,"Pachtaoge (From ""Jaani Ve"")","Arijit Singh",255400,https://open.spotify.com/track/5ZU1GwpkNJPaGbUwXX5rpQ
130,"It's You","Ali Gatie",253241,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
131,"Shape of You","Ed Sheeran",252268,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
132,"Rakita Rakita Rakita (From ""Jagame Thandhiram"")","Santhosh Narayanan",251951,https://open.spotify.com/track/2oNRoniEFnPdaCfkOQ9m0C
133,"Saari Ki Saari 2.0","Darshan Raval",250897,https://open.spotify.com/track/34ppgPuSUgKIqUIBT26ulf
134,Heather,"Conan Gray",249870,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
135,"Humnava Mere (From ""Humnava Mere"")","Jubin Nautiyal",249726,https://open.spotify.com/track/2QRc8jYol5Xsxyf6nYoYXW
136,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake",248352,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY
137,Pal,Javed-Mohsin,248203,https://open.spotify.com/track/5G7pZ8G8NFvS1MQ9H4L7dC
138,"Dil Diyan Gallan","Atif Aslam",248152,https://open.spotify.com/track/5MnAi6ZF7cE8pAz7wYr9Ta
139,"Love Me Like You Do - From ""Fifty Shades Of Grey""","Ellie Goulding",247895,https://open.spotify.com/track/3zHq9ouUJQFQRf3cm1rRLu
140,Yummy,"Justin Bieber",247575,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
141,"Jab Tak (From ""M.S.Dhoni - The Untold Story"")","Armaan Malik",246701,https://open.spotify.com/track/6tkl6rjuXWtVOCaXSSSCz2
142,"Tera Ghata","Gajendra Verma",245794,https://open.spotify.com/track/0JBhoxPKHJc1ZeJrjSt0VO
143,Attention,"Charlie Puth",244972,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
144,Yalgaar,"Ajey Nagar (CarryMinati)",244186,https://open.spotify.com/track/0RGp4KA9wvndxqPIWoKwnD
145,"Vaathi Coming","Anirudh Ravichander",242735,https://open.spotify.com/track/2BcPFQ7nrtUObgAs72xaac
146,Thunder,"Imagine Dragons",242706,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
147,"Dooriyan (feat. Kaprila)","Dino James",242173,https://open.spotify.com/track/4nKc9yiwXWlEByq1oMfHU6
148,"Kuch Bhi Ho Jaye","B Praak",241916,https://open.spotify.com/track/2uzEDXVEAjLhGynxLu1dd9
149,"Kaattu Payale (From ""Soorarai Pottru"")","G. V. Prakash",241726,https://open.spotify.com/track/2b4nWymybHj38A6XtQijiA
150,"Khulke Jeene Ka","A.R. Rahman",241334,https://open.spotify.com/track/1XFZMenJ30FfGOsj8X5sqf
151,Lily,"Alan Walker",240861,https://open.spotify.com/track/0lks2Kt9veMOFEAPN0fsqN
152,"Girls Like You (feat. Cardi B)","Maroon 5",240469,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
153,"Manasu Maree - Telugu","Amit Trivedi",239871,https://open.spotify.com/track/57xczqwxDF0HZsuPyVEJXa
154,"Dilbar (From ""Satyameva Jayate"")","Neha Kakkar",239486,https://open.spotify.com/track/2a6vHSWc5vuPJrypTjCfRx
155,Wolves,"Selena Gomez",239245,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
156,"Take You Dancing","Jason Derulo",235149,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
157,"Kalank (Title Track)","Arijit Singh",234950,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
158,"Ik Mulaqaat","Meet Bros.",234673,https://open.spotify.com/track/17uI7afUaul1hCzMTF9txd
159,"Kill This Love",BLACKPINK,232623,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
160,"Ik Vaari Aa (From ""Raabta"")","Arijit Singh",231181,https://open.spotify.com/track/5sul5AkWmzi2fE70oS7mK9
161,"Old Skool","Prem Dhillon",231151,https://open.spotify.com/track/4V9rQZOGILc4YfBnCDXgTz
162,"Ramuloo Ramulaa - Duet","Anurag Kulkarni",230851,https://open.spotify.com/track/4uXJADmybUHUgycBWFHeq6
163,"Thandi Hawa",Ritviz,230686,https://open.spotify.com/track/7EPMILezRmD7gHhgx11e7k
164,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",229735,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
165,"Stuck with U (with Justin Bieber)","Ariana Grande",229122,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
166,"I Don't Care (with Justin Bieber)","Ed Sheeran",227719,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
167,"Be Kind (with Halsey)",Marshmello,227349,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
168,"Tum Se Hi","Mohit Chauhan",227305,https://open.spotify.com/track/7eQl3Yqv35ioqUfveKHitE
169,Skechers,DripReport,227231,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
170,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",227176,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
171,"Thodi Jagah (From ""Marjaavaan"")","Arijit Singh",224417,https://open.spotify.com/track/3f0wz6zcA7XkQiGm0qNF5r
172,"Coca Cola (From ""Luka Chuppi"")","Tony Kakkar",224228,https://open.spotify.com/track/2hOlxSH3Zck6a2ki4xtKGV
173,"Psycho Saiyaan (From ""Saaho"")","Sachet Tandon",224190,https://open.spotify.com/track/3ZjMdVOWxQ53FKrmkgCv95
174,"Laugh Now Cry Later (feat. Lil Durk)",Drake,224089,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
175,"Taare Ginn","A.R. Rahman",223761,https://open.spotify.com/track/1wbxjQnN7MTk8MKt3SumyY
176,"Chal Bombay",DIVINE,223756,https://open.spotify.com/track/6AooRgSRDzbCYL4NZ4RCjU
177,Sorry,"Justin Bieber",223364,https://open.spotify.com/track/09CtPGIpYB4BrO8qb1RGsF
178,"Treat You Better","Shawn Mendes",223233,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
179,"Alone, Pt. II","Alan Walker",222864,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
180,"Yaen Ennai Pirindhaai - Male","Sid Sriram",222391,https://open.spotify.com/track/2GYzXSeNa3Y0BfIfS1VJj3
181,Takeaway,"The Chainsmokers",221999,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
182,"Stay Gold",BTS,221712,https://open.spotify.com/track/3Ys2PYl1wyPKQIwyqhP9cQ
183,Khaab,Akhil,221574,https://open.spotify.com/track/0a6zRnrjmaOcqsEIFkXIhw
184,"Meri Aashiqui","Jubin Nautiyal",221187,https://open.spotify.com/track/2Zwv2vKU8mwgh2LI5GUKcT
185,"Ae Dil Hai Mushkil Title Track",Pritam,220007,https://open.spotify.com/track/1UWacd8x8tPPwmrPB1MoBI
186,"rockstar (feat. 21 Savage)","Post Malone",219980,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
187,"Aaj Bhi","Vishal Mishra",219805,https://open.spotify.com/track/6LpswW9691XT9OjVSvDU6G
188,"Mad at Disney","salem ilese",219235,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
189,"The Box","Roddy Ricch",218892,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
190,"Something Just Like This","The Chainsmokers",218306,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
191,"TKN (feat. Travis Scott)",ROSALÍA,217182,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
192,Filhall,"B Praak",217072,https://open.spotify.com/track/7DE0I3buHcns00C0YEsYsY
193,Yaari,Nikk,216875,https://open.spotify.com/track/04UzZSWfw8hkK832P27QLq
194,Loca,"Yo Yo Honey Singh",216834,https://open.spotify.com/track/10Hks1iBOnKIIhouOI4rrk
195,"Such a Whore (Stellular Remix)",JVLA,216465,https://open.spotify.com/track/6A25J9As7towpxovYryAWr
196,Sage,Ritviz,216304,https://open.spotify.com/track/64RkEV5b7bG697vhIPMlrl
197,Saibo,Sachin-Jigar,214914,https://open.spotify.com/track/6udC4b4jOSnHb9ItnXgKLR
198,"Stunnin' (feat. Harm Franklin)","Curtis Waters",214551,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
199,"Beautiful People (feat. Khalid)","Ed Sheeran",214265,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
200,Happier,Marshmello,213716,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
