,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
31,"Adore You","Harry Styles",32678,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
32,"Forever (feat. Post Malone & Clever)","Justin Bieber",32481,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
33,Señorita,"Shawn Mendes",31883,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
34,"My Oh My (feat. DaBaby)","Camila Cabello",31850,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
35,"What A Man Gotta Do","Jonas Brothers",31621,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
36,"Lose You To Love Me","Selena Gomez",30767,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
37,"Blueberry Faygo","Lil Mosey",30456,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
38,"You should be sad",Halsey,30318,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
39,"To Die For","Sam Smith",29822,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
40,Sandton,"Kabza De Small",28739,https://open.spotify.com/track/0ddnry07vtuLzEVK63bw3R
41,"bad guy","Billie Eilish",28672,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
42,"Know Your Worth",Khalid,28582,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
43,"Phoyisa - Live","Kabza De Small",28110,https://open.spotify.com/track/004nEmGTeP5Mus4qXxz3x2
44,"Never Seen the Rain","Tones And I",27931,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
45,"Ride It",Regard,27736,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
46,"death bed (coffee for your head)",Powfu,27452,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
47,Risky,Elaine,26919,https://open.spotify.com/track/4XOcBYsZrR8oa9c97COoYf
48,"Ballin' (with Roddy Ricch)",Mustard,25992,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
49,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",25312,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
50,"Love You Tonight (feat. DJ Maphorisa, Sha Sha & Kabza De Small)","Mfr Souls",24996,https://open.spotify.com/track/2NbUnaGrjwRuRjZ5EPyOR5
51,"Call You Mine","The Chainsmokers",23857,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
52,"WHATS POPPIN","Jack Harlow",22863,https://open.spotify.com/track/3Q6F8RByyhRTJpRtZLY3cg
53,"Nana Thula","Kabza De Small",22749,https://open.spotify.com/track/4tDBIoqZEnq6715SnqaJS7
54,Takeaway,"The Chainsmokers",22639,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
55,"hot girl bummer",blackbear,22432,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
56,"Watermelon Sugar","Harry Styles",22119,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
57,"Higher Love",Kygo,21917,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
58,"Feel Me","Selena Gomez",21862,https://open.spotify.com/track/4MdcsdRj7i8eBm0qFjO4L4
59,"What If I Told You That I Love You","Ali Gatie",21427,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
60,"Dancing With A Stranger (with Normani)","Sam Smith",21205,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
61,"10,000 Hours (with Justin Bieber)","Dan + Shay",21196,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
62,Rare,"Selena Gomez",21164,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19
63,Physical,"Dua Lipa",21154,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
64,BOP,DaBaby,21043,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
65,"How Do You Sleep?","Sam Smith",20984,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
66,"Never Really Over","Katy Perry",20932,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
67,Happier,Marshmello,20817,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
68,"HIGHEST IN THE ROOM","Travis Scott",20663,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
69,"You Need To Calm Down","Taylor Swift",20575,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
70,"No Guidance (feat. Drake)","Chris Brown",20521,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
71,"Trampoline (with ZAYN)",SHAED,20388,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI
72,Shallow,"Lady Gaga",20366,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
73,"lovely (with Khalid)","Billie Eilish",20237,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
74,Woah,"Lil Baby",20161,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob
75,"Rescue Me",OneRepublic,19977,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
76,Youngblood,"5 Seconds of Summer",19857,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
77,"The Other Side (from Trolls World Tour)",SZA,19689,https://open.spotify.com/track/463PQggkmk5tTw8ug0ahOX
78,"when the party's over","Billie Eilish",19591,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
79,"I Like Me Better",Lauv,19348,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
80,Akulaleki,"Samthing Soweto",19146,https://open.spotify.com/track/73wcFiFeCQurmHDQIcirbm
81,Suicidal,"YNW Melly",19033,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
82,"Money In The Grave (Drake ft. Rick Ross)",Drake,18717,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
83,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",18594,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
84,"Moral of the Story",Ashe,18586,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
85,"If the World Was Ending - feat. Julia Michaels","JP Saxe",18339,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
86,Sucker,"Jonas Brothers",18140,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
87,Falling,"Harry Styles",18110,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
88,"Lucid Dreams","Juice WRLD",17851,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
89,"No Idea","Don Toliver",17783,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
90,Mthande,"Mas Music",17733,https://open.spotify.com/track/7uWjJqLMacCGJtP5K99nmn
91,"CITY OF ANGELS",24kGoldn,17671,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
92,"Without Me",Halsey,17573,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
93,"Goodbyes (Feat. Young Thug)","Post Malone",17275,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
94,"If I Can't Have You","Shawn Mendes",17249,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
95,2002,Anne-Marie,17074,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
96,"That Way","Lil Uzi Vert",16888,https://open.spotify.com/track/5raTDhlbxFDnpn89bxArdH
97,"Sweet but Psycho","Ava Max",16834,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
98,"Old Town Road - Remix","Lil Nas X",16723,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
99,"Heatin Up (feat. Gunna)","Lil Baby",16672,https://open.spotify.com/track/7KSSdFCBHCfq4KPzz78ghk
100,"Purple Hat","Sofi Tukker",16457,https://open.spotify.com/track/6WiGRFQfx2qw49MA7OeDYK
101,"Hello - Live","Kabza De Small",16306,https://open.spotify.com/track/6GoWV2xaRM5zW5ipsMtaeq
102,Qoqoqo,"Kabza De Small",16136,https://open.spotify.com/track/7idAdotBN9swD9VzJSLioG
103,Better,Khalid,15936,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
104,"3 Nights","Dominic Fike",15926,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
105,Bruises,"Lewis Capaldi",15588,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
106,"fuck, i'm lonely",Lauv,15315,https://open.spotify.com/track/3Hig6FDiszzWDPIKSP9swE
107,"OUT WEST (feat. Young Thug)",JACKBOYS,15297,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
108,"Here With Me",Marshmello,15253,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
109,"Say You Won't Let Go","James Arthur",15253,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
110,"Good as Hell (feat. Ariana Grande)",Lizzo,15250,https://open.spotify.com/track/2rjjNUYONZqC7wSd1i6OFq
111,"Hate Me (with Juice WRLD)","Ellie Goulding",15202,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
112,"ocean eyes","Billie Eilish",15161,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
113,"Post Malone (feat. RANI)","Sam Feldt",15101,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
114,"SOS (feat. Aloe Blacc)",Avicii,15075,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
115,"No Judgement","Niall Horan",15048,https://open.spotify.com/track/5IUOU5xkzGHsRFOYNu3GSK
116,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,15020,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
117,"Still Be Friends (feat. Tory Lanez & Tyga)",G-Eazy,15004,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892
118,"Into Ingawe","Sun-El Musician",14936,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
119,Wow.,"Post Malone",14934,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
120,"MIDDLE CHILD","J. Cole",14920,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
121,Zaka,"Mas Music",14882,https://open.spotify.com/track/3wfldFmVsFWAZZrqw8FxMp
122,Dior,"Pop Smoke",14882,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
123,"Alone, Pt. II","Alan Walker",14876,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
124,"Piece Of Your Heart",MEDUZA,14839,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
125,"The London (feat. J. Cole & Travis Scott)","Young Thug",14829,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
126,Jerusalema,"Master KG",14799,https://open.spotify.com/track/50jroqJUhK3dyipGToAE5W
127,"i'm so tired...",Lauv,14757,https://open.spotify.com/track/58GV8DCjojFSplLejcHIYu
128,"7 rings","Ariana Grande",14743,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
129,"Don't Stop Believin'",Journey,14688,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
130,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",14647,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
131,"Let Me Love You",Mario,14589,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
132,Amantombazane,"DJ Maphorisa",14570,https://open.spotify.com/track/5TV5x7u5Tnx2i47ccKXVex
133,"I Just Wanna Know",Elaine,14424,https://open.spotify.com/track/5O8fA2qoSAtzHUFqZe0KJQ
134,"me & ur ghost",blackbear,14389,https://open.spotify.com/track/4yJiXq86uM56uIfIZgE440
135,"Vula Vala","DJ Maphorisa",14340,https://open.spotify.com/track/66qYWzjiH7jlPfpoU3IxvV
136,"Be Alright","Dean Lewis",14262,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
137,Changes,Elaine,14224,https://open.spotify.com/track/4nEYCKiGQW9mTIVxX885WD
138,"rockstar (feat. 21 Savage)","Post Malone",14161,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
139,Graveyard,Halsey,14144,https://open.spotify.com/track/2ufmtcIFdFpuUYBPXK5f67
140,"Modern Loneliness",Lauv,14046,https://open.spotify.com/track/7MZF7YLxOP2to9iblSulLc
141,"Best Part (feat. Daniel Caesar)",H.E.R.,14025,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
142,Lover,"Taylor Swift",14024,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
143,"Friends With Benefits - Umjolo","Luu Nineleven",13978,https://open.spotify.com/track/2XVUSu7mzf0WsWdNdyboZP
144,"Something About You (feat. DJ Maphorisa & Kabza De Small)","Sha Sha",13950,https://open.spotify.com/track/7aC4nFXiy7P6nCIgCj4fau
145,Umlilo,"DJ Zinhle",13943,https://open.spotify.com/track/6EEmWiEPZSDGXBTknG8wR1
146,"Going Bad (feat. Drake)","Meek Mill",13882,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
147,"Love Letter","Blaq Diamond",13839,https://open.spotify.com/track/5iVlG76tiDfFzUc9GZV1fJ
148,Lalala,Y2K,13819,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
149,Heartless,"The Weeknd",13786,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
150,"Lights Up","Harry Styles",13717,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
151,"Old Me","5 Seconds of Summer",13679,https://open.spotify.com/track/5RUUkFNqH3GRKHg1xjprOb
152,"TOES (feat. Lil Baby & Moneybagg Yo)",DaBaby,13498,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
153,"Girls Need Love (with Drake) - Remix","Summer Walker",13391,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
154,"SICKO MODE","Travis Scott",13338,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
155,I/You,Elaine,13248,https://open.spotify.com/track/5pFvJMDiIFlJLcBQ9i9UAx
156,"Sgubu Se Monati",JazziDisciples,13217,https://open.spotify.com/track/3vneQGrZgsMCmtFQ5qOVVw
157,SAD!,XXXTENTACION,13199,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
158,"Lottery (Renegade)","K CAMP",13197,https://open.spotify.com/track/4dZTZbmJBCCofAExHwefda
159,"Up All Night",Khalid,13197,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
160,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",13075,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
161,"Drown (feat. Clinton Kane)","Martin Garrix",13029,https://open.spotify.com/track/4RVtBlHFKj51Ipvpfv5ER4
162,"Saturday Nights",Khalid,12967,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
163,"High Hopes","Panic! At The Disco",12966,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
164,"Talk (feat. Disclosure)",Khalid,12922,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
165,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",12890,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
166,"Shake The Room (feat. Quavo)","Pop Smoke",12782,https://open.spotify.com/track/7rSnKi58HPIVC0FVyh04Q1
167,"Live Off My Closet (feat. Future)","Lil Baby",12776,https://open.spotify.com/track/6AyWdCtEn1DdxjnxPeojR2
168,"Only Human","Jonas Brothers",12765,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
169,SUGAR,BROCKHAMPTON,12699,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
170,"Labantwana Ama Uber","Semi Tee",12662,https://open.spotify.com/track/6KlOMbkMRBQUFWpYe1z8Nq
171,"One Thing Right",Marshmello,12632,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
172,"Body (feat. brando)","Loud Luxury",12609,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
173,"Into You (feat. Tamia) - Main Mix",Fabolous,12455,https://open.spotify.com/track/1Jm1I3APcmVz3MqPr5vfTx
174,"Who Do You Love","The Chainsmokers",12393,https://open.spotify.com/track/2fVHrSxsQbJUuj9MW9zG1e
175,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",Future,12383,https://open.spotify.com/track/4iiWcajF1fEUpwcUewc464
176,I.F.L.Y.,Bazzi,12378,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
177,"Girls Like You (feat. Cardi B)","Maroon 5",12378,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
178,"LOYAL (feat. Drake)",PARTYNEXTDOOR,12373,https://open.spotify.com/track/5bvnqVuq7UFl0txSlHpsfS
179,"When I See U",Fantasia,12251,https://open.spotify.com/track/4iuNZTcvT9diFySSzVsnVS
180,"Better Now","Post Malone",12195,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
181,"P*$$Y Fairy (OTW)","Jhené Aiko",12167,https://open.spotify.com/track/48KXAIruJ07kJVCWOGohMV
182,"Sum 2 Prove","Lil Baby",12110,https://open.spotify.com/track/5f4Hy5mw5SRaUgXX9c6P5S
183,"Lalela (feat. The Squad)","Mfr Souls",12033,https://open.spotify.com/track/5nJUoXPB1OR7pe2NTXrp6d
184,Perfect,"Ed Sheeran",11991,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
185,Lonely,Diplo,11987,https://open.spotify.com/track/4fwo6czG5nvOQMzhOto1ya
186,"ON (Feat. Sia)",BTS,11978,https://open.spotify.com/track/3IB5qOeMayvpOdHxYCL5tZ
187,"This Feeling","The Chainsmokers",11934,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
188,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",11915,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
189,"It's You","Ali Gatie",11870,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
190,"Truth Hurts",Lizzo,11834,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq
191,Forever,Sithelo,11821,https://open.spotify.com/track/4Plx7wQRlChoMWmTYlMcP7
192,"Jocelyn Flores",XXXTENTACION,11802,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
193,"Nights Like This (feat. Ty Dolla $ign)",Kehlani,11750,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
194,"Happy Now",Kygo,11740,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
195,Paradise,Bazzi,11714,https://open.spotify.com/track/0Rx0DJI556Ix5gBny6EWmn
196,Africa,TOTO,11678,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
197,"Too Good At Goodbyes","Sam Smith",11666,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
198,Ransom,"Lil Tecca",11650,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
199,"Shape of You","Ed Sheeran",11649,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
200,Maniac,"Conan Gray",11619,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP
