,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
18,"Someone You Loved","Lewis Capaldi",38029,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
19,"Sunday Best",Surfaces,38012,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
20,Savage,"Megan Thee Stallion",37280,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
21,"BELIEVE IT",PARTYNEXTDOOR,35956,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
22,"Beautiful People (feat. Khalid)","Ed Sheeran",35943,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
23,"everything i wanted","Billie Eilish",35166,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
24,"In Your Eyes","The Weeknd",33689,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
25,"You're the One",Elaine,32723,https://open.spotify.com/track/63Pt6QnepIcsPITzyvvOEt
26,"High Fashion (feat. Mustard)","Roddy Ricch",30643,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
27,"Adore You","Harry Styles",30426,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
28,Skechers,DripReport,29902,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
29,"eMcimbini - Live","Kabza De Small",29539,https://open.spotify.com/track/2YXf32CaC2PzXIgmRb2GK2
30,"Lose Control",MEDUZA,28788,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
31,"I Don't Care (with Justin Bieber)","Ed Sheeran",28309,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
32,"Before You Go","Lewis Capaldi",27813,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
33,Boyfriend,"Selena Gomez",27255,https://open.spotify.com/track/4QnC1bIaMSfDQvF4XDhV5M
34,"hot girl bummer",blackbear,27187,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
35,Señorita,"Shawn Mendes",26627,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
36,"Break My Heart","Dua Lipa",26337,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
37,Takeaway,"The Chainsmokers",26337,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
38,"Boss Bitch","Doja Cat",26228,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
39,Supalonely,BENEE,26109,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
40,"bad guy","Billie Eilish",25828,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
41,"After Hours","The Weeknd",25671,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag
42,"Know Your Worth",Khalid,25356,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
43,"Ballin' (with Roddy Ricch)",Mustard,24919,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
44,"lovely (with Khalid)","Billie Eilish",24350,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
45,"Eastside (with Halsey & Khalid)","benny blanco",24116,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
46,"Level of Concern","Twenty One Pilots",23973,https://open.spotify.com/track/6xZ4Q2k2ompmDppyeESIY8
47,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",23814,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
48,"If the World Was Ending - feat. Julia Michaels","JP Saxe",23743,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
49,Yummy,"Justin Bieber",23510,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
50,"Ride It",Regard,23502,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
51,Physical,"Dua Lipa",23174,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
52,"Higher Love",Kygo,22538,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
53,"Turks (feat. Travis Scott)",NAV,22152,https://open.spotify.com/track/0lSZh5W0wDeurkGzLYY6hf
54,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",21457,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
55,Happier,Marshmello,21137,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
56,"Never Really Over","Katy Perry",21121,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
57,"Lucid Dreams","Juice WRLD",21100,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
58,"FIND MY WAY",DaBaby,21082,https://open.spotify.com/track/1lGHa2pwYzxQHFBUynhLtO
59,"My Oh My (feat. DaBaby)","Camila Cabello",20776,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
60,Dior,"Pop Smoke",20478,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
61,"10,000 Hours (with Justin Bieber)","Dan + Shay",20435,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
62,Risky,Elaine,20033,https://open.spotify.com/track/4XOcBYsZrR8oa9c97COoYf
63,"Money In The Grave (Drake ft. Rick Ross)",Drake,20009,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
64,Youngblood,"5 Seconds of Summer",19891,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
65,"Call You Mine","The Chainsmokers",19835,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
66,"Rescue Me",OneRepublic,19339,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
67,"Stupid Again","Tory Lanez",19255,https://open.spotify.com/track/1fPnUpoXCpD2NDI4vPVeLw
68,"Lose You To Love Me","Selena Gomez",19157,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
69,"Dancing With A Stranger (with Normani)","Sam Smith",18556,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
70,"Broke In A Minute","Tory Lanez",18505,https://open.spotify.com/track/4xqIYGwwZTEem9U8A42SPF
71,"What A Man Gotta Do","Jonas Brothers",18195,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
72,"HIGHEST IN THE ROOM","Travis Scott",18046,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
73,"If I Can't Have You","Shawn Mendes",18040,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
74,"What If I Told You That I Love You","Ali Gatie",17938,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
75,"when the party's over","Billie Eilish",17799,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
76,BOP,DaBaby,17779,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
77,"Never Seen the Rain","Tones And I",17728,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
78,"CITY OF ANGELS",24kGoldn,17685,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
79,"There They Go","Nasty C",17656,https://open.spotify.com/track/7tZ6iUkIibysZmPXA0yLq7
80,"No Guidance (feat. Drake)","Chris Brown",17633,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
81,Shallow,"Lady Gaga",17561,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
82,SAD!,XXXTENTACION,17539,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
83,"Watermelon Sugar","Harry Styles",17517,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
84,"Tender Love (feat. DJ Maphorisa & Kabza De Small)","Sha Sha",17480,https://open.spotify.com/track/7ckWQdFniRR7CNsIA1VIML
85,"Without Me",Halsey,17060,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
86,"Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty",16792,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn
87,Heartless,"The Weeknd",16677,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8
88,"Jocelyn Flores",XXXTENTACION,16641,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
89,"How Do You Sleep?","Sam Smith",16565,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
90,"I Like Me Better",Lauv,16529,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
91,P2,"Lil Uzi Vert",16514,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
92,Ransom,"Lil Tecca",16349,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
93,Sucker,"Jonas Brothers",16337,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
94,2002,Anne-Marie,16031,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
95,"Hello - Live","Kabza De Small",15925,https://open.spotify.com/track/6GoWV2xaRM5zW5ipsMtaeq
96,"You should be sad",Halsey,15882,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
97,"Post Malone (feat. RANI)","Sam Feldt",15819,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
98,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",15802,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
99,"OUT WEST (feat. Young Thug)",JACKBOYS,15724,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
100,"SOS (feat. Aloe Blacc)",Avicii,15719,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
101,Falling,"Harry Styles",15695,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
102,"Sweet but Psycho","Ava Max",15678,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
103,"Goodbyes (Feat. Young Thug)","Post Malone",15495,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
104,"No Idea","Don Toliver",15381,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
105,"Like It Is",Kygo,15304,https://open.spotify.com/track/3frUvGrmGcay91lvFbOgsN
106,"No Time To Die","Billie Eilish",15252,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
107,"ily (i love you baby) (feat. Emilee)","Surf Mesa",15172,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
108,"Hate Me (with Juice WRLD)","Ellie Goulding",15167,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
109,"Be Alright","Dean Lewis",15063,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
110,"Old Town Road - Remix","Lil Nas X",14709,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
111,"Moral of the Story",Ashe,14596,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
112,Lalala,Y2K,14595,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
113,"rockstar (feat. 21 Savage)","Post Malone",14529,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
114,"Don't Stop Believin'",Journey,14496,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
115,"Say You Won't Let Go","James Arthur",14485,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
116,Lorch,"Kabza De Small",14450,https://open.spotify.com/track/1E8jmVFDwAWbDzsjjniKGO
117,"Trampoline (with ZAYN)",SHAED,14447,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI
118,Bruises,"Lewis Capaldi",14400,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
119,Sandton,"Kabza De Small",14227,https://open.spotify.com/track/0ddnry07vtuLzEVK63bw3R
120,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",14219,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
121,"fuck, i'm lonely (with Anne-Marie)",Lauv,13986,https://open.spotify.com/track/09PGubKAMryhOWv1LHpCYz
122,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",13767,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
123,"You Need To Calm Down","Taylor Swift",13756,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
124,"Breaking Me",Topic,13745,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
125,"Here With Me",Marshmello,13736,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
126,"That Way - Bonus Track","Lil Uzi Vert",13720,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC
127,"i'm so tired...",Lauv,13692,https://open.spotify.com/track/4vjpLMyL3ZO6aphdYr8XYw
128,"ocean eyes","Billie Eilish",13635,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
129,"Love You Tonight (feat. DJ Maphorisa, Sha Sha & Kabza De Small)","Mfr Souls",13625,https://open.spotify.com/track/2NbUnaGrjwRuRjZ5EPyOR5
130,"3 Nights","Dominic Fike",13622,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
131,"MIDDLE CHILD","J. Cole",13544,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
132,Wow.,"Post Malone",13357,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
133,"7 rings","Ariana Grande",13322,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
134,"The Take (feat. Chris Brown)","Tory Lanez",13206,https://open.spotify.com/track/0Odu228D0yGcFySGuxU4rY
135,"High Hopes","Panic! At The Disco",13091,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
136,"The London (feat. J. Cole & Travis Scott)","Young Thug",13059,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
137,"Good as Hell (feat. Ariana Grande)",Lizzo,13032,https://open.spotify.com/track/2rjjNUYONZqC7wSd1i6OFq
138,Suicidal,"YNW Melly",13016,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
139,"Piece Of Your Heart",MEDUZA,12968,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
140,Better,Khalid,12955,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
141,"Girls Need Love (with Drake) - Remix","Summer Walker",12924,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
142,Lonely,Diplo,12772,https://open.spotify.com/track/4fwo6czG5nvOQMzhOto1ya
143,Rare,"Selena Gomez",12725,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19
144,"B.S. (feat. H.E.R.)","Jhené Aiko",12666,https://open.spotify.com/track/63wx9vdskaXbYxyDx4oJCZ
145,"Still Be Friends (feat. Tory Lanez & Tyga)",G-Eazy,12635,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892
146,"SICKO MODE","Travis Scott",12577,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
147,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",12554,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
148,Believer,"Imagine Dragons",12541,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
149,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",12532,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
150,"It's You","Ali Gatie",12424,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
151,Graveyard,Halsey,12321,https://open.spotify.com/track/2ufmtcIFdFpuUYBPXK5f67
152,"Way Maker - Live",Leeland,12297,https://open.spotify.com/track/40ozK0lCJ0EQzVGWsCNUhk
153,Perfect,"Ed Sheeran",12246,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
154,"Lights Up","Harry Styles",12205,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
155,"Let Me Love You",Mario,12087,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
156,"Going Bad (feat. Drake)","Meek Mill",12034,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
157,Moonlight,XXXTENTACION,12008,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
158,Selfish,"Madison Beer",12005,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH
159,"Something Just Like This","The Chainsmokers",11988,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
160,"Don't Rush (feat. Headie One)","Young T & Bugsey",11976,https://open.spotify.com/track/1d1n5KjW6aH9ItdA8WmlWW
161,"Who Needs Love","Tory Lanez",11948,https://open.spotify.com/track/7uDTc1eJwsD7iMZLhdp8LH
162,"LOYAL (feat. Drake)",PARTYNEXTDOOR,11827,https://open.spotify.com/track/3LnJM1B5Mjgx5LfT9plXUU
163,"Let You Down",NF,11796,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
164,Thunder,"Imagine Dragons",11767,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
165,"Girls Like You (feat. Cardi B)","Maroon 5",11762,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
166,"Shape of You","Ed Sheeran",11761,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
167,"Best Part (feat. Daniel Caesar)",H.E.R.,11742,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
168,Africa,TOTO,11685,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
169,"The Blessing - Live","Kari Jobe",11632,https://open.spotify.com/track/2elEVvWjPZltkotzcCwKvM
170,"Purple Hat","Sofi Tukker",11593,https://open.spotify.com/track/6WiGRFQfx2qw49MA7OeDYK
171,"Let Me Down Slowly","Alec Benjamin",11584,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
172,"Can We Kiss Forever?",Kina,11545,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
173,Easier,"5 Seconds of Summer",11542,https://open.spotify.com/track/2txofPPP3lkiNLTUUHeJHS
174,"Up All Night",Khalid,11528,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
175,Robbery,"Juice WRLD",11517,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
176,"Better Now","Post Malone",11448,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
177,"Who Do You Love","The Chainsmokers",11392,https://open.spotify.com/track/2fVHrSxsQbJUuj9MW9zG1e
178,"The Middle",Zedd,11390,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
179,Paradise,Bazzi,11388,https://open.spotify.com/track/0Rx0DJI556Ix5gBny6EWmn
180,"Talk (feat. Disclosure)",Khalid,11376,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
181,"To Die For","Sam Smith",11372,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
182,"Nana Thula","Kabza De Small",11284,https://open.spotify.com/track/4tDBIoqZEnq6715SnqaJS7
183,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,11276,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
184,"Only Human","Jonas Brothers",11270,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
185,"Body (feat. brando)","Loud Luxury",11205,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
186,Nobody,"Martin Jensen",11194,https://open.spotify.com/track/2qfEcCkEo5NscA9GL7ER72
187,"I'll Wait",Kygo,11166,https://open.spotify.com/track/6Q3K9gVUZRMZqZKrXovbM2
188,"Nights Like This (feat. Ty Dolla $ign)",Kehlani,11120,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
189,"Young & Alive",Bazzi,10957,https://open.spotify.com/track/5RsKelNxucrDxgMbZ3vd3W
190,Myron,"Lil Uzi Vert",10954,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ
191,Unbelievable,"Why Don't We",10944,https://open.spotify.com/track/1LHfEkVMR0Yj20C8lWdgpA
192,"Get You The Moon (feat. Snøw)",Kina,10914,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
193,Maniac,"Conan Gray",10902,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
194,"Into You (feat. Tamia) - Main Mix",Fabolous,10884,https://open.spotify.com/track/1Jm1I3APcmVz3MqPr5vfTx
195,"Dancing On My Own","Calum Scott",10860,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ
196,"Saturday Nights",Khalid,10846,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
197,"Enemies (feat. DaBaby)","Post Malone",10810,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
198,"Too Good At Goodbyes","Sam Smith",10782,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
199,"Do The Most","Tory Lanez",10781,https://open.spotify.com/track/7n0lXKEOaFxrAU0R93fIQh
200,"Scars To Your Beautiful","Alessia Cara",10741,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
