,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
18,"you broke me first","Tate McRae",52261,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
19,"Xola Moya Wam'","Nomcebo Zikode",51493,https://open.spotify.com/track/0CLyxycXWr4PP7PgeGRn8u
20,"Savage Love (Laxed - Siren Beat)","Jawsh 685",51318,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
21,"Roses - Imanbek Remix","SAINt JHN",50913,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
22,"Go Crazy","Chris Brown",50730,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
23,"Jazzidisciples (Zlele)","Reece Madlisa",49584,https://open.spotify.com/track/7DsqUINZuae9IbmMAQgx6y
24,Dynamite,BTS,48590,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
25,"Wishing Well","Juice WRLD",45828,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
26,"Amanikiniki (feat. Major League Djz, Kamo Mphela & Bontle Smith)","Mfr Souls",45060,https://open.spotify.com/track/7cVgVA4VO6EaVWvKZGQF9m
27,"Someone You Loved","Lewis Capaldi",44054,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
28,"Come & Go (with Marshmello)","Juice WRLD",43581,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
29,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",42574,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
30,"Take You Dancing","Jason Derulo",42519,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
31,"Lonely (with benny blanco)","Justin Bieber",41452,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
32,"Bella Ciao","Tyler ICU",41168,https://open.spotify.com/track/1gu8xPM3tPyIqKFHxSS6Dv
33,Dior,"Pop Smoke",41081,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
34,Wonder,"Shawn Mendes",40744,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb
35,"Put Your Records On","Ritt Momney",38014,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
36,"Dance Monkey","Tones And I",36924,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
37,Memories,"Maroon 5",36702,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
38,"Spicy (feat. Post Malone)","Ty Dolla $ign",35925,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP
39,"Blueberry Faygo","Lil Mosey",35840,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
40,"GREECE (feat. Drake)","DJ Khaled",35108,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
41,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",35052,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
42,"Be Kind (with Halsey)",Marshmello,34995,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
43,"Beautiful People (feat. Khalid)","Ed Sheeran",33569,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
44,"The Box","Roddy Ricch",33320,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
45,Circles,"Post Malone",32625,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
46,"Ke Star",Focalistic,32295,https://open.spotify.com/track/5I4C1yjAWDREGD5JLzqux1
47,Casino,AKA,31995,https://open.spotify.com/track/7AhMl992Tpx0EDviT6ARua
48,"Midnight Sky","Miley Cyrus",31232,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
49,"Jerusalema (feat. Nomcebo Zikode)","Master KG",31161,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
50,"Before You Go","Lewis Capaldi",30848,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
51,Robbery,"Juice WRLD",30612,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
52,Heather,"Conan Gray",30365,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
53,"Toosie Slide",Drake,30324,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
54,"Dreams - 2004 Remaster","Fleetwood Mac",29334,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
55,"Smile (with The Weeknd)","Juice WRLD",28710,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
56,"Life Is Good (feat. Drake)",Future,28495,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
57,"Tyler Herro","Jack Harlow",28384,https://open.spotify.com/track/4DuUwzP4ALMqpquHU0ltAB
58,Falling,"Trevor Daniel",27740,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
59,"Lucid Dreams","Juice WRLD",27376,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
60,"Chicago Freestyle (feat. Giveon)",Drake,27315,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
61,"Party Girl",StaySolidRocky,27185,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
62,"Nia Lo","Kabza De Small",27086,https://open.spotify.com/track/3ceXtM3VDBKdSXiPAUA28u
63,"Lose Somebody",Kygo,27026,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
64,"SO DONE","The Kid LAROI",26805,https://open.spotify.com/track/5psEZhQu6lukjhavJo4AbC
65,"Rain On Me (with Ariana Grande)","Lady Gaga",26650,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
66,"Don't Start Now","Dua Lipa",26549,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
67,"HIGHEST IN THE ROOM","Travis Scott",26544,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
68,"If the World Was Ending - feat. Julia Michaels","JP Saxe",26484,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
69,Daisy,Ashnikko,26297,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
70,"Intentions (feat. Quavo)","Justin Bieber",26082,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
71,"FRANCHISE (feat. Young Thug & M.I.A.)","Travis Scott",26071,https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ
72,goosebumps,"Travis Scott",25844,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
73,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",25598,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
74,Señorita,"Shawn Mendes",25463,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
75,"death bed (coffee for your head)",Powfu,25353,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
76,"Deep End",Fousheé,25240,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA
77,"OK Not To Be OK",Marshmello,25161,https://open.spotify.com/track/0zzVTGyRrWpQu8Fr28NRAv
78,"my ex's best friend (with blackbear)","Machine Gun Kelly",24937,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
79,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",24883,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
80,"Wolves (feat. Post Malone)","Big Sean",24680,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ
81,Runnin,"21 Savage",24260,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
82,Vsop,"Mr JazziQ",24233,https://open.spotify.com/track/2jLwKWTyxexSxvyDKjXxVk
83,"All Girls Are The Same","Juice WRLD",24194,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
84,"I Don't Care (with Justin Bieber)","Ed Sheeran",23930,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
85,Youngblood,"5 Seconds of Summer",23840,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
86,"Ice Cream (with Selena Gomez)",BLACKPINK,23694,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
87,Shallow,"Lady Gaga",23591,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
88,"Stuck with U (with Justin Bieber)","Ariana Grande",23322,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
89,"Adore You","Harry Styles",23303,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
90,"No Guidance (feat. Drake)","Chris Brown",23021,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
91,"Ride It",Regard,22669,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
92,"Levitating (feat. DaBaby)","Dua Lipa",22647,https://open.spotify.com/track/6OqrJqDMu15AGJHJazg9Nr
93,"SICKO MODE","Travis Scott",22606,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
94,"Got It On Me","Pop Smoke",22458,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
95,Sponono,"Kabza De Small",22444,https://open.spotify.com/track/6V06P7LboO5FaYi13nQANw
96,ROXANNE,"Arizona Zervas",22384,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
97,"Lose Control",MEDUZA,22314,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
98,"Higher Love",Kygo,22161,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
99,"lovely (with Khalid)","Billie Eilish",22155,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
100,"The Business",Tiësto,22153,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
101,"Ubomi Abumanga","Sun-El Musician",21943,https://open.spotify.com/track/1Eum24tziiY0sRBRx7hWBb
102,"After Party","Don Toliver",21722,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
103,"Electric Love",BØRNS,21686,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
104,"UNGAZINCISHI (feat. Focalistic & Tyler ICU)","Riky Rick",21227,https://open.spotify.com/track/4WCMChQUxMOZBiYZThe2BD
105,"Mr. Right Now (feat. Drake)","21 Savage",21104,https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj
106,"You Got It",Vedo,21055,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
107,"Say You Won't Let Go","James Arthur",20745,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
108,"You're the One",Elaine,20725,https://open.spotify.com/track/4fxwbUSI6jF4XdnvCUVG97
109,Damage,H.E.R.,20719,https://open.spotify.com/track/0KS2h61pHQ4WmOwruD7uxD
110,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",20708,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
111,Empini,"Kelly Khumalo",20671,https://open.spotify.com/track/1fU7ktrZN0Dg0u0SXOimrr
112,"Outta Time (feat. Drake)","Bryson Tiller",20578,https://open.spotify.com/track/4SCnCPOUOUXUmCX2uHb3r7
113,"Into Ingawe","Sun-El Musician",20558,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
114,"Be Alright","Dean Lewis",20511,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
115,"THE SCOTTS","THE SCOTTS",20267,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
116,"Don't Stop Believin'",Journey,20134,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
117,"Tender Love (feat. DJ Maphorisa & Kabza De Small)","Sha Sha",20045,https://open.spotify.com/track/7ckWQdFniRR7CNsIA1VIML
118,"BELIEVE IT",PARTYNEXTDOOR,19984,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
119,"Ballin' (with Roddy Ricch)",Mustard,19948,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
120,"Mad at Disney","salem ilese",19941,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
121,"When I See U",Fantasia,19910,https://open.spotify.com/track/4iuNZTcvT9diFySSzVsnVS
122,"hot girl bummer",blackbear,19877,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
123,Sonop-Blom,"Bernice West",19750,https://open.spotify.com/track/5knddE6reVlRTbrR62HJEd
124,Risky,Elaine,19644,https://open.spotify.com/track/76Updb7OaDsoOHuqFbsuYr
125,"Without Me",Halsey,19604,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
126,"everything i wanted","Billie Eilish",19539,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
127,"Into You (feat. Tamia) - Main Mix",Fabolous,19385,https://open.spotify.com/track/1Jm1I3APcmVz3MqPr5vfTx
128,Happier,Marshmello,19353,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
129,SAD!,XXXTENTACION,19144,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
130,"Call You Mine","The Chainsmokers",19043,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
131,"By Yourself (feat. Jhené Aiko & Mustard)","Ty Dolla $ign",19004,https://open.spotify.com/track/1psvnQxSDdIKTDM2Jm8QKt
132,Molo,"Aubrey Qwana",18993,https://open.spotify.com/track/1Jg0lG581ibc6gjzGbuRqo
133,"Something Special","Pop Smoke",18959,https://open.spotify.com/track/5kkaSMcf4BFlhRRICCKZb6
134,"Hit Different",SZA,18942,https://open.spotify.com/track/7Bar1kLTmsRmH6FCKKMEyU
135,"Eastside (with Halsey & Khalid)","benny blanco",18873,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
136,"Empini - Edit","Kelly Khumalo",18853,https://open.spotify.com/track/4sZgCbDhoHocPQhfmLPq0v
137,Righteous,"Juice WRLD",18852,https://open.spotify.com/track/5dOxHHMOFAbG3VH23t0xNm
138,2002,Anne-Marie,18845,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
139,"Papi Chulo",Octavian,18784,https://open.spotify.com/track/6Juv5N0dNU1imms9c9u1dA
140,"Jocelyn Flores",XXXTENTACION,18756,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
141,"ily (i love you baby) (feat. Emilee)","Surf Mesa",18752,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
142,"All of Me","John Legend",18711,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
143,"Post Malone (feat. RANI)","Sam Feldt",18628,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
144,Diamonds,"Sam Smith",18620,https://open.spotify.com/track/5hvwx5i67IwnCkjl9VHkNv
145,"I Like Me Better",Lauv,18549,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
146,"Let Me Love You",Mario,18442,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
147,"Stuck On You",Giveon,18393,https://open.spotify.com/track/08HPWLi0YmRUStJzkQ1ffh
148,"Life Without Fantasies","Neon Dreams",18376,https://open.spotify.com/track/0rRan9ngnGrS9mb8cRcr1t
149,"Sweet but Psycho","Ava Max",18223,https://open.spotify.com/track/3tNE4i6TBqMdyTZxHDAn9B
150,"Kings & Queens","Ava Max",18134,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx
151,Ebumnandini,"De Mthuda",18034,https://open.spotify.com/track/6KJ0kkZDF6bIlQ66hmIXep
152,"Summer Of '69","Bryan Adams",17925,https://open.spotify.com/track/6N1EjQjnvhOjFrF6oUmGPa
153,"Dancing With A Stranger (with Normani)","Sam Smith",17910,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
154,Perfect,"Ed Sheeran",17823,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
155,"bad guy","Billie Eilish",17716,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
156,"If I Can't Have You","Shawn Mendes",17650,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
157,Masupa,"Kabza De Small",17610,https://open.spotify.com/track/5Id1TX4vQxyUc6dapFxMnM
158,"Too Much (feat. Usher)",Marshmello,17530,https://open.spotify.com/track/39umHdGKfpnjY4TFtnoQ51
159,"eMcimbini - Live","Kabza De Small",17418,https://open.spotify.com/track/2YXf32CaC2PzXIgmRb2GK2
160,"Best Part (feat. Daniel Caesar)",H.E.R.,17408,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
161,"What A Man Gotta Do","Jonas Brothers",17268,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
162,"Moonwalking in Calabasas (feat. Blueface) - Remix",DDG,17178,https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz
163,Falling,"Harry Styles",17099,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
164,"Someone To You",BANNERS,17081,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
165,"Godzilla (feat. Juice WRLD)",Eminem,17080,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
166,Element,"Pop Smoke",17004,https://open.spotify.com/track/57BGVV6wcyhbn3hsjlqEZB
167,"Vuur Op Die Water",Elandré,16957,https://open.spotify.com/track/2bW96CDjgaLh6E3HM1Fv8r
168,Eazy,"Nasty C",16812,https://open.spotify.com/track/1e5O3SrnSLWnj47I29Arj0
169,"Lemonade - Remix","Internet Money",16734,https://open.spotify.com/track/57FNYz14MjKVoRTbxtv4A1
170,"You’re Mines Still (feat. Drake)","Yung Bleu",16572,https://open.spotify.com/track/7E2C5rBLpCKwQlhJPVFBRS
171,Nonna,Appel,16459,https://open.spotify.com/track/3MF7ewY2kS9QMx3fysTD6g
172,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",16439,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
173,"Know Your Worth",Khalid,16423,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
174,"Something Just Like This","The Chainsmokers",16401,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
175,"High Hopes","Panic! At The Disco",16399,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
176,"3 Nights","Dominic Fike",16288,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
177,Conversations,"Juice WRLD",16236,https://open.spotify.com/track/4K06PO78fW4mnBVenxGNob
178,"Sweet Melody","Little Mix",16225,https://open.spotify.com/track/28xX6K8LnkZve4RiuEB3iK
179,Bayabuza,"Nomcebo Zikode",16204,https://open.spotify.com/track/2jZQxvy1T9iWl5u4Id53tp
180,"The Middle",Zedd,16161,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
181,"Sunday Best",Surfaces,16159,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
182,Hardekole,"Ricus Nel",16139,https://open.spotify.com/track/61StNZ96SCYNlM5l0IGdPl
183,"Lasting Lover",Sigala,16075,https://open.spotify.com/track/0DmAvNCAK08oCi7miSZUIY
184,"Scars To Your Beautiful","Alessia Cara",16062,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
185,"Never Seen the Rain","Tones And I",15994,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
186,"Really Love (feat. Craig David & Digital Farm Animals)",KSI,15856,https://open.spotify.com/track/50v2TSRV31bwpAPkjWejNL
187,"Boerepompie (feat. Snotkop)","Ricus Nel",15848,https://open.spotify.com/track/46x1zSvuhlRxGi0iQ64i65
188,"Die Land","Bok Van Blerk",15824,https://open.spotify.com/track/22xtgAkNvHMheJgic1aUP0
189,Silence,Marshmello,15817,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
190,"forget me too (feat. Halsey)","Machine Gun Kelly",15800,https://open.spotify.com/track/1VSuFS7PahCN3SWbOcQ98m
191,"24 (feat. Lil Baby)","Money Man",15777,https://open.spotify.com/track/0xUvi7wldroBzaZCengPa5
192,"LIKE I WANT YOU",Giveon,15756,https://open.spotify.com/track/6qBFSepqLCuh5tehehc1bd
193,"Thinking out Loud","Ed Sheeran",15745,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
194,Believer,"Imagine Dragons",15744,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
195,"WHATS POPPIN","Jack Harlow",15741,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
196,"Tick Tock (feat. 24kGoldn)","Clean Bandit",15583,https://open.spotify.com/track/27u7t9d7ZQoyjsCROHuZJ3
197,"Energy (feat. Gemini Major)",AKA,15543,https://open.spotify.com/track/0JVrFWWfQB81c1WuZtdi8N
198,"Train Wreck","James Arthur",15538,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
199,"French Kiss","DBN Gogo",15491,https://open.spotify.com/track/0AHgsr1MU73X7DX3sSBCPr
200,Better,Khalid,15468,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
