,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
66,"Ride It",Regard,22671,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
67,"You're the One",Elaine,22594,https://open.spotify.com/track/63Pt6QnepIcsPITzyvvOEt
68,"I Can See","Mac Miller",21986,https://open.spotify.com/track/3R8CyhJfVjvgIROd5RSGhQ
69,"Higher Love",Kygo,21613,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
70,"Black Swan",BTS,21588,https://open.spotify.com/track/24NuEDgyRIljwSyY0lsr7b
71,Happier,Marshmello,21551,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
72,"Goodbyes (Feat. Young Thug)","Post Malone",21420,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
73,Suicidal,"YNW Melly",21392,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
74,"I Will (feat. KXNG Crooked, Royce Da 5'9"" & Joell Ortiz)",Eminem,21258,https://open.spotify.com/track/3CJbxqRQ0JNCqboWDNUUeX
75,"Labantwana Ama Uber","Semi Tee",21253,https://open.spotify.com/track/6KlOMbkMRBQUFWpYe1z8Nq
76,Jerusalema,"Master KG",20708,https://open.spotify.com/track/5F6tLUQGd7GtiWID9ZEzev
77,Complicated,"Mac Miller",20595,https://open.spotify.com/track/3WfSNAoj2D8C9noPSGZZFM
78,"Without Me",Halsey,20557,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
79,"Hand Me Downs","Mac Miller",20512,https://open.spotify.com/track/2Yv2mHzr5AQavVdwQjEokV
80,"Dancing With A Stranger (with Normani)","Sam Smith",20226,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
81,"Never Really Over","Katy Perry",20185,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
82,"No Guidance (feat. Drake)","Chris Brown",20079,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
83,"Say So","Doja Cat",19841,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
84,Youngblood,"5 Seconds of Summer",19674,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
85,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,19574,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
86,"You Need To Calm Down","Taylor Swift",19557,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
87,Woods,"Mac Miller",19516,https://open.spotify.com/track/3Qa944OTMZkg8DHjET8JQv
88,Shallow,"Lady Gaga",19380,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
89,Graveyard,Halsey,18984,https://open.spotify.com/track/2ufmtcIFdFpuUYBPXK5f67
90,Sucker,"Jonas Brothers",18947,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
91,"Futsal Shuffle 2020","Lil Uzi Vert",18906,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs
92,"Old Town Road - Remix","Lil Nas X",18864,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
93,"Roses - Imanbek Remix","SAINt JHN",18615,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
94,"Rescue Me",OneRepublic,18355,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
95,"High Fashion (feat. Mustard)","Roddy Ricch",18264,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
96,"I Like Me Better",Lauv,18231,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
97,"Sweet but Psycho","Ava Max",17946,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
98,Everybody,"Mac Miller",17904,https://open.spotify.com/track/1OuN92HcVG6NVpWbeESNB3
99,"If the World Was Ending - feat. Julia Michaels","JP Saxe",17892,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
100,Qoqoqo,"Kabza De Small",17581,https://open.spotify.com/track/7idAdotBN9swD9VzJSLioG
101,"HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX","Travis Scott",17494,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn
102,"Never Seen the Rain","Tones And I",17473,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
103,"Look At Her Now","Selena Gomez",17358,https://open.spotify.com/track/7eOkHIcaoUhngxxypM5Ajr
104,"Lucid Dreams","Juice WRLD",17266,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
105,Umlilo,"DJ Zinhle",17179,https://open.spotify.com/track/6EEmWiEPZSDGXBTknG8wR1
106,"Money In The Grave (Drake ft. Rick Ross)",Drake,17047,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
107,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",17037,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
108,Better,Khalid,16926,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
109,"10,000 Hours (with Justin Bieber)","Dan + Shay",16561,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
110,2002,Anne-Marie,16500,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
111,Wow.,"Post Malone",16357,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
112,"3 Nights","Dominic Fike",16337,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
113,"Still Learning",Halsey,16284,https://open.spotify.com/track/2Mfv5HaqnI18Q9JRv9hqnn
114,Fire,"DJ Big Sky",16134,https://open.spotify.com/track/2nVAnGGOKDTzCw5nv73swz
115,"Up All Night",Khalid,16060,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
116,Heartless,"The Weeknd",16043,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
117,"Piece Of Your Heart",MEDUZA,16009,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
118,"If I Can't Have You","Shawn Mendes",15915,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
119,SUGAR,BROCKHAMPTON,15912,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
120,"lovely (with Khalid)","Billie Eilish",15685,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
121,Lalala,Y2K,15437,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
122,"Hate Me (with Juice WRLD)","Ellie Goulding",15410,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
123,"7 rings","Ariana Grande",15315,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
124,"RITMO (Bad Boys For Life)","Black Eyed Peas",15264,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
125,"Into Ingawe","Sun-El Musician",15125,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
126,"when the party's over","Billie Eilish",15069,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
127,"Vula Vala","DJ Maphorisa",14912,https://open.spotify.com/track/66qYWzjiH7jlPfpoU3IxvV
128,"Yellow Hearts","Ant Saunders",14687,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
129,"me & ur ghost",blackbear,14671,https://open.spotify.com/track/4yJiXq86uM56uIfIZgE440
130,Sukendleleni,"Jobe London",14591,https://open.spotify.com/track/1lKqP0GH6cZ6zMtmUTJWs5
131,"Here With Me",Marshmello,14585,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
132,Surf,"Mac Miller",14557,https://open.spotify.com/track/1kwnxJNVl7cwcU98RvMBaR
133,July,"Noah Cyrus",14367,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
134,"Ayy Macarena",Tyga,14327,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
135,"SOS (feat. Aloe Blacc)",Avicii,14224,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
136,"Alone, Pt. II","Alan Walker",14221,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
137,"MIDDLE CHILD","J. Cole",14221,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
138,Mthande,"Mas Music",14141,https://open.spotify.com/track/7uWjJqLMacCGJtP5K99nmn
139,"Alfred - Outro",Eminem,14133,https://open.spotify.com/track/1WAwILvz37MkmZfmGnEXfg
140,Amantombazane,"DJ Maphorisa",14044,https://open.spotify.com/track/5TV5x7u5Tnx2i47ccKXVex
141,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,14033,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
142,"i'm so tired...",Lauv,14005,https://open.spotify.com/track/6uiz2UTi8yaPVd9A1OxxTW
143,"TOES (feat. Lil Baby & Moneybagg Yo)",DaBaby,13983,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
144,"Something About You (feat. DJ Maphorisa & Kabza De Small)","Sha Sha",13973,https://open.spotify.com/track/7aC4nFXiy7P6nCIgCj4fau
145,"That's On Me","Mac Miller",13963,https://open.spotify.com/track/0udOCZp7yk0Ml92C0k8H8D
146,Dames,Biggy,13957,https://open.spotify.com/track/72Yg5qdIqpTnXrNPEewglz
147,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",13895,https://open.spotify.com/track/4ea9w8c4ROqiZpJVhfBA3m
148,"Don't Stop Believin'",Journey,13887,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
149,"fuck, i'm lonely - from “13 Reasons Why: Season 3”",Lauv,13777,https://open.spotify.com/track/2B7oyUTr2pCsUqPy4bgiYB
150,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",13772,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
151,"High Hopes","Panic! At The Disco",13749,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
152,"Talk (feat. Disclosure)",Khalid,13732,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
153,"Post Malone (feat. RANI)","Sam Feldt",13679,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
154,"Be Alright","Dean Lewis",13619,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
155,VIBEZ,DaBaby,13463,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
156,"The London (feat. J. Cole & Travis Scott)","Young Thug",13389,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
157,Ransom,"Lil Tecca",13361,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
158,"Only Human","Jonas Brothers",13278,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
159,"Say You Won't Let Go","James Arthur",13235,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
160,"rockstar (feat. 21 Savage)","Post Malone",13202,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
161,"Body (feat. brando)","Loud Luxury",13180,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
162,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",13161,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
163,Hands,"Mac Miller",13143,https://open.spotify.com/track/6CrnvqCxBKVWahSiQwOesM
164,Bruises,"Lewis Capaldi",13130,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
165,"Mean It",Lauv,13106,https://open.spotify.com/track/2uiOyiRxtNix52dpeaDQPM
166,"Friends With Benefits - Umjolo","Luu Nineleven",13104,https://open.spotify.com/track/2XVUSu7mzf0WsWdNdyboZP
167,"SICKO MODE","Travis Scott",13099,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
168,"What I Like About You (feat. Theresa Rex)","Jonas Blue",13062,https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ
169,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",13007,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
170,"Lights Up","Harry Styles",13003,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
171,Risky,Elaine,12997,https://open.spotify.com/track/4XOcBYsZrR8oa9c97COoYf
172,"Girls Like You (feat. Cardi B)","Maroon 5",12920,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
173,"Once A Day","Mac Miller",12904,https://open.spotify.com/track/26G5nmIx7Yvq79bIIluyZV
174,"One Thing Right",Marshmello,12874,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
175,Sixteen,"Ellie Goulding",12872,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd
176,AmaDM,"Samthing Soweto",12666,https://open.spotify.com/track/3mg7ZslxjvREwg9Y41MgwT
177,"Saturday Nights",Khalid,12653,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
178,"LOYAL (feat. Drake)",PARTYNEXTDOOR,12634,https://open.spotify.com/track/5bvnqVuq7UFl0txSlHpsfS
179,"Sunday Best",Surfaces,12576,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
180,I.F.L.Y.,Bazzi,12558,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
181,"Vuur Op Die Water",Elandré,12485,https://open.spotify.com/track/2bW96CDjgaLh6E3HM1Fv8r
182,"Better Now","Post Malone",12484,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
183,"OUT WEST (feat. Young Thug)",JACKBOYS,12446,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
184,"Who Do You Love","The Chainsmokers",12427,https://open.spotify.com/track/2fVHrSxsQbJUuj9MW9zG1e
185,FML,"Arizona Zervas",12257,https://open.spotify.com/track/6lruHh1jF7ezgbLv72xYmf
186,"Truth Hurts",Lizzo,12114,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
187,Liar,"Camila Cabello",11953,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA
188,"This Feeling","The Chainsmokers",11921,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
189,Lover,"Taylor Swift",11921,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
190,"Happy Now",Kygo,11892,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
191,SAD!,XXXTENTACION,11881,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
192,Tusa,"KAROL G",11836,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
193,"Let Me Love You",Mario,11652,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
194,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",11513,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
195,"Something Just Like This","The Chainsmokers",11465,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
196,"Shape of You","Ed Sheeran",11460,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
197,"Bad Liar","Imagine Dragons",11353,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
198,Maniac,"Conan Gray",11334,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP
199,"The Middle",Zedd,11332,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
200,Thunder,"Imagine Dragons",11292,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
