,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
44,Circles,"Post Malone",30764,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
45,"Blueberry Faygo","Lil Mosey",30563,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
46,"Before You Go","Lewis Capaldi",30561,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
47,Diamonds,"Sam Smith",30365,https://open.spotify.com/track/1hJIbOjWpid6LtnozHmzRS
48,"The Box","Roddy Ricch",30185,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
49,"Midnight Sky","Miley Cyrus",29639,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
50,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",28954,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
51,Vsop,"Mr JazziQ",28534,https://open.spotify.com/track/2jLwKWTyxexSxvyDKjXxVk
52,"off the table (with The Weeknd)","Ariana Grande",27889,https://open.spotify.com/track/7E1jVNoWuemqUryI4FxsVD
53,Heather,"Conan Gray",27512,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
54,"Spicy (feat. Post Malone)","Ty Dolla $ign",27429,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP
55,"Deep End",Fousheé,26927,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA
56,"Ke Star",Focalistic,26877,https://open.spotify.com/track/5I4C1yjAWDREGD5JLzqux1
57,"Life Is Good (feat. Drake)",Future,26808,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
58,"Lose Somebody",Kygo,26517,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
59,"Levitating (feat. DaBaby)","Dua Lipa",26400,https://open.spotify.com/track/6OqrJqDMu15AGJHJazg9Nr
60,Robbery,"Juice WRLD",26361,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
61,"If the World Was Ending - feat. Julia Michaels","JP Saxe",26220,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
62,pov,"Ariana Grande",26046,https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33
63,"Rain On Me (with Ariana Grande)","Lady Gaga",26032,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
64,Falling,"Trevor Daniel",25872,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
65,"Toosie Slide",Drake,25867,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
66,"The Business",Tiësto,25861,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
67,"Intentions (feat. Quavo)","Justin Bieber",25807,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
68,"OK Not To Be OK",Marshmello,25407,https://open.spotify.com/track/0zzVTGyRrWpQu8Fr28NRAv
69,"SO DONE","The Kid LAROI",25254,https://open.spotify.com/track/5psEZhQu6lukjhavJo4AbC
70,"Chicago Freestyle (feat. Giveon)",Drake,25179,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
71,"death bed (coffee for your head)",Powfu,25170,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
72,Daisy,Ashnikko,25153,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
73,"Jerusalema (feat. Nomcebo Zikode)","Master KG",25151,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
74,"Smile (with The Weeknd)","Juice WRLD",25127,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
75,"Lucid Dreams","Juice WRLD",24999,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
76,"Dreams - 2004 Remaster","Fleetwood Mac",24971,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
77,"Don't Start Now","Dua Lipa",24475,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
78,"UNGAZINCISHI (feat. Focalistic & Tyler ICU)","Riky Rick",24361,https://open.spotify.com/track/4WCMChQUxMOZBiYZThe2BD
79,"Dancing With A Stranger (with Normani)","Sam Smith",24036,https://open.spotify.com/track/3xgT3xIlFGqZjYW9QlhJWp
80,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",24015,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
81,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",23993,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
82,"Adore You","Harry Styles",23871,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
83,"Stuck with U (with Justin Bieber)","Ariana Grande",23788,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
84,"just like magic","Ariana Grande",23778,https://open.spotify.com/track/7Dx9Z6Aon1qPS2N0rHSWTe
85,"my ex's best friend (with blackbear)","Machine Gun Kelly",23641,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
86,"Nia Lo","Kabza De Small",23612,https://open.spotify.com/track/3ceXtM3VDBKdSXiPAUA28u
87,Señorita,"Shawn Mendes",23396,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
88,Youngblood,"5 Seconds of Summer",23353,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
89,Shallow,"Lady Gaga",23095,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
90,"Party Girl",StaySolidRocky,23045,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
91,"Lose Control",MEDUZA,23029,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
92,"HIGHEST IN THE ROOM","Travis Scott",23015,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
93,"Ginger (feat. Burna Boy)",WizKid,22769,https://open.spotify.com/track/51mLQ3w7yR7vjdSTFLWaY5
94,"lovely (with Khalid)","Billie Eilish",22741,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
95,"I Don't Care (with Justin Bieber)","Ed Sheeran",22636,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
96,"FRANCHISE (feat. Young Thug & M.I.A.)","Travis Scott",22279,https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ
97,"Ride It",Regard,22158,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
98,"safety net (feat. Ty Dolla $ign)","Ariana Grande",22021,https://open.spotify.com/track/14gkWVFMwdxBMyqBw1wmIg
99,"Higher Love",Kygo,21987,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
100,"shut up","Ariana Grande",21953,https://open.spotify.com/track/3ko9jEHNt4O5fjKN65ULJp
101,"No Guidance (feat. Drake)","Chris Brown",21751,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
102,goosebumps,"Travis Scott",21711,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
103,"Papi Chulo",Octavian,21491,https://open.spotify.com/track/6Juv5N0dNU1imms9c9u1dA
104,"All Girls Are The Same","Juice WRLD",21416,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
105,"How Do You Sleep?","Sam Smith",20643,https://open.spotify.com/track/34pRqzRiFcIuyRMuuEayzY
106,"Say You Won't Let Go","James Arthur",20583,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
107,"Be Alright","Dean Lewis",20372,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
108,ROXANNE,"Arizona Zervas",20323,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
109,"Mr. Right Now (feat. Drake)","21 Savage",20289,https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj
110,"Ice Cream (with Selena Gomez)",BLACKPINK,20268,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
111,"Ubomi Abumanga","Sun-El Musician",20263,https://open.spotify.com/track/1Eum24tziiY0sRBRx7hWBb
112,Runnin,"21 Savage",20147,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
113,Empini,"Kelly Khumalo",20012,https://open.spotify.com/track/1fU7ktrZN0Dg0u0SXOimrr
114,nasty,"Ariana Grande",19964,https://open.spotify.com/track/0sci7ppTZFm4mjcH3nu8yO
115,"SICKO MODE","Travis Scott",19948,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
116,Golden,"Harry Styles",19766,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
117,"Wolves (feat. Post Malone)","Big Sean",19754,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ
118,"Into Ingawe","Sun-El Musician",19719,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
119,Sponono,"Kabza De Small",19704,https://open.spotify.com/track/6V06P7LboO5FaYi13nQANw
120,"Got It On Me","Pop Smoke",19699,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
121,"Electric Love",BØRNS,19696,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
122,"hot girl bummer",blackbear,19555,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
123,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",19539,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
124,"You're the One",Elaine,19322,https://open.spotify.com/track/4fxwbUSI6jF4XdnvCUVG97
125,"You Got It",Vedo,19130,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
126,"Moonwalking in Calabasas (feat. Blueface) - Remix",DDG,19046,https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz
127,"BELIEVE IT",PARTYNEXTDOOR,19032,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
128,"everything i wanted","Billie Eilish",19019,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
129,"My Oasis (feat. Burna Boy)","Sam Smith",18966,https://open.spotify.com/track/1F2K8y7e7STRGCySkEpBtT
130,"Don't Stop Believin'",Journey,18865,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
131,"Without Me",Halsey,18717,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
132,"Ballin' (with Roddy Ricch)",Mustard,18615,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
133,Sonop-Blom,"Bernice West",18584,https://open.spotify.com/track/5knddE6reVlRTbrR62HJEd
134,"Stuck On You",Giveon,18533,https://open.spotify.com/track/08HPWLi0YmRUStJzkQ1ffh
135,"Mad at Disney","salem ilese",18470,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
136,"When I See U",Fantasia,18438,https://open.spotify.com/track/4iuNZTcvT9diFySSzVsnVS
137,"six thirty","Ariana Grande",18415,https://open.spotify.com/track/2IKJtXeR5UsaUjZB46fTOK
138,"Outta Time (feat. Drake)","Bryson Tiller",18381,https://open.spotify.com/track/4SCnCPOUOUXUmCX2uHb3r7
139,"Empini - Edit","Kelly Khumalo",18379,https://open.spotify.com/track/4sZgCbDhoHocPQhfmLPq0v
140,"After Party","Don Toliver",18357,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
141,"Hit Different",SZA,18311,https://open.spotify.com/track/7Bar1kLTmsRmH6FCKKMEyU
142,"Kids Again","Sam Smith",18250,https://open.spotify.com/track/1ABS9lKaZ1uXkXCqr9zFO7
143,"my hair","Ariana Grande",18192,https://open.spotify.com/track/6u7gmPOz7pzzaeR9xSBpsR
144,"All of Me","John Legend",18181,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
145,"bad guy","Billie Eilish",18135,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
146,"Tender Love (feat. DJ Maphorisa & Kabza De Small)","Sha Sha",18129,https://open.spotify.com/track/7ckWQdFniRR7CNsIA1VIML
147,"Look Over Your Shoulder (feat. Kendrick Lamar)","Busta Rhymes",18127,https://open.spotify.com/track/00R0fEFZGb5hyTgF1nrRCq
148,"Into You (feat. Tamia) - Main Mix",Fabolous,18083,https://open.spotify.com/track/1Jm1I3APcmVz3MqPr5vfTx
149,Happier,Marshmello,18046,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
150,"Call You Mine","The Chainsmokers",17975,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
151,"Eastside (with Halsey & Khalid)","benny blanco",17966,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
152,"Paradise (feat. Dermot Kennedy)",MEDUZA,17956,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
153,"Let Me Love You",Mario,17921,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
154,"Life Without Fantasies","Neon Dreams",17721,https://open.spotify.com/track/0rRan9ngnGrS9mb8cRcr1t
155,"Post Malone (feat. RANI)","Sam Feldt",17713,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
156,Risky,Elaine,17577,https://open.spotify.com/track/76Updb7OaDsoOHuqFbsuYr
157,"Sweet but Psycho","Ava Max",17515,https://open.spotify.com/track/3tNE4i6TBqMdyTZxHDAn9B
158,"Best Part (feat. Daniel Caesar)",H.E.R.,17492,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
159,2002,Anne-Marie,17471,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
160,SAD!,XXXTENTACION,17423,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
161,Perfect,"Ed Sheeran",17388,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
162,"THE SCOTTS","THE SCOTTS",17294,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
163,"I Like Me Better",Lauv,17226,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
164,Falling,"Harry Styles",17197,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
165,"No Stress",WizKid,17168,https://open.spotify.com/track/5C3vZiMOn2KHMbNQOhL6oQ
166,"French Kiss","DBN Gogo",17117,https://open.spotify.com/track/0AHgsr1MU73X7DX3sSBCPr
167,"ily (i love you baby) (feat. Emilee)","Surf Mesa",17062,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
168,Garden,"Sun-El Musician",16938,https://open.spotify.com/track/28wG64poO2iwj2VW9GkOa1
169,"Longtime (feat. Skepta)",WizKid,16909,https://open.spotify.com/track/1JiR4RJaZlbZ5b3HG8jkeL
170,"Something Special","Pop Smoke",16854,https://open.spotify.com/track/5kkaSMcf4BFlhRRICCKZb6
171,"Jocelyn Flores",XXXTENTACION,16825,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
172,"Vuur Op Die Water",Elandré,16812,https://open.spotify.com/track/2bW96CDjgaLh6E3HM1Fv8r
173,"If I Can't Have You","Shawn Mendes",16755,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
174,Molo,"Aubrey Qwana",16752,https://open.spotify.com/track/1Jg0lG581ibc6gjzGbuRqo
175,"What A Man Gotta Do","Jonas Brothers",16684,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
176,"Kings & Queens","Ava Max",16640,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx
177,"Godzilla (feat. Juice WRLD)",Eminem,16590,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
178,PRACTICE,DaBaby,16537,https://open.spotify.com/track/4Z5FyQlevoHoa5FsIVKZju
179,"Summer Of '69","Bryan Adams",16506,https://open.spotify.com/track/6N1EjQjnvhOjFrF6oUmGPa
180,"E-GIRLS ARE RUINING MY LIFE!",CORPSE,16494,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve
181,"Someone To You",BANNERS,16442,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
182,Righteous,"Juice WRLD",16437,https://open.spotify.com/track/5dOxHHMOFAbG3VH23t0xNm
183,Masupa,"Kabza De Small",16434,https://open.spotify.com/track/5Id1TX4vQxyUc6dapFxMnM
184,"Train Wreck","James Arthur",16432,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
185,Sofia,Clairo,16340,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
186,"Lasting Lover",Sigala,16307,https://open.spotify.com/track/0DmAvNCAK08oCi7miSZUIY
187,"Bayabuza (feat. Bongo Beats)","Nomcebo Zikode",16243,https://open.spotify.com/track/2p0VQqEhlMK28IjEdYqUOV
188,"Blessed (feat. Damian Marley)",WizKid,16097,https://open.spotify.com/track/3QO1m6i0nsrp8aOnapvbkx
189,"eMcimbini - Live","Kabza De Small",16035,https://open.spotify.com/track/2YXf32CaC2PzXIgmRb2GK2
190,obvious,"Ariana Grande",15983,https://open.spotify.com/track/0q85C1JiECyYIQthz1posA
191,"Know Your Worth",Khalid,15910,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
192,Damage,H.E.R.,15841,https://open.spotify.com/track/0KS2h61pHQ4WmOwruD7uxD
193,Whoopty,CJ,15829,https://open.spotify.com/track/1RSzyxqtIO4yX3EyiV4zT5
194,Ndikhokhele,"Jub Jub",15785,https://open.spotify.com/track/3L3VkK1zCk1RSMIR9JH0YU
195,"Something Just Like This","The Chainsmokers",15723,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
196,"LIKE I WANT YOU",Giveon,15704,https://open.spotify.com/track/6qBFSepqLCuh5tehehc1bd
197,"3 Nights","Dominic Fike",15695,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
198,"Lemonade - Remix","Internet Money",15652,https://open.spotify.com/track/57FNYz14MjKVoRTbxtv4A1
199,"west side","Ariana Grande",15571,https://open.spotify.com/track/1whfVLMKWqAX3uk97VXsNN
200,Element,"Pop Smoke",15494,https://open.spotify.com/track/57BGVV6wcyhbn3hsjlqEZB
