,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
21,"Savage Love (Laxed - Siren Beat)","Jawsh 685",43731,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
22,"Someone You Loved","Lewis Capaldi",43478,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
23,"Go Crazy","Chris Brown",43235,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
24,Dynamite,BTS,42453,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
25,"Roses - Imanbek Remix","SAINt JHN",42285,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
26,"Xola Moya Wam' (feat. Master KG)","Nomcebo Zikode",40655,https://open.spotify.com/track/5cvU0DOYHkzKRJAOmgYrKA
27,"Jazzidisciples (Zlele)","Reece Madlisa",39890,https://open.spotify.com/track/7DsqUINZuae9IbmMAQgx6y
28,"Take You Dancing","Jason Derulo",39611,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
29,"Wishing Well","Juice WRLD",39338,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
30,"Come & Go (with Marshmello)","Juice WRLD",38850,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
31,Dior,"Pop Smoke",37764,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
32,"Put Your Records On","Ritt Momney",37750,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
33,Wonder,"Shawn Mendes",37192,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb
34,"Amanikiniki (feat. Major League Djz, Kamo Mphela & Bontle Smith)","Mfr Souls",35697,https://open.spotify.com/track/7cVgVA4VO6EaVWvKZGQF9m
35,34+35,"Ariana Grande",35567,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
36,"SO DONE","The Kid LAROI",35414,https://open.spotify.com/track/3qgPpwtuRu5oP8EtFSj8HE
37,Memories,"Maroon 5",34781,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
38,"Dance Monkey","Tones And I",33947,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
39,"The Business",Tiësto,33519,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
40,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",32881,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
41,"Be Kind (with Halsey)",Marshmello,32358,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
42,"Beautiful People (feat. Khalid)","Ed Sheeran",31744,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
43,Circles,"Post Malone",31429,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
44,"GREECE (feat. Drake)","DJ Khaled",30589,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
45,"Midnight Sky","Miley Cyrus",30567,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
46,"Tyler Herro","Jack Harlow",30426,https://open.spotify.com/track/4DuUwzP4ALMqpquHU0ltAB
47,"Before You Go","Lewis Capaldi",30197,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
48,"Blueberry Faygo","Lil Mosey",29904,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
49,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",28703,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
50,"Levitating (feat. DaBaby)","Dua Lipa",28676,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
51,"Deep End",Fousheé,28368,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA
52,pov,"Ariana Grande",28205,https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33
53,"The Box","Roddy Ricch",28131,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
54,Vsop,"Mr JazziQ",28117,https://open.spotify.com/track/2jLwKWTyxexSxvyDKjXxVk
55,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,28036,https://open.spotify.com/track/6FuGJB290AQMAHTfjOYVaK
56,"Life Is Good (feat. Drake)",Future,27487,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
57,"Lose Somebody",Kygo,27469,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
58,Heather,"Conan Gray",27401,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
59,Robbery,"Juice WRLD",26799,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
60,"If the World Was Ending - feat. Julia Michaels","JP Saxe",26367,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
61,"Lucid Dreams","Juice WRLD",26230,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
62,"lovely (with Khalid)","Billie Eilish",25963,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
63,Daisy,Ashnikko,25935,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
64,Diamonds,"Sam Smith",25855,https://open.spotify.com/track/1hJIbOjWpid6LtnozHmzRS
65,"Paradise (feat. Dermot Kennedy)",MEDUZA,25784,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
66,"Chicago Freestyle (feat. Giveon)",Drake,25576,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
67,"Toosie Slide",Drake,25355,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
68,"Rain On Me (with Ariana Grande)","Lady Gaga",25096,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
69,Falling,"Trevor Daniel",25086,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
70,"Smile (with The Weeknd)","Juice WRLD",25056,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
71,Casino,AKA,24961,https://open.spotify.com/track/25sVYpu1A1pkziBjh9WzGy
72,"Dreams - 2004 Remaster","Fleetwood Mac",24676,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
73,"Ke Star",Focalistic,24600,https://open.spotify.com/track/5I4C1yjAWDREGD5JLzqux1
74,"Intentions (feat. Quavo)","Justin Bieber",24596,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
75,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",24342,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
76,"Don't Start Now","Dua Lipa",24228,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
77,"OK Not To Be OK",Marshmello,24159,https://open.spotify.com/track/0zzVTGyRrWpQu8Fr28NRAv
78,"motive (with Doja Cat)","Ariana Grande",24136,https://open.spotify.com/track/5GkQIP5mWPi4KZLLXeuFTT
79,"I Don't Care (with Justin Bieber)","Ed Sheeran",24119,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
80,"Heavy Drank (feat. K.O)",AKA,23965,https://open.spotify.com/track/5zUmbVOU73ArjKFon0imw7
81,Señorita,"Shawn Mendes",23945,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
82,Shallow,"Lady Gaga",23873,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
83,"Spicy (feat. Post Malone)","Ty Dolla $ign",23656,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP
84,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",23432,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
85,"Energy (feat. Gemini Major)",AKA,23408,https://open.spotify.com/track/2QrlkQMvreMboLQNGG2uMH
86,"death bed (coffee for your head)",Powfu,23279,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
87,"HIGHEST IN THE ROOM","Travis Scott",23212,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
88,"Jerusalema (feat. Nomcebo Zikode)","Master KG",23132,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
89,"Adore You","Harry Styles",22832,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
90,"All Girls Are The Same","Juice WRLD",22766,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
91,"Papi Chulo",Octavian,22710,https://open.spotify.com/track/6Juv5N0dNU1imms9c9u1dA
92,"No Guidance (feat. Drake)","Chris Brown",22619,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
93,"Stuck with U (with Justin Bieber)","Ariana Grande",22617,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
94,"Higher Love",Kygo,22553,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
95,Youngblood,"5 Seconds of Summer",22411,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
96,"my ex's best friend (with blackbear)","Machine Gun Kelly",22365,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
97,"FRANCHISE (feat. Young Thug & M.I.A.)","Travis Scott",22011,https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ
98,"Ride It",Regard,21923,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
99,"UNGAZINCISHI (feat. Focalistic & Tyler ICU)","Riky Rick",21859,https://open.spotify.com/track/4WCMChQUxMOZBiYZThe2BD
100,"Nia Lo","Kabza De Small",21659,https://open.spotify.com/track/3ceXtM3VDBKdSXiPAUA28u
101,goosebumps,"Travis Scott",21607,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
102,"Say You Won't Let Go","James Arthur",21555,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
103,Runnin,"21 Savage",21248,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
104,"Party Girl",StaySolidRocky,21131,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
105,"everything i wanted","Billie Eilish",20818,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
106,"Lose Control",MEDUZA,20633,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
107,"Empini - Edit","Kelly Khumalo",20606,https://open.spotify.com/track/4sZgCbDhoHocPQhfmLPq0v
108,"Dancing With A Stranger (with Normani)","Sam Smith",20393,https://open.spotify.com/track/3xgT3xIlFGqZjYW9QlhJWp
109,"Be Alright","Dean Lewis",20310,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
110,ROXANNE,"Arizona Zervas",20069,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
111,Finessin',AKA,19963,https://open.spotify.com/track/34rDBtEIQLnyrzNWZW4Noj
112,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",19959,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
113,"Sithi Sithi","Reece Madlisa",19932,https://open.spotify.com/track/10sQHZ1h3LYoNGGMDSDx49
114,"Don't Stop Believin'",Journey,19827,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
115,"Electric Love",BØRNS,19583,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
116,"SICKO MODE","Travis Scott",19429,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
117,"You're the One",Elaine,19319,https://open.spotify.com/track/4fxwbUSI6jF4XdnvCUVG97
118,"hot girl bummer",blackbear,19296,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
119,"Got It On Me","Pop Smoke",19292,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
120,"Ubomi Abumanga","Sun-El Musician",19278,https://open.spotify.com/track/1Eum24tziiY0sRBRx7hWBb
121,"Hit Different",SZA,19229,https://open.spotify.com/track/7Bar1kLTmsRmH6FCKKMEyU
122,"Train Wreck","James Arthur",18995,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
123,Empini,"Kelly Khumalo",18952,https://open.spotify.com/track/1fU7ktrZN0Dg0u0SXOimrr
124,"Without Me",Halsey,18930,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
125,"BELIEVE IT",PARTYNEXTDOOR,18879,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
126,"Ice Cream (with Selena Gomez)",BLACKPINK,18866,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
127,Sonop-Blom,"Bernice West",18840,https://open.spotify.com/track/5knddE6reVlRTbrR62HJEd
128,Golden,"Harry Styles",18778,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
129,"You Got It",Vedo,18728,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
130,"Into Ingawe","Sun-El Musician",18716,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
131,SAD!,XXXTENTACION,18698,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
132,"Stuck On You",Giveon,18595,https://open.spotify.com/track/08HPWLi0YmRUStJzkQ1ffh
133,"All of Me","John Legend",18492,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
134,Happier,Marshmello,18470,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
135,"After Party","Don Toliver",18378,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
136,"Let Me Love You",Mario,18270,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
137,"Jocelyn Flores",XXXTENTACION,18262,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
138,"Into You (feat. Tamia) - Main Mix",Fabolous,18241,https://open.spotify.com/track/1Jm1I3APcmVz3MqPr5vfTx
139,"Eastside (with Halsey & Khalid)","benny blanco",18224,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
140,"When I See U",Fantasia,18209,https://open.spotify.com/track/4iuNZTcvT9diFySSzVsnVS
141,Perfect,"Ed Sheeran",18145,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
142,"Best Part (feat. Daniel Caesar)",H.E.R.,18111,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
143,"Ballin' (with Roddy Ricch)",Mustard,18096,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
144,Joni,"Mas Musiq",18095,https://open.spotify.com/track/5E3dMroFcLPRsCG401k4j0
145,"Lasting Lover",Sigala,18007,https://open.spotify.com/track/0DmAvNCAK08oCi7miSZUIY
146,"Moonwalking in Calabasas (feat. Blueface) - Remix",DDG,17952,https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz
147,Sofia,Clairo,17931,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
148,"Call You Mine","The Chainsmokers",17864,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
149,"Mad at Disney","salem ilese",17849,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
150,"I Like Me Better",Lauv,17824,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
151,2002,Anne-Marie,17760,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
152,Sponono,"Kabza De Small",17744,https://open.spotify.com/track/6V06P7LboO5FaYi13nQANw
153,"ALWAYS DO","The Kid LAROI",17650,https://open.spotify.com/track/3QCU8BT0zDS9LPVfEhRFEE
154,"bad guy","Billie Eilish",17622,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
155,"How Do You Sleep?","Sam Smith",17435,https://open.spotify.com/track/34pRqzRiFcIuyRMuuEayzY
156,"Outta Time (feat. Drake)","Bryson Tiller",17408,https://open.spotify.com/track/4SCnCPOUOUXUmCX2uHb3r7
157,"What That Speed Bout!?","Mike WiLL Made-It",17405,https://open.spotify.com/track/5iZ5wjTTxSIv8Cfrhj6Jla
158,"Wolves (feat. Post Malone)","Big Sean",17355,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ
159,Falling,"Harry Styles",17170,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
160,"Mr. Right Now (feat. Drake)","21 Savage",17115,https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj
161,"Tender Love (feat. DJ Maphorisa & Kabza De Small)","Sha Sha",17082,https://open.spotify.com/track/7ckWQdFniRR7CNsIA1VIML
162,"Summer Of '69","Bryan Adams",17066,https://open.spotify.com/track/6N1EjQjnvhOjFrF6oUmGPa
163,"Post Malone (feat. RANI)","Sam Feldt",17048,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
164,"What A Man Gotta Do","Jonas Brothers",17011,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
165,"French Kiss","DBN Gogo",16969,https://open.spotify.com/track/0AHgsr1MU73X7DX3sSBCPr
166,"Sweet but Psycho","Ava Max",16963,https://open.spotify.com/track/3tNE4i6TBqMdyTZxHDAn9B
167,Whoopty,CJ,16858,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
168,"Godzilla (feat. Juice WRLD)",Eminem,16808,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
169,"THE SCOTTS","THE SCOTTS",16804,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
170,"Hawái - Remix",Maluma,16803,https://open.spotify.com/track/0GzuHFG4Ql6DoyxFRnIk3F
171,"Stay with you (feat. Black Motion)",Simmy,16790,https://open.spotify.com/track/6AiSxcbOnLxIw7QECUXMi1
172,"Vuur Op Die Water",Elandré,16737,https://open.spotify.com/track/2bW96CDjgaLh6E3HM1Fv8r
173,"Kings & Queens","Ava Max",16682,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx
174,Risky,Elaine,16658,https://open.spotify.com/track/76Updb7OaDsoOHuqFbsuYr
175,Righteous,"Juice WRLD",16611,https://open.spotify.com/track/5dOxHHMOFAbG3VH23t0xNm
176,"Something Special","Pop Smoke",16608,https://open.spotify.com/track/5kkaSMcf4BFlhRRICCKZb6
177,"Life Without Fantasies","Neon Dreams",16576,https://open.spotify.com/track/0rRan9ngnGrS9mb8cRcr1t
178,"If I Can't Have You","Shawn Mendes",16574,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
179,"ily (i love you baby) (feat. Emilee)","Surf Mesa",16521,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
180,BOP,DaBaby,16515,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
181,"Your Love",Azana,16497,https://open.spotify.com/track/6LzGo9o3b7eZJ2Mh3VrDFi
182,"LIKE I WANT YOU",Giveon,16472,https://open.spotify.com/track/6qBFSepqLCuh5tehehc1bd
183,Mufasa,AKA,16450,https://open.spotify.com/track/00GxZ3NPfGo67TYC3IwAAI
184,"GO (feat. Juice WRLD)","The Kid LAROI",16343,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ
185,"Know Your Worth",Khalid,16318,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
186,PRACTICE,DaBaby,16297,https://open.spotify.com/track/4Z5FyQlevoHoa5FsIVKZju
187,Emakasana,"Mas Musiq",16239,https://open.spotify.com/track/09PAvYRaJmL0NzaDnfEYAb
188,"Someone To You",BANNERS,16210,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
189,"Thinking out Loud","Ed Sheeran",16139,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
190,"Something Just Like This","The Chainsmokers",16104,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
191,Molo,"Aubrey Qwana",16093,https://open.spotify.com/track/1Jg0lG581ibc6gjzGbuRqo
192,"E-GIRLS ARE RUINING MY LIFE!",CORPSE,16058,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve
193,Better,Khalid,16032,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
194,Element,"Pop Smoke",16006,https://open.spotify.com/track/57BGVV6wcyhbn3hsjlqEZB
195,"when the party's over","Billie Eilish",15933,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
196,"Girls Need Love (with Drake) - Remix","Summer Walker",15914,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
197,Nonna,Appel,15855,https://open.spotify.com/track/3MF7ewY2kS9QMx3fysTD6g
198,"off the table (with The Weeknd)","Ariana Grande",15833,https://open.spotify.com/track/7E1jVNoWuemqUryI4FxsVD
199,Dinaledi,"Major League Djz",15805,https://open.spotify.com/track/0kNOuZYnpu1RiQTWXUUzE8
200,Damage,H.E.R.,15795,https://open.spotify.com/track/0KS2h61pHQ4WmOwruD7uxD
