,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
40,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",25892,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
41,"HIGHEST IN THE ROOM","Travis Scott",25632,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
42,Eleven,Khalid,25598,https://open.spotify.com/track/1ToprX3cpBiXoAe5eNSk74
43,"Nana Thula","Kabza De Small",25541,https://open.spotify.com/track/4tDBIoqZEnq6715SnqaJS7
44,"You're the One",Elaine,25215,https://open.spotify.com/track/63Pt6QnepIcsPITzyvvOEt
45,Akulaleki,"Samthing Soweto",24924,https://open.spotify.com/track/73wcFiFeCQurmHDQIcirbm
46,"Ballin' (with Roddy Ricch)",Mustard,24882,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
47,"Ride It",Regard,24845,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
48,"Adore You","Harry Styles",24086,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
49,"hot girl bummer",blackbear,23897,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
50,"Higher Love",Kygo,22864,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
51,"How Do You Sleep?","Sam Smith",22572,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
52,"High Fashion (feat. Mustard)","Roddy Ricch",22454,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
53,"Goodbyes (Feat. Young Thug)","Post Malone",22348,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
54,Jerusalema,"Master KG",21702,https://open.spotify.com/track/50jroqJUhK3dyipGToAE5W
55,Happier,Marshmello,21649,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
56,"Say So","Doja Cat",21405,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
57,Darkness,Eminem,21231,https://open.spotify.com/track/5SiZJoLXp3WOl3J4C8IK0d
58,"Labantwana Ama Uber","Semi Tee",21154,https://open.spotify.com/track/6KlOMbkMRBQUFWpYe1z8Nq
59,"Those Kinda Nights (feat. Ed Sheeran)",Eminem,21140,https://open.spotify.com/track/0VSzREd1OjEWJ9tXoFHRQH
60,"Never Really Over","Katy Perry",20769,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
61,"when the party's over","Billie Eilish",20664,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
62,"No Guidance (feat. Drake)","Chris Brown",20657,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
63,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,20638,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
64,"Dancing With A Stranger (with Normani)","Sam Smith",20555,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
65,"Roses - Imanbek Remix","SAINt JHN",20431,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
66,Youngblood,"5 Seconds of Summer",20413,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
67,"You Need To Calm Down","Taylor Swift",20407,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
68,"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)",Eminem,20401,https://open.spotify.com/track/0GQ5bFTVFFKpwNPc7KwQnB
69,Shallow,"Lady Gaga",20038,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
70,"Unaccommodating (feat. Young M.A)",Eminem,19739,https://open.spotify.com/track/0q2vG0UVuy6ajjcpkQHdZM
71,Qoqoqo,"Kabza De Small",19453,https://open.spotify.com/track/7idAdotBN9swD9VzJSLioG
72,"10,000 Hours (with Justin Bieber)","Dan + Shay",19352,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
73,"What If I Told You That I Love You","Ali Gatie",19344,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
74,Sucker,"Jonas Brothers",19245,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
75,"Without Me",Halsey,19218,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
76,"Rescue Me",OneRepublic,19200,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
77,"Old Town Road - Remix","Lil Nas X",19053,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
78,"lovely (with Khalid)","Billie Eilish",19046,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
79,Mthande,"Mas Music",18423,https://open.spotify.com/track/7uWjJqLMacCGJtP5K99nmn
80,"Lucid Dreams","Juice WRLD",18337,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
81,"I Like Me Better",Lauv,18320,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
82,"Never Seen the Rain","Tones And I",18247,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
83,"Sweet but Psycho","Ava Max",18078,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
84,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",17881,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
85,"3 Nights","Dominic Fike",17798,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
86,"Money In The Grave (Drake ft. Rick Ross)",Drake,17629,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
87,Better,Khalid,17514,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
88,"HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX","Travis Scott",17474,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn
89,Umlilo,"DJ Zinhle",17406,https://open.spotify.com/track/6EEmWiEPZSDGXBTknG8wR1
90,"If the World Was Ending - feat. Julia Michaels","JP Saxe",17176,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
91,Wow.,"Post Malone",17147,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
92,SUGAR,BROCKHAMPTON,17056,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
93,"me & ur ghost",blackbear,17001,https://open.spotify.com/track/4yJiXq86uM56uIfIZgE440
94,Fire,"DJ Big Sky",16643,https://open.spotify.com/track/2nVAnGGOKDTzCw5nv73swz
95,2002,Anne-Marie,16519,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
96,Graveyard,Halsey,16364,https://open.spotify.com/track/2ufmtcIFdFpuUYBPXK5f67
97,"RITMO (Bad Boys For Life)","Black Eyed Peas",16336,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
98,"Look At Her Now","Selena Gomez",16311,https://open.spotify.com/track/7eOkHIcaoUhngxxypM5Ajr
99,"Piece Of Your Heart",MEDUZA,16284,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
100,"If I Can't Have You","Shawn Mendes",16258,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
101,"Up All Night",Khalid,16255,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
102,"Into Ingawe","Sun-El Musician",16244,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
103,"TOES (feat. Lil Baby & Moneybagg Yo)",DaBaby,16105,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
104,"7 rings","Ariana Grande",15974,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
105,"Futsal Shuffle 2020","Lil Uzi Vert",15881,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs
106,"Leaving Heaven (feat. Skylar Grey)",Eminem,15866,https://open.spotify.com/track/5CpsIb7SMFHjmAG8RvIWfq
107,"Hate Me (with Juice WRLD)","Ellie Goulding",15670,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
108,"Vula Vala","DJ Maphorisa",15488,https://open.spotify.com/track/66qYWzjiH7jlPfpoU3IxvV
109,"Friends With Benefits - Umjolo","Luu Nineleven",15467,https://open.spotify.com/track/2XVUSu7mzf0WsWdNdyboZP
110,Amantombazane,"DJ Maphorisa",15386,https://open.spotify.com/track/5TV5x7u5Tnx2i47ccKXVex
111,Lalala,Y2K,15316,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
112,Sukendleleni,"Jobe London",15269,https://open.spotify.com/track/1lKqP0GH6cZ6zMtmUTJWs5
113,"SOS (feat. Aloe Blacc)",Avicii,15208,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
114,"OUT WEST (feat. Young Thug)",JACKBOYS,15062,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
115,"Here With Me",Marshmello,15050,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
116,"Something About You (feat. DJ Maphorisa & Kabza De Small)","Sha Sha",14919,https://open.spotify.com/track/7aC4nFXiy7P6nCIgCj4fau
117,"Blue World","Mac Miller",14899,https://open.spotify.com/track/2hwOoMtWPtTSSn6WHV7Vp5
118,"MIDDLE CHILD","J. Cole",14884,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
119,"Alone, Pt. II","Alan Walker",14821,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
120,"Black Swan",BTS,14812,https://open.spotify.com/track/24NuEDgyRIljwSyY0lsr7b
121,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,14768,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
122,"Post Malone (feat. RANI)","Sam Feldt",14758,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
123,Risky,Elaine,14729,https://open.spotify.com/track/4XOcBYsZrR8oa9c97COoYf
124,"In Too Deep",Eminem,14621,https://open.spotify.com/track/7Dj2wqPYXfSRFwa6qyOztr
125,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",14572,https://open.spotify.com/track/4ea9w8c4ROqiZpJVhfBA3m
126,"Sunday Best",Surfaces,14501,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
127,"Don't Stop Believin'",Journey,14319,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
128,"Talk (feat. Disclosure)",Khalid,14315,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
129,"Ayy Macarena",Tyga,14283,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
130,"rockstar (feat. 21 Savage)","Post Malone",14247,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
131,Bruises,"Lewis Capaldi",14210,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
132,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",14202,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
133,July,"Noah Cyrus",14138,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
134,"Lock It Up (feat. Anderson .Paak)",Eminem,14050,https://open.spotify.com/track/1qwMkkRiD5jqLeUUjfgblh
135,"High Hopes","Panic! At The Disco",14019,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
136,"i'm so tired...",Lauv,13962,https://open.spotify.com/track/6uiz2UTi8yaPVd9A1OxxTW
137,VIBEZ,DaBaby,13853,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
138,"Say You Won't Let Go","James Arthur",13849,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
139,AmaDM,"Samthing Soweto",13834,https://open.spotify.com/track/3mg7ZslxjvREwg9Y41MgwT
140,"Lights Up","Harry Styles",13775,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
141,"What I Like About You (feat. Theresa Rex)","Jonas Blue",13770,https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ
142,"Only Human","Jonas Brothers",13714,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
143,Dames,Biggy,13696,https://open.spotify.com/track/72Yg5qdIqpTnXrNPEewglz
144,"SICKO MODE","Travis Scott",13676,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
145,"fuck, i'm lonely - from “13 Reasons Why: Season 3”",Lauv,13634,https://open.spotify.com/track/2B7oyUTr2pCsUqPy4bgiYB
146,"Girls Like You (feat. Cardi B)","Maroon 5",13633,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
147,"Premonition - Intro",Eminem,13561,https://open.spotify.com/track/7ccTcabbJlCJiIqtrSSwBk
148,"The London (feat. J. Cole & Travis Scott)","Young Thug",13533,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
149,Sixteen,"Ellie Goulding",13523,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd
150,"Body (feat. brando)","Loud Luxury",13489,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
151,"P*$$Y Fairy (OTW)","Jhené Aiko",13481,https://open.spotify.com/track/48KXAIruJ07kJVCWOGohMV
152,"Be Alright","Dean Lewis",13464,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
153,Zaka,"Mas Music",13463,https://open.spotify.com/track/3wfldFmVsFWAZZrqw8FxMp
154,Heartless,"The Weeknd",13456,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
155,"One Thing Right",Marshmello,13441,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
156,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",13418,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
157,"No Regrets (feat. Don Toliver)",Eminem,13413,https://open.spotify.com/track/1lO9CZo6eDrOy0S7khgryG
158,Ransom,"Lil Tecca",13356,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
159,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",13209,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
160,"Yellow Hearts","Ant Saunders",13155,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
161,"LOYAL (feat. Drake)",PARTYNEXTDOOR,13140,https://open.spotify.com/track/5bvnqVuq7UFl0txSlHpsfS
162,Pieces,AVAION,13127,https://open.spotify.com/track/5H95n43z0KFcXGCEc0ewe1
163,"Better Now","Post Malone",13050,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
164,"Forever Yours - Avicii Tribute",Kygo,13050,https://open.spotify.com/track/3o1CUVeHIid49sabk6A6Nf
165,"Truth Hurts",Lizzo,12867,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq
166,"Saturday Nights",Khalid,12858,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
167,"ocean eyes","Billie Eilish",12649,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
168,Marsh,Eminem,12646,https://open.spotify.com/track/34d7sGX6WUqq8f04e7CSNF
169,Woah,"Lil Baby",12617,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
170,SAD!,XXXTENTACION,12599,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
171,FML,"Arizona Zervas",12547,https://open.spotify.com/track/6lruHh1jF7ezgbLv72xYmf
172,"Going Bad (feat. Drake)","Meek Mill",12525,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
173,"bury a friend","Billie Eilish",12500,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
174,"Who Do You Love","The Chainsmokers",12406,https://open.spotify.com/track/2fVHrSxsQbJUuj9MW9zG1e
175,Lover,"Taylor Swift",12240,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
176,"Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)",Eminem,12192,https://open.spotify.com/track/5mZXWEH2eh8zMZGCxT5aW0
177,"Happy Now",Kygo,12162,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
178,Tusa,"KAROL G",12126,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
179,I.F.L.Y.,Bazzi,12102,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
180,"Shape of You","Ed Sheeran",12063,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
181,"This Feeling","The Chainsmokers",11974,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
182,"Vuur Op Die Water",Elandré,11973,https://open.spotify.com/track/2bW96CDjgaLh6E3HM1Fv8r
183,"Bad Liar","Imagine Dragons",11928,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
184,"Let Me Love You",Mario,11919,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
185,GOODMORNINGTOKYO!,"TOKYO’S REVENGE",11900,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp
186,Farewell,Eminem,11733,https://open.spotify.com/track/74gykWHknHDrg4eMdcmdRq
187,Thunder,"Imagine Dragons",11715,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
188,"Something Just Like This","The Chainsmokers",11695,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
189,"Don't Call Me Up",Mabel,11587,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
190,Believer,"Imagine Dragons",11574,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
191,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",11529,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
192,Africa,TOTO,11446,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
193,"Sgubu Se Monati",JazziDisciples,11444,https://open.spotify.com/track/3vneQGrZgsMCmtFQ5qOVVw
194,"It's You","Ali Gatie",11426,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
195,Liar,"Camila Cabello",11370,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA
196,International,"Vigro Deep",11364,https://open.spotify.com/track/65fBAjfgwr7cbB96OYBAnh
197,Perfect,"Ed Sheeran",11313,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
198,"Can We Pretend (feat. Cash Cash)",P!nk,11268,https://open.spotify.com/track/7GfKD5B7fVAzUgDvqAIbSL
199,Paradise,Bazzi,11244,https://open.spotify.com/track/0Rx0DJI556Ix5gBny6EWmn
200,"Girls Need Love (with Drake) - Remix","Summer Walker",11206,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
