,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
23,"WHATS POPPIN","Jack Harlow",36302,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
24,"eMcimbini - Live","Kabza De Small",35279,https://open.spotify.com/track/2YXf32CaC2PzXIgmRb2GK2
25,"In Your Eyes","The Weeknd",35196,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
26,"You're the One",Elaine,34051,https://open.spotify.com/track/63Pt6QnepIcsPITzyvvOEt
27,"High Fashion (feat. Mustard)","Roddy Ricch",33119,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
28,"Adore You","Harry Styles",31207,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
29,"I Don't Care (with Justin Bieber)","Ed Sheeran",30077,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
30,Skechers,DripReport,29803,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
31,"FIND MY WAY",DaBaby,29772,https://open.spotify.com/track/1lGHa2pwYzxQHFBUynhLtO
32,"Lose Control",MEDUZA,29452,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
33,Takeaway,"The Chainsmokers",28819,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
34,"hot girl bummer",blackbear,28813,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
35,"Before You Go","Lewis Capaldi",28636,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
36,"After Hours","The Weeknd",28142,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag
37,Señorita,"Shawn Mendes",27874,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
38,"Turks (feat. Travis Scott)",NAV,27683,https://open.spotify.com/track/0lSZh5W0wDeurkGzLYY6hf
39,Supalonely,BENEE,27183,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
40,"Boss Bitch","Doja Cat",26950,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
41,"bad guy","Billie Eilish",26715,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
42,"Break My Heart","Dua Lipa",26669,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
43,"Know Your Worth",Khalid,26330,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
44,Yummy,"Justin Bieber",25458,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
45,"Eastside (with Halsey & Khalid)","benny blanco",25180,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
46,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",24890,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
47,"lovely (with Khalid)","Billie Eilish",24619,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
48,"Ballin' (with Roddy Ricch)",Mustard,24302,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
49,"Higher Love",Kygo,24151,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
50,Physical,"Dua Lipa",23680,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
51,"Ride It",Regard,23225,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
52,"My Oh My (feat. DaBaby)","Camila Cabello",22761,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
53,"If the World Was Ending - feat. Julia Michaels","JP Saxe",22691,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
54,"Never Really Over","Katy Perry",22472,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
55,"Lucid Dreams","Juice WRLD",22088,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
56,"There They Go","Nasty C",21559,https://open.spotify.com/track/7tZ6iUkIibysZmPXA0yLq7
57,Happier,Marshmello,21492,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
58,"10,000 Hours (with Justin Bieber)","Dan + Shay",21245,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
59,"Tender Love (feat. DJ Maphorisa & Kabza De Small)","Sha Sha",21005,https://open.spotify.com/track/7ckWQdFniRR7CNsIA1VIML
60,"Call You Mine","The Chainsmokers",20923,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
61,"Money In The Grave (Drake ft. Rick Ross)",Drake,20857,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
62,"What A Man Gotta Do","Jonas Brothers",20803,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
63,Risky,Elaine,20655,https://open.spotify.com/track/4XOcBYsZrR8oa9c97COoYf
64,Amademoni,"Cassper Nyovest",20241,https://open.spotify.com/track/3f1ampqwOw0YVwY93LoMgc
65,Youngblood,"5 Seconds of Summer",20200,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
66,Dior,"Pop Smoke",20179,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
67,"Forever (feat. Post Malone & Clever)","Justin Bieber",20171,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
68,Heartless,"The Weeknd",20063,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8
69,"Lose You To Love Me","Selena Gomez",20045,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
70,"You should be sad",Halsey,19918,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
71,"Rescue Me",OneRepublic,19733,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
72,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",19480,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
73,BOP,DaBaby,19417,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
74,"What If I Told You That I Love You","Ali Gatie",19342,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
75,"Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty",19232,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn
76,"Dancing With A Stranger (with Normani)","Sam Smith",19016,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
77,"Never Seen the Rain","Tones And I",18973,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
78,"HIGHEST IN THE ROOM","Travis Scott",18714,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
79,"If I Can't Have You","Shawn Mendes",18578,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
80,SAD!,XXXTENTACION,18470,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
81,"CITY OF ANGELS",24kGoldn,18407,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
82,"when the party's over","Billie Eilish",18245,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
83,"No Guidance (feat. Drake)","Chris Brown",18223,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
84,"Watermelon Sugar","Harry Styles",18085,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
85,"I'll Wait",Kygo,18081,https://open.spotify.com/track/6Q3K9gVUZRMZqZKrXovbM2
86,Shallow,"Lady Gaga",18026,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
87,Lorch,"Kabza De Small",17674,https://open.spotify.com/track/1E8jmVFDwAWbDzsjjniKGO
88,"How Do You Sleep?","Sam Smith",17606,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
89,"Without Me",Halsey,17568,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
90,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",17511,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
91,"Like It Is",Kygo,17417,https://open.spotify.com/track/3frUvGrmGcay91lvFbOgsN
92,Sucker,"Jonas Brothers",17214,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
93,"I Like Me Better",Lauv,17029,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
94,P2,"Lil Uzi Vert",16970,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
95,"OUT WEST (feat. Young Thug)",JACKBOYS,16757,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
96,"No Time To Die","Billie Eilish",16676,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
97,2002,Anne-Marie,16644,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
98,"Jocelyn Flores",XXXTENTACION,16631,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
99,Sandton,"Kabza De Small",16447,https://open.spotify.com/track/0ddnry07vtuLzEVK63bw3R
100,"That Way - Bonus Track","Lil Uzi Vert",16446,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC
101,"Post Malone (feat. RANI)","Sam Feldt",16227,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
102,Ransom,"Lil Tecca",16117,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
103,"SOS (feat. Aloe Blacc)",Avicii,16075,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
104,"Hello - Live","Kabza De Small",16070,https://open.spotify.com/track/6GoWV2xaRM5zW5ipsMtaeq
105,"Trampoline (with ZAYN)",SHAED,16005,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI
106,"Old Town Road - Remix","Lil Nas X",15964,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
107,"Sweet but Psycho","Ava Max",15924,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
108,"LOYAL (feat. Drake)",PARTYNEXTDOOR,15922,https://open.spotify.com/track/3LnJM1B5Mjgx5LfT9plXUU
109,"Moral of the Story",Ashe,15775,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
110,Falling,"Harry Styles",15767,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
111,"Goodbyes (Feat. Young Thug)","Post Malone",15650,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
112,Lalala,Y2K,15581,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
113,"Hate Me (with Juice WRLD)","Ellie Goulding",15580,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
114,"rockstar (feat. 21 Savage)","Post Malone",15375,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
115,"fuck, i'm lonely (with Anne-Marie)",Lauv,15328,https://open.spotify.com/track/09PGubKAMryhOWv1LHpCYz
116,Bruises,"Lewis Capaldi",15253,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
117,"B.S. (feat. H.E.R.)","Jhené Aiko",14958,https://open.spotify.com/track/63wx9vdskaXbYxyDx4oJCZ
118,"You Need To Calm Down","Taylor Swift",14898,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
119,"Don't Stop Believin'",Journey,14882,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
120,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",14881,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
121,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",14847,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
122,"Love You Tonight (feat. DJ Maphorisa, Sha Sha & Kabza De Small)","Mfr Souls",14825,https://open.spotify.com/track/2NbUnaGrjwRuRjZ5EPyOR5
123,"Be Alright","Dean Lewis",14702,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
124,"Say You Won't Let Go","James Arthur",14649,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
125,"i'm so tired...",Lauv,14387,https://open.spotify.com/track/4vjpLMyL3ZO6aphdYr8XYw
126,"Here With Me",Marshmello,14371,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
127,"I Love Me","Demi Lovato",14316,https://open.spotify.com/track/2IHLaN6wwYKQ3S24NsQqpA
128,"3 Nights","Dominic Fike",14278,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
129,"ocean eyes","Billie Eilish",14132,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
130,Wow.,"Post Malone",14106,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
131,"No Idea","Don Toliver",14057,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
132,"Good as Hell (feat. Ariana Grande)",Lizzo,13948,https://open.spotify.com/track/2rjjNUYONZqC7wSd1i6OFq
133,"MIDDLE CHILD","J. Cole",13944,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
134,Suicidal,"YNW Melly",13717,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
135,"7 rings","Ariana Grande",13675,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
136,"Piece Of Your Heart",MEDUZA,13620,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
137,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",13479,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
138,Better,Khalid,13438,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
139,"The Take (feat. Chris Brown)","Tory Lanez",13246,https://open.spotify.com/track/0Odu228D0yGcFySGuxU4rY
140,Lonely,Diplo,13207,https://open.spotify.com/track/4fwo6czG5nvOQMzhOto1ya
141,"Young & Alive",Bazzi,13197,https://open.spotify.com/track/5RsKelNxucrDxgMbZ3vd3W
142,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",13158,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
143,"Let Me Love You",Mario,13102,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
144,"The London (feat. J. Cole & Travis Scott)","Young Thug",13057,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
145,Rare,"Selena Gomez",13002,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19
146,"High Hopes","Panic! At The Disco",12946,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
147,"It's You","Ali Gatie",12935,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
148,"Purple Hat","Sofi Tukker",12932,https://open.spotify.com/track/6WiGRFQfx2qw49MA7OeDYK
149,"Girls Need Love (with Drake) - Remix","Summer Walker",12914,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
150,"SICKO MODE","Travis Scott",12891,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
151,Easier,"5 Seconds of Summer",12881,https://open.spotify.com/track/2txofPPP3lkiNLTUUHeJHS
152,Graveyard,Halsey,12786,https://open.spotify.com/track/2ufmtcIFdFpuUYBPXK5f67
153,"Stupid Love","Lady Gaga",12756,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
154,Believer,"Imagine Dragons",12744,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
155,"To Die For","Sam Smith",12724,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
156,"Lights Up","Harry Styles",12718,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
157,Moonlight,XXXTENTACION,12704,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
158,Perfect,"Ed Sheeran",12539,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
159,"Going Bad (feat. Drake)","Meek Mill",12469,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
160,"Breaking Me",Topic,12376,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
161,"Still Be Friends (feat. Tory Lanez & Tyga)",G-Eazy,12357,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892
162,"Best Part (feat. Daniel Caesar)",H.E.R.,12339,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
163,"Way Maker - Live",Leeland,12327,https://open.spotify.com/track/40ozK0lCJ0EQzVGWsCNUhk
164,"Girls Like You (feat. Cardi B)","Maroon 5",12312,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
165,"Who Do You Love","The Chainsmokers",12300,https://open.spotify.com/track/2fVHrSxsQbJUuj9MW9zG1e
166,"Something Just Like This","The Chainsmokers",12290,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
167,"Shape of You","Ed Sheeran",12194,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
168,Thunder,"Imagine Dragons",12184,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
169,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,12139,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
170,Maniac,"Conan Gray",12135,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
171,"Let You Down",NF,12133,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
172,Paradise,Bazzi,12098,https://open.spotify.com/track/0Rx0DJI556Ix5gBny6EWmn
173,"Talk (feat. Disclosure)",Khalid,12083,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
174,Woah,"Lil Baby",11981,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob
175,"Only Human","Jonas Brothers",11934,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
176,"Save Your Tears","The Weeknd",11916,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
177,"Phoyisa - Live","Kabza De Small",11905,https://open.spotify.com/track/004nEmGTeP5Mus4qXxz3x2
178,Nonstop,Drake,11879,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
179,Robbery,"Juice WRLD",11851,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
180,"Broke In A Minute","Tory Lanez",11829,https://open.spotify.com/track/2ZrAjMSmlbDIil0JaVgTHh
181,Africa,TOTO,11821,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
182,Nobody,"Martin Jensen",11773,https://open.spotify.com/track/2qfEcCkEo5NscA9GL7ER72
183,"Up All Night",Khalid,11742,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
184,"Don't Rush (feat. Headie One)","Young T & Bugsey",11654,https://open.spotify.com/track/1d1n5KjW6aH9ItdA8WmlWW
185,"Body (feat. brando)","Loud Luxury",11650,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
186,"Better Now","Post Malone",11644,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
187,"Into You (feat. Tamia) - Main Mix",Fabolous,11549,https://open.spotify.com/track/1Jm1I3APcmVz3MqPr5vfTx
188,"Who Needs Love","Tory Lanez",11541,https://open.spotify.com/track/2ShvTyfnjRWVjNB6vmu5Bb
189,"Nights Like This (feat. Ty Dolla $ign)",Kehlani,11537,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
190,"Escape From LA","The Weeknd",11505,https://open.spotify.com/track/1sOW4PuG5X3Ie3EXUhAopJ
191,I.F.L.Y.,Bazzi,11414,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
192,"Cayendo (Side A - Acoustic)","Frank Ocean",11350,https://open.spotify.com/track/72794Eag03xdy7TO0KNuid
193,"Can We Kiss Forever?",Kina,11334,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
194,"I Just Wanna Know",Elaine,11318,https://open.spotify.com/track/5O8fA2qoSAtzHUFqZe0KJQ
195,"Nana Thula","Kabza De Small",11260,https://open.spotify.com/track/4tDBIoqZEnq6715SnqaJS7
196,Unbelievable,"Why Don't We",11245,https://open.spotify.com/track/1LHfEkVMR0Yj20C8lWdgpA
197,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",11226,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
198,"The Middle",Zedd,11201,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
199,Changes,Elaine,11188,https://open.spotify.com/track/4nEYCKiGQW9mTIVxX885WD
200,"Old Me","5 Seconds of Summer",11138,https://open.spotify.com/track/4POHzEwNTCYaIvqCUp3NnO
