,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
21,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",39056,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
22,"You're the One",Elaine,38921,https://open.spotify.com/track/63Pt6QnepIcsPITzyvvOEt
23,"Stuck with U (with Justin Bieber)","Ariana Grande",38773,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
24,ZOL,"Max Hurrell",36505,https://open.spotify.com/track/1XtgF9N4G9xDiYiVfu3cID
25,"Beautiful People (feat. Khalid)","Ed Sheeran",35089,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
26,ROXANNE,"Arizona Zervas",34163,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
27,"Ubomi Abumanga","Sun-El Musician",33989,https://open.spotify.com/track/1Eum24tziiY0sRBRx7hWBb
28,Memories,"Maroon 5",33458,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
29,"HIGHEST IN THE ROOM","Travis Scott",32956,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
30,"Sour Candy (with BLACKPINK)","Lady Gaga",32827,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u
31,"Be Kind (with Halsey)",Marshmello,32373,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
32,"everything i wanted","Billie Eilish",32173,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
33,GOOBA,6ix9ine,32048,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
34,"After Party","Don Toliver",31758,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
35,"Sunday Best",Surfaces,31487,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
36,goosebumps,"Travis Scott",31138,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
37,"Break My Heart","Dua Lipa",30878,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
38,"Breaking Me",Topic,30586,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
39,"ily (i love you baby) (feat. Emilee)","Surf Mesa",30254,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
40,"Watermelon Sugar","Harry Styles",30138,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
41,"Lose Somebody",Kygo,29592,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
42,"BELIEVE IT",PARTYNEXTDOOR,29526,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
43,"SICKO MODE","Travis Scott",29496,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
44,"Godzilla (feat. Juice WRLD)",Eminem,28948,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
45,"If the World Was Ending - feat. Julia Michaels","JP Saxe",28695,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
46,"Before You Go","Lewis Capaldi",28516,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
47,Righteous,"Juice WRLD",28381,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t
48,"Say So (feat. Nicki Minaj)","Doja Cat",28159,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa
49,"eMcimbini - Live","Kabza De Small",28083,https://open.spotify.com/track/2YXf32CaC2PzXIgmRb2GK2
50,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",27678,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
51,"I Don't Care (with Justin Bieber)","Ed Sheeran",26169,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
52,"Tell Me U Luv Me (with Trippie Redd)","Juice WRLD",25449,https://open.spotify.com/track/4CNcRgjGw1v9VQaTaytdnD
53,"hot girl bummer",blackbear,25440,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
54,"Ballin' (with Roddy Ricch)",Mustard,25252,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
55,"lovely (with Khalid)","Billie Eilish",25180,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
56,Señorita,"Shawn Mendes",25152,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
57,Risky,Elaine,24844,https://open.spotify.com/track/4XOcBYsZrR8oa9c97COoYf
58,Supalonely,BENEE,24776,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
59,"Lucid Dreams","Juice WRLD",24632,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
60,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",23754,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
61,"bad guy","Billie Eilish",23627,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
62,"Higher Love",Kygo,23561,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
63,Youngblood,"5 Seconds of Summer",23327,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
64,Dior,"Pop Smoke",22256,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
65,"Adore You","Harry Styles",22215,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
66,"Know Your Worth",Khalid,22159,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
67,Happier,Marshmello,21720,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
68,"High Fashion (feat. Mustard)","Roddy Ricch",21719,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
69,"TKN (feat. Travis Scott)",ROSALÍA,21692,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
70,"Say So","Doja Cat",20937,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
71,"In Your Eyes","The Weeknd",20894,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
72,"Boss Bitch","Doja Cat",20632,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
73,Takeaway,"The Chainsmokers",20344,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
74,SAD!,XXXTENTACION,20142,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
75,"Lose Control",MEDUZA,20033,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
76,"Eastside (with Halsey & Khalid)","benny blanco",19968,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
77,"Money In The Grave (Drake ft. Rick Ross)",Drake,19772,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
78,"Jocelyn Flores",XXXTENTACION,19755,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
79,"Ride It",Regard,19539,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
80,"No Guidance (feat. Drake)","Chris Brown",19468,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
81,"Call You Mine","The Chainsmokers",19290,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
82,"Deep End Freestyle","Sleepy Hallow",19033,https://open.spotify.com/track/4zTPYAf5scZdp0LnwPPeWK
83,"Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty",19001,https://open.spotify.com/track/0LEFmgIj8ABU7CelzGh5Bs
84,"10,000 Hours (with Justin Bieber)","Dan + Shay",18906,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
85,Shallow,"Lady Gaga",18891,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
86,"I Like Me Better",Lauv,18547,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
87,"Tender Love (feat. DJ Maphorisa & Kabza De Small)","Sha Sha",18533,https://open.spotify.com/track/7ckWQdFniRR7CNsIA1VIML
88,"Play Date","Melanie Martinez",18439,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
89,"Dancing With A Stranger (with Normani)","Sam Smith",18377,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
90,"Without Me",Halsey,18285,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
91,"Never Really Over","Katy Perry",18198,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
92,"when the party's over","Billie Eilish",18169,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
93,Savage,"Megan Thee Stallion",18039,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
94,"MIDDLE CHILD","J. Cole",18005,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
95,"Hello - Live","Kabza De Small",17769,https://open.spotify.com/track/6GoWV2xaRM5zW5ipsMtaeq
96,"This Is America","Childish Gambino",17690,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
97,"Be Alright","Dean Lewis",17506,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
98,Skechers,DripReport,17485,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
99,BOP,DaBaby,17467,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
100,Lorch,"Kabza De Small",17328,https://open.spotify.com/track/1E8jmVFDwAWbDzsjjniKGO
101,Ransom,"Lil Tecca",17322,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
102,Daisies,"Katy Perry",17232,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc
103,"Say You Won't Let Go","James Arthur",17191,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
104,"Sweet but Psycho","Ava Max",17048,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
105,"If I Can't Have You","Shawn Mendes",17028,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
106,2002,Anne-Marie,16936,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
107,"I Need You - From the Netflix original series ""Blood & Water""","Nasty C",16730,https://open.spotify.com/track/3b6CZJw9JOpJ3fQTJbj6pT
108,"What A Man Gotta Do","Jonas Brothers",16591,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
109,"Into Ingawe","Sun-El Musician",16502,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
110,"How Do You Sleep?","Sam Smith",16398,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
111,"Pain 1993 (with Playboi Carti)",Drake,16378,https://open.spotify.com/track/6Kj17Afjo1OKJYpf5VzCeo
112,"Lose You To Love Me","Selena Gomez",16376,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
113,Surrender,"Natalie Taylor",16295,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6
114,"rockstar (feat. 21 Savage)","Post Malone",16213,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
115,"Post Malone (feat. RANI)","Sam Feldt",16140,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
116,Robbery,"Juice WRLD",15969,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
117,"Love You Tonight (feat. DJ Maphorisa, Sha Sha & Kabza De Small)","Mfr Souls",15764,https://open.spotify.com/track/2NbUnaGrjwRuRjZ5EPyOR5
118,"I’m Ready (with Demi Lovato)","Sam Smith",15632,https://open.spotify.com/track/1fipvP2zmef6vN2IwXfJhY
119,Sucker,"Jonas Brothers",15588,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
120,"Goodbyes (feat. Young Thug)","Post Malone",15482,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C
121,WUNNA,Gunna,15453,https://open.spotify.com/track/0y7Ao3CVJsyKFmqdjutiIF
122,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",15375,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
123,"Kings & Queens","Ava Max",15284,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
124,Falling,"Harry Styles",15216,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
125,"Let Me Love You",Mario,15079,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
126,Yummy,"Justin Bieber",14987,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
127,"Indaba Ka Bani","Kabza De Small",14890,https://open.spotify.com/track/4KC41nptQ8XB9wXKyOH2BB
128,"No Idea","Don Toliver",14826,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
129,"7 rings","Ariana Grande",14820,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
130,"OUT WEST (feat. Young Thug)",JACKBOYS,14719,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
131,"Stupid Love","Lady Gaga",14686,https://open.spotify.com/track/7yBbV2k2S2uhaQc24NF2xt
132,"T.D (Lil Yachty & Tierra Whack feat. A$AP Rocky & Tyler, The Creator)","Lil Yachty",14589,https://open.spotify.com/track/0gO3E51A3fqp0ypJ26QbVP
133,Bruises,"Lewis Capaldi",14582,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
134,"Don't Stop Believin'",Journey,14554,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
135,"High Hopes","Panic! At The Disco",14517,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
136,"You Need To Calm Down","Taylor Swift",14440,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
137,Sandton,"Kabza De Small",14371,https://open.spotify.com/track/0ddnry07vtuLzEVK63bw3R
138,"Level of Concern","Twenty One Pilots",14246,https://open.spotify.com/track/6xZ4Q2k2ompmDppyeESIY8
139,"Girls Need Love (with Drake) - Remix","Summer Walker",14218,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
140,Better,Khalid,14211,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
141,"Old Town Road - Remix","Lil Nas X",14156,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
142,"i'm so tired...",Lauv,14152,https://open.spotify.com/track/4vjpLMyL3ZO6aphdYr8XYw
143,"This City","Sam Fischer",14123,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
144,"The Blessing (Live)","Elevation Worship",14088,https://open.spotify.com/track/5O306r2a9Nl7rm5ZlaTqka
145,Zaka,"Mas Music",14045,https://open.spotify.com/track/3wfldFmVsFWAZZrqw8FxMp
146,P2,"Lil Uzi Vert",14033,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
147,"ocean eyes","Billie Eilish",14032,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
148,"Hate Me (with Juice WRLD)","Ellie Goulding",13972,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
149,"IDK You Yet","Alexander 23",13904,https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d
150,"Split/Whole Time","Lil Yachty",13875,https://open.spotify.com/track/62hpoPrA3rtfeX1aWONig5
151,"Turks (with Gunna & ft. Travis Scott)",NAV,13813,https://open.spotify.com/track/7IMwEtpAiJanqF6vQteZN2
152,"Rescue Me",OneRepublic,13810,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
153,"Never Seen the Rain","Tones And I",13777,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
154,"fuck, i'm lonely (with Anne-Marie)",Lauv,13735,https://open.spotify.com/track/09PGubKAMryhOWv1LHpCYz
155,"Solitaires (feat. Travis Scott)",Future,13644,https://open.spotify.com/track/4kfeRwpq5KUaqTkgi4TbDF
156,"There They Go","Nasty C",13642,https://open.spotify.com/track/7tZ6iUkIibysZmPXA0yLq7
157,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",13590,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
158,"Flex (feat. Juice WRLD)","Polo G",13540,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz
159,Lalala,Y2K,13531,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
160,"Nana Thula","Kabza De Small",13497,https://open.spotify.com/track/4tDBIoqZEnq6715SnqaJS7
161,"3 Nights","Dominic Fike",13457,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
162,"Let You Down",NF,13454,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
163,Perfect,"Ed Sheeran",13435,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
164,Wow.,"Post Malone",13432,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
165,"Running On My Mind","Ali Gatie",13373,https://open.spotify.com/track/0xEW9gPv5wNuS84pXGG3lc
166,"Ke Star",Focalistic,13372,https://open.spotify.com/track/5I4C1yjAWDREGD5JLzqux1
167,Moonlight,XXXTENTACION,13334,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
168,"Into You (feat. Tamia) - Main Mix",Fabolous,13329,https://open.spotify.com/track/1Jm1I3APcmVz3MqPr5vfTx
169,"Best Part (feat. Daniel Caesar)",H.E.R.,13287,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
170,"The Middle",Zedd,13269,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
171,"The Take (feat. Chris Brown)","Tory Lanez",13168,https://open.spotify.com/track/0Odu228D0yGcFySGuxU4rY
172,"You should be sad",Halsey,13150,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
173,"DOLLAZ ON MY HEAD (feat. Young Thug)",Gunna,13146,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
174,"The London (feat. J. Cole & Travis Scott)","Young Thug",13092,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
175,"Nights Like This (feat. Ty Dolla $ign)",Kehlani,13080,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
176,"It's You","Ali Gatie",13047,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
177,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",13032,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
178,"Something Just Like This","The Chainsmokers",12992,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
179,Selfish,"Madison Beer",12989,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH
180,"When I See U",Fantasia,12975,https://open.spotify.com/track/4iuNZTcvT9diFySSzVsnVS
181,"My Oh My (feat. DaBaby)","Camila Cabello",12972,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
182,"Let Me Down Slowly","Alec Benjamin",12936,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
183,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",12880,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
184,"Going Bad (feat. Drake)","Meek Mill",12782,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
185,"B.S. (feat. H.E.R.)","Jhené Aiko",12741,https://open.spotify.com/track/63wx9vdskaXbYxyDx4oJCZ
186,Believer,"Imagine Dragons",12732,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
187,"Here With Me",Marshmello,12675,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
188,"Piece Of Your Heart",MEDUZA,12566,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
189,"Will - Remix","Joyner Lucas",12539,https://open.spotify.com/track/6WI33r2QRxyxttn3KH0XkC
190,Alice,"Lady Gaga",12524,https://open.spotify.com/track/41A89rj3GoMG6ktN37L7PG
191,"eWallet (feat. Cassper Nyovest)",KDDO,12427,https://open.spotify.com/track/0LaWpOpruJVwVBhe4oJloZ
192,Thunder,"Imagine Dragons",12272,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
193,"All Girls Are The Same","Juice WRLD",12195,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
194,"Shape of You","Ed Sheeran",12191,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
195,Amantombazane,"DJ Maphorisa",12186,https://open.spotify.com/track/5TV5x7u5Tnx2i47ccKXVex
196,"Girls Like You (feat. Cardi B)","Maroon 5",12178,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
197,"All of Me","John Legend",12173,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
198,"Too Good At Goodbyes","Sam Smith",12137,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
199,"SOS (feat. Aloe Blacc)",Avicii,12116,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
200,"Get You The Moon (feat. Snøw)",Kina,12115,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
