,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
67,"Lucid Dreams","Juice WRLD",25439,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
68,"death bed (coffee for your head)",Powfu,25260,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
69,"HIGHEST IN THE ROOM","Travis Scott",25090,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
70,Señorita,"Shawn Mendes",24905,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
71,"If the World Was Ending - feat. Julia Michaels","JP Saxe",24885,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
72,"Wolves (feat. Post Malone)","Big Sean",24809,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ
73,Falling,"Trevor Daniel",24686,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
74,Murahu,Makhadzi,24640,https://open.spotify.com/track/4BAwHU7uQcvh36X47EptUG
75,"Ice Cream (with Selena Gomez)",BLACKPINK,24549,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
76,Youngblood,"5 Seconds of Summer",24324,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
77,Daisy,Ashnikko,24210,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
78,Sponono,"Kabza De Small",24068,https://open.spotify.com/track/6V06P7LboO5FaYi13nQANw
79,"Tender Love (feat. DJ Maphorisa & Kabza De Small)","Sha Sha",24059,https://open.spotify.com/track/7ckWQdFniRR7CNsIA1VIML
80,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",24014,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
81,"my ex's best friend (with blackbear)","Machine Gun Kelly",23998,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
82,"Stuck with U (with Justin Bieber)","Ariana Grande",23971,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
83,"Ubomi Abumanga","Sun-El Musician",23954,https://open.spotify.com/track/1Eum24tziiY0sRBRx7hWBb
84,goosebumps,"Travis Scott",23775,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
85,Shallow,"Lady Gaga",23209,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
86,"Higher Love",Kygo,23049,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
87,"Adore You","Harry Styles",22892,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
88,"Outta Time (feat. Drake)","Bryson Tiller",22788,https://open.spotify.com/track/4SCnCPOUOUXUmCX2uHb3r7
89,"No Guidance (feat. Drake)","Chris Brown",22594,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
90,"Deep End",Fousheé,22147,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA
91,"Ride It",Regard,22106,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
92,"lovely (with Khalid)","Billie Eilish",21938,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
93,"You Got It",Vedo,21855,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
94,"Got It On Me","Pop Smoke",21755,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
95,"SICKO MODE","Travis Scott",21682,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
96,"Electric Love",BØRNS,21390,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
97,"All Girls Are The Same","Juice WRLD",21276,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
98,"Lose Control",MEDUZA,20872,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
99,ROXANNE,"Arizona Zervas",20638,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
100,"Say You Won't Let Go","James Arthur",20502,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
101,"After Party","Don Toliver",20480,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
102,"You're the One",Elaine,20409,https://open.spotify.com/track/4fxwbUSI6jF4XdnvCUVG97
103,"Be Alright","Dean Lewis",20383,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
104,"UNGAZINCISHI (feat. Focalistic & Tyler ICU)","Riky Rick",20024,https://open.spotify.com/track/4WCMChQUxMOZBiYZThe2BD
105,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",20017,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
106,"Into Ingawe","Sun-El Musician",19987,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
107,"Mad at Disney","salem ilese",19951,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
108,Risky,Elaine,19711,https://open.spotify.com/track/76Updb7OaDsoOHuqFbsuYr
109,"BELIEVE IT",PARTYNEXTDOOR,19633,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
110,"Stuck On You",Giveon,19561,https://open.spotify.com/track/08HPWLi0YmRUStJzkQ1ffh
111,"Levitating (feat. DaBaby)","Dua Lipa",19547,https://open.spotify.com/track/6OqrJqDMu15AGJHJazg9Nr
112,"Don't Stop Believin'",Journey,19479,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
113,"THE SCOTTS","THE SCOTTS",19431,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
114,"everything i wanted","Billie Eilish",19405,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
115,"Without Me",Halsey,19386,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
116,"When I See U",Fantasia,19329,https://open.spotify.com/track/4iuNZTcvT9diFySSzVsnVS
117,"Call You Mine","The Chainsmokers",19143,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
118,"Ballin' (with Roddy Ricch)",Mustard,19113,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
119,"Into You (feat. Tamia) - Main Mix",Fabolous,19087,https://open.spotify.com/track/1Jm1I3APcmVz3MqPr5vfTx
120,"I Like Me Better",Lauv,19054,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
121,2002,Anne-Marie,18997,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
122,Happier,Marshmello,18939,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
123,"Still Don't Know My Name",Labrinth,18793,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV
124,"Something Special","Pop Smoke",18696,https://open.spotify.com/track/5kkaSMcf4BFlhRRICCKZb6
125,Sonop-Blom,"Bernice West",18580,https://open.spotify.com/track/5knddE6reVlRTbrR62HJEd
126,"Eastside (with Halsey & Khalid)","benny blanco",18526,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
127,"hot girl bummer",blackbear,18463,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
128,"Let Me Love You",Mario,18447,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
129,"Hit Different",SZA,18416,https://open.spotify.com/track/7Bar1kLTmsRmH6FCKKMEyU
130,"Dancing With A Stranger (with Normani)","Sam Smith",18274,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
131,Masupa,"Kabza De Small",18180,https://open.spotify.com/track/5Id1TX4vQxyUc6dapFxMnM
132,"Post Malone (feat. RANI)","Sam Feldt",18149,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
133,Empini,"Kelly Khumalo",18049,https://open.spotify.com/track/1fU7ktrZN0Dg0u0SXOimrr
134,"ily (i love you baby) (feat. Emilee)","Surf Mesa",17969,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
135,"If I Can't Have You","Shawn Mendes",17960,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
136,"Sweet but Psycho","Ava Max",17853,https://open.spotify.com/track/3tNE4i6TBqMdyTZxHDAn9B
137,"Kings & Queens","Ava Max",17771,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx
138,"eMcimbini - Live","Kabza De Small",17757,https://open.spotify.com/track/2YXf32CaC2PzXIgmRb2GK2
139,"Empini - Edit","Kelly Khumalo",17656,https://open.spotify.com/track/4sZgCbDhoHocPQhfmLPq0v
140,Molo,"Aubrey Qwana",17653,https://open.spotify.com/track/1Jg0lG581ibc6gjzGbuRqo
141,Righteous,"Juice WRLD",17563,https://open.spotify.com/track/5dOxHHMOFAbG3VH23t0xNm
142,Vsop,"Mr JazziQ",17543,https://open.spotify.com/track/2jLwKWTyxexSxvyDKjXxVk
143,"Jocelyn Flores",XXXTENTACION,17531,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
144,"All of Me","John Legend",17505,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
145,"What A Man Gotta Do","Jonas Brothers",17501,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
146,"bad guy","Billie Eilish",17481,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
147,Diamonds,"Sam Smith",17476,https://open.spotify.com/track/5hvwx5i67IwnCkjl9VHkNv
148,Perfect,"Ed Sheeran",17442,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
149,SAD!,XXXTENTACION,17386,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
150,"Know Your Worth",Khalid,17221,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
151,"The Business",Tiësto,17188,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
152,"Emakhaya (feat. Da Capo & Sun-El Musician)",Simmy,16935,https://open.spotify.com/track/3fX5B80DIcXFjSHQMHWJq7
153,"DOLLAZ ON MY HEAD (feat. Young Thug)",Gunna,16933,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
154,"Summer Of '69","Bryan Adams",16877,https://open.spotify.com/track/6N1EjQjnvhOjFrF6oUmGPa
155,"Vuur Op Die Water",Elandré,16645,https://open.spotify.com/track/2bW96CDjgaLh6E3HM1Fv8r
156,"Best Part (feat. Daniel Caesar)",H.E.R.,16641,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
157,"Die Land","Bok Van Blerk",16587,https://open.spotify.com/track/22xtgAkNvHMheJgic1aUP0
158,Falling,"Harry Styles",16559,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
159,"The Middle",Zedd,16474,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
160,Eazy,"Nasty C",16467,https://open.spotify.com/track/1e5O3SrnSLWnj47I29Arj0
161,"Boerepompie (feat. Snotkop)","Ricus Nel",16429,https://open.spotify.com/track/46x1zSvuhlRxGi0iQ64i65
162,Hardekole,"Ricus Nel",16363,https://open.spotify.com/track/61StNZ96SCYNlM5l0IGdPl
163,"Sunday Best",Surfaces,16341,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
164,"Godzilla (feat. Juice WRLD)",Eminem,16318,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
165,"Someone To You",BANNERS,16277,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
166,Element,"Pop Smoke",16254,https://open.spotify.com/track/57BGVV6wcyhbn3hsjlqEZB
167,"24 (feat. Lil Baby)","Money Man",16187,https://open.spotify.com/track/0xUvi7wldroBzaZCengPa5
168,"3 Nights","Dominic Fike",16156,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
169,"Scars To Your Beautiful","Alessia Cara",16115,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
170,"LIKE I WANT YOU",Giveon,16023,https://open.spotify.com/track/6qBFSepqLCuh5tehehc1bd
171,"Something Just Like This","The Chainsmokers",15987,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
172,Bayabuza,"Nomcebo Zikode",15929,https://open.spotify.com/track/2jZQxvy1T9iWl5u4Id53tp
173,Fake,Lauv,15887,https://open.spotify.com/track/4Gt2kh3QbAGU6yquOWn4aW
174,"Ilog Drum","Kabza De Small",15879,https://open.spotify.com/track/02sxnXoCxbGxs6dPANWOHr
175,Conversations,"Juice WRLD",15874,https://open.spotify.com/track/4K06PO78fW4mnBVenxGNob
176,"Thinking out Loud","Ed Sheeran",15849,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
177,"High Hopes","Panic! At The Disco",15847,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
178,"Never Seen the Rain","Tones And I",15845,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
179,"Girls Need Love (with Drake) - Remix","Summer Walker",15843,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
180,"10,000 Hours (with Justin Bieber)","Dan + Shay",15714,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
181,Nonna,Appel,15611,https://open.spotify.com/track/3MF7ewY2kS9QMx3fysTD6g
182,"Break My Heart","Dua Lipa",15595,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
183,"Baby, I'm Jealous (feat. Doja Cat)","Bebe Rexha",15530,https://open.spotify.com/track/2fTdRdN73RgIgcUZN33dvt
184,"Ngibambe La",Mthunzi,15484,https://open.spotify.com/track/6ch4Vpb2Zc88dCuy06Jgt8
185,"Sugar Sugar",Makhadzi,15482,https://open.spotify.com/track/45XIkZNtauo1bi4WbVgBrI
186,Sucker,"Jonas Brothers",15326,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
187,"How Do You Sleep?","Sam Smith",15189,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
188,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",15178,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
189,Better,Khalid,15159,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
190,"Lasting Lover",Sigala,15125,https://open.spotify.com/track/0DmAvNCAK08oCi7miSZUIY
191,"WHATS POPPIN","Jack Harlow",15054,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
192,"when the party's over","Billie Eilish",14943,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
193,Exchange,"Bryson Tiller",14890,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN
194,"Easy - Remix",DaniLeigh,14863,https://open.spotify.com/track/4CMrdHWqic0usIZfTrKoI3
195,"No Role Modelz","J. Cole",14786,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
196,"Blue Monday","Vigro Deep",14770,https://open.spotify.com/track/0zZxUj8YqaTyH6pen8RtFD
197,"Lose You To Love Me","Selena Gomez",14767,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
198,Believer,"Imagine Dragons",14766,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
199,"Hate The Way (feat. blackbear)",G-Eazy,14756,https://open.spotify.com/track/3QGppKBPd9gHOgHJzRbVIw
200,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",14703,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
