,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
52,Takeaway,"The Chainsmokers",24433,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
53,"Know Your Worth",Khalid,24325,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
54,"hot girl bummer",blackbear,24261,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
55,Lorch,"Kabza De Small",24027,https://open.spotify.com/track/1E8jmVFDwAWbDzsjjniKGO
56,"Never Seen the Rain","Tones And I",23735,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
57,"Hello - Live","Kabza De Small",23644,https://open.spotify.com/track/6GoWV2xaRM5zW5ipsMtaeq
58,Happier,Marshmello,23202,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
59,"Ride It",Regard,23073,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
60,"Lose You To Love Me","Selena Gomez",22970,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
61,"No Time To Die","Billie Eilish",22967,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
62,"You should be sad",Halsey,22721,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
63,"Higher Love",Kygo,22412,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
64,"lovely (with Khalid)","Billie Eilish",22392,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
65,"That Way - Bonus Track","Lil Uzi Vert",22315,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC
66,"Love You Tonight (feat. DJ Maphorisa, Sha Sha & Kabza De Small)","Mfr Souls",22308,https://open.spotify.com/track/2NbUnaGrjwRuRjZ5EPyOR5
67,"Lucid Dreams","Juice WRLD",22031,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
68,"B.S. (feat. H.E.R.)","Jhené Aiko",22019,https://open.spotify.com/track/63wx9vdskaXbYxyDx4oJCZ
69,"Forever (feat. Post Malone & Clever)","Justin Bieber",21739,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
70,"CITY OF ANGELS",24kGoldn,21715,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
71,"Repeat After Me (Interlude)","The Weeknd",21432,https://open.spotify.com/track/40U8d12pC5UHqmHwXjHjjl
72,"If the World Was Ending - feat. Julia Michaels","JP Saxe",21372,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
73,"Money In The Grave (Drake ft. Rick Ross)",Drake,21178,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
74,"No Idea","Don Toliver",21123,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
75,"Never Really Over","Katy Perry",20584,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
76,"Call You Mine","The Chainsmokers",20579,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
77,"HIGHEST IN THE ROOM","Travis Scott",20475,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
78,Savage,"Megan Thee Stallion",20439,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
79,BOP,DaBaby,20187,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
80,"Until I Bleed Out","The Weeknd",20185,https://open.spotify.com/track/2BcnxwxBuar5wjCaLqm5N3
81,"Watermelon Sugar","Harry Styles",20140,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
82,Risky,Elaine,19743,https://open.spotify.com/track/4XOcBYsZrR8oa9c97COoYf
83,P2,"Lil Uzi Vert",19375,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
84,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",19178,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
85,"10,000 Hours (with Justin Bieber)","Dan + Shay",19050,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
86,"No Guidance (feat. Drake)","Chris Brown",18989,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
87,Youngblood,"5 Seconds of Summer",18724,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
88,"Rescue Me",OneRepublic,18699,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
89,Dior,"Pop Smoke",18372,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
90,"Goodbyes (Feat. Young Thug)","Post Malone",18231,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
91,"Old Town Road - Remix","Lil Nas X",18100,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
92,"To Die For","Sam Smith",17952,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
93,"What If I Told You That I Love You","Ali Gatie",17839,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
94,"You Need To Calm Down","Taylor Swift",17819,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
95,Physical,"Dua Lipa",17758,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
96,Zaka,"Mas Music",17586,https://open.spotify.com/track/3wfldFmVsFWAZZrqw8FxMp
97,"Dancing With A Stranger (with Normani)","Sam Smith",17409,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
98,"when the party's over","Billie Eilish",17375,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
99,Sucker,"Jonas Brothers",17313,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
100,"I Like Me Better",Lauv,17266,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
101,"OUT WEST (feat. Young Thug)",JACKBOYS,17171,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
102,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",17148,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
103,"How Do You Sleep?","Sam Smith",17130,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
104,Ransom,"Lil Tecca",16997,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
105,"Phoyisa - Live","Kabza De Small",16958,https://open.spotify.com/track/004nEmGTeP5Mus4qXxz3x2
106,"Stupid Love","Lady Gaga",16879,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
107,Shallow,"Lady Gaga",16798,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
108,"Without Me",Halsey,16737,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
109,Falling,"Harry Styles",16666,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
110,"Trampoline (with ZAYN)",SHAED,16641,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI
111,Lalala,Y2K,16524,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
112,SAD!,XXXTENTACION,16389,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
113,"Hate Me (with Juice WRLD)","Ellie Goulding",16380,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
114,"Nana Thula","Kabza De Small",16277,https://open.spotify.com/track/4tDBIoqZEnq6715SnqaJS7
115,"rockstar (feat. 21 Savage)","Post Malone",16270,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
116,"Moral of the Story",Ashe,16198,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
117,"Purple Hat","Sofi Tukker",16186,https://open.spotify.com/track/6WiGRFQfx2qw49MA7OeDYK
118,"If I Can't Have You","Shawn Mendes",16044,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
119,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",15876,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
120,"Boss Bitch","Doja Cat",15722,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
121,2002,Anne-Marie,15614,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
122,Suicidal,"YNW Melly",15596,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
123,"Sweet but Psycho","Ava Max",15378,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
124,Moonlight,XXXTENTACION,15233,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
125,Wow.,"Post Malone",15155,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
126,"Jocelyn Flores",XXXTENTACION,15150,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
127,"3 Nights","Dominic Fike",15058,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
128,Bruises,"Lewis Capaldi",15045,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
129,"I Love Me","Demi Lovato",14976,https://open.spotify.com/track/2IHLaN6wwYKQ3S24NsQqpA
130,"MIDDLE CHILD","J. Cole",14821,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
131,Better,Khalid,14655,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
132,"The London (feat. J. Cole & Travis Scott)","Young Thug",14556,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
133,Akulaleki,"Samthing Soweto",14397,https://open.spotify.com/track/73wcFiFeCQurmHDQIcirbm
134,Mthande,"Mas Music",14370,https://open.spotify.com/track/7uWjJqLMacCGJtP5K99nmn
135,"fuck, i'm lonely (with Anne-Marie)",Lauv,14341,https://open.spotify.com/track/09PGubKAMryhOWv1LHpCYz
136,"SOS (feat. Aloe Blacc)",Avicii,14262,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
137,Cardigan,"Don Toliver",14205,https://open.spotify.com/track/0Li1OuXXfi7950ilZUFGkF
138,"i'm so tired...",Lauv,14196,https://open.spotify.com/track/4vjpLMyL3ZO6aphdYr8XYw
139,"Say You Won't Let Go","James Arthur",14183,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
140,"Post Malone (feat. RANI)","Sam Feldt",14156,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
141,"Don't Stop Believin'",Journey,14143,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
142,"ocean eyes","Billie Eilish",13951,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
143,"7 rings","Ariana Grande",13875,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
144,"Friends With Benefits - Umjolo","Luu Nineleven",13851,https://open.spotify.com/track/2XVUSu7mzf0WsWdNdyboZP
145,"Here With Me",Marshmello,13815,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
146,Woah,"Lil Baby",13812,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob
147,Robbery,"Juice WRLD",13760,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
148,"SICKO MODE","Travis Scott",13734,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
149,"Good as Hell (feat. Ariana Grande)",Lizzo,13449,https://open.spotify.com/track/2rjjNUYONZqC7wSd1i6OFq
150,Rare,"Selena Gomez",13374,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19
151,"Piece Of Your Heart",MEDUZA,13359,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
152,"Vula Vala","DJ Maphorisa",13199,https://open.spotify.com/track/66qYWzjiH7jlPfpoU3IxvV
153,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",13189,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
154,"Happiness Over Everything (H.O.E.) (feat. Future & Miguel)","Jhené Aiko",13036,https://open.spotify.com/track/2yUy5eFAFWAichjrySJWA2
155,Maniac,"Conan Gray",13025,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
156,"Young & Alive",Bazzi,12965,https://open.spotify.com/track/5RsKelNxucrDxgMbZ3vd3W
157,"Feel Me","Selena Gomez",12868,https://open.spotify.com/track/4MdcsdRj7i8eBm0qFjO4L4
158,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",12856,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
159,Believer,"Imagine Dragons",12829,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
160,"Be Alright","Dean Lewis",12824,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
161,"Sgubu Se Monati",JazziDisciples,12811,https://open.spotify.com/track/3vneQGrZgsMCmtFQ5qOVVw
162,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,12764,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
163,"Better Now","Post Malone",12663,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
164,"Lights Up","Harry Styles",12618,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
165,Qoqoqo,"Kabza De Small",12561,https://open.spotify.com/track/7idAdotBN9swD9VzJSLioG
166,"High Hopes","Panic! At The Disco",12490,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
167,"TOES (feat. Lil Baby & Moneybagg Yo)",DaBaby,12453,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
168,International,"Vigro Deep",12440,https://open.spotify.com/track/65fBAjfgwr7cbB96OYBAnh
169,"One Thing Right",Marshmello,12352,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
170,Thunder,"Imagine Dragons",12320,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
171,"Let Me Love You",Mario,12314,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
172,Graveyard,Halsey,12281,https://open.spotify.com/track/2ufmtcIFdFpuUYBPXK5f67
173,NdiKuze,"Major League Djz",12257,https://open.spotify.com/track/4RowzfFi9PkHXSySLEvBLz
174,Myron,"Lil Uzi Vert",12249,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ
175,"Futsal Shuffle 2020 - Bonus Track","Lil Uzi Vert",12243,https://open.spotify.com/track/2fOlBMkWR7lXJfqp5VTbDG
176,"Going Bad (feat. Drake)","Meek Mill",12208,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
177,"It's You","Ali Gatie",12118,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
178,Paradise,Bazzi,12071,https://open.spotify.com/track/0Rx0DJI556Ix5gBny6EWmn
179,"Best Part (feat. Daniel Caesar)",H.E.R.,12060,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
180,Tikoloshi,"Soweto's Finest",12021,https://open.spotify.com/track/2DxRbSpyYb0Kmw0wn30Npw
181,Amantombazane,"DJ Maphorisa",12010,https://open.spotify.com/track/5TV5x7u5Tnx2i47ccKXVex
182,"Talk (feat. Disclosure)",Khalid,11929,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
183,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",11804,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
184,"Go Stupid (feat. NLE Choppa & Mike WiLL Made-It)","Polo G",11772,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI
185,"Between Us (feat. Snoh Aalegra)",dvsn,11694,https://open.spotify.com/track/2ynqtdm2zE73wuNKjGItwp
186,"Girls Need Love (with Drake) - Remix","Summer Walker",11610,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
187,"Only Human","Jonas Brothers",11580,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
188,"Into Ingawe","Sun-El Musician",11576,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
189,Psycho!,MASN,11558,https://open.spotify.com/track/5LKkteRQ1wWv7XCIEA5F2q
190,"Who Do You Love","The Chainsmokers",11521,https://open.spotify.com/track/2fVHrSxsQbJUuj9MW9zG1e
191,Lonely,Diplo,11493,https://open.spotify.com/track/4fwo6czG5nvOQMzhOto1ya
192,"Girls Like You (feat. Cardi B)","Maroon 5",11493,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
193,Starboy,"The Weeknd",11468,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB
194,Jerusalema,"Master KG",11347,https://open.spotify.com/track/50jroqJUhK3dyipGToAE5W
195,"Up All Night",Khalid,11333,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
196,Africa,TOTO,11325,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
197,"Body (feat. brando)","Loud Luxury",11222,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
198,"Bad Liar","Imagine Dragons",11142,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
199,"Lottery (Renegade)","K CAMP",11133,https://open.spotify.com/track/4dZTZbmJBCCofAExHwefda
200,Umlilo,"DJ Zinhle",11120,https://open.spotify.com/track/6EEmWiEPZSDGXBTknG8wR1
