,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
144,"We Paid (feat. 42 Dugg)","Lil Baby",16305,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp
145,"Jerusalema (feat. Burna Boy & Nomcebo Zikode) - Remix","Master KG",16275,https://open.spotify.com/track/6Qa0wHpaiaIzXgMptP3rxV
146,"If I Can't Have You","Shawn Mendes",16242,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
147,"Into Ingawe","Sun-El Musician",16235,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
148,"Onyeka (Baby)","Burna Boy",16107,https://open.spotify.com/track/2v52t6uTRjPIgnh9HHBAaf
149,"The Climb Back","J. Cole",16089,https://open.spotify.com/track/0FlfN5cbUUpIHCRH8X1M44
150,2002,Anne-Marie,16085,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
151,"Way Too Big","Burna Boy",15880,https://open.spotify.com/track/4rlaH7EbXL55bj9pvp57nP
152,"How Do You Sleep?","Sam Smith",15798,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
153,Bruises,"Lewis Capaldi",15797,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
154,21,"Polo G",15784,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H
155,"Girls Need Love (with Drake) - Remix","Summer Walker",15716,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
156,"Rags2Riches (feat. ATR Son Son)","Rod Wave",15582,https://open.spotify.com/track/1ENdcyhqdylaLsPVgB83qq
157,"All of Me","John Legend",15530,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
158,"What A Man Gotta Do","Jonas Brothers",15526,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
159,"MIDDLE CHILD","J. Cole",15467,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
160,"Let Me Love You",Mario,15422,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
161,ZOL,"Max Hurrell",15353,https://open.spotify.com/track/1XtgF9N4G9xDiYiVfu3cID
162,"Best Part (feat. Daniel Caesar)",H.E.R.,15350,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
163,"Money In The Grave (Drake ft. Rick Ross)",Drake,15211,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
164,Takeaway,"The Chainsmokers",15206,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
165,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",15134,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
166,Bebo,"Burna Boy",15038,https://open.spotify.com/track/3QDl8nV6YKolTcoYEb3Q5l
167,Supalonely,BENEE,14981,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
168,"The Middle",Zedd,14894,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
169,"High Fashion (feat. Mustard)","Roddy Ricch",14870,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
170,"Something Just Like This","The Chainsmokers",14761,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
171,Better,Khalid,14726,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
172,"Lose You To Love Me","Selena Gomez",14722,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
173,"What You Know Bout Love","Pop Smoke",14699,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
174,"When I See U",Fantasia,14687,https://open.spotify.com/track/4iuNZTcvT9diFySSzVsnVS
175,"Into You (feat. Tamia) - Main Mix",Fabolous,14660,https://open.spotify.com/track/1Jm1I3APcmVz3MqPr5vfTx
176,"Wetin Dey Sup","Burna Boy",14640,https://open.spotify.com/track/4I93MxrTPIJkjKNVYW6yn7
177,Surrender,"Natalie Taylor",14574,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6
178,BOP,DaBaby,14554,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
179,Molo,"Aubrey Qwana",14426,https://open.spotify.com/track/1Jg0lG581ibc6gjzGbuRqo
180,"Time Flies (feat. Sauti Sol)","Burna Boy",14371,https://open.spotify.com/track/0Wh829MZ9ms0m9P4NILlie
181,"Palm Trees","Nasty C",14366,https://open.spotify.com/track/3LG8owDGRfeyo6Wo49OlOY
182,"LIKE I WANT YOU",Giveon,14326,https://open.spotify.com/track/6qBFSepqLCuh5tehehc1bd
183,"3 Nights","Dominic Fike",14306,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
184,"rockstar (feat. 21 Savage)","Post Malone",14175,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
185,"Do It","Chloe x Halle",14139,https://open.spotify.com/track/35Dh5MnCUPLN3XyAVtQff3
186,Sucker,"Jonas Brothers",14116,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
187,"Say So","Doja Cat",14110,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
188,"Lion King On Ice","J. Cole",14053,https://open.spotify.com/track/1ZvBVbsaNqHEP6ymXaPGlj
189,"ocean eyes","Billie Eilish",14035,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
190,"OUT WEST (feat. Young Thug)",JACKBOYS,13999,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
191,"High Hopes","Panic! At The Disco",13971,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
192,"Still Don't Know My Name",Labrinth,13946,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV
193,"Bad Energy","Juice WRLD",13853,https://open.spotify.com/track/7d94IqWX2UmSKMGUYSGFJG
194,"7 rings","Ariana Grande",13823,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
195,"Never Seen the Rain","Tones And I",13823,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
196,Secrets,Regard,13740,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg
197,"Phumelela (Covid 19)","Vigro Deep",13607,https://open.spotify.com/track/75rRyVDwjARaz3sCYisRTb
198,Buyile,"Kabza De Small",13564,https://open.spotify.com/track/4O0rrG4aL9ehxK8j5516vH
199,"Enjoy Yourself (feat. Karol G)","Pop Smoke",13504,https://open.spotify.com/track/3NWrHCwvyII4fTx05PN3IO
200,Believer,"Imagine Dragons",13454,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
