,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
19,"I Don't Care (with Justin Bieber)","Ed Sheeran",35999,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
20,"How Do You Sleep?","Sam Smith",35996,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
21,"Blinding Lights","The Weeknd",35221,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
22,Umlilo,"DJ Zinhle",35103,https://open.spotify.com/track/6EEmWiEPZSDGXBTknG8wR1
23,"My Oh My (feat. DaBaby)","Camila Cabello",34619,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
24,Sandton,"Kabza De Small",34316,https://open.spotify.com/track/0ddnry07vtuLzEVK63bw3R
25,"Love You Tonight (feat. DJ Maphorisa, Sha Sha & Kabza De Small)","Mfr Souls",34010,https://open.spotify.com/track/2NbUnaGrjwRuRjZ5EPyOR5
26,"Vula Vala","DJ Maphorisa",33679,https://open.spotify.com/track/66qYWzjiH7jlPfpoU3IxvV
27,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",32098,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
28,"Eastside (with Halsey & Khalid)","benny blanco",31325,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
29,Fire,"DJ Big Sky",31310,https://open.spotify.com/track/2nVAnGGOKDTzCw5nv73swz
30,Sukendleleni,"Jobe London",30680,https://open.spotify.com/track/1lKqP0GH6cZ6zMtmUTJWs5
31,"hot girl bummer",blackbear,29949,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
32,"Watermelon Sugar","Harry Styles",28830,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
33,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",28565,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
34,"HIGHEST IN THE ROOM","Travis Scott",28512,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
35,"The Box","Roddy Ricch",28491,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
36,"Lose Control",MEDUZA,28069,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
37,"Ride It",Regard,27811,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
38,"HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX","Travis Scott",27528,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn
39,"No Idea","Don Toliver",27300,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
40,"Old Town Road - Remix","Lil Nas X",27124,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
41,Trampoline,SHAED,27023,https://open.spotify.com/track/4HBvwhhYo7YiYXkUDrOHzS
42,BOP,DaBaby,27008,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
43,Dames,Biggy,26727,https://open.spotify.com/track/72Yg5qdIqpTnXrNPEewglz
44,Happier,Marshmello,25922,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
45,"Goodbyes (Feat. Young Thug)","Post Malone",24977,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
46,Takeaway,"The Chainsmokers",24849,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
47,Amantombazane,"DJ Maphorisa",24534,https://open.spotify.com/track/5TV5x7u5Tnx2i47ccKXVex
48,Qoqoqo,"Kabza De Small",24342,https://open.spotify.com/track/7idAdotBN9swD9VzJSLioG
49,"Adore You","Harry Styles",24338,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
50,"Call You Mine","The Chainsmokers",23901,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
51,"GANG GANG",JACKBOYS,23735,https://open.spotify.com/track/6uJONCdr2rC65BNmCnTBWK
52,"No Guidance (feat. Drake)","Chris Brown",23120,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
53,Heartless,"The Weeknd",23084,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
54,"OUT WEST (feat. Young Thug)",JACKBOYS,22414,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
55,"Higher Love",Kygo,21927,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
56,Youngblood,"5 Seconds of Summer",21870,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
57,Sucker,"Jonas Brothers",21841,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
58,Shallow,"Lady Gaga",21172,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
59,"Lucid Dreams","Juice WRLD",21105,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
60,"Dancing With A Stranger (with Normani)","Sam Smith",20975,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
61,"Sweet but Psycho","Ava Max",20633,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
62,"Before You Go","Lewis Capaldi",20459,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
63,Graveyard,Halsey,20425,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
64,"Look At Her Now","Selena Gomez",20266,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
65,"You Need To Calm Down","Taylor Swift",20136,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
66,AmaDM,"Samthing Soweto",20103,https://open.spotify.com/track/3mg7ZslxjvREwg9Y41MgwT
67,"Up All Night",Khalid,20052,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
68,"Had Enough (feat. Quavo & Offset)","Don Toliver",19885,https://open.spotify.com/track/2jrAaawDRCn1JjeouxAyDN
69,"Something About You (feat. DJ Maphorisa & Kabza De Small)","Sha Sha",19435,https://open.spotify.com/track/7aC4nFXiy7P6nCIgCj4fau
70,"7 rings","Ariana Grande",19358,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
71,"WHAT TO DO? (feat. Don Toliver)",JACKBOYS,19172,https://open.spotify.com/track/4AO1XhrgJczQ9bNVxdfKQe
72,"I Like Me Better",Lauv,18943,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
73,Family,"The Chainsmokers",18911,https://open.spotify.com/track/3TKpJrY9q49Mj1JOsM9zGL
74,"Futsal Shuffle 2020","Lil Uzi Vert",18645,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs
75,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,18619,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
76,"Never Really Over","Katy Perry",18597,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
77,"Piece Of Your Heart",MEDUZA,18576,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
78,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",18356,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
79,Lalala,Y2K,18339,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
80,"Into Ingawe","Sun-El Musician",18325,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
81,"10,000 Hours (with Justin Bieber)","Dan + Shay",18179,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
82,Better,Khalid,18178,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
83,"Umona (feat. Mpumi)",TNS,18144,https://open.spotify.com/track/2cV1UhvhumluPGfIE91uaE
84,Wow.,"Post Malone",17917,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
85,"Without Me",Halsey,17902,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
86,Alalahi,"Kabza De Small",17879,https://open.spotify.com/track/1nK4NByCpT54CBVP5EbM9W
87,"Money In The Grave (Drake ft. Rick Ross)",Drake,17800,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
88,Ransom,"Lil Tecca",17586,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
89,Kokota,"KayGee DaKing",17551,https://open.spotify.com/track/5SMnO3dXZhkacPLGeATgh9
90,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,17516,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
91,"Hate Me (with Juice WRLD)","Ellie Goulding",17516,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
92,"Yellow Hearts","Ant Saunders",17456,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
93,"Don't Stop Believin'",Journey,17304,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
94,Liar,"Camila Cabello",17109,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA
95,"Friends With Benefits - Umjolo","Luu Nineleven",16479,https://open.spotify.com/track/2XVUSu7mzf0WsWdNdyboZP
96,"Rescue Me",OneRepublic,16317,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
97,"John Cena","Sho Madjozi",16286,https://open.spotify.com/track/07xpeB1txX9bPKTwkuflMg
98,International,"Vigro Deep",16282,https://open.spotify.com/track/65fBAjfgwr7cbB96OYBAnh
99,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",16110,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
100,"Girls Like You (feat. Cardi B)","Maroon 5",16023,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
101,2002,Anne-Marie,15972,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
102,Koko,"DJ Maphorisa",15924,https://open.spotify.com/track/68TTCPNgkf7gDkwRgEB3J4
103,"Body (feat. brando)","Loud Luxury",15904,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
104,"Ballin' (with Roddy Ricch)",Mustard,15831,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
105,"High Hopes","Panic! At The Disco",15785,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
106,"when the party's over","Billie Eilish",15611,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
107,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",15563,https://open.spotify.com/track/4ea9w8c4ROqiZpJVhfBA3m
108,"If I Can't Have You","Shawn Mendes",15329,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
109,"The London (feat. J. Cole & Travis Scott)","Young Thug",15249,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
110,"lovely (with Khalid)","Billie Eilish",15231,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
111,"Vuur Op Die Water",Elandré,15175,https://open.spotify.com/track/2bW96CDjgaLh6E3HM1Fv8r
112,"Better Now","Post Malone",15158,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
113,"rockstar (feat. 21 Savage)","Post Malone",15126,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
114,Falling,"Harry Styles",15107,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
115,"Sgubu Se Monati",JazziDisciples,15092,https://open.spotify.com/track/3vneQGrZgsMCmtFQ5qOVVw
116,"Lights Up","Harry Styles",15056,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
117,"Talk (feat. Disclosure)",Khalid,14977,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
118,"Roses - Imanbek Remix","SAINt JHN",14742,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
119,"SOS (feat. Aloe Blacc)",Avicii,14629,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
120,"Here With Me",Marshmello,14565,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
121,"RITMO (Bad Boys For Life)","Black Eyed Peas",14561,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
122,Africa,TOTO,14552,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
123,"3 Nights","Dominic Fike",14514,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
124,"Fetch Your Life - Edit","Prince Kaybee",14503,https://open.spotify.com/track/2agd8zFjkoJi4CffsR4V2O
125,"Truth Hurts",Lizzo,14463,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
126,"SICKO MODE","Travis Scott",14462,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
127,"Drive (feat. Delilah Montagu) - Edit","Black Coffee",14426,https://open.spotify.com/track/6X7PK2UQMUU36ux9pynSkV
128,"Boerepompie (feat. Snotkop)","Ricus Nel",14191,https://open.spotify.com/track/46x1zSvuhlRxGi0iQ64i65
129,"Shape of You","Ed Sheeran",14163,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
130,"Bohemian Rhapsody - Remastered 2011",Queen,14142,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
131,"Thank You Mr DJ","DJ Tira",14052,https://open.spotify.com/track/0PSnaDvSByWGUWorS25mpb
132,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,13992,https://open.spotify.com/track/4wopYJ5wpYOM6ogm2Jugnw
133,Forever,Sithelo,13984,https://open.spotify.com/track/4Plx7wQRlChoMWmTYlMcP7
134,Thunder,"Imagine Dragons",13975,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
135,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",13888,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
136,"Gigabyte - Radio Edit",Vusinator,13714,https://open.spotify.com/track/58aKHmQWtsDdeyKye15MGM
137,Panini,"Lil Nas X",13645,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
138,"If the World Was Ending - feat. Julia Michaels","JP Saxe",13546,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
139,SAD!,XXXTENTACION,13505,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
140,"The Middle",Zedd,13471,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
141,GATTI,JACKBOYS,13435,https://open.spotify.com/track/40mjsnRjCpycdUw3xhS20g
142,Shesha,"De Mthuda",13326,https://open.spotify.com/track/5TFJIUlWmQfJZCWVUcBX00
143,"Something Just Like This","The Chainsmokers",13172,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
144,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",13156,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
145,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",13111,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
146,"MIDDLE CHILD","J. Cole",13075,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
147,I.F.L.Y.,Bazzi,13055,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
148,"Never Seen the Rain","Tones And I",13055,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
149,"Don't Call Me Up",Mabel,12879,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
150,"Nice To Meet Ya","Niall Horan",12795,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H
151,"Say You Won't Let Go","James Arthur",12691,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
152,"LOYAL (feat. Drake)",PARTYNEXTDOOR,12641,https://open.spotify.com/track/5bvnqVuq7UFl0txSlHpsfS
153,Shotgun,"George Ezra",12635,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
154,"One Thing Right",Marshmello,12629,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
155,"Wake Me Up",Avicii,12474,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD
156,Suicidal,"YNW Melly",12463,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
157,"Bad Liar","Imagine Dragons",12450,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
158,Closer,"The Chainsmokers",12407,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
159,"i'm so tired...",Lauv,12395,https://open.spotify.com/track/2iwS33Jfev1QBiuhWVWZHY
160,"Baby Are You Coming?",Zero12Finest,12370,https://open.spotify.com/track/1mJLFakrexjxOg5m864cm0
161,Believer,"Imagine Dragons",12252,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
162,Zaka,"Mas Music",12176,https://open.spotify.com/track/3wfldFmVsFWAZZrqw8FxMp
163,"Be Alright","Dean Lewis",12155,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
164,"Post Malone (feat. RANI)","Sam Feldt",12139,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
165,"Saturday Nights",Khalid,12099,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
166,"In My Mind",Dynoro,12082,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
167,"Lover (Remix) [feat. Shawn Mendes]","Taylor Swift",12039,https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0
168,Saint-Tropez,"Post Malone",11992,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
169,"Who Do You Love","The Chainsmokers",11986,https://open.spotify.com/track/2fVHrSxsQbJUuj9MW9zG1e
170,"You're the One",Elaine,11986,https://open.spotify.com/track/63Pt6QnepIcsPITzyvvOEt
171,Ibhanoyi,"Blaq Diamond",11981,https://open.spotify.com/track/7Fouasv617zTRojaN3Fzqx
172,"Mean It",Lauv,11965,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX
173,"This Feeling","The Chainsmokers",11946,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
174,"Cool Soos Koos Kombuis",Snotkop,11930,https://open.spotify.com/track/0FJ8QKzMg5pc42LJ3wr9NV
175,Perfect,"Ed Sheeran",11858,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
176,"thank u, next","Ariana Grande",11853,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
177,"It's You","Ali Gatie",11738,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
178,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",11605,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
179,Candy,"Doja Cat",11560,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
180,Robbery,"Juice WRLD",11537,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
181,JACKBOYS,JACKBOYS,11514,https://open.spotify.com/track/62zKJrpbLxz6InR3tGyr7o
182,"Summer Of '69","Bryan Adams",11511,https://open.spotify.com/track/6N1EjQjnvhOjFrF6oUmGPa
183,Potte,"Early B",11462,https://open.spotify.com/track/3rLgVt8ZzMzVMG3IH06CzC
184,July,"Noah Cyrus",11407,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
185,"bury a friend","Billie Eilish",11214,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
186,Paradise,Bazzi,11079,https://open.spotify.com/track/0Rx0DJI556Ix5gBny6EWmn
187,"Only Human","Jonas Brothers",11079,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
188,VIBEZ,DaBaby,11033,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
189,"Shut Up and Dance","WALK THE MOON",10998,https://open.spotify.com/track/0kzw2tRyuL9rzipi5ntlIy
190,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",10932,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
191,Suge,DaBaby,10879,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
192,"Koko Mmatswale","Dj Sunco",10855,https://open.spotify.com/track/3f3KBMEF5josF1kSKfTIMh
193,"Indaba Ka Bani","Kabza De Small",10760,https://open.spotify.com/track/4KC41nptQ8XB9wXKyOH2BB
194,"Going Bad (feat. Drake)","Meek Mill",10754,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
195,Hardekole,"Ricus Nel",10654,https://open.spotify.com/track/61StNZ96SCYNlM5l0IGdPl
196,Bruises,"Lewis Capaldi",10603,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
197,"What I Like About You (feat. Theresa Rex)","Jonas Blue",10493,https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ
198,Lover,"Taylor Swift",10394,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
199,"Old Town Road","Lil Nas X",10361,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH
200,"Dropit Soos 'n Disprin",Snotkop,10304,https://open.spotify.com/track/06zOsG9NgjKreavbYlXj0r
