,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
20,"you broke me first","Tate McRae",47038,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
21,Dynamite,BTS,46385,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
22,"Jazzidisciples (Zlele)","Reece Madlisa",46138,https://open.spotify.com/track/7DsqUINZuae9IbmMAQgx6y
23,"Amanikiniki (feat. Major League Djz, Kamo Mphela & Bontle Smith)","Mfr Souls",45683,https://open.spotify.com/track/7cVgVA4VO6EaVWvKZGQF9m
24,"Wishing Well","Juice WRLD",44824,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
25,"Someone You Loved","Lewis Capaldi",44129,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
26,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",40884,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
27,"Come & Go (with Marshmello)","Juice WRLD",40604,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
28,"Bella Ciao","Tyler ICU",39310,https://open.spotify.com/track/1gu8xPM3tPyIqKFHxSS6Dv
29,Wonder,"Shawn Mendes",39045,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb
30,"GREECE (feat. Drake)","DJ Khaled",39016,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
31,Dior,"Pop Smoke",38631,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
32,"Take You Dancing","Jason Derulo",37112,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
33,"Jerusalema (feat. Nomcebo Zikode)","Master KG",36471,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
34,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",36117,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
35,"Dance Monkey","Tones And I",35624,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
36,"Mr. Right Now (feat. Drake)","21 Savage",35362,https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj
37,"FRANCHISE (feat. Young Thug & M.I.A.)","Travis Scott",35321,https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ
38,"Blueberry Faygo","Lil Mosey",34808,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
39,"Be Kind (with Halsey)",Marshmello,34091,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
40,Memories,"Maroon 5",33969,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
41,"Beautiful People (feat. Khalid)","Ed Sheeran",32178,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
42,"Put Your Records On","Ritt Momney",31912,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
43,"Ke Star",Focalistic,31511,https://open.spotify.com/track/5I4C1yjAWDREGD5JLzqux1
44,Heather,"Conan Gray",31223,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
45,"The Box","Roddy Ricch",30716,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
46,"Intentions (feat. Quavo)","Justin Bieber",30661,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
47,Runnin,"21 Savage",30474,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
48,Circles,"Post Malone",30393,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
49,"Dreams - 2004 Remaster","Fleetwood Mac",29207,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
50,"death bed (coffee for your head)",Powfu,28963,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
51,"Toosie Slide",Drake,28918,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
52,"Before You Go","Lewis Capaldi",28745,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
53,"Smile (with The Weeknd)","Juice WRLD",28507,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
54,"Chicago Freestyle (feat. Giveon)",Drake,27966,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
55,"Life Is Good (feat. Drake)",Future,27700,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
56,"Don't Start Now","Dua Lipa",27463,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
57,Robbery,"Juice WRLD",26967,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
58,"Outta Time (feat. Drake)","Bryson Tiller",26875,https://open.spotify.com/track/4SCnCPOUOUXUmCX2uHb3r7
59,"Wolves (feat. Post Malone)","Big Sean",26702,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ
60,"Midnight Sky","Miley Cyrus",26371,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
61,"UNGAZINCISHI (feat. Focalistic & Tyler ICU)","Riky Rick",26088,https://open.spotify.com/track/4WCMChQUxMOZBiYZThe2BD
62,"Lose Somebody",Kygo,26019,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
63,"Party Girl",StaySolidRocky,25817,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
64,"Stuck with U (with Justin Bieber)","Ariana Grande",25567,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
65,"If the World Was Ending - feat. Julia Michaels","JP Saxe",25497,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
66,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",25234,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
67,"my ex's best friend (with blackbear)","Machine Gun Kelly",25115,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
68,Señorita,"Shawn Mendes",25080,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
69,Sponono,"Kabza De Small",24901,https://open.spotify.com/track/6V06P7LboO5FaYi13nQANw
70,"HIGHEST IN THE ROOM","Travis Scott",24838,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
71,"OK Not To Be OK",Marshmello,24681,https://open.spotify.com/track/0zzVTGyRrWpQu8Fr28NRAv
72,"Ice Cream (with Selena Gomez)",BLACKPINK,24467,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
73,"Lucid Dreams","Juice WRLD",24236,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
74,Youngblood,"5 Seconds of Summer",24180,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
75,"Rain On Me (with Ariana Grande)","Lady Gaga",24177,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
76,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",24142,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
77,"I Don't Care (with Justin Bieber)","Ed Sheeran",24031,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
78,goosebumps,"Travis Scott",23814,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
79,Falling,"Trevor Daniel",23482,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
80,"Ubomi Abumanga","Sun-El Musician",23256,https://open.spotify.com/track/1Eum24tziiY0sRBRx7hWBb
81,Shallow,"Lady Gaga",23208,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
82,"Adore You","Harry Styles",22816,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
83,"You Got It",Vedo,22815,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
84,"Stuck On You",Giveon,22759,https://open.spotify.com/track/08HPWLi0YmRUStJzkQ1ffh
85,Daisy,Ashnikko,22386,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
86,"Nia Lo","Kabza De Small",22184,https://open.spotify.com/track/3ceXtM3VDBKdSXiPAUA28u
87,"No Guidance (feat. Drake)","Chris Brown",22128,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
88,"Higher Love",Kygo,21982,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
89,"Tender Love (feat. DJ Maphorisa & Kabza De Small)","Sha Sha",21761,https://open.spotify.com/track/7ckWQdFniRR7CNsIA1VIML
90,"You're the One",Elaine,21456,https://open.spotify.com/track/4fxwbUSI6jF4XdnvCUVG97
91,Risky,Elaine,21364,https://open.spotify.com/track/76Updb7OaDsoOHuqFbsuYr
92,"Ride It",Regard,21338,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
93,"Got It On Me","Pop Smoke",21248,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
94,"Mad at Disney","salem ilese",21219,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
95,"SICKO MODE","Travis Scott",21173,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
96,"Electric Love",BØRNS,20990,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
97,"lovely (with Khalid)","Billie Eilish",20543,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
98,"All Girls Are The Same","Juice WRLD",20435,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
99,Areyeng,"Costa Titch",20354,https://open.spotify.com/track/6ZDN0o2iJd7h0O3DzZ47b9
100,"After Party","Don Toliver",20307,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
101,"Lose Control",MEDUZA,20204,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
102,"Say You Won't Let Go","James Arthur",20145,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
103,"BELIEVE IT",PARTYNEXTDOOR,20113,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
104,"THE SCOTTS","THE SCOTTS",19916,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
105,ROXANNE,"Arizona Zervas",19882,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
106,"Baby, I'm Jealous (feat. Doja Cat)","Bebe Rexha",19783,https://open.spotify.com/track/2fTdRdN73RgIgcUZN33dvt
107,Masupa,"Kabza De Small",19519,https://open.spotify.com/track/5Id1TX4vQxyUc6dapFxMnM
108,"John Vuli Gate","Mapara A Jazz",19494,https://open.spotify.com/track/19tPBstc9IXCd0nZWKO8AC
109,"Still Don't Know My Name",Labrinth,19204,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV
110,"Ballin' (with Roddy Ricch)",Mustard,19167,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
111,"Be Alright","Dean Lewis",19153,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
112,"everything i wanted","Billie Eilish",19132,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
113,"Into Ingawe","Sun-El Musician",19073,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
114,"Without Me",Halsey,19018,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
115,"Don't Stop Believin'",Journey,18955,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
116,"When I See U",Fantasia,18940,https://open.spotify.com/track/4iuNZTcvT9diFySSzVsnVS
117,"Something Special","Pop Smoke",18704,https://open.spotify.com/track/5kkaSMcf4BFlhRRICCKZb6
118,Empini,"Kelly Khumalo",18689,https://open.spotify.com/track/1fU7ktrZN0Dg0u0SXOimrr
119,"Into You (feat. Tamia) - Main Mix",Fabolous,18670,https://open.spotify.com/track/1Jm1I3APcmVz3MqPr5vfTx
120,"Let Me Love You",Mario,18582,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
121,"Call You Mine","The Chainsmokers",18527,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
122,"DOLLAZ ON MY HEAD (feat. Young Thug)",Gunna,18487,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
123,"ily (i love you baby) (feat. Emilee)","Surf Mesa",18338,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
124,"eMcimbini - Live","Kabza De Small",18296,https://open.spotify.com/track/2YXf32CaC2PzXIgmRb2GK2
125,Happier,Marshmello,18274,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
126,"Hit Different",SZA,18255,https://open.spotify.com/track/7Bar1kLTmsRmH6FCKKMEyU
127,"Eastside (with Halsey & Khalid)","benny blanco",18136,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
128,"I Like Me Better",Lauv,18109,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
129,"Post Malone (feat. RANI)","Sam Feldt",18015,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
130,2002,Anne-Marie,17979,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
131,"Jocelyn Flores",XXXTENTACION,17965,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
132,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",17923,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
133,SAD!,XXXTENTACION,17865,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
134,"Dancing With A Stranger (with Normani)","Sam Smith",17759,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
135,"All of Me","John Legend",17617,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
136,Sonop-Blom,"Bernice West",17533,https://open.spotify.com/track/5knddE6reVlRTbrR62HJEd
137,"hot girl bummer",blackbear,17521,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
138,Eazy,"Nasty C",17511,https://open.spotify.com/track/1e5O3SrnSLWnj47I29Arj0
139,Righteous,"Juice WRLD",17508,https://open.spotify.com/track/5dOxHHMOFAbG3VH23t0xNm
140,"Ilog Drum","Kabza De Small",17460,https://open.spotify.com/track/02sxnXoCxbGxs6dPANWOHr
141,"Kings & Queens","Ava Max",17372,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx
142,"Sweet but Psycho","Ava Max",17353,https://open.spotify.com/track/3tNE4i6TBqMdyTZxHDAn9B
143,Perfect,"Ed Sheeran",17352,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
144,"Levitating (feat. DaBaby)","Dua Lipa",17342,https://open.spotify.com/track/6OqrJqDMu15AGJHJazg9Nr
145,"If I Can't Have You","Shawn Mendes",17262,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
146,"bad guy","Billie Eilish",17219,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
147,"Glock In My Lap","21 Savage",17138,https://open.spotify.com/track/6pcywuOeGGWeOQzdUyti6k
148,Diamonds,"Sam Smith",16944,https://open.spotify.com/track/5hvwx5i67IwnCkjl9VHkNv
149,"Summer Of '69","Bryan Adams",16651,https://open.spotify.com/track/6N1EjQjnvhOjFrF6oUmGPa
150,"Godzilla (feat. Juice WRLD)",Eminem,16616,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
151,Molo,"Aubrey Qwana",16584,https://open.spotify.com/track/1Jg0lG581ibc6gjzGbuRqo
152,"Empini - Edit","Kelly Khumalo",16468,https://open.spotify.com/track/4sZgCbDhoHocPQhfmLPq0v
153,"Best Part (feat. Daniel Caesar)",H.E.R.,16407,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
154,Falling,"Harry Styles",16351,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
155,"LIKE I WANT YOU",Giveon,16327,https://open.spotify.com/track/6qBFSepqLCuh5tehehc1bd
156,"What A Man Gotta Do","Jonas Brothers",16174,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
157,Conversations,"Juice WRLD",16137,https://open.spotify.com/track/4K06PO78fW4mnBVenxGNob
158,"The Middle",Zedd,16104,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
159,"Know Your Worth",Khalid,16088,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
160,"In Your Eyes","The Weeknd",16055,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
161,"Someone To You",BANNERS,16046,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
162,"Something Just Like This","The Chainsmokers",16019,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
163,"Thinking out Loud","Ed Sheeran",15996,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
164,Bayabuza,"Nomcebo Zikode",15965,https://open.spotify.com/track/2jZQxvy1T9iWl5u4Id53tp
165,"Die Land","Bok Van Blerk",15907,https://open.spotify.com/track/22xtgAkNvHMheJgic1aUP0
166,Element,"Pop Smoke",15875,https://open.spotify.com/track/57BGVV6wcyhbn3hsjlqEZB
167,"Rags2Riches 2 (feat. Lil Baby)","Rod Wave",15786,https://open.spotify.com/track/0qJeyYAgv6UpvewUxRXAhb
168,Hardekole,"Ricus Nel",15763,https://open.spotify.com/track/61StNZ96SCYNlM5l0IGdPl
169,"Sunday Best",Surfaces,15733,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
170,"Rich Nigga Shit (feat. Young Thug)","21 Savage",15653,https://open.spotify.com/track/3ruoIF2UnoXdzK8mR61ebq
171,"24 (feat. Lil Baby)","Money Man",15646,https://open.spotify.com/track/0xUvi7wldroBzaZCengPa5
172,Vsop,"Mr JazziQ",15542,https://open.spotify.com/track/2jLwKWTyxexSxvyDKjXxVk
173,"Hate The Other Side (with Marshmello & The Kid Laroi)","Juice WRLD",15542,https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49
174,"3 Nights","Dominic Fike",15523,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
175,"Vuur Op Die Water",Elandré,15512,https://open.spotify.com/track/2bW96CDjgaLh6E3HM1Fv8r
176,"Scars To Your Beautiful","Alessia Cara",15474,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
177,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",15376,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
178,"Imizamo Yami","Nomcebo Zikode",15351,https://open.spotify.com/track/0F9ND5RztlZ2SX0ISjV6LE
179,Exchange,"Bryson Tiller",15336,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN
180,"High Hopes","Panic! At The Disco",15305,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
181,"Bookoo Bucks","Nasty C",15125,https://open.spotify.com/track/6zdVd206eHcQ5GuDvCSGcZ
182,Don't,"Bryson Tiller",15102,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC
183,Ebumnandini,"De Mthuda",15070,https://open.spotify.com/track/6KJ0kkZDF6bIlQ66hmIXep
184,"Lemonade (Feat. Roddy Ricch & Don Toliver) [Remix]","Internet Money",15016,https://open.spotify.com/track/5sBplhIrmzA4kQGyIOpmDf
185,"Girls Need Love (with Drake) - Remix","Summer Walker",14993,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
186,Takeaway,"The Chainsmokers",14990,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
187,"WHATS POPPIN","Jack Harlow",14988,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
188,"Ngibambe La",Mthunzi,14981,https://open.spotify.com/track/6ch4Vpb2Zc88dCuy06Jgt8
189,"How Do You Sleep?","Sam Smith",14935,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
190,"Stunnin' (feat. Harm Franklin)","Curtis Waters",14914,https://open.spotify.com/track/2JSmxLqt8h7ZpJJkfuLJvK
191,"forget me too (feat. Halsey)","Machine Gun Kelly",14903,https://open.spotify.com/track/1VSuFS7PahCN3SWbOcQ98m
192,Better,Khalid,14895,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
193,"when the party's over","Billie Eilish",14840,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
194,"Boerepompie (feat. Snotkop)","Ricus Nel",14738,https://open.spotify.com/track/46x1zSvuhlRxGi0iQ64i65
195,Sucker,"Jonas Brothers",14699,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
196,"No Role Modelz","J. Cole",14687,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
197,"Bet You Wanna (feat. Cardi B)",BLACKPINK,14675,https://open.spotify.com/track/7iAgNZdotu40NwtoIWJHFe
198,"Lose You To Love Me","Selena Gomez",14652,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
199,"Blastoff (feat. Juice Wrld & Trippie Redd)","Internet Money",14622,https://open.spotify.com/track/7dH9TPjTWQ60wOJkmYay8a
200,Silence,Marshmello,14619,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
