,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
19,"Wishing Well","Juice WRLD",49921,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
20,"you broke me first","Tate McRae",49734,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
21,Dynamite,BTS,48571,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
22,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",47925,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
23,"Come & Go (with Marshmello)","Juice WRLD",47276,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
24,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",45963,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
25,"Jazzidisciples (Zlele)","Reece Madlisa",45788,https://open.spotify.com/track/7DsqUINZuae9IbmMAQgx6y
26,"Someone You Loved","Lewis Capaldi",44991,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
27,"GREECE (feat. Drake)","DJ Khaled",43416,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
28,Dior,"Pop Smoke",42920,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
29,Uthando,"Soa mattrix",42653,https://open.spotify.com/track/4DIoCdiRMAfDgor0Kj76Nj
30,"Dance Monkey","Tones And I",39898,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
31,"Blueberry Faygo","Lil Mosey",39038,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
32,Memories,"Maroon 5",37302,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
33,"Smile (with The Weeknd)","Juice WRLD",35749,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
34,"Take You Dancing","Jason Derulo",35567,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
35,"Toosie Slide",Drake,34504,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
36,Heather,"Conan Gray",34336,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
37,"Beautiful People (feat. Khalid)","Ed Sheeran",34180,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
38,"Intentions (feat. Quavo)","Justin Bieber",34016,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
39,"OK Not To Be OK",Marshmello,33554,https://open.spotify.com/track/0zzVTGyRrWpQu8Fr28NRAv
40,Circles,"Post Malone",33503,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
41,"Be Kind (with Halsey)",Marshmello,33303,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
42,"Amanikiniki (feat. Major League Djz, Kamo Mphela & Bontle Smith)","Mfr Souls",33128,https://open.spotify.com/track/7cVgVA4VO6EaVWvKZGQF9m
43,"The Box","Roddy Ricch",33072,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
44,"Ready For You","Black Coffee",31059,https://open.spotify.com/track/0SyyLzNHa2bp8OQXYqFgpw
45,"death bed (coffee for your head)",Powfu,30949,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
46,"Rain On Me (with Ariana Grande)","Lady Gaga",30477,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
47,"Stuck with U (with Justin Bieber)","Ariana Grande",30449,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
48,"Don't Start Now","Dua Lipa",30011,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
49,"Before You Go","Lewis Capaldi",29817,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
50,"Wolves (feat. Post Malone)","Big Sean",29787,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ
51,"Midnight Sky","Miley Cyrus",29634,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
52,Robbery,"Juice WRLD",29466,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
53,"Mad at Disney","salem ilese",29285,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
54,Sponono,"Kabza De Small",29218,https://open.spotify.com/track/4SbOJrfNvUuHGGmJ8BeLHU
55,"Ice Cream (with Selena Gomez)",BLACKPINK,29180,https://open.spotify.com/track/2J4P46vCFm1rPkNkp9pZWX
56,"Chicago Freestyle (feat. Giveon)",Drake,29104,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
57,"What You Know Bout Love","Pop Smoke",29089,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
58,"Life Is Good (feat. Drake)",Future,28483,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
59,"Party Girl",StaySolidRocky,28419,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
60,eMcimbini,"Kabza De Small",27824,https://open.spotify.com/track/6HtHuxqzGApzZdJZG1vteB
61,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",27640,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
62,"HIGHEST IN THE ROOM","Travis Scott",26551,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
63,"Lucid Dreams","Juice WRLD",26256,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
64,Falling,"Trevor Daniel",26164,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
65,"Lose Somebody",Kygo,26022,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
66,Risky,Elaine,25960,https://open.spotify.com/track/76Updb7OaDsoOHuqFbsuYr
67,goosebumps,"Travis Scott",25719,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
68,"Ubomi Abumanga","Sun-El Musician",25281,https://open.spotify.com/track/1Eum24tziiY0sRBRx7hWBb
69,"Adore You","Harry Styles",25277,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
70,"I Don't Care (with Justin Bieber)","Ed Sheeran",24995,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
71,"Ke Star",Focalistic,24918,https://open.spotify.com/track/5I4C1yjAWDREGD5JLzqux1
72,Diamonds,"Sam Smith",24777,https://open.spotify.com/track/5hvwx5i67IwnCkjl9VHkNv
73,"Still Don't Know My Name",Labrinth,24581,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV
74,Masupa,"Kabza De Small",24500,https://open.spotify.com/track/5Id1TX4vQxyUc6dapFxMnM
75,"If the World Was Ending - feat. Julia Michaels","JP Saxe",24207,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
76,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",24185,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
77,Señorita,"Shawn Mendes",24170,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
78,Eazy,"Nasty C",24055,https://open.spotify.com/track/1e5O3SrnSLWnj47I29Arj0
79,Youngblood,"5 Seconds of Summer",24009,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
80,"You're the One",Elaine,23998,https://open.spotify.com/track/4fxwbUSI6jF4XdnvCUVG97
81,"THE SCOTTS","THE SCOTTS",23781,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
82,"Tender Love (feat. DJ Maphorisa & Kabza De Small)","Sha Sha",23769,https://open.spotify.com/track/7ckWQdFniRR7CNsIA1VIML
83,Shallow,"Lady Gaga",23671,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
84,"SICKO MODE","Travis Scott",23648,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
85,"No Guidance (feat. Drake)","Chris Brown",23044,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
86,"Post Malone (feat. RANI)","Sam Feldt",23021,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
87,"Something Special","Pop Smoke",22952,https://open.spotify.com/track/5kkaSMcf4BFlhRRICCKZb6
88,"Higher Love",Kygo,22943,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
89,"Got It On Me","Pop Smoke",22747,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
90,"Ilog Drum","Kabza De Small",22677,https://open.spotify.com/track/02sxnXoCxbGxs6dPANWOHr
91,"Kings & Queens","Ava Max",22357,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx
92,"After Party","Don Toliver",22354,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
93,"Ride It",Regard,22188,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
94,"everything i wanted","Billie Eilish",22160,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
95,"Break My Heart","Dua Lipa",22025,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
96,"my ex's best friend (with blackbear)","Machine Gun Kelly",21920,https://open.spotify.com/track/70rFIfYN7lU6iTgUIVP42w
97,"Electric Love",BØRNS,21719,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
98,ROXANNE,"Arizona Zervas",21710,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
99,"ily (i love you baby) (feat. Emilee)","Surf Mesa",21665,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
100,"lovely (with Khalid)","Billie Eilish",21643,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
101,"Lose Control",MEDUZA,21377,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
102,"Into Ingawe","Sun-El Musician",21052,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
103,"Bella Ciao","Tyler ICU",21004,https://open.spotify.com/track/1gu8xPM3tPyIqKFHxSS6Dv
104,"Don't Stop Believin'",Journey,20894,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
105,Molo,"Aubrey Qwana",20777,https://open.spotify.com/track/1Jg0lG581ibc6gjzGbuRqo
106,Righteous,"Juice WRLD",20475,https://open.spotify.com/track/5dOxHHMOFAbG3VH23t0xNm
107,"Friday Night","Cassper Nyovest",20382,https://open.spotify.com/track/5tCrxaA1l0YzOxCIf8helu
108,"All Girls Are The Same","Juice WRLD",20371,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
109,"To Whom it May Concern","Cassper Nyovest",20288,https://open.spotify.com/track/48kRiwWllyUvwVktXXSxyF
110,"You Got It",Vedo,20234,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
111,"Ballin' (with Roddy Ricch)",Mustard,20117,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
112,Conversations,"Juice WRLD",19981,https://open.spotify.com/track/4K06PO78fW4mnBVenxGNob
113,"Bookoo Bucks","Nasty C",19950,https://open.spotify.com/track/6zdVd206eHcQ5GuDvCSGcZ
114,"BELIEVE IT",PARTYNEXTDOOR,19736,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
115,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",19642,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
116,"Tap In",Saweetie,19578,https://open.spotify.com/track/4Hpib09wXgD84w4uwTPnYD
117,Happier,Marshmello,19466,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
118,"Say You Won't Let Go","James Arthur",19072,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
119,"Stunnin' (feat. Harm Franklin)","Curtis Waters",19015,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
120,"feel something","Bea Miller",18932,https://open.spotify.com/track/7JDWhC422Gtk1Bq0mL3OTC
121,"bad guy","Billie Eilish",18795,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
122,"Boerepompie (feat. Snotkop)","Ricus Nel",18773,https://open.spotify.com/track/46x1zSvuhlRxGi0iQ64i65
123,"Without Me",Halsey,18769,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
124,"Imizamo Yami","Nomcebo Zikode",18754,https://open.spotify.com/track/0F9ND5RztlZ2SX0ISjV6LE
125,"Call You Mine","The Chainsmokers",18713,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
126,"Eastside (with Halsey & Khalid)","benny blanco",18669,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
127,"hot girl bummer",blackbear,18660,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
128,"Be Alright","Dean Lewis",18406,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
129,"Jerusalema (feat. Burna Boy & Nomcebo Zikode) - Remix","Master KG",18240,https://open.spotify.com/track/6Qa0wHpaiaIzXgMptP3rxV
130,Hardekole,"Ricus Nel",18210,https://open.spotify.com/track/61StNZ96SCYNlM5l0IGdPl
131,SAD!,XXXTENTACION,18156,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
132,"Doef Doef (feat. Katinka, Loufi, What The Faf & Wortel Kombat)","Synth Peter",18119,https://open.spotify.com/track/0R5CKHJnL81mlddsCqH8IB
133,2002,Anne-Marie,18072,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
134,"Dancing With A Stranger (with Normani)","Sam Smith",18059,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
135,"Sweet but Psycho","Ava Max",18036,https://open.spotify.com/track/3tNE4i6TBqMdyTZxHDAn9B
136,"In Your Eyes","The Weeknd",18030,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
137,"Summer Of '69","Bryan Adams",17997,https://open.spotify.com/track/6N1EjQjnvhOjFrF6oUmGPa
138,"I Like Me Better",Lauv,17932,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
139,"Godzilla (feat. Juice WRLD)",Eminem,17922,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
140,"Over Now (with The Weeknd)","Calvin Harris",17858,https://open.spotify.com/track/58AGoOGbwsQMhBbH0eFLRR
141,Perfect,"Ed Sheeran",17634,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
142,"Jocelyn Flores",XXXTENTACION,17621,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
143,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",17580,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
144,"Hate The Other Side (with Marshmello & The Kid Laroi)","Juice WRLD",17484,https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49
145,Sonop-Blom,"Bernice West",17437,https://open.spotify.com/track/5knddE6reVlRTbrR62HJEd
146,"my future","Billie Eilish",17318,https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C
147,"If I Can't Have You","Shawn Mendes",17104,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
148,"DOLLAZ ON MY HEAD (feat. Young Thug)",Gunna,16925,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
149,Africa,TOTO,16924,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
150,"Sunday Best",Surfaces,16922,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
151,"Vuur Op Die Water",Elandré,16891,https://open.spotify.com/track/2bW96CDjgaLh6E3HM1Fv8r
152,21,"Polo G",16868,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H
153,"What A Man Gotta Do","Jonas Brothers",16835,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
154,"Put Your Records On","Ritt Momney",16829,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
155,Falling,"Harry Styles",16806,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
156,"All of Me","John Legend",16736,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
157,"Into You (feat. Tamia) - Main Mix",Fabolous,16729,https://open.spotify.com/track/1Jm1I3APcmVz3MqPr5vfTx
158,"Hit Different",SZA,16662,https://open.spotify.com/track/7Bar1kLTmsRmH6FCKKMEyU
159,"Dead Man Walking","Brent Faiyaz",16532,https://open.spotify.com/track/5VlTQnZO89Ioku8ssdbqJk
160,"Blastoff (feat. Juice Wrld & Trippie Redd)","Internet Money",16456,https://open.spotify.com/track/7dH9TPjTWQ60wOJkmYay8a
161,"Let Me Love You",Mario,16301,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
162,"When I See U",Fantasia,16298,https://open.spotify.com/track/4iuNZTcvT9diFySSzVsnVS
163,"WHATS POPPIN","Jack Harlow",16203,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
164,"Something Just Like This","The Chainsmokers",16089,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
165,"Lets Link",WhoHeem,16018,https://open.spotify.com/track/6fMzgFFGzWCwiHMzDzNpp5
166,"The Middle",Zedd,15997,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
167,"Someone To You",BANNERS,15967,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
168,"Ngeke Balunge",Mafikizolo,15939,https://open.spotify.com/track/7BnEt4gHFfjcqC1DEqwRHm
169,"Nia Lo","Kabza De Small",15857,https://open.spotify.com/track/3ceXtM3VDBKdSXiPAUA28u
170,"when the party's over","Billie Eilish",15801,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
171,"Best Part (feat. Daniel Caesar)",H.E.R.,15778,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
172,Better,Khalid,15774,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
173,Element,"Pop Smoke",15706,https://open.spotify.com/track/57BGVV6wcyhbn3hsjlqEZB
174,"Life's A Mess (feat. Halsey)","Juice WRLD",15704,https://open.spotify.com/track/5wWAwzGp2OaaoIkwcz6wZs
175,"How Do You Sleep?","Sam Smith",15687,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
176,"Ngibambe La",Mthunzi,15656,https://open.spotify.com/track/6ch4Vpb2Zc88dCuy06Jgt8
177,"Know Your Worth",Khalid,15549,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
178,Takeaway,"The Chainsmokers",15478,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
179,Nonna,Appel,15474,https://open.spotify.com/track/3MF7ewY2kS9QMx3fysTD6g
180,"3 Nights","Dominic Fike",15373,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
181,ALREADY,Beyoncé,15329,https://open.spotify.com/track/6tgEc2O1uFHcZDKPoo6PC8
182,"High Hopes","Panic! At The Disco",15259,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
183,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",15223,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
184,"10,000 Hours (with Justin Bieber)","Dan + Shay",15173,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
185,"Xola Moya Wam' (Radio edit)","Nomcebo Zikode",15159,https://open.spotify.com/track/4Pqa3fbtml8hIMJP246Qtz
186,"Money Trees","Kendrick Lamar",15059,https://open.spotify.com/track/2HbKqm4o0w5wEeEFXm2sD4
187,"Lose You To Love Me","Selena Gomez",15053,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
188,Thoughts,"Cassper Nyovest",15033,https://open.spotify.com/track/48bdZGhta77qgKoSIFpa1H
189,"Scars To Your Beautiful","Alessia Cara",14986,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
190,BOP,DaBaby,14934,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
191,"rockstar (feat. 21 Savage)","Post Malone",14932,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
192,Amanda,"Steve Hofmeyr",14880,https://open.spotify.com/track/1gGm0CjqDRWwaxiqJtb6GT
193,"Never Seen the Rain","Tones And I",14852,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
194,"Thinking out Loud","Ed Sheeran",14849,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
195,"Mood Swings (feat. Lil Tjay & Summer Walker) - Remix","Pop Smoke",14840,https://open.spotify.com/track/5JYsU2yRoQ6utiLW7Owvjc
196,Sucker,"Jonas Brothers",14833,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
197,"Girls Need Love (with Drake) - Remix","Summer Walker",14759,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
198,Boude,Loufi,14750,https://open.spotify.com/track/27F0lZwmXUe9PxqRqfT78z
199,"GO (feat. Juice WRLD)","The Kid LAROI",14736,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ
200,cardigan,"Taylor Swift",14725,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd
