,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
121,"Never Really Over","Katy Perry",17174,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
122,"Stunnin' (feat. Harm Franklin)","Curtis Waters",17120,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
123,"TKN (feat. Travis Scott)",ROSALÍA,17103,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
124,"Sweet but Psycho","Ava Max",16975,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
125,BOP,DaBaby,16677,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
126,"rockstar (feat. 21 Savage)","Post Malone",16658,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
127,"If I Can't Have You","Shawn Mendes",16374,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
128,"Know My Rights (feat. Lil Baby)",6LACK,16373,https://open.spotify.com/track/7fsNNSLGG8Wi0nFbufCU6L
129,"How Do You Sleep?","Sam Smith",16368,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
130,"DOLLAZ ON MY HEAD (feat. Young Thug)",Gunna,16084,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
131,"Life's A Mess (feat. Halsey)","Juice WRLD",16044,https://open.spotify.com/track/1yHdZ9S6rBlNPH3LDNMy2P
132,"What A Man Gotta Do","Jonas Brothers",15941,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
133,"Don't Stop Believin'",Journey,15878,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
134,"TROLLZ (with Nicki Minaj)",6ix9ine,15810,https://open.spotify.com/track/3dVvWnj4D8JGkKvo6Hucso
135,Surrender,"Natalie Taylor",15787,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6
136,Ransom,"Lil Tecca",15782,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
137,"The Bigger Picture","Lil Baby",15698,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1
138,"Do It","Chloe x Halle",15664,https://open.spotify.com/track/35Dh5MnCUPLN3XyAVtQff3
139,2002,Anne-Marie,15646,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
140,Bruises,"Lewis Capaldi",15580,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
141,Perfect,"Ed Sheeran",15464,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
142,"OUT WEST (feat. Young Thug)",JACKBOYS,15420,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
143,Falling,"Harry Styles",15362,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
144,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",15282,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
145,"Best Part (feat. Daniel Caesar)",H.E.R.,15204,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
146,"Nia Lo","Kabza De Small",15148,https://open.spotify.com/track/3ceXtM3VDBKdSXiPAUA28u
147,"Ubomi Abumanga","Sun-El Musician",15141,https://open.spotify.com/track/1Eum24tziiY0sRBRx7hWBb
148,"Play Date","Melanie Martinez",15053,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
149,Better,Khalid,14994,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
150,"Let Me Love You",Mario,14981,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
151,"MIDDLE CHILD","J. Cole",14978,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
152,"Girls Need Love (with Drake) - Remix","Summer Walker",14973,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
153,"All of Me","John Legend",14959,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
154,"Snow On Tha Bluff","J. Cole",14860,https://open.spotify.com/track/1oOEkBNp4zWnkD7nWjJdog
155,"Lose You To Love Me","Selena Gomez",14643,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
156,"Price to Pay","Miss Pru DJ",14587,https://open.spotify.com/track/5aDAwf4fABN9oZ52PDbX2o
157,"7 rings","Ariana Grande",14544,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
158,"High Hopes","Panic! At The Disco",14401,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
159,Sucker,"Jonas Brothers",14361,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
160,"Shake The Room (feat. Quavo)","Pop Smoke",14331,https://open.spotify.com/track/7rSnKi58HPIVC0FVyh04Q1
161,"ocean eyes","Billie Eilish",14270,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
162,"Why Ngikufela","Kabza De Small",14172,https://open.spotify.com/track/5mBE6CUFe8tORZGgsmMWUT
163,"All Girls Are The Same","Juice WRLD",14135,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
164,"You Need To Calm Down","Taylor Swift",14127,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
165,"3 Nights","Dominic Fike",14126,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
166,"The Middle",Zedd,14087,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
167,Believer,"Imagine Dragons",14013,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
168,"Hate Me (with Juice WRLD)","Ellie Goulding",14012,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
169,"Into Ingawe","Sun-El Musician",13962,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
170,"Into You (feat. Tamia) - Main Mix",Fabolous,13844,https://open.spotify.com/track/1Jm1I3APcmVz3MqPr5vfTx
171,"Never Seen the Rain","Tones And I",13784,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
172,"Goodbyes (feat. Young Thug)","Post Malone",13728,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C
173,"10,000 Hours (with Justin Bieber)","Dan + Shay",13716,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
174,Lorch,"Kabza De Small",13644,https://open.spotify.com/track/1E8jmVFDwAWbDzsjjniKGO
175,Moonlight,XXXTENTACION,13637,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
176,Sthandwa,"Kabza De Small",13555,https://open.spotify.com/track/4HkDS9sYweSMQtQa1Yd8QT
177,"When I See U",Fantasia,13516,https://open.spotify.com/track/4iuNZTcvT9diFySSzVsnVS
178,"The Blessing (Live)","Elevation Worship",13500,https://open.spotify.com/track/5O306r2a9Nl7rm5ZlaTqka
179,Thunder,"Imagine Dragons",13381,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
180,"Something Just Like This","The Chainsmokers",13305,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
181,Wow.,"Post Malone",13288,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
182,"BLACK PARADE",Beyoncé,13276,https://open.spotify.com/track/2qzUpSVI4NnPyWxbXwumTj
183,"Scars To Your Beautiful","Alessia Cara",13179,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
184,Savage,"Megan Thee Stallion",13147,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
185,"i'm so tired...",Lauv,13101,https://open.spotify.com/track/4vjpLMyL3ZO6aphdYr8XYw
186,"Shape of You","Ed Sheeran",13090,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
187,"Old Town Road - Remix","Lil Nas X",13067,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
188,"Let You Down",NF,13044,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
189,"Indaba Ka Bani","Kabza De Small",12992,https://open.spotify.com/track/4KC41nptQ8XB9wXKyOH2BB
190,Sandton,"Kabza De Small",12991,https://open.spotify.com/track/0ddnry07vtuLzEVK63bw3R
191,Molo,"Aubrey Qwana",12954,https://open.spotify.com/track/0gBcJ4TzMfIzs80dYsZJLg
192,"No Idea","Don Toliver",12852,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
193,"Get You The Moon (feat. Snøw)",Kina,12782,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
194,Yummy,"Justin Bieber",12768,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
195,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",12723,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
196,"This City","Sam Fischer",12713,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
197,"You should be sad",Halsey,12688,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
198,"Nights Like This (feat. Ty Dolla $ign)",Kehlani,12618,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
199,"Dancing On My Own","Calum Scott",12579,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ
200,"Thinking out Loud","Ed Sheeran",12562,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
