,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
33,"Beautiful People (feat. Khalid)","Ed Sheeran",34988,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
34,"Be Kind (with Halsey)",Marshmello,34691,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
35,"Jazzidisciples (Zlele)","Reece Madlisa",34110,https://open.spotify.com/track/7DsqUINZuae9IbmMAQgx6y
36,Heather,"Conan Gray",34070,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
37,"Ice Cream (with Selena Gomez)",BLACKPINK,33790,https://open.spotify.com/track/2J4P46vCFm1rPkNkp9pZWX
38,Circles,"Post Malone",33068,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
39,"Rain On Me (with Ariana Grande)","Lady Gaga",32283,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
40,"Chicago Freestyle (feat. Giveon)",Drake,32213,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
41,"Wolves (feat. Post Malone)","Big Sean",32075,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ
42,"Life Is Good (feat. Drake)",Future,31617,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
43,"Stuck with U (with Justin Bieber)","Ariana Grande",29952,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
44,"Don't Start Now","Dua Lipa",29945,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
45,"Before You Go","Lewis Capaldi",29656,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
46,"Midnight Sky","Miley Cyrus",28888,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
47,"Take You Dancing","Jason Derulo",28811,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
48,"death bed (coffee for your head)",Powfu,28739,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
49,Eazy,"Nasty C",28537,https://open.spotify.com/track/1e5O3SrnSLWnj47I29Arj0
50,"Party Girl",StaySolidRocky,28392,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
51,"Intentions (feat. Quavo)","Justin Bieber",27671,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
52,Robbery,"Juice WRLD",27138,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
53,"Lithuania (feat. Travis Scott)","Big Sean",27119,https://open.spotify.com/track/4VLTxHOyFX5FRtkpsFm5Pc
54,"Lose Somebody",Kygo,27033,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
55,"Hit Different",SZA,27028,https://open.spotify.com/track/7Bar1kLTmsRmH6FCKKMEyU
56,eMcimbini,"Kabza De Small",26841,https://open.spotify.com/track/6HtHuxqzGApzZdJZG1vteB
57,Sponono,"Kabza De Small",26822,https://open.spotify.com/track/4SbOJrfNvUuHGGmJ8BeLHU
58,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",26670,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
59,"If the World Was Ending - feat. Julia Michaels","JP Saxe",26329,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
60,Falling,"Trevor Daniel",25983,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
61,"Bookoo Bucks","Nasty C",25827,https://open.spotify.com/track/6zdVd206eHcQ5GuDvCSGcZ
62,Risky,Elaine,25719,https://open.spotify.com/track/76Updb7OaDsoOHuqFbsuYr
63,"Still Don't Know My Name",Labrinth,25693,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV
64,"Deep Reverence (feat. Nipsey Hussle)","Big Sean",25648,https://open.spotify.com/track/2CDcXWYWilHTXrsOXJza8n
65,"Adore You","Harry Styles",25299,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
66,"Lucid Dreams","Juice WRLD",24834,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
67,"You're the One",Elaine,24791,https://open.spotify.com/track/4fxwbUSI6jF4XdnvCUVG97
68,"HIGHEST IN THE ROOM","Travis Scott",24778,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
69,"I Don't Care (with Justin Bieber)","Ed Sheeran",24266,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
70,"Something Special","Pop Smoke",24033,https://open.spotify.com/track/5kkaSMcf4BFlhRRICCKZb6
71,Señorita,"Shawn Mendes",23823,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
72,"ily (i love you baby) (feat. Emilee)","Surf Mesa",23734,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
73,"Price to Pay","Miss Pru DJ",23609,https://open.spotify.com/track/5aDAwf4fABN9oZ52PDbX2o
74,"No Guidance (feat. Drake)","Chris Brown",23396,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
75,Youngblood,"5 Seconds of Summer",23270,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
76,goosebumps,"Travis Scott",23170,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
77,Shallow,"Lady Gaga",23044,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
78,"Amanikiniki (feat. Major League Djz, Kamo Mphela & Bontle Smith)","Mfr Souls",23019,https://open.spotify.com/track/7cVgVA4VO6EaVWvKZGQF9m
79,"everything i wanted","Billie Eilish",23013,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
80,"Tender Love (feat. DJ Maphorisa & Kabza De Small)","Sha Sha",22988,https://open.spotify.com/track/7ckWQdFniRR7CNsIA1VIML
81,"Higher Love",Kygo,22743,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
82,"Ubomi Abumanga","Sun-El Musician",22729,https://open.spotify.com/track/1Eum24tziiY0sRBRx7hWBb
83,Masupa,"Kabza De Small",22548,https://open.spotify.com/track/5Id1TX4vQxyUc6dapFxMnM
84,"THE SCOTTS","THE SCOTTS",22497,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
85,"Post Malone (feat. RANI)","Sam Feldt",22460,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
86,"Break My Heart","Dua Lipa",22455,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
87,"Ride It",Regard,22367,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
88,"Got It On Me","Pop Smoke",22338,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
89,"lovely (with Khalid)","Billie Eilish",22246,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
90,"my ex's best friend (with blackbear)","Machine Gun Kelly",21844,https://open.spotify.com/track/70rFIfYN7lU6iTgUIVP42w
91,"Why Would I Stop?","Big Sean",21640,https://open.spotify.com/track/46hDiH4YvAWXE04GskkIHS
92,"Lose Control",MEDUZA,21612,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
93,"After Party","Don Toliver",21462,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
94,"SICKO MODE","Travis Scott",21430,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
95,"Kings & Queens","Ava Max",21326,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
96,"Electric Love",BØRNS,21325,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
97,Righteous,"Juice WRLD",20985,https://open.spotify.com/track/5dOxHHMOFAbG3VH23t0xNm
98,"Jerusalema (feat. Burna Boy & Nomcebo Zikode) - Remix","Master KG",20973,https://open.spotify.com/track/6Qa0wHpaiaIzXgMptP3rxV
99,ZTFO,"Big Sean",20822,https://open.spotify.com/track/0z36JaXXoFXuPuQucKEsdx
100,"Ballin' (with Roddy Ricch)",Mustard,20753,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
101,ROXANNE,"Arizona Zervas",20573,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
102,"Over Now (with The Weeknd)","Calvin Harris",20341,https://open.spotify.com/track/58AGoOGbwsQMhBbH0eFLRR
103,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",20299,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
104,"Harder Than My Demons","Big Sean",20265,https://open.spotify.com/track/23XTYrwfHXY8H1PuQYJbDA
105,"BELIEVE IT",PARTYNEXTDOOR,20153,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
106,"my future","Billie Eilish",20110,https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C
107,"Mad at Disney","salem ilese",20005,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
108,Conversations,"Juice WRLD",19793,https://open.spotify.com/track/4K06PO78fW4mnBVenxGNob
109,"Ke Star",Focalistic,19793,https://open.spotify.com/track/5I4C1yjAWDREGD5JLzqux1
110,"Say You Won't Let Go","James Arthur",19199,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
111,Happier,Marshmello,19170,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
112,"bad guy","Billie Eilish",19154,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
113,"All Girls Are The Same","Juice WRLD",19078,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
114,"Tap In",Saweetie,19069,https://open.spotify.com/track/4Hpib09wXgD84w4uwTPnYD
115,"Without Me",Halsey,18948,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
116,"In Your Eyes","The Weeknd",18938,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
117,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",18797,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
118,"Be Alright","Dean Lewis",18758,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
119,"Body Language (feat. Ty Dolla $ign, and Jhené Aiko)","Big Sean",18583,https://open.spotify.com/track/6FXsrAH7Zol1jusSeJIoYA
120,"hot girl bummer",blackbear,18523,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
121,"Don't Stop Believin'",Journey,18437,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
122,"Eastside (with Halsey & Khalid)","benny blanco",18406,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
123,"feel something","Bea Miller",18390,https://open.spotify.com/track/7JDWhC422Gtk1Bq0mL3OTC
124,"Sweet but Psycho","Ava Max",18244,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
125,"DOLLAZ ON MY HEAD (feat. Young Thug)",Gunna,18165,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
126,"Call You Mine","The Chainsmokers",17940,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
127,"Hate The Other Side (with Marshmello & The Kid Laroi)","Juice WRLD",17927,https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49
128,2002,Anne-Marie,17872,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
129,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",17866,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
130,"Dancing With A Stranger (with Normani)","Sam Smith",17772,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
131,"Lucky Me","Big Sean",17741,https://open.spotify.com/track/6wVnQMRXd1z2iPEo24f9db
132,"WHATS POPPIN","Jack Harlow",17672,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
133,ALREADY,Beyoncé,17591,https://open.spotify.com/track/6tgEc2O1uFHcZDKPoo6PC8
134,"I Like Me Better",Lauv,17536,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
135,"Blastoff (feat. Juice Wrld & Trippie Redd)","Internet Money",17494,https://open.spotify.com/track/2rFsFjq0D9JAmc0APpCO6P
136,"Stunnin' (feat. Harm Franklin)","Curtis Waters",17450,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
137,SAD!,XXXTENTACION,17443,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
138,Falling,"Harry Styles",17382,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
139,"Godzilla (feat. Juice WRLD)",Eminem,17372,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
140,Perfect,"Ed Sheeran",17294,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
141,"Ilog Drum","Kabza De Small",17256,https://open.spotify.com/track/02sxnXoCxbGxs6dPANWOHr
142,"If I Can't Have You","Shawn Mendes",17208,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
143,"Life's A Mess (feat. Halsey)","Juice WRLD",17207,https://open.spotify.com/track/5wWAwzGp2OaaoIkwcz6wZs
144,"Sunday Best",Surfaces,17200,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
145,"Into Ingawe","Sun-El Musician",17177,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
146,Uthando,"Soa mattrix",17127,https://open.spotify.com/track/4DIoCdiRMAfDgor0Kj76Nj
147,"Jocelyn Flores",XXXTENTACION,16998,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
148,"Let Me Love You",Mario,16910,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
149,"Into You (feat. Tamia) - Main Mix",Fabolous,16843,https://open.spotify.com/track/1Jm1I3APcmVz3MqPr5vfTx
150,"When I See U",Fantasia,16639,https://open.spotify.com/track/4iuNZTcvT9diFySSzVsnVS
151,"Best Part (feat. Daniel Caesar)",H.E.R.,16624,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
152,"What A Man Gotta Do","Jonas Brothers",16533,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
153,Molo,"Aubrey Qwana",16516,https://open.spotify.com/track/1Jg0lG581ibc6gjzGbuRqo
154,"Doef Doef (feat. Katinka, Loufi, What The Faf & Wortel Kombat)","Synth Peter",16321,https://open.spotify.com/track/0R5CKHJnL81mlddsCqH8IB
155,"when the party's over","Billie Eilish",16318,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
156,"Enjoy Yourself (feat. Karol G)","Pop Smoke",16285,https://open.spotify.com/track/3NWrHCwvyII4fTx05PN3IO
157,"All of Me","John Legend",16237,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
158,"Girls Need Love (with Drake) - Remix","Summer Walker",16122,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
159,"Nobody's Love","Maroon 5",16012,https://open.spotify.com/track/3kwgqoBqTwoAH4nT29TYrq
160,Secrets,Regard,15964,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg
161,"Imizamo Yami","Nomcebo Zikode",15958,https://open.spotify.com/track/0F9ND5RztlZ2SX0ISjV6LE
162,"Know Your Worth",Khalid,15923,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
163,"The Middle",Zedd,15893,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
164,"Zulu Man","Nasty C",15878,https://open.spotify.com/track/4b8weJzJmLrqxoz7PZRCKZ
165,21,"Polo G",15855,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H
166,"What You Know Bout Love","Pop Smoke",15723,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
167,"Something Just Like This","The Chainsmokers",15628,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
168,"3 Nights","Dominic Fike",15598,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
169,"Summer Of '69","Bryan Adams",15511,https://open.spotify.com/track/6N1EjQjnvhOjFrF6oUmGPa
170,cardigan,"Taylor Swift",15504,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd
171,Takeaway,"The Chainsmokers",15431,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
172,Bruises,"Lewis Capaldi",15365,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
173,"Scars To Your Beautiful","Alessia Cara",15358,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
174,"rockstar (feat. 21 Savage)","Post Malone",15299,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
175,Better,Khalid,15283,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
176,"Vuur Op Die Water",Elandré,15238,https://open.spotify.com/track/2bW96CDjgaLh6E3HM1Fv8r
177,"How Do You Sleep?","Sam Smith",15233,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
178,"High Fashion (feat. Mustard)","Roddy Ricch",15194,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
179,Hardekole,"Ricus Nel",15172,https://open.spotify.com/track/61StNZ96SCYNlM5l0IGdPl
180,"Steve Biko","Nasty C",15167,https://open.spotify.com/track/5JGdIK9uo53gxIvLCAXdWu
181,"Boerepompie (feat. Snotkop)","Ricus Nel",15156,https://open.spotify.com/track/46x1zSvuhlRxGi0iQ64i65
182,"Someone To You",BANNERS,15047,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
183,"Money Trees","Kendrick Lamar",15026,https://open.spotify.com/track/2HbKqm4o0w5wEeEFXm2sD4
184,"Say So","Doja Cat",15024,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
185,"Tap In (feat. Post Malone, DaBaby & Jack Harlow)",Saweetie,15015,https://open.spotify.com/track/5woaU1FNkqCwg6WzWiQPW5
186,Daisies,"Katy Perry",14964,https://open.spotify.com/track/367wyLNqQMr5e8S2E6Zvpp
187,"King Shit","Nasty C",14921,https://open.spotify.com/track/3UWg3iySnkady5hYtNL2jw
188,"Money In The Grave (Drake ft. Rick Ross)",Drake,14874,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
189,"MIDDLE CHILD","J. Cole",14860,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
190,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",14847,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
191,"Black And White","Nasty C",14776,https://open.spotify.com/track/7LMbVWgxwhTEOm44Zmp8Ty
192,"Palm Trees","Nasty C",14752,https://open.spotify.com/track/0dPuuAi1OCHm1gw384zUU5
193,"GO (feat. Juice WRLD)","The Kid LAROI",14713,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ
194,"High Hopes","Panic! At The Disco",14669,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
195,"Nia Lo","Kabza De Small",14655,https://open.spotify.com/track/3ceXtM3VDBKdSXiPAUA28u
196,BOP,DaBaby,14609,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
197,"Rags2Riches 2 (feat. Lil Baby)","Rod Wave",14568,https://open.spotify.com/track/0qJeyYAgv6UpvewUxRXAhb
198,"Lose You To Love Me","Selena Gomez",14567,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
199,Inhale,"Bryson Tiller",14535,https://open.spotify.com/track/3Xa0sbyAtaEYYl2qRGnWQb
200,"Never Really Over","Katy Perry",14504,https://open.spotify.com/track/1IIV8jglA0klVZy17q665k
