,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
63,"lovely (with Khalid)","Billie Eilish",26359,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
64,"Lose Somebody",Kygo,26342,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
65,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",26331,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
66,"Chicago Freestyle (feat. Giveon)",Drake,26155,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
67,Robbery,"Juice WRLD",25724,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
68,Diamonds,"Sam Smith",25219,https://open.spotify.com/track/1hJIbOjWpid6LtnozHmzRS
69,Shallow,"Lady Gaga",24798,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
70,"Lucid Dreams","Juice WRLD",24744,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
71,"Sithi Sithi","Reece Madlisa",24706,https://open.spotify.com/track/10sQHZ1h3LYoNGGMDSDx49
72,"Don't Start Now","Dua Lipa",24631,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
73,"Rain On Me (with Ariana Grande)","Lady Gaga",24242,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
74,Dinaledi,"Major League Djz",24005,https://open.spotify.com/track/0kNOuZYnpu1RiQTWXUUzE8
75,Falling,"Trevor Daniel",23882,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
76,Señorita,"Shawn Mendes",23823,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
77,"Hawái - Remix",Maluma,23813,https://open.spotify.com/track/0GzuHFG4Ql6DoyxFRnIk3F
78,"Ke Star",Focalistic,23698,https://open.spotify.com/track/5I4C1yjAWDREGD5JLzqux1
79,"I Don't Care (with Justin Bieber)","Ed Sheeran",23663,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
80,"Toosie Slide",Drake,23636,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
81,Whoopty,CJ,23500,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
82,"Smile (with The Weeknd)","Juice WRLD",23135,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
83,"HIGHEST IN THE ROOM","Travis Scott",23066,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
84,Youngblood,"5 Seconds of Summer",22908,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
85,"Higher Love",Kygo,22843,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
86,"Dreams - 2004 Remaster","Fleetwood Mac",22775,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
87,"Adore You","Harry Styles",22697,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
88,"my ex's best friend (with blackbear)","Machine Gun Kelly",22619,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
89,"everything i wanted","Billie Eilish",22575,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
90,"Say You Won't Let Go","James Arthur",22431,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
91,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",22418,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
92,"Jerusalema (feat. Nomcebo Zikode)","Master KG",22328,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
93,"death bed (coffee for your head)",Powfu,22261,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
94,"Intentions (feat. Quavo)","Justin Bieber",22234,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
95,"Ride It",Regard,22176,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
96,"No Guidance (feat. Drake)","Chris Brown",22172,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
97,"All Girls Are The Same","Juice WRLD",22102,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
98,Runnin,"21 Savage",22080,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
99,"Lose Control",MEDUZA,21891,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
100,"Nia Lo","Kabza De Small",21733,https://open.spotify.com/track/3ceXtM3VDBKdSXiPAUA28u
101,goosebumps,"Travis Scott",21579,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
102,"UNGAZINCISHI (feat. Focalistic & Tyler ICU)","Riky Rick",21387,https://open.spotify.com/track/4WCMChQUxMOZBiYZThe2BD
103,"FRANCHISE (feat. Young Thug & M.I.A.)","Travis Scott",21197,https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ
104,"Spicy (feat. Post Malone)","Ty Dolla $ign",21081,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP
105,"OK Not To Be OK",Marshmello,20684,https://open.spotify.com/track/0zzVTGyRrWpQu8Fr28NRAv
106,"French Kiss","DBN Gogo",20647,https://open.spotify.com/track/0AHgsr1MU73X7DX3sSBCPr
107,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",20555,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
108,"Don't Stop Believin'",Journey,20521,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
109,"Be Alright","Dean Lewis",20404,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
110,"Your Love",Azana,20336,https://open.spotify.com/track/6LzGo9o3b7eZJ2Mh3VrDFi
111,"Empini - Edit","Kelly Khumalo",20172,https://open.spotify.com/track/4sZgCbDhoHocPQhfmLPq0v
112,"Stuck with U (with Justin Bieber)","Ariana Grande",20096,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
113,"Drankin N Smokin",Future,19929,https://open.spotify.com/track/0k7wmahjkn389wAZdz19Cv
114,"Train Wreck","James Arthur",19904,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
115,"You're the One",Elaine,19648,https://open.spotify.com/track/4fxwbUSI6jF4XdnvCUVG97
116,"Papi Chulo",Octavian,19644,https://open.spotify.com/track/6Juv5N0dNU1imms9c9u1dA
117,"Electric Love",BØRNS,19643,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
118,"Dancing With A Stranger (with Normani)","Sam Smith",19611,https://open.spotify.com/track/3xgT3xIlFGqZjYW9QlhJWp
119,Golden,"Harry Styles",19449,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
120,Sonop-Blom,"Bernice West",19384,https://open.spotify.com/track/5knddE6reVlRTbrR62HJEd
121,Happier,Marshmello,19340,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
122,"SICKO MODE","Travis Scott",19300,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
123,Sofia,Clairo,19255,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
124,"bad guy","Billie Eilish",19229,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
125,"ALWAYS DO","The Kid LAROI",19172,https://open.spotify.com/track/3QCU8BT0zDS9LPVfEhRFEE
126,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,19034,https://open.spotify.com/track/6FuGJB290AQMAHTfjOYVaK
127,ROXANNE,"Arizona Zervas",18997,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
128,"Lasting Lover",Sigala,18961,https://open.spotify.com/track/0DmAvNCAK08oCi7miSZUIY
129,"Into Ingawe","Sun-El Musician",18952,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
130,"Party Girl",StaySolidRocky,18871,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
131,"Without Me",Halsey,18860,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
132,"All of Me","John Legend",18840,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
133,"hot girl bummer",blackbear,18831,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
134,Perfect,"Ed Sheeran",18677,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
135,2002,Anne-Marie,18574,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
136,"BELIEVE IT",PARTYNEXTDOOR,18550,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
137,"motive (with Doja Cat)","Ariana Grande",18434,https://open.spotify.com/track/5GkQIP5mWPi4KZLLXeuFTT
138,"Ballin' (with Roddy Ricch)",Mustard,18379,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
139,SAD!,XXXTENTACION,18325,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
140,"Moonwalking in Calabasas (feat. Blueface) - Remix",DDG,18304,https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz
141,"Jocelyn Flores",XXXTENTACION,18242,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
142,Empini,"Kelly Khumalo",18086,https://open.spotify.com/track/1fU7ktrZN0Dg0u0SXOimrr
143,"Best Part (feat. Daniel Caesar)",H.E.R.,18083,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
144,"When I See U",Fantasia,18040,https://open.spotify.com/track/4iuNZTcvT9diFySSzVsnVS
145,"Ubomi Abumanga","Sun-El Musician",18039,https://open.spotify.com/track/1Eum24tziiY0sRBRx7hWBb
146,"You Got It",Vedo,18012,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
147,"Eastside (with Halsey & Khalid)","benny blanco",17990,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
148,"Let Me Love You",Mario,17920,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
149,"Post Malone (feat. RANI)","Sam Feldt",17867,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
150,"I Like Me Better",Lauv,17815,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
151,"Hit Different",SZA,17792,https://open.spotify.com/track/7Bar1kLTmsRmH6FCKKMEyU
152,"Call You Mine","The Chainsmokers",17777,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
153,Falling,"Harry Styles",17770,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
154,"After Party","Don Toliver",17742,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
155,"Essence (feat. Tems)",WizKid,17689,https://open.spotify.com/track/5FG7Tl93LdH117jEKYl3Cm
156,"Into You (feat. Tamia) - Main Mix",Fabolous,17600,https://open.spotify.com/track/1Jm1I3APcmVz3MqPr5vfTx
157,"Mad at Disney","salem ilese",17491,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
158,"Sweet but Psycho","Ava Max",17453,https://open.spotify.com/track/3tNE4i6TBqMdyTZxHDAn9B
159,"What A Man Gotta Do","Jonas Brothers",17399,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
160,"Summer Of '69","Bryan Adams",17390,https://open.spotify.com/track/6N1EjQjnvhOjFrF6oUmGPa
161,"when the party's over","Billie Eilish",17368,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
162,"Stuck On You",Giveon,17270,https://open.spotify.com/track/08HPWLi0YmRUStJzkQ1ffh
163,Sponono,"Kabza De Small",17251,https://open.spotify.com/track/6V06P7LboO5FaYi13nQANw
164,"Mystery Lady (feat. Don Toliver)",Masego,17172,https://open.spotify.com/track/2Ee9amLUslOwgoJWZEpSSD
165,"Ice Cream (with Selena Gomez)",BLACKPINK,17050,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
166,"Wolves (feat. Post Malone)","Big Sean",17046,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ
167,"No Role Modelz","J. Cole",16897,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
168,"Godzilla (feat. Juice WRLD)",Eminem,16795,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
169,Dakiti,"Bad Bunny",16746,https://open.spotify.com/track/47EiUVwUp4C9fGccaPuUCS
170,"ily (i love you baby) (feat. Emilee)","Surf Mesa",16718,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
171,"Something Just Like This","The Chainsmokers",16668,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
172,"Vuur Op Die Water",Elandré,16658,https://open.spotify.com/track/2bW96CDjgaLh6E3HM1Fv8r
173,"Know Your Worth",Khalid,16419,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
174,"Thinking out Loud","Ed Sheeran",16415,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
175,"Outta Time (feat. Drake)","Bryson Tiller",16368,https://open.spotify.com/track/4SCnCPOUOUXUmCX2uHb3r7
176,"Elon Musk","Da Les",16366,https://open.spotify.com/track/0tYoSXmSa8MsuIzusKYrvC
177,"If I Can't Have You","Shawn Mendes",16319,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
178,Risky,Elaine,16304,https://open.spotify.com/track/76Updb7OaDsoOHuqFbsuYr
179,BOP,DaBaby,16268,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
180,Monate,"Mr JazziQ",16194,https://open.spotify.com/track/7I9PH74yPxXh7mv18A1Qe1
181,"How Do You Sleep?","Sam Smith",16193,https://open.spotify.com/track/34pRqzRiFcIuyRMuuEayzY
182,Nonna,Appel,16088,https://open.spotify.com/track/3MF7ewY2kS9QMx3fysTD6g
183,"Got It On Me","Pop Smoke",16082,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
184,"LIKE I WANT YOU",Giveon,16045,https://open.spotify.com/track/6qBFSepqLCuh5tehehc1bd
185,"Fly Away","Tones And I",15957,https://open.spotify.com/track/5ri4zqtWhG07hIuNNDWP76
186,Molo,"Aubrey Qwana",15952,https://open.spotify.com/track/1Jg0lG581ibc6gjzGbuRqo
187,"Tender Love (feat. DJ Maphorisa & Kabza De Small)","Sha Sha",15896,https://open.spotify.com/track/7ckWQdFniRR7CNsIA1VIML
188,"The Middle",Zedd,15876,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
189,"Sunday Best",Surfaces,15838,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
190,"THE SCOTTS","THE SCOTTS",15773,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
191,"Mr. Right Now (feat. Drake)","21 Savage",15771,https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj
192,"Someone To You",BANNERS,15771,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
193,"10,000 Hours (with Justin Bieber)","Dan + Shay",15761,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
194,"Energy (feat. Gemini Major)",AKA,15743,https://open.spotify.com/track/2QrlkQMvreMboLQNGG2uMH
195,Better,Khalid,15740,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
196,Believer,"Imagine Dragons",15738,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
197,"High Hopes","Panic! At The Disco",15720,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
198,"That’s It",Future,15693,https://open.spotify.com/track/5n6gBhdEjCuj3obgCoTEFD
199,"Boerepompie (feat. Snotkop)","Ricus Nel",15661,https://open.spotify.com/track/46x1zSvuhlRxGi0iQ64i65
200,Righteous,"Juice WRLD",15626,https://open.spotify.com/track/5dOxHHMOFAbG3VH23t0xNm
