,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
21,"Lose You To Love Me","Selena Gomez",35873,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
22,"My Oh My (feat. DaBaby)","Camila Cabello",34034,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
23,"High Fashion (feat. Mustard)","Roddy Ricch",33994,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
24,Señorita,"Shawn Mendes",33858,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
25,"Before You Go","Lewis Capaldi",32551,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
26,"You should be sad",Halsey,32548,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
27,Lorch,"Kabza De Small",32521,https://open.spotify.com/track/1E8jmVFDwAWbDzsjjniKGO
28,Rare,"Selena Gomez",31576,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19
29,"Tender Love (feat. DJ Maphorisa & Kabza De Small)","Sha Sha",31353,https://open.spotify.com/track/7ckWQdFniRR7CNsIA1VIML
30,"Eastside (with Halsey & Khalid)","benny blanco",31107,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
31,"Phoyisa - Live","Kabza De Small",30890,https://open.spotify.com/track/004nEmGTeP5Mus4qXxz3x2
32,"bad guy","Billie Eilish",30707,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
33,"You're the One",Elaine,29665,https://open.spotify.com/track/63Pt6QnepIcsPITzyvvOEt
34,Sandton,"Kabza De Small",29047,https://open.spotify.com/track/0ddnry07vtuLzEVK63bw3R
35,Suicidal,"YNW Melly",27249,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
36,BOP,DaBaby,26826,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
37,Physical,"Dua Lipa",26765,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
38,"Ride It",Regard,26480,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
39,"Adore You","Harry Styles",26442,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
40,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",25786,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
41,"Say So","Doja Cat",25590,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
42,Run,Joji,25575,https://open.spotify.com/track/6p8eEdiZLKJH8tcjGZuNTK
43,"Roses - Imanbek Remix","SAINt JHN",24762,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
44,"Ballin' (with Roddy Ricch)",Mustard,24212,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
45,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",24067,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
46,"hot girl bummer",blackbear,23724,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
47,"No Shame","5 Seconds of Summer",23417,https://open.spotify.com/track/5JSVa5i6lFPoyOzK4gj0Ox
48,"Nana Thula","Kabza De Small",23360,https://open.spotify.com/track/4tDBIoqZEnq6715SnqaJS7
49,Takeaway,"The Chainsmokers",22838,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
50,"What If I Told You That I Love You","Ali Gatie",22769,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
51,"Good News","Mac Miller",22560,https://open.spotify.com/track/1DWZUa5Mzf2BwzpHtgbHPY
52,"Call You Mine","The Chainsmokers",22528,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
53,"HIGHEST IN THE ROOM","Travis Scott",22525,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
54,Yikes,"Nicki Minaj",22296,https://open.spotify.com/track/75dLEqanQTupF3dtP9exT5
55,"Higher Love",Kygo,22195,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
56,"Watermelon Sugar","Harry Styles",21817,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
57,"Love You Tonight (feat. DJ Maphorisa, Sha Sha & Kabza De Small)","Mfr Souls",21630,https://open.spotify.com/track/2NbUnaGrjwRuRjZ5EPyOR5
58,"Trampoline (with ZAYN)",SHAED,21599,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI
59,"Never Seen the Rain","Tones And I",21518,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
60,"How Do You Sleep?","Sam Smith",21332,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
61,Happier,Marshmello,21005,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
62,"You Need To Calm Down","Taylor Swift",20965,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
63,"when the party's over","Billie Eilish",20777,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
64,Akulaleki,"Samthing Soweto",20642,https://open.spotify.com/track/73wcFiFeCQurmHDQIcirbm
65,"Dancing With A Stranger (with Normani)","Sam Smith",20529,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
66,"lovely (with Khalid)","Billie Eilish",20006,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
67,"No Idea","Don Toliver",19973,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
68,"10,000 Hours (with Justin Bieber)","Dan + Shay",19736,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
69,"No Guidance (feat. Drake)","Chris Brown",19717,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
70,"Never Really Over","Katy Perry",19633,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
71,Youngblood,"5 Seconds of Summer",19542,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
72,"me & ur ghost",blackbear,19478,https://open.spotify.com/track/4yJiXq86uM56uIfIZgE440
73,Shallow,"Lady Gaga",19356,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
74,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,18884,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
75,Birthday,Anne-Marie,18572,https://open.spotify.com/track/5hff5RQeE84pznOt8WEWeO
76,"Rescue Me",OneRepublic,18462,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
77,"Sunday Best",Surfaces,18439,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
78,"Only The Young - Featured in Miss Americana","Taylor Swift",18152,https://open.spotify.com/track/2slqvGLwzZZYsT4K4Y1GBC
79,Sucker,"Jonas Brothers",18131,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
80,SUGAR,BROCKHAMPTON,18113,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
81,"Money In The Grave (Drake ft. Rick Ross)",Drake,18097,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
82,"If the World Was Ending - feat. Julia Michaels","JP Saxe",18063,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
83,"Goodbyes (Feat. Young Thug)","Post Malone",18053,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
84,"I Like Me Better",Lauv,18016,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
85,Jerusalema,"Master KG",17964,https://open.spotify.com/track/50jroqJUhK3dyipGToAE5W
86,"Without Me",Halsey,17962,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
87,"Old Town Road - Remix","Lil Nas X",17772,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
88,"Lucid Dreams","Juice WRLD",17667,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
89,Risky,Elaine,17536,https://open.spotify.com/track/4XOcBYsZrR8oa9c97COoYf
90,Better,Khalid,17498,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
91,"Sweet but Psycho","Ava Max",17264,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
92,Qoqoqo,"Kabza De Small",17251,https://open.spotify.com/track/7idAdotBN9swD9VzJSLioG
93,Mthande,"Mas Music",17251,https://open.spotify.com/track/7uWjJqLMacCGJtP5K99nmn
94,"Up All Night",Khalid,16733,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
95,"RITMO (Bad Boys For Life)","Black Eyed Peas",16567,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
96,Woah,"Lil Baby",16504,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
97,"Friends With Benefits - Umjolo","Luu Nineleven",16449,https://open.spotify.com/track/2XVUSu7mzf0WsWdNdyboZP
98,2002,Anne-Marie,16291,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
99,"3 Nights","Dominic Fike",16031,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
100,"If I Can't Have You","Shawn Mendes",15951,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
101,Eleven,Khalid,15934,https://open.spotify.com/track/1ToprX3cpBiXoAe5eNSk74
102,"Blueberry Faygo","Lil Mosey",15922,https://open.spotify.com/track/6wJYhPfqk3KGhHRG76WzOh
103,"7 rings","Ariana Grande",15707,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
104,Wow.,"Post Malone",15448,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
105,Pieces,AVAION,15373,https://open.spotify.com/track/5H95n43z0KFcXGCEc0ewe1
106,"Piece Of Your Heart",MEDUZA,15364,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
107,"OUT WEST (feat. Young Thug)",JACKBOYS,15284,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
108,Umlilo,"DJ Zinhle",15211,https://open.spotify.com/track/6EEmWiEPZSDGXBTknG8wR1
109,"TOES (feat. Lil Baby & Moneybagg Yo)",DaBaby,15185,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
110,Graveyard,Halsey,15063,https://open.spotify.com/track/2ufmtcIFdFpuUYBPXK5f67
111,"Hello - Live","Kabza De Small",15050,https://open.spotify.com/track/6GoWV2xaRM5zW5ipsMtaeq
112,"Hate Me (with Juice WRLD)","Ellie Goulding",15019,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
113,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",15011,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
114,"Post Malone (feat. RANI)","Sam Feldt",14934,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
115,July,"Noah Cyrus",14775,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
116,Lalala,Y2K,14738,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
117,"Alone, Pt. II","Alan Walker",14657,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
118,"Here With Me",Marshmello,14623,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
119,"SOS (feat. Aloe Blacc)",Avicii,14598,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
120,"HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX","Travis Scott",14573,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn
121,"Get Me","Justin Bieber",14557,https://open.spotify.com/track/6zGPytJiZmFuyVq7RTNO9G
122,"MIDDLE CHILD","J. Cole",14486,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
123,"The London (feat. J. Cole & Travis Scott)","Young Thug",14358,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
124,Bruises,"Lewis Capaldi",14315,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
125,"ocean eyes","Billie Eilish",14298,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
126,"SICKO MODE","Travis Scott",14253,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
127,"Talk (feat. Disclosure)",Khalid,14171,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
128,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,14148,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
129,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",14048,https://open.spotify.com/track/4ea9w8c4ROqiZpJVhfBA3m
130,"Something About You (feat. DJ Maphorisa & Kabza De Small)","Sha Sha",14018,https://open.spotify.com/track/7aC4nFXiy7P6nCIgCj4fau
131,"i'm so tired...",Lauv,13964,https://open.spotify.com/track/6uiz2UTi8yaPVd9A1OxxTW
132,"Say You Won't Let Go","James Arthur",13840,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
133,"fuck, i'm lonely - from “13 Reasons Why: Season 3”",Lauv,13835,https://open.spotify.com/track/2B7oyUTr2pCsUqPy4bgiYB
134,"Forever Yours - Avicii Tribute",Kygo,13825,https://open.spotify.com/track/3o1CUVeHIid49sabk6A6Nf
135,"WHATS POPPIN","Jack Harlow",13801,https://open.spotify.com/track/3Q6F8RByyhRTJpRtZLY3cg
136,"Don't Stop Believin'",Journey,13793,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
137,"Into Ingawe","Sun-El Musician",13718,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
138,"rockstar (feat. 21 Savage)","Post Malone",13706,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
139,"Ayy Macarena",Tyga,13561,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
140,"Futsal Shuffle 2020","Lil Uzi Vert",13409,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs
141,"Let Me Love You",Mario,13381,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
142,"Be Alright","Dean Lewis",13340,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
143,"What I Like About You (feat. Theresa Rex)","Jonas Blue",13325,https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ
144,Sixteen,"Ellie Goulding",13296,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd
145,Lover,"Taylor Swift",13268,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
146,"Vula Vala","DJ Maphorisa",13266,https://open.spotify.com/track/66qYWzjiH7jlPfpoU3IxvV
147,"Going Bad (feat. Drake)","Meek Mill",13252,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
148,Heartless,"The Weeknd",13243,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
149,"One Thing Right",Marshmello,13238,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
150,"Lights Up","Harry Styles",13232,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
151,"Labantwana Ama Uber","Semi Tee",13168,https://open.spotify.com/track/6KlOMbkMRBQUFWpYe1z8Nq
152,"High Hopes","Panic! At The Disco",13065,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
153,"Saturday Nights",Khalid,13007,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
154,Amantombazane,"DJ Maphorisa",12951,https://open.spotify.com/track/5TV5x7u5Tnx2i47ccKXVex
155,"Better Now","Post Malone",12945,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
156,Ransom,"Lil Tecca",12906,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
157,"Only Human","Jonas Brothers",12897,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
158,"I Do It (ft. Big Sean, Lil Baby)","Lil Wayne",12783,https://open.spotify.com/track/1bRO28yzxgO3y3UmNR29TZ
159,Zaka,"Mas Music",12759,https://open.spotify.com/track/3wfldFmVsFWAZZrqw8FxMp
160,"Body (feat. brando)","Loud Luxury",12706,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
161,"Yellow Hearts","Ant Saunders",12665,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
162,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",12629,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
163,"Malobola - Live","Kabza De Small",12583,https://open.spotify.com/track/1tZMZX3jo52aQVFrniTPHU
164,SAD!,XXXTENTACION,12564,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
165,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",12516,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
166,"Fuck The World (Summer in London)","Brent Faiyaz",12467,https://open.spotify.com/track/2CzUlaKN1mvb0szagSR3ux
167,Dames,Biggy,12455,https://open.spotify.com/track/72Yg5qdIqpTnXrNPEewglz
168,"Truth Hurts",Lizzo,12436,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq
169,"Girls Like You (feat. Cardi B)","Maroon 5",12434,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
170,"Sgubu Se Monati",JazziDisciples,12421,https://open.spotify.com/track/3vneQGrZgsMCmtFQ5qOVVw
171,"Best Part (feat. Daniel Caesar)",H.E.R.,12334,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
172,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",12322,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
173,"LOYAL (feat. Drake)",PARTYNEXTDOOR,12238,https://open.spotify.com/track/5bvnqVuq7UFl0txSlHpsfS
174,"bury a friend","Billie Eilish",12104,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
175,Tusa,"KAROL G",12088,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
176,"Who Do You Love","The Chainsmokers",12083,https://open.spotify.com/track/2fVHrSxsQbJUuj9MW9zG1e
177,Maniac,"Conan Gray",12041,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP
178,"Broke In A Minute","Tory Lanez",12040,https://open.spotify.com/track/2ZrAjMSmlbDIil0JaVgTHh
179,I.F.L.Y.,Bazzi,11981,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
180,"P*$$Y Fairy (OTW)","Jhené Aiko",11899,https://open.spotify.com/track/48KXAIruJ07kJVCWOGohMV
181,"Those Kinda Nights (feat. Ed Sheeran)",Eminem,11844,https://open.spotify.com/track/0VSzREd1OjEWJ9tXoFHRQH
182,"Girls Need Love (with Drake) - Remix","Summer Walker",11758,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
183,Perfect,"Ed Sheeran",11651,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
184,Darkness,Eminem,11592,https://open.spotify.com/track/5SiZJoLXp3WOl3J4C8IK0d
185,"This Feeling","The Chainsmokers",11573,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
186,Believer,"Imagine Dragons",11522,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
187,Sukendleleni,"Jobe London",11518,https://open.spotify.com/track/1lKqP0GH6cZ6zMtmUTJWs5
188,"Still Be Friends (feat. Tory Lanez & Tyga)",G-Eazy,11514,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892
189,"Shake The Room (feat. Quavo)","Pop Smoke",11513,https://open.spotify.com/track/7rSnKi58HPIVC0FVyh04Q1
190,"Bad Liar","Imagine Dragons",11512,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
191,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",11511,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
192,Thunder,"Imagine Dragons",11465,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
193,VIBEZ,DaBaby,11382,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
194,"It's You","Ali Gatie",11382,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
195,"Into You (feat. Tamia) - Main Mix",Fabolous,11367,https://open.spotify.com/track/1Jm1I3APcmVz3MqPr5vfTx
196,"Shape of You","Ed Sheeran",11344,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
197,Paradise,Bazzi,11293,https://open.spotify.com/track/0Rx0DJI556Ix5gBny6EWmn
198,"The Middle",Zedd,11281,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
199,"Happy Now",Kygo,11264,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
200,Liar,"Camila Cabello",11205,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA
