,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
53,Dior,"Pop Smoke",24593,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
54,"Ballin' (with Roddy Ricch)",Mustard,24208,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
55,"lovely (with Khalid)","Billie Eilish",23781,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
56,Buyile,"Kabza De Small",23601,https://open.spotify.com/track/3cYveo5jztcO8WV3AkiUJI
57,"BELIEVE IT",PARTYNEXTDOOR,23260,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
58,"hot girl bummer",blackbear,23248,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
59,"In Your Eyes","The Weeknd",23064,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
60,"If the World Was Ending - feat. Julia Michaels","JP Saxe",22855,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
61,Youngblood,"5 Seconds of Summer",22719,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
62,"Adore You","Harry Styles",22310,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
63,"How You Like That",BLACKPINK,22288,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
64,"bad guy","Billie Eilish",21782,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
65,"ATL Freestyle",6LACK,21702,https://open.spotify.com/track/3Isj85ak2yj4EndfKFGs9x
66,"Ilog Drum","Kabza De Small",21646,https://open.spotify.com/track/02sxnXoCxbGxs6dPANWOHr
67,"Say So","Doja Cat",21539,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
68,"Nia Lo","Kabza De Small",21490,https://open.spotify.com/track/3ceXtM3VDBKdSXiPAUA28u
69,Sthandwa,"Kabza De Small",21471,https://open.spotify.com/track/4HkDS9sYweSMQtQa1Yd8QT
70,ZOL,"Max Hurrell",21419,https://open.spotify.com/track/1XtgF9N4G9xDiYiVfu3cID
71,Happier,Marshmello,21037,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
72,"Higher Love",Kygo,21029,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
73,Shallow,"Lady Gaga",20857,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
74,SAD!,XXXTENTACION,20428,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
75,Supalonely,BENEE,20286,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
76,"No Guidance (feat. Drake)","Chris Brown",20272,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
77,"High Fashion (feat. Mustard)","Roddy Ricch",20209,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
78,"TROLLZ (with Nicki Minaj)",6ix9ine,20117,https://open.spotify.com/track/3dVvWnj4D8JGkKvo6Hucso
79,Risky,Elaine,20080,https://open.spotify.com/track/4XOcBYsZrR8oa9c97COoYf
80,Masupa,"Kabza De Small",20047,https://open.spotify.com/track/5Id1TX4vQxyUc6dapFxMnM
81,"Thinking About You","Kabza De Small",20035,https://open.spotify.com/track/5LMX3XgHrXntCKqdlCMftW
82,"Snow On Tha Bluff","J. Cole",19878,https://open.spotify.com/track/1oOEkBNp4zWnkD7nWjJdog
83,"GO (feat. Juice WRLD)","The Kid LAROI",19772,https://open.spotify.com/track/2t7D3y0jvYjR8IP9Bosyew
84,"Jocelyn Flores",XXXTENTACION,19731,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
85,"Eastside (with Halsey & Khalid)","benny blanco",19599,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
86,Float,6LACK,19484,https://open.spotify.com/track/5s60G6y9HQFdYyBfwd7Lmr
87,"Kings & Queens","Ava Max",19462,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
88,Takeaway,"The Chainsmokers",19239,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
89,"Lose Control",MEDUZA,19168,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
90,"Deep End Freestyle","Sleepy Hallow",19106,https://open.spotify.com/track/2AlYncTpVHKwHb55F9lF6O
91,"Ride It",Regard,19084,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
92,"Money In The Grave (Drake ft. Rick Ross)",Drake,18996,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
93,"Long Nights",6LACK,18832,https://open.spotify.com/track/1RDLbX9L2G4zDqxXCaMJo5
94,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",18543,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
95,"Without Me",Halsey,18486,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
96,"Call You Mine","The Chainsmokers",18431,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
97,"when the party's over","Billie Eilish",18320,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
98,"I Like Me Better",Lauv,18310,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
99,"Ke Star",Focalistic,18109,https://open.spotify.com/track/5I4C1yjAWDREGD5JLzqux1
100,"Be Alright","Dean Lewis",18060,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
101,"Dancing With A Stranger (with Normani)","Sam Smith",18044,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
102,"Tender Love (feat. DJ Maphorisa & Kabza De Small)","Sha Sha",17971,https://open.spotify.com/track/7ckWQdFniRR7CNsIA1VIML
103,"Why Ngikufela","Kabza De Small",17930,https://open.spotify.com/track/5mBE6CUFe8tORZGgsmMWUT
104,"BLACK PARADE",Beyoncé,17780,https://open.spotify.com/track/2qzUpSVI4NnPyWxbXwumTj
105,Wena,"Kabza De Small",17676,https://open.spotify.com/track/3zMqEWyUDIJihzI8AKZOsc
106,"Post Malone (feat. RANI)","Sam Feldt",17454,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
107,"Sweet but Psycho","Ava Max",17273,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
108,"10,000 Hours (with Justin Bieber)","Dan + Shay",17234,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
109,"Know Your Worth",Khalid,17196,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
110,"Never Really Over","Katy Perry",17079,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
111,"We Paid (feat. 42 Dugg)","Lil Baby",16916,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp
112,"Say You Won't Let Go","James Arthur",16902,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
113,"If I Can't Have You","Shawn Mendes",16822,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
114,"rockstar (feat. 21 Savage)","Post Malone",16661,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
115,"Past Life (with Selena Gomez)","Trevor Daniel",16585,https://open.spotify.com/track/4P6IttK2PRBjyr3fm0pP7t
116,"Hello - Live","Kabza De Small",16555,https://open.spotify.com/track/6GoWV2xaRM5zW5ipsMtaeq
117,Ransom,"Lil Tecca",16552,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
118,Robbery,"Juice WRLD",16546,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
119,"The Bigger Picture","Lil Baby",16529,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1
120,"Ubomi Abumanga","Sun-El Musician",16519,https://open.spotify.com/track/1Eum24tziiY0sRBRx7hWBb
121,BOP,DaBaby,16433,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
122,2002,Anne-Marie,16227,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
123,"Do It","Chloe x Halle",16171,https://open.spotify.com/track/35Dh5MnCUPLN3XyAVtQff3
124,"How Do You Sleep?","Sam Smith",16087,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
125,"DOLLAZ ON MY HEAD (feat. Young Thug)",Gunna,15865,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
126,"Wash Us In The Blood","Kanye West",15781,https://open.spotify.com/track/7mEUjhl6aTztdHCrxoTgBG
127,"Play Date","Melanie Martinez",15715,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
128,"What A Man Gotta Do","Jonas Brothers",15577,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
129,Lorch,"Kabza De Small",15571,https://open.spotify.com/track/1E8jmVFDwAWbDzsjjniKGO
130,"OUT WEST (feat. Young Thug)",JACKBOYS,15552,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
131,Surrender,"Natalie Taylor",15547,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6
132,Bruises,"Lewis Capaldi",15526,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
133,"Need You Tonight","Kabza De Small",15508,https://open.spotify.com/track/1TMw2ssV3MToUlyJauPlv1
134,"MIDDLE CHILD","J. Cole",15407,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
135,Duze,"Kabza De Small",15388,https://open.spotify.com/track/5UfORVmt95iyirYXZn6STj
136,"Elephant In The Room",6LACK,15272,https://open.spotify.com/track/5GDczqhwUUMXErS5XphwwQ
137,Falling,"Harry Styles",15228,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
138,"Don't Stop Believin'",Journey,15130,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
139,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",15104,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
140,"Best Part (feat. Daniel Caesar)",H.E.R.,15021,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
141,Sucker,"Jonas Brothers",15020,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
142,Qula,"Kabza De Small",15012,https://open.spotify.com/track/0pwFOMdcoyVusY1RQFDXyd
143,"Lose You To Love Me","Selena Gomez",14792,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
144,Better,Khalid,14783,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
145,"Indaba Ka Bani","Kabza De Small",14660,https://open.spotify.com/track/4KC41nptQ8XB9wXKyOH2BB
146,Savage,"Megan Thee Stallion",14572,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
147,"Let Me Love You",Mario,14562,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
148,Perfect,"Ed Sheeran",14536,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
149,"You Need To Calm Down","Taylor Swift",14455,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
150,"All of Me","John Legend",14450,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
151,Daisies,"Katy Perry",14398,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc
152,Sandton,"Kabza De Small",14370,https://open.spotify.com/track/0ddnry07vtuLzEVK63bw3R
153,Outside,6LACK,14332,https://open.spotify.com/track/2eeZvByHPfohwq9YU3Sj0d
154,"High Hopes","Panic! At The Disco",14300,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
155,"The Middle",Zedd,14285,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
156,Ipiano,"Kabza De Small",14283,https://open.spotify.com/track/5muKoPIF6I4FLh0qCrO2px
157,"7 rings","Ariana Grande",14280,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
158,"Goodbyes (feat. Young Thug)","Post Malone",14223,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C
159,"3 Nights","Dominic Fike",14173,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
160,"Girls Need Love (with Drake) - Remix","Summer Walker",14111,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
161,"TKN (feat. Travis Scott)",ROSALÍA,14013,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
162,"Into Ingawe","Sun-El Musician",13944,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
163,"Nana Thula","Kabza De Small",13869,https://open.spotify.com/track/4tDBIoqZEnq6715SnqaJS7
164,Moonlight,XXXTENTACION,13841,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
165,"ocean eyes","Billie Eilish",13793,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
166,Amantombazane,"DJ Maphorisa",13734,https://open.spotify.com/track/5TV5x7u5Tnx2i47ccKXVex
167,"Parasite Eve","Bring Me The Horizon",13681,https://open.spotify.com/track/5OxclJsdFESni44YlpNpkR
168,Impilo,"Kabza De Small",13679,https://open.spotify.com/track/7MsSBVisDpgfq8vZHGGgaR
169,"Tommy Lee (feat. Post Malone)","Tyla Yaweh",13615,https://open.spotify.com/track/5QZKcQDp0tCcvMdyqEciBV
170,"When I See U",Fantasia,13593,https://open.spotify.com/track/4iuNZTcvT9diFySSzVsnVS
171,"i'm so tired...",Lauv,13472,https://open.spotify.com/track/4vjpLMyL3ZO6aphdYr8XYw
172,Wow.,"Post Malone",13437,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
173,"Let You Down",NF,13411,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
174,"Old Town Road - Remix","Lil Nas X",13387,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
175,"Something Just Like This","The Chainsmokers",13381,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
176,Believer,"Imagine Dragons",13346,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
177,"No Idea","Don Toliver",13327,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
178,"Never Seen the Rain","Tones And I",13322,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
179,"Into You (feat. Tamia) - Main Mix",Fabolous,13215,https://open.spotify.com/track/1Jm1I3APcmVz3MqPr5vfTx
180,"Price to Pay","Miss Pru DJ",13209,https://open.spotify.com/track/5aDAwf4fABN9oZ52PDbX2o
181,"Stunnin' (feat. Harm Franklin)","Curtis Waters",13201,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
182,"The Blessing (Live)","Elevation Worship",13170,https://open.spotify.com/track/5O306r2a9Nl7rm5ZlaTqka
183,Yummy,"Justin Bieber",13143,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
184,Ndofaya,"Kabza De Small",13110,https://open.spotify.com/track/73ECG6tUVBzMRgS0MRYamG
185,"All Girls Are The Same","Juice WRLD",13056,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
186,"Hate Me (with Juice WRLD)","Ellie Goulding",13053,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
187,"Scars To Your Beautiful","Alessia Cara",13013,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
188,"IDK You Yet","Alexander 23",12986,https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d
189,"There They Go","Nasty C",12983,https://open.spotify.com/track/7tZ6iUkIibysZmPXA0yLq7
190,"Shape of You","Ed Sheeran",12966,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
191,Thunder,"Imagine Dragons",12960,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
192,"fuck, i'm lonely (with Anne-Marie)",Lauv,12844,https://open.spotify.com/track/09PGubKAMryhOWv1LHpCYz
193,"Pretty Little Fears (feat. J. Cole)",6LACK,12820,https://open.spotify.com/track/4at3d5QWnlibMVN75ECDrp
194,"Rescue Me",OneRepublic,12814,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
195,"This City","Sam Fischer",12691,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
196,"Jerusalema (feat. Burna Boy & Nomcebo Zikode) - Remix","Master KG",12683,https://open.spotify.com/track/6Qa0wHpaiaIzXgMptP3rxV
197,"Better Now","Post Malone",12667,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
198,"Nights Like This (feat. Ty Dolla $ign)",Kehlani,12642,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
199,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",12639,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
200,"Let Me Down Slowly","Alec Benjamin",12617,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
