,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
35,"Forever (feat. Post Malone & Clever)","Justin Bieber",29608,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
36,"You should be sad",Halsey,29256,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
37,"My Oh My (feat. DaBaby)","Camila Cabello",29026,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
38,"death bed (coffee for your head)",Powfu,28956,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
39,"None Of Your Concern (feat. Big Sean)","Jhené Aiko",28750,https://open.spotify.com/track/75MSZRbAbQuzfUV3Pefvut
40,"What A Man Gotta Do","Jonas Brothers",28499,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
41,"After Hours","The Weeknd",28253,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v
42,"bad guy","Billie Eilish",27259,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
43,"Know Your Worth",Khalid,27198,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
44,"Ride It",Regard,26971,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
45,Risky,Elaine,26968,https://open.spotify.com/track/4XOcBYsZrR8oa9c97COoYf
46,"Lose You To Love Me","Selena Gomez",26878,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
47,P2,"Lil Uzi Vert",26130,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
48,"Triggered (freestyle)","Jhené Aiko",25891,https://open.spotify.com/track/3zPgAKn5tbmCuCKrR3r7qE
49,Takeaway,"The Chainsmokers",25812,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
50,Sandton,"Kabza De Small",25703,https://open.spotify.com/track/0ddnry07vtuLzEVK63bw3R
51,"Never Seen the Rain","Tones And I",25154,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
52,"Stupid Love","Lady Gaga",25075,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
53,"Phoyisa - Live","Kabza De Small",24893,https://open.spotify.com/track/004nEmGTeP5Mus4qXxz3x2
54,"To Die For","Sam Smith",24799,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
55,"Love You Tonight (feat. DJ Maphorisa, Sha Sha & Kabza De Small)","Mfr Souls",24625,https://open.spotify.com/track/2NbUnaGrjwRuRjZ5EPyOR5
56,"Baby Pluto","Lil Uzi Vert",24592,https://open.spotify.com/track/7hav1MHURQf5SAoPk0egqh
57,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",24458,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
58,"Ballin' (with Roddy Ricch)",Mustard,23945,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
59,Speak,"Jhené Aiko",23923,https://open.spotify.com/track/6ffCTLnwgOBNv09A9UCRl9
60,"hot girl bummer",blackbear,23848,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
61,"WHATS POPPIN","Jack Harlow",23485,https://open.spotify.com/track/3Q6F8RByyhRTJpRtZLY3cg
62,"P*$$Y Fairy (OTW)","Jhené Aiko",22654,https://open.spotify.com/track/3Rs9jOQ2FlVgS6vYXPoAVm
63,"Call You Mine","The Chainsmokers",22367,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
64,"Lo Mein","Lil Uzi Vert",21783,https://open.spotify.com/track/6CUP2khYzdphXebxVTfPE3
65,"I Love Me","Demi Lovato",21691,https://open.spotify.com/track/2IHLaN6wwYKQ3S24NsQqpA
66,"Feel Me","Selena Gomez",21480,https://open.spotify.com/track/4MdcsdRj7i8eBm0qFjO4L4
67,"Higher Love",Kygo,20981,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
68,"Watermelon Sugar","Harry Styles",20796,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
69,Physical,"Dua Lipa",20778,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
70,"Born Tired","Jhené Aiko",20761,https://open.spotify.com/track/1IccfvDqh1CGWNdMThjycb
71,"Nana Thula","Kabza De Small",20490,https://open.spotify.com/track/4tDBIoqZEnq6715SnqaJS7
72,"Never Really Over","Katy Perry",20404,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
73,"Dancing With A Stranger (with Normani)","Sam Smith",20249,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
74,Happier,Marshmello,20212,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
75,"lovely (with Khalid)","Billie Eilish",20168,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
76,"10,000 Hours (with Justin Bieber)","Dan + Shay",19701,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
77,"How Do You Sleep?","Sam Smith",19487,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
78,"No Guidance (feat. Drake)","Chris Brown",19447,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
79,"You Need To Calm Down","Taylor Swift",19444,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
80,"What If I Told You That I Love You","Ali Gatie",19122,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
81,Falling,"Harry Styles",19021,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
82,"HIGHEST IN THE ROOM","Travis Scott",18937,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
83,"One Way St. (feat. Ab-Soul)","Jhené Aiko",18921,https://open.spotify.com/track/00FmWWD8FpB1Ph6nPPw1bC
84,"Rescue Me",OneRepublic,18800,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
85,BOP,DaBaby,18711,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
86,"Silly Watch","Lil Uzi Vert",18679,https://open.spotify.com/track/5egD7A5x9AHdVO2fMo3Wbo
87,Youngblood,"5 Seconds of Summer",18577,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
88,Rare,"Selena Gomez",18566,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19
89,"Futsal Shuffle 2020 - Bonus Track","Lil Uzi Vert",18501,https://open.spotify.com/track/2fOlBMkWR7lXJfqp5VTbDG
90,Shallow,"Lady Gaga",18497,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
91,"CITY OF ANGELS",24kGoldn,18286,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
92,"If the World Was Ending - feat. Julia Michaels","JP Saxe",18195,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
93,"I Like Me Better",Lauv,18102,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
94,"Purple Hat","Sofi Tukker",17964,https://open.spotify.com/track/6WiGRFQfx2qw49MA7OeDYK
95,"Lotus - intro","Jhené Aiko",17822,https://open.spotify.com/track/1aWBNkWrY3VA2eeV6ljGQf
96,"Money In The Grave (Drake ft. Rick Ross)",Drake,17647,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
97,"when the party's over","Billie Eilish",17614,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
98,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",17546,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
99,"10k Hours (feat. Nas)","Jhené Aiko",17520,https://open.spotify.com/track/71qTg1coMAqpmwIlVVayoV
100,Sucker,"Jonas Brothers",17418,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
101,"Lucid Dreams","Juice WRLD",17379,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
102,"Without Me",Halsey,17159,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
103,Akulaleki,"Samthing Soweto",17052,https://open.spotify.com/track/73wcFiFeCQurmHDQIcirbm
104,"Trampoline (with ZAYN)",SHAED,17028,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI
105,"Goodbyes (Feat. Young Thug)","Post Malone",16950,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
106,"Lightning & Thunder (feat. John Legend)","Jhené Aiko",16573,https://open.spotify.com/track/68q4iNShG47zCF2LBlkybk
107,"Hello - Live","Kabza De Small",16544,https://open.spotify.com/track/6GoWV2xaRM5zW5ipsMtaeq
108,LOVE,"Jhené Aiko",16533,https://open.spotify.com/track/6KtnTQVGjWlGDFAuThCTYk
109,"If I Can't Have You","Shawn Mendes",16517,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
110,"fuck, i'm lonely (with Anne-Marie)",Lauv,16314,https://open.spotify.com/track/09PGubKAMryhOWv1LHpCYz
111,"Define Me - interlude","Jhené Aiko",16307,https://open.spotify.com/track/1lXhfXGzzU2kFlGhaalfjF
112,"Tryna Smoke","Jhené Aiko",16192,https://open.spotify.com/track/4CqSF73VXQcpDTXsCy97CV
113,2002,Anne-Marie,16185,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
114,"Moral of the Story",Ashe,16126,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
115,"Old Town Road - Remix","Lil Nas X",16117,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
116,Suicidal,"YNW Melly",16114,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
117,"Sweet but Psycho","Ava Max",16075,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
118,"I'm Sorry","Lil Uzi Vert",16031,https://open.spotify.com/track/1xcOYJxDa5pObgxY1r0I9c
119,"Pray For You","Jhené Aiko",15828,https://open.spotify.com/track/3JHQY6VnwmUMuYb0XI2O7Y
120,"Into Ingawe","Sun-El Musician",15773,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
121,POP,"Lil Uzi Vert",15726,https://open.spotify.com/track/1jDbQz6tr52WgScCTXMnaN
122,"No Idea","Don Toliver",15631,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
123,"The Other Side (from Trolls World Tour)",SZA,15478,https://open.spotify.com/track/463PQggkmk5tTw8ug0ahOX
124,Homecoming,"Lil Uzi Vert",15394,https://open.spotify.com/track/6vxU64pcIuQ38O015Zy4qj
125,"i'm so tired...",Lauv,15319,https://open.spotify.com/track/4vjpLMyL3ZO6aphdYr8XYw
126,"Young & Alive",Bazzi,15278,https://open.spotify.com/track/5RsKelNxucrDxgMbZ3vd3W
127,Supalonely,BENEE,15272,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
128,Woah,"Lil Baby",15253,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob
129,Wow.,"Post Malone",15124,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
130,Mthande,"Mas Music",15059,https://open.spotify.com/track/7uWjJqLMacCGJtP5K99nmn
131,Better,Khalid,14962,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
132,"rockstar (feat. 21 Savage)","Post Malone",14884,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
133,Prices,"Lil Uzi Vert",14845,https://open.spotify.com/track/4YcWzLSnGqLjSCycuSMHnn
134,"Say You Won't Let Go","James Arthur",14739,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
135,"Here With Me",Marshmello,14731,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
136,"3 Nights","Dominic Fike",14681,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
137,Bruises,"Lewis Capaldi",14610,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
138,"SOS (feat. Aloe Blacc)",Avicii,14591,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
139,"Don't Stop Believin'",Journey,14564,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
140,"You Better Move","Lil Uzi Vert",14522,https://open.spotify.com/track/6YAxCn4juTWn5hWl2hzHGw
141,"Piece Of Your Heart",MEDUZA,14459,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
142,Qoqoqo,"Kabza De Small",14440,https://open.spotify.com/track/7idAdotBN9swD9VzJSLioG
143,"Hate Me (with Juice WRLD)","Ellie Goulding",14349,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
144,Zaka,"Mas Music",14333,https://open.spotify.com/track/3wfldFmVsFWAZZrqw8FxMp
145,"MIDDLE CHILD","J. Cole",14272,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
146,"Mourning Doves","Jhené Aiko",14183,https://open.spotify.com/track/6nLWre5WAwwCP7HEuYCLQp
147,Dior,"Pop Smoke",14176,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
148,"7 rings","Ariana Grande",14158,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
149,"Good as Hell (feat. Ariana Grande)",Lizzo,14144,https://open.spotify.com/track/2rjjNUYONZqC7wSd1i6OFq
150,"Post Malone (feat. RANI)","Sam Feldt",14143,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
151,"Let Me Love You",Mario,13985,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
152,"OUT WEST (feat. Young Thug)",JACKBOYS,13887,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
153,"No Judgement","Niall Horan",13864,https://open.spotify.com/track/5IUOU5xkzGHsRFOYNu3GSK
154,"Summer 2020 - interlude","Jhené Aiko",13849,https://open.spotify.com/track/61A3iFvqsEPmnwAtsbwRJL
155,"Modern Loneliness",Lauv,13832,https://open.spotify.com/track/1eyek0KJEh2v5HQ9uQSybb
156,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",13773,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
157,"P*$$Y Fairy (OTW)","Jhené Aiko",13708,https://open.spotify.com/track/48KXAIruJ07kJVCWOGohMV
158,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,13657,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
159,"Love Letter","Blaq Diamond",13586,https://open.spotify.com/track/5iVlG76tiDfFzUc9GZV1fJ
160,"Magic Hour","Jhené Aiko",13575,https://open.spotify.com/track/2siIhRYyrbKp9rGFAD4TVx
161,"I Just Wanna Know",Elaine,13473,https://open.spotify.com/track/5O8fA2qoSAtzHUFqZe0KJQ
162,"The London (feat. J. Cole & Travis Scott)","Young Thug",13471,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
163,"Vula Vala","DJ Maphorisa",13447,https://open.spotify.com/track/66qYWzjiH7jlPfpoU3IxvV
164,"Bigger Than Life","Lil Uzi Vert",13445,https://open.spotify.com/track/2oHDJHNondITqbl8xZ9vPn
165,Lalala,Y2K,13403,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
166,"ocean eyes","Billie Eilish",13329,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
167,Jerusalema,"Master KG",13294,https://open.spotify.com/track/50jroqJUhK3dyipGToAE5W
168,"Be Alright","Dean Lewis",13279,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
169,Amantombazane,"DJ Maphorisa",13272,https://open.spotify.com/track/5TV5x7u5Tnx2i47ccKXVex
170,"Best Part (feat. Daniel Caesar)",H.E.R.,13238,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
171,"Invisible Things",Lauv,13030,https://open.spotify.com/track/1ShHhJlzaLuoZbJ3aP4z0m
172,"Party For Me","Jhené Aiko",13029,https://open.spotify.com/track/48lNiJEM4eEhSIn4Vf80Xd
173,"Lights Up","Harry Styles",13007,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
174,Graveyard,Halsey,13004,https://open.spotify.com/track/2ufmtcIFdFpuUYBPXK5f67
175,Changes,Elaine,13004,https://open.spotify.com/track/4nEYCKiGQW9mTIVxX885WD
176,Umlilo,"DJ Zinhle",12928,https://open.spotify.com/track/6EEmWiEPZSDGXBTknG8wR1
177,"Still Be Friends (feat. Tory Lanez & Tyga)",G-Eazy,12806,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892
178,Heartless,"The Weeknd",12743,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
179,"High Hopes","Panic! At The Disco",12682,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
180,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",12621,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
181,"Surrender (feat. Dr. Chill)","Jhené Aiko",12610,https://open.spotify.com/track/1vPw8XDPJLMmIaQGHYQ7Pp
182,"SICKO MODE","Travis Scott",12573,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
183,"Someone Said","Swae Lee",12552,https://open.spotify.com/track/5awaEIMiJboRO7ycF6UOot
184,"Girls Need Love (with Drake) - Remix","Summer Walker",12490,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
185,"Better Now","Post Malone",12451,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
186,SAD!,XXXTENTACION,12443,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
187,"Going Bad (feat. Drake)","Meek Mill",12440,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
188,"Talk (feat. Disclosure)",Khalid,12388,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
189,"Something About You (feat. DJ Maphorisa & Kabza De Small)","Sha Sha",12365,https://open.spotify.com/track/7aC4nFXiy7P6nCIgCj4fau
190,"Sgubu Se Monati",JazziDisciples,12353,https://open.spotify.com/track/3vneQGrZgsMCmtFQ5qOVVw
191,"Celebration Station","Lil Uzi Vert",12336,https://open.spotify.com/track/25B5fGr9K0VdZJiRFsnMO4
192,"me & ur ghost",blackbear,12319,https://open.spotify.com/track/4yJiXq86uM56uIfIZgE440
193,"One Thing Right",Marshmello,12304,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
194,I/You,Elaine,12287,https://open.spotify.com/track/5pFvJMDiIFlJLcBQ9i9UAx
195,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",12287,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
196,Lover,"Taylor Swift",12254,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
197,"Saturday Nights",Khalid,12163,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
198,Venetia,"Lil Uzi Vert",12093,https://open.spotify.com/track/3BYIzNZ3t9lRQCACXSMLrT
199,"Friends With Benefits - Umjolo","Luu Nineleven",12076,https://open.spotify.com/track/2XVUSu7mzf0WsWdNdyboZP
200,"Lottery (Renegade)","K CAMP",12027,https://open.spotify.com/track/4dZTZbmJBCCofAExHwefda
