,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
44,"I Need You - From the Netflix original series ""Blood & Water""","Nasty C",26773,https://open.spotify.com/track/3b6CZJw9JOpJ3fQTJbj6pT
45,"Breaking Me",Topic,26642,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
46,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",26222,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
47,"Watermelon Sugar","Harry Styles",25967,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
48,Señorita,"Shawn Mendes",25342,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
49,"hot girl bummer",blackbear,25200,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
50,WUNNA,Gunna,25102,https://open.spotify.com/track/0y7Ao3CVJsyKFmqdjutiIF
51,"I Don't Care (with Justin Bieber)","Ed Sheeran",25050,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
52,Supalonely,BENEE,24864,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
53,"Adore You","Harry Styles",24595,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
54,"Lose Somebody",Kygo,24407,https://open.spotify.com/track/7xbWAw3LMgRMn4omR5yVn3
55,"eMcimbini - Live","Kabza De Small",24347,https://open.spotify.com/track/2YXf32CaC2PzXIgmRb2GK2
56,"Ballin' (with Roddy Ricch)",Mustard,24284,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
57,"lovely (with Khalid)","Billie Eilish",23892,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
58,Risky,Elaine,23853,https://open.spotify.com/track/4XOcBYsZrR8oa9c97COoYf
59,"Lucid Dreams","Juice WRLD",23278,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
60,"bad guy","Billie Eilish",23030,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
61,"Cap (feat. Offset)",KSI,22864,https://open.spotify.com/track/3xcgXaHFeoCs0xTRJvqDGm
62,"DOLLAZ ON MY HEAD (feat. Young Thug)",Gunna,21956,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
63,Youngblood,"5 Seconds of Summer",21914,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
64,"Say So","Doja Cat",21871,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
65,"Boss Bitch","Doja Cat",21830,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
66,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",21493,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
67,"Know Your Worth",Khalid,21480,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
68,"High Fashion (feat. Mustard)","Roddy Ricch",21323,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
69,Happier,Marshmello,21299,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
70,"Lose Control",MEDUZA,21143,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
71,"Ride It",Regard,21044,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
72,Dior,"Pop Smoke",20873,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
73,"Higher Love",Kygo,20530,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
74,Daisies,"Katy Perry",20122,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc
75,"Eastside (with Halsey & Khalid)","benny blanco",19594,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
76,"Houdini (feat. Swarmz & Tion Wayne)",KSI,19565,https://open.spotify.com/track/0znWS8K0AI1PrG7IBpllt8
77,SAD!,XXXTENTACION,19521,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
78,"COOLER THAN A BITCH (feat. Roddy Ricch)",Gunna,19514,https://open.spotify.com/track/5LHHKZOwV8XW4LJP2C64mw
79,Takeaway,"The Chainsmokers",19323,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
80,"Money In The Grave (Drake ft. Rick Ross)",Drake,19273,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
81,Shallow,"Lady Gaga",19103,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
82,"Play Date","Melanie Martinez",19039,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
83,Savage,"Megan Thee Stallion",19019,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
84,"Jocelyn Flores",XXXTENTACION,18954,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
85,"No Guidance (feat. Drake)","Chris Brown",18564,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
86,"Call You Mine","The Chainsmokers",18200,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
87,"TOP FLOOR (feat. Travis Scott)",Gunna,18188,https://open.spotify.com/track/4YhJ3a6kBPGJWX4Ek77sDd
88,"In Your Eyes","The Weeknd",18146,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
89,"I Like Me Better",Lauv,17987,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
90,"10,000 Hours (with Justin Bieber)","Dan + Shay",17966,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
91,"when the party's over","Billie Eilish",17835,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
92,Skechers,DripReport,17796,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
93,"Dancing With A Stranger (with Normani)","Sam Smith",17625,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
94,"Without Me",Halsey,17543,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
95,"Never Really Over","Katy Perry",17457,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
96,"Be Alright","Dean Lewis",17334,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
97,"Pain 1993 (with Playboi Carti)",Drake,17334,https://open.spotify.com/track/6Kj17Afjo1OKJYpf5VzCeo
98,"Killa Killa (feat. Aiyana-Lee)",KSI,17310,https://open.spotify.com/track/13Npvj6mfPFQL5DiBKWSIQ
99,"In Your Eyes (with Doja Cat) - Remix","The Weeknd",17254,https://open.spotify.com/track/0UnTaVkntyh3vqvLEvbpQx
100,"What You Been On",KSI,17113,https://open.spotify.com/track/7qOzCXU1vO8iATCDgYAUUh
101,"Deep End Freestyle","Sleepy Hallow",17089,https://open.spotify.com/track/4zTPYAf5scZdp0LnwPPeWK
102,"Bad Lil Vibe (feat. Jeremih)",KSI,17036,https://open.spotify.com/track/04zis09KAgMvMod8Eohrp1
103,BOP,DaBaby,16954,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
104,Ransom,"Lil Tecca",16947,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
105,"Say You Won't Let Go","James Arthur",16851,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
106,"Sweet but Psycho","Ava Max",16648,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
107,"Energy (feat. Gemini Major)",AKA,16628,https://open.spotify.com/track/0JVrFWWfQB81c1WuZtdi8N
108,2002,Anne-Marie,16570,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
109,"If I Can't Have You","Shawn Mendes",16550,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
110,Surrender,"Natalie Taylor",16481,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6
111,"I’m Ready (with Demi Lovato)","Sam Smith",16477,https://open.spotify.com/track/1fipvP2zmef6vN2IwXfJhY
112,"Lose You To Love Me","Selena Gomez",16438,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
113,Domain,KSI,16300,https://open.spotify.com/track/2mRlw1zgbAgVHwFlSUcqFX
114,"What A Man Gotta Do","Jonas Brothers",16283,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
115,"Tender Love (feat. DJ Maphorisa & Kabza De Small)","Sha Sha",16171,https://open.spotify.com/track/7ckWQdFniRR7CNsIA1VIML
116,"How Do You Sleep?","Sam Smith",15739,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
117,"Will - Remix","Joyner Lucas",15448,https://open.spotify.com/track/6WI33r2QRxyxttn3KH0XkC
118,"Solitaires (feat. Travis Scott)",Future,15415,https://open.spotify.com/track/4kfeRwpq5KUaqTkgi4TbDF
119,Falling,"Harry Styles",15289,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
120,Lorch,"Kabza De Small",15272,https://open.spotify.com/track/1E8jmVFDwAWbDzsjjniKGO
121,Sucker,"Jonas Brothers",15159,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
122,Millions,KSI,15061,https://open.spotify.com/track/3nxobbTLF4bUnTJ85Z1Xmt
123,"rockstar (feat. 21 Savage)","Post Malone",14960,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
124,"Down Like That (feat. Rick Ross, Lil Baby & S-X)",KSI,14931,https://open.spotify.com/track/38TqlPI8PIVJ4AOXdRHKUh
125,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",14917,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
126,"Turks (with Gunna & ft. Travis Scott)",NAV,14894,https://open.spotify.com/track/7IMwEtpAiJanqF6vQteZN2
127,"Goodbyes (Feat. Young Thug)","Post Malone",14805,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
128,Yummy,"Justin Bieber",14776,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
129,"Poppin (feat. Lil Pump & Smokepurpp)",KSI,14764,https://open.spotify.com/track/0wjn2uA7Xu9YuuYsFNwd06
130,"Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty",14760,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn
131,"Hello - Live","Kabza De Small",14714,https://open.spotify.com/track/6GoWV2xaRM5zW5ipsMtaeq
132,Robbery,"Juice WRLD",14626,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
133,Bruises,"Lewis Capaldi",14581,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
134,"OUT WEST (feat. Young Thug)",JACKBOYS,14569,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
135,"Post Malone (feat. RANI)","Sam Feldt",14393,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
136,P2,"Lil Uzi Vert",14356,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
137,"Let Me Love You",Mario,14341,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
138,"No Idea","Don Toliver",14318,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
139,"Girls Need Love (with Drake) - Remix","Summer Walker",14280,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
140,"7 rings","Ariana Grande",14279,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
141,"Level of Concern","Twenty One Pilots",14250,https://open.spotify.com/track/6xZ4Q2k2ompmDppyeESIY8
142,"The Blessing (Live)","Elevation Worship",14191,https://open.spotify.com/track/5O306r2a9Nl7rm5ZlaTqka
143,"MET GALA",Gunna,14179,https://open.spotify.com/track/4loM16743hROPC6uIJG6wM
144,"i'm so tired...",Lauv,14114,https://open.spotify.com/track/4vjpLMyL3ZO6aphdYr8XYw
145,"You Need To Calm Down","Taylor Swift",14106,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
146,"ocean eyes","Billie Eilish",14087,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
147,"Mortal Man","Jeremy Loops",14050,https://open.spotify.com/track/1QGac4OblpXqHpk9AubVuo
148,Daechwita,"Agust D",13984,https://open.spotify.com/track/0H4ugk6rhnXmTl47ayy9O5
149,"MIDDLE CHILD","J. Cole",13962,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
150,"Don't Stop Believin'",Journey,13903,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
151,"This City","Sam Fischer",13800,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
152,Better,Khalid,13791,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
153,"Cross my Heart",AKA,13772,https://open.spotify.com/track/7Flj1RjLpjZmTmppzdpcit
154,"High Hopes","Panic! At The Disco",13710,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
155,SKYBOX,Gunna,13659,https://open.spotify.com/track/4jMPZl0GrSFgbogJ0C6sNG
156,"Flex (feat. Juice WRLD)","Polo G",13642,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz
157,"Love You Tonight (feat. DJ Maphorisa, Sha Sha & Kabza De Small)","Mfr Souls",13611,https://open.spotify.com/track/2NbUnaGrjwRuRjZ5EPyOR5
158,MOTW,Gunna,13581,https://open.spotify.com/track/0JZUiKHoEDpsLvXfeqbZxV
159,3AM,Russ,13454,https://open.spotify.com/track/6xRNqXP3baPR9buXr8vreM
160,"Hate Me (with Juice WRLD)","Ellie Goulding",13453,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
161,ARGENTINA,Gunna,13448,https://open.spotify.com/track/4LkEHc33eXcXFQNwxruw7W
162,"How It Feel",KSI,13393,https://open.spotify.com/track/33wdV1gI0hqmROGli4fWAt
163,"You should be sad",Halsey,13346,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
164,"Old Town Road - Remix","Lil Nas X",13268,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
165,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",13254,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
166,"3 Nights","Dominic Fike",13207,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
167,Perfect,"Ed Sheeran",13191,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
168,"fuck, i'm lonely (with Anne-Marie)",Lauv,13126,https://open.spotify.com/track/09PGubKAMryhOWv1LHpCYz
169,Wow.,"Post Malone",13112,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
170,"IDK You Yet","Alexander 23",13103,https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d
171,"Rescue Me",OneRepublic,13102,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
172,Lalala,Y2K,13076,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
173,"Not You Too (feat. Chris Brown)",Drake,13062,https://open.spotify.com/track/3Q4gttWQ6hxqWOa3tHoTNi
174,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",13051,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
175,"Nights Like This (feat. Ty Dolla $ign)",Kehlani,13038,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
176,Moonlight,XXXTENTACION,13037,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
177,Selfish,"Madison Beer",13028,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH
178,Undefeated,KSI,13026,https://open.spotify.com/track/4nNh21sFa9Rdo055vLe6Fq
179,"Into Ingawe","Sun-El Musician",12998,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
180,"My Oh My (feat. DaBaby)","Camila Cabello",12870,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
181,"Best Part (feat. Daniel Caesar)",H.E.R.,12848,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
182,"NASTY GIRL / ON CAMERA",Gunna,12805,https://open.spotify.com/track/2f8y4CuG57UJEmkG3ujd0D
183,"Never Seen the Rain","Tones And I",12779,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
184,"Wake Up Call (feat. Trippie Redd)",KSI,12748,https://open.spotify.com/track/6hKTCDZkUuCuFJ3pKPoGVb
185,"Something Just Like This","The Chainsmokers",12716,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
186,"Indaba Ka Bani","Kabza De Small",12712,https://open.spotify.com/track/4KC41nptQ8XB9wXKyOH2BB
187,"The London (feat. J. Cole & Travis Scott)","Young Thug",12687,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
188,"Desires (with Future)",Drake,12680,https://open.spotify.com/track/7eYAHC0RbBF9eaqWzT34Aq
189,"Let You Down",NF,12644,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
190,"The Middle",Zedd,12594,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
191,Sandton,"Kabza De Small",12530,https://open.spotify.com/track/0ddnry07vtuLzEVK63bw3R
192,Believer,"Imagine Dragons",12509,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
193,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",12403,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
194,"Into You (feat. Tamia) - Main Mix",Fabolous,12392,https://open.spotify.com/track/1Jm1I3APcmVz3MqPr5vfTx
195,"There They Go","Nasty C",12377,https://open.spotify.com/track/7tZ6iUkIibysZmPXA0yLq7
196,"Let Me Down Slowly","Alec Benjamin",12364,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
197,"Piece Of Your Heart",MEDUZA,12340,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
198,"When I See U",Fantasia,12329,https://open.spotify.com/track/4iuNZTcvT9diFySSzVsnVS
199,"Here With Me",Marshmello,12291,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
200,"Dancing On My Own","Calum Scott",12241,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ
