,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
55,"Hate The Other Side (with Marshmello & The Kid Laroi)","Juice WRLD",27850,https://open.spotify.com/track/66FgjA5ZQJJuypFG1bc8se
56,"mad woman","Taylor Swift",27461,https://open.spotify.com/track/2QDyYdZyhlP2fp79KZX8Bi
57,"Before You Go","Lewis Capaldi",27353,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
58,"ily (i love you baby) (feat. Emilee)","Surf Mesa",27299,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
59,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",26944,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
60,betty,"Taylor Swift",26687,https://open.spotify.com/track/5kI4eCXXzyuIUXjQra0Cxi
61,goosebumps,"Travis Scott",26653,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
62,"Lose Somebody",Kygo,26495,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
63,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",26391,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
64,Sponono,"Kabza De Small",26388,https://open.spotify.com/track/6V06P7LboO5FaYi13nQANw
65,"Lucid Dreams","Juice WRLD",26260,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
66,ROXANNE,"Arizona Zervas",26125,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
67,epiphany,"Taylor Swift",25760,https://open.spotify.com/track/08fa9LFcFBTcilB3iq2e2A
68,"Rags2Riches (feat. ATR Son Son)","Rod Wave",25410,https://open.spotify.com/track/1ENdcyhqdylaLsPVgB83qq
69,"I Don't Care (with Justin Bieber)","Ed Sheeran",24989,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
70,"Break My Heart","Dua Lipa",24838,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
71,"If the World Was Ending - feat. Julia Michaels","JP Saxe",24830,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
72,"Sunday Best",Surfaces,24760,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
73,"GO (feat. Juice WRLD)","The Kid LAROI",24642,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ
74,"SICKO MODE","Travis Scott",24431,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
75,Señorita,"Shawn Mendes",24142,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
76,peace,"Taylor Swift",24141,https://open.spotify.com/track/7MbT4I8qGntX4fMdqMQgke
77,"lovely (with Khalid)","Billie Eilish",23882,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
78,"After Party","Don Toliver",23767,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
79,"Nobody's Love","Maroon 5",23749,https://open.spotify.com/track/3kwgqoBqTwoAH4nT29TYrq
80,Youngblood,"5 Seconds of Summer",23562,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
81,"WHATS POPPIN","Jack Harlow",23499,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
82,"Something Special","Pop Smoke",23093,https://open.spotify.com/track/5kkaSMcf4BFlhRRICCKZb6
83,Perfect,Logic,23091,https://open.spotify.com/track/5jbDih9bLGmI8ycUKkN5XA
84,Robbery,"Juice WRLD",22804,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
85,Masupa,"Kabza De Small",22292,https://open.spotify.com/track/5Id1TX4vQxyUc6dapFxMnM
86,"BELIEVE IT",PARTYNEXTDOOR,22251,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
87,"Ballin' (with Roddy Ricch)",Mustard,22187,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
88,hoax,"Taylor Swift",22063,https://open.spotify.com/track/6MWoRt97mnSTXZhu3ggi9C
89,GOOBA,6ix9ine,21834,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
90,"DOLLAZ ON MY HEAD (feat. Young Thug)",Gunna,21768,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
91,"Mood Swings (feat. Lil Tjay)","Pop Smoke",21567,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
92,"Godzilla (feat. Juice WRLD)",Eminem,21287,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
93,"Tender Love (feat. DJ Maphorisa & Kabza De Small)","Sha Sha",21254,https://open.spotify.com/track/7ckWQdFniRR7CNsIA1VIML
94,"you broke me first","Tate McRae",21138,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
95,"Higher Love",Kygo,21075,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
96,Shallow,"Lady Gaga",20998,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
97,"In Your Eyes","The Weeknd",20906,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
98,"Adore You","Harry Styles",20859,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
99,"Got It On Me","Pop Smoke",20703,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
100,Eazy,"Nasty C",20503,https://open.spotify.com/track/2WxL4qrdtQFs7RJ9hEbyW1
101,"Jerusalema (feat. Nomcebo Zikode)","Master KG",20313,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
102,"Ride It",Regard,20165,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
103,"bad guy","Billie Eilish",20068,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
104,"Blood On My Jeans","Juice WRLD",19970,https://open.spotify.com/track/3MmCFghNjzZMn3HKqbVizn
105,"No Guidance (feat. Drake)","Chris Brown",19881,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
106,"hot girl bummer",blackbear,19716,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
107,"Bad Energy","Juice WRLD",19652,https://open.spotify.com/track/0JoWBcL61YWLXM5vW0YTHO
108,"Jocelyn Flores",XXXTENTACION,19609,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
109,Happier,Marshmello,19527,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
110,"Ke Star",Focalistic,19423,https://open.spotify.com/track/5I4C1yjAWDREGD5JLzqux1
111,"Kings & Queens","Ava Max",19410,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
112,"Price to Pay","Miss Pru DJ",19403,https://open.spotify.com/track/5aDAwf4fABN9oZ52PDbX2o
113,"Post Malone (feat. RANI)","Sam Feldt",19319,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
114,"eMcimbini - Live","Kabza De Small",19193,https://open.spotify.com/track/2YXf32CaC2PzXIgmRb2GK2
115,"Ubomi Abumanga","Sun-El Musician",19129,https://open.spotify.com/track/1Eum24tziiY0sRBRx7hWBb
116,"Without Me",Halsey,19020,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
117,Takeaway,"The Chainsmokers",18862,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
118,Supalonely,BENEE,18842,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
119,Titanic,"Juice WRLD",18792,https://open.spotify.com/track/1QoG0Yqz1onMsdbOibZVke
120,"Lose Control",MEDUZA,18748,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
121,"Eastside (with Halsey & Khalid)","benny blanco",18733,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
122,SAD!,XXXTENTACION,18706,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
123,"Tell Me U Luv Me (with Trippie Redd)","Juice WRLD",18228,https://open.spotify.com/track/7iIzwqG5UxPYwTYUUK4pzU
124,"Stunnin' (feat. Harm Franklin)","Curtis Waters",18227,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
125,"Be Alright","Dean Lewis",18224,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
126,"Say You Won't Let Go","James Arthur",18070,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
127,"I Like Me Better",Lauv,18006,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
128,"Call You Mine","The Chainsmokers",17892,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
129,"Dancing With A Stranger (with Normani)","Sam Smith",17789,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
130,Buyile,"Kabza De Small",17668,https://open.spotify.com/track/3cYveo5jztcO8WV3AkiUJI
131,"Stay High","Juice WRLD",17614,https://open.spotify.com/track/1AnkdcHl86kEhDvhaKDuIe
132,BOP,DaBaby,17557,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
133,ZOL,"Max Hurrell",17481,https://open.spotify.com/track/1XtgF9N4G9xDiYiVfu3cID
134,"Ilog Drum","Kabza De Small",17425,https://open.spotify.com/track/02sxnXoCxbGxs6dPANWOHr
135,"We Paid (feat. 42 Dugg)","Lil Baby",17413,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp
136,"Know Your Worth",Khalid,17365,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
137,"The Adventures of Moon Man & Slim Shady (with Eminem)","Kid Cudi",17294,https://open.spotify.com/track/38iBrrbbXyWaSPkmuDNgjZ
138,"If I Can't Have You","Shawn Mendes",17278,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
139,2002,Anne-Marie,17264,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
140,"High Fashion (feat. Mustard)","Roddy Ricch",17254,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
141,"All Girls Are The Same","Juice WRLD",17237,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
142,"MIDDLE CHILD","J. Cole",17192,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
143,"when the party's over","Billie Eilish",17142,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
144,"Sweet but Psycho","Ava Max",17079,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
145,"Jerusalema (feat. Burna Boy & Nomcebo Zikode) - Remix","Master KG",16921,https://open.spotify.com/track/6Qa0wHpaiaIzXgMptP3rxV
146,"Don't Stop Believin'",Journey,16474,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
147,Falling,"Harry Styles",16471,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
148,Entanglements,"August Alsina",16470,https://open.spotify.com/track/6TFGUXmdBVux66s5BgEvd0
149,"Up Up And Away","Juice WRLD",16187,https://open.spotify.com/track/5lcIegmdblnWqT9nS9EhZj
150,"Be Happy","Dixie D’Amelio",16158,https://open.spotify.com/track/0egBBvt6cfROuCHP5nBABx
151,"What A Man Gotta Do","Jonas Brothers",16145,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
152,"Girls Need Love (with Drake) - Remix","Summer Walker",16096,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
153,"Let Me Love You",Mario,16076,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
154,Perfect,"Ed Sheeran",16066,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
155,Risky,Elaine,16041,https://open.spotify.com/track/4XOcBYsZrR8oa9c97COoYf
156,"Do It","Chloe x Halle",15952,https://open.spotify.com/track/35Dh5MnCUPLN3XyAVtQff3
157,Surrender,"Natalie Taylor",15878,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6
158,"Put In Work (with Chris Brown)",Jacquees,15785,https://open.spotify.com/track/6rij5OZoU4FSA2lTbFmRgi
159,"Into Ingawe","Sun-El Musician",15766,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
160,Bruises,"Lewis Capaldi",15711,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
161,"Into You (feat. Tamia) - Main Mix",Fabolous,15658,https://open.spotify.com/track/1Jm1I3APcmVz3MqPr5vfTx
162,"Hit My Line",Logic,15606,https://open.spotify.com/track/24FR8mXTaiGZPrxnkf1kcP
163,"Enjoy Yourself (feat. Karol G)","Pop Smoke",15597,https://open.spotify.com/track/3NWrHCwvyII4fTx05PN3IO
164,"You Need To Calm Down","Taylor Swift",15524,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
165,"How Do You Sleep?","Sam Smith",15490,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
166,"The Middle",Zedd,15485,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
167,"Say So","Doja Cat",15427,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
168,"All of Me","John Legend",15417,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
169,"rockstar (feat. 21 Savage)","Post Malone",15387,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
170,"When I See U",Fantasia,15369,https://open.spotify.com/track/4iuNZTcvT9diFySSzVsnVS
171,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",15366,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
172,"Money In The Grave (Drake ft. Rick Ross)",Drake,15290,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
173,"Best Part (feat. Daniel Caesar)",H.E.R.,15270,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
174,21,"Polo G",15143,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H
175,Sucker,"Jonas Brothers",15113,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
176,GP4,Logic,15084,https://open.spotify.com/track/1OmmCrliFMIWzNke437KHE
177,"Take You Dancing","Jason Derulo",14979,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
178,"Past Life (with Selena Gomez)","Trevor Daniel",14978,https://open.spotify.com/track/4P6IttK2PRBjyr3fm0pP7t
179,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",14959,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
180,"Man Of The Year","Juice WRLD",14956,https://open.spotify.com/track/1uA914Md6wsy9NDryyBypH
181,"RELENTLESS (feat. Lil Uzi Vert)",Gunna,14955,https://open.spotify.com/track/6nDSLDomNqfet6w0r1GHAz
182,"Lose You To Love Me","Selena Gomez",14850,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
183,"7 rings","Ariana Grande",14812,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
184,Moonlight,XXXTENTACION,14798,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
185,Better,Khalid,14749,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
186,"Head & Heart (feat. MNEK)","Joel Corry",14665,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
187,"How You Like That",BLACKPINK,14654,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
188,"TELL ME WHY","The Kid LAROI",14641,https://open.spotify.com/track/3jlxX3VXPiY3lvBBbppQD3
189,"ocean eyes","Billie Eilish",14560,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
190,"High Hopes","Panic! At The Disco",14552,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
191,"Aim For The Moon (feat. Quavo)","Pop Smoke",14508,https://open.spotify.com/track/6O7fPYTsb2mY0PiFt2ymDB
192,"Fighting Demons","Juice WRLD",14508,https://open.spotify.com/track/0jo6Nd4iJU0UFHqS0Xd4l4
193,"Can't Die","Juice WRLD",14452,https://open.spotify.com/track/6DuHcOuuGWXNvF3uocsrBa
194,"10,000 Hours (with Justin Bieber)","Dan + Shay",14447,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
195,"No Pressure Intro",Logic,14421,https://open.spotify.com/track/41hwbZ1yF705MxJ7H9bwEu
196,"Scars To Your Beautiful","Alessia Cara",14331,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
197,"3 Nights","Dominic Fike",14268,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
198,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",14166,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
199,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",14005,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
200,"Something Just Like This","The Chainsmokers",13968,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
