,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
22,"Intentions (feat. Quavo)","Justin Bieber",38739,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
23,"exile (feat. Bon Iver)","Taylor Swift",37778,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y
24,"Party Girl",StaySolidRocky,37708,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
25,"Chicago Freestyle (feat. Giveon)",Drake,36639,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
26,Memories,"Maroon 5",36406,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
27,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",35961,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
28,"Life Is Good (feat. Drake)",Future,35848,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
29,"Beautiful People (feat. Khalid)","Ed Sheeran",35351,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
30,Circles,"Post Malone",35306,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
31,"death bed (coffee for your head)",Powfu,35171,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
32,"Be Kind (with Halsey)",Marshmello,35057,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
33,"Stuck with U (with Justin Bieber)","Ariana Grande",34782,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
34,"Life's A Mess (feat. Halsey)","Juice WRLD",32505,https://open.spotify.com/track/4h5N4KyWZMtpeH9vhXSXjd
35,"THE SCOTTS","THE SCOTTS",32281,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
36,"Mood Swings (feat. Lil Tjay)","Pop Smoke",32016,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
37,"Don't Start Now","Dua Lipa",30949,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
38,"everything i wanted","Billie Eilish",30727,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
39,Falling,"Trevor Daniel",30629,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
40,Conversations,"Juice WRLD",30420,https://open.spotify.com/track/2fZTS0VboxRpF0FdfY7E5P
41,"Rain On Me (with Ariana Grande)","Lady Gaga",30406,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
42,"You're the One",Elaine,30313,https://open.spotify.com/track/63Pt6QnepIcsPITzyvvOEt
43,"Before You Go","Lewis Capaldi",30175,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
44,Righteous,"Juice WRLD",29807,https://open.spotify.com/track/615vw74T1NebV8pKoutm2J
45,"Only You Freestyle","Headie One",29494,https://open.spotify.com/track/4OENnoidV0h8gJV6bhrw7r
46,"ily (i love you baby) (feat. Emilee)","Surf Mesa",28678,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
47,"HIGHEST IN THE ROOM","Travis Scott",28001,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
48,"Lose Somebody",Kygo,27635,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
49,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",27200,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
50,goosebumps,"Travis Scott",26730,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
51,"My Oasis (feat. Burna Boy)","Sam Smith",26490,https://open.spotify.com/track/2KoHxhRyWxJzA0VafWd5Nk
52,"If the World Was Ending - feat. Julia Michaels","JP Saxe",26431,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
53,"Lucid Dreams","Juice WRLD",25939,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
54,"Rags2Riches (feat. ATR Son Son)","Rod Wave",25909,https://open.spotify.com/track/1ENdcyhqdylaLsPVgB83qq
55,"Break My Heart","Dua Lipa",25899,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
56,"Nobody's Love","Maroon 5",25887,https://open.spotify.com/track/3kwgqoBqTwoAH4nT29TYrq
57,"Adore You","Harry Styles",25851,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
58,"I Don't Care (with Justin Bieber)","Ed Sheeran",25535,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
59,"Lion King On Ice","J. Cole",25286,https://open.spotify.com/track/1ZvBVbsaNqHEP6ymXaPGlj
60,"Something Special","Pop Smoke",25061,https://open.spotify.com/track/5kkaSMcf4BFlhRRICCKZb6
61,"The Climb Back","J. Cole",25042,https://open.spotify.com/track/0FlfN5cbUUpIHCRH8X1M44
62,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",25022,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
63,ROXANNE,"Arizona Zervas",24876,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
64,"Move Ya Hips (feat. Nicki Minaj & MadeinTYO)","A$AP Ferg",24649,https://open.spotify.com/track/5esKpsrB3TbGHwFaAjIGMx
65,Señorita,"Shawn Mendes",24550,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
66,Sponono,"Kabza De Small",24461,https://open.spotify.com/track/4SbOJrfNvUuHGGmJ8BeLHU
67,"SICKO MODE","Travis Scott",24287,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
68,"Sunday Best",Surfaces,24242,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
69,"Hate The Other Side (with Marshmello & The Kid Laroi)","Juice WRLD",23993,https://open.spotify.com/track/66FgjA5ZQJJuypFG1bc8se
70,"lovely (with Khalid)","Billie Eilish",23832,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
71,Robbery,"Juice WRLD",23439,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
72,Youngblood,"5 Seconds of Summer",23254,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
73,"Jerusalema (feat. Nomcebo Zikode)","Master KG",23223,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
74,"Got It On Me","Pop Smoke",23167,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
75,"you broke me first","Tate McRae",22751,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
76,"the 1","Taylor Swift",22734,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8
77,"After Party","Don Toliver",22464,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
78,"Kings & Queens","Ava Max",22114,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
79,"bad guy","Billie Eilish",22102,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
80,"BELIEVE IT",PARTYNEXTDOOR,22054,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
81,Masupa,"Kabza De Small",22004,https://open.spotify.com/track/5Id1TX4vQxyUc6dapFxMnM
82,"GO (feat. Juice WRLD)","The Kid LAROI",21955,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ
83,"WHATS POPPIN","Jack Harlow",21918,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
84,"Higher Love",Kygo,21870,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
85,"Ballin' (with Roddy Ricch)",Mustard,21565,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
86,Shallow,"Lady Gaga",21140,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
87,"Ride It",Regard,20899,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
88,"Tender Love (feat. DJ Maphorisa & Kabza De Small)","Sha Sha",20848,https://open.spotify.com/track/7ckWQdFniRR7CNsIA1VIML
89,GOOBA,6ix9ine,20735,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
90,"DOLLAZ ON MY HEAD (feat. Young Thug)",Gunna,20214,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
91,"No Guidance (feat. Drake)","Chris Brown",20201,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
92,"Post Malone (feat. RANI)","Sam Feldt",20180,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
93,"my tears ricochet","Taylor Swift",20043,https://open.spotify.com/track/1MgV7FIyNxIG7WzMRJV5HC
94,"Jocelyn Flores",XXXTENTACION,20031,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
95,Happier,Marshmello,19940,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
96,eMcimbini,"Kabza De Small",19506,https://open.spotify.com/track/6HtHuxqzGApzZdJZG1vteB
97,"Head & Heart (feat. MNEK)","Joel Corry",19499,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
98,"Godzilla (feat. Juice WRLD)",Eminem,19494,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
99,"the last great american dynasty","Taylor Swift",19443,https://open.spotify.com/track/2Eeur20xVqfUoM3Q7EFPFt
100,SAD!,XXXTENTACION,19362,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
101,Eazy,"Nasty C",19338,https://open.spotify.com/track/2WxL4qrdtQFs7RJ9hEbyW1
102,"Price to Pay","Miss Pru DJ",19265,https://open.spotify.com/track/5aDAwf4fABN9oZ52PDbX2o
103,"Without Me",Halsey,19257,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
104,"In Your Eyes","The Weeknd",19195,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
105,"hot girl bummer",blackbear,19108,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
106,"Lose Control",MEDUZA,19031,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
107,"Dancing With A Stranger (with Normani)","Sam Smith",19015,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
108,"Be Alright","Dean Lewis",18982,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
109,"Ubomi Abumanga","Sun-El Musician",18945,https://open.spotify.com/track/1Eum24tziiY0sRBRx7hWBb
110,"Eastside (with Halsey & Khalid)","benny blanco",18874,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
111,"Stunnin' (feat. Harm Franklin)","Curtis Waters",18829,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
112,"Say You Won't Let Go","James Arthur",18826,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
113,"Ke Star",Focalistic,18789,https://open.spotify.com/track/5I4C1yjAWDREGD5JLzqux1
114,Supalonely,BENEE,18694,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
115,"I Like Me Better",Lauv,18560,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
116,"Know Your Worth",Khalid,18430,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
117,"when the party's over","Billie Eilish",18320,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
118,"Call You Mine","The Chainsmokers",18319,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
119,august,"Taylor Swift",18235,https://open.spotify.com/track/3hUxzQpSfdDqwM3ZTFQY0K
120,ALREADY,Beyoncé,18191,https://open.spotify.com/track/6tgEc2O1uFHcZDKPoo6PC8
121,"We Paid (feat. 42 Dugg)","Lil Baby",18071,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp
122,"Sweet but Psycho","Ava Max",17892,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
123,2002,Anne-Marie,17732,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
124,"If I Can't Have You","Shawn Mendes",17398,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
125,"All Girls Are The Same","Juice WRLD",17340,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
126,BOP,DaBaby,17251,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
127,"Blood On My Jeans","Juice WRLD",17240,https://open.spotify.com/track/3MmCFghNjzZMn3HKqbVizn
128,"Ilog Drum","Kabza De Small",17175,https://open.spotify.com/track/02sxnXoCxbGxs6dPANWOHr
129,Perfect,Logic,17149,https://open.spotify.com/track/5jbDih9bLGmI8ycUKkN5XA
130,ZOL,"Max Hurrell",17064,https://open.spotify.com/track/1XtgF9N4G9xDiYiVfu3cID
131,"High Fashion (feat. Mustard)","Roddy Ricch",17048,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
132,"Don't Stop Believin'",Journey,17036,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
133,Falling,"Harry Styles",17018,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
134,"Bad Energy","Juice WRLD",16810,https://open.spotify.com/track/0JoWBcL61YWLXM5vW0YTHO
135,"Fresh Outta London","Jake Paul",16773,https://open.spotify.com/track/4hFXctFlC1WXWZiZnhwuEn
136,seven,"Taylor Swift",16632,https://open.spotify.com/track/6KJqZcs9XDgVck7Lg9QOTC
137,"What A Man Gotta Do","Jonas Brothers",16620,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
138,"Let Me Love You",Mario,16540,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
139,Perfect,"Ed Sheeran",16395,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
140,"Girls Need Love (with Drake) - Remix","Summer Walker",16324,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
141,Risky,Elaine,16223,https://open.spotify.com/track/4XOcBYsZrR8oa9c97COoYf
142,"How Do You Sleep?","Sam Smith",16180,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
143,Buyile,"Kabza De Small",16176,https://open.spotify.com/track/4O0rrG4aL9ehxK8j5516vH
144,"Best Part (feat. Daniel Caesar)",H.E.R.,16112,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
145,Bruises,"Lewis Capaldi",16087,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
146,"Into Ingawe","Sun-El Musician",16069,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
147,Takeaway,"The Chainsmokers",15982,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
148,"MIDDLE CHILD","J. Cole",15981,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
149,"Into You (feat. Tamia) - Main Mix",Fabolous,15970,https://open.spotify.com/track/1Jm1I3APcmVz3MqPr5vfTx
150,mirrorball,"Taylor Swift",15969,https://open.spotify.com/track/0ZNU020wNYvgW84iljPkPP
151,"BROWN SKIN GIRL","Blue Ivy",15916,https://open.spotify.com/track/0B3FovCVaGKS5w1FTidEUP
152,"The Middle",Zedd,15821,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
153,"ocean eyes","Billie Eilish",15754,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
154,"When I See U",Fantasia,15664,https://open.spotify.com/track/4iuNZTcvT9diFySSzVsnVS
155,"All of Me","John Legend",15637,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
156,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",15623,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
157,"Do It","Chloe x Halle",15546,https://open.spotify.com/track/35Dh5MnCUPLN3XyAVtQff3
158,Better,Khalid,15523,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
159,"Tell Me U Luv Me (with Trippie Redd)","Juice WRLD",15482,https://open.spotify.com/track/7iIzwqG5UxPYwTYUUK4pzU
160,"Lose You To Love Me","Selena Gomez",15433,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
161,"Say So","Doja Cat",15412,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
162,"rockstar (feat. 21 Savage)","Post Malone",15376,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
163,"Stay High","Juice WRLD",15372,https://open.spotify.com/track/1AnkdcHl86kEhDvhaKDuIe
164,Titanic,"Juice WRLD",15368,https://open.spotify.com/track/1QoG0Yqz1onMsdbOibZVke
165,Sucker,"Jonas Brothers",15323,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
166,"Tap In",Saweetie,15297,https://open.spotify.com/track/4Hpib09wXgD84w4uwTPnYD
167,"Money In The Grave (Drake ft. Rick Ross)",Drake,15287,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
168,"Enjoy Yourself (feat. Karol G)","Pop Smoke",15203,https://open.spotify.com/track/3NWrHCwvyII4fTx05PN3IO
169,"Be Happy","Dixie D’Amelio",15101,https://open.spotify.com/track/1KVQBPyORdhfITlixROtvC
170,"What You Know Bout Love","Pop Smoke",15078,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
171,Surrender,"Natalie Taylor",15068,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6
172,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",14995,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
173,"7 rings","Ariana Grande",14959,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
174,"Jerusalema (feat. Burna Boy & Nomcebo Zikode) - Remix","Master KG",14950,https://open.spotify.com/track/6Qa0wHpaiaIzXgMptP3rxV
175,"invisible string","Taylor Swift",14843,https://open.spotify.com/track/6VsvKPJ4xjVNKpI8VVZ3SV
176,21,"Polo G",14822,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H
177,"Something Just Like This","The Chainsmokers",14728,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
178,"High Hopes","Panic! At The Disco",14692,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
179,"3 Nights","Dominic Fike",14684,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
180,"Take You Dancing","Jason Derulo",14637,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
181,"this is me trying","Taylor Swift",14625,https://open.spotify.com/track/7kt9e9LFSpN1zQtYEl19o1
182,"10,000 Hours (with Justin Bieber)","Dan + Shay",14568,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
183,Moonlight,XXXTENTACION,14510,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
184,"Lighter (feat. KSI)","Nathan Dawe",14419,https://open.spotify.com/track/5lWUeSYO61UYgNlFlqcwYl
185,"Scars To Your Beautiful","Alessia Cara",14265,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
186,"Past Life (with Selena Gomez)","Trevor Daniel",14136,https://open.spotify.com/track/4P6IttK2PRBjyr3fm0pP7t
187,Molo,"Aubrey Qwana",14016,https://open.spotify.com/track/1Jg0lG581ibc6gjzGbuRqo
188,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",13973,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
189,"Too Good At Goodbyes","Sam Smith",13896,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
190,"Electric Love",BØRNS,13883,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
191,"Up Up And Away","Juice WRLD",13844,https://open.spotify.com/track/5lcIegmdblnWqT9nS9EhZj
192,"You Need To Calm Down","Taylor Swift",13821,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
193,"illicit affairs","Taylor Swift",13799,https://open.spotify.com/track/2NmsngXHeC1GQ9wWrzhOMf
194,"LIKE I WANT YOU",Giveon,13773,https://open.spotify.com/track/6qBFSepqLCuh5tehehc1bd
195,"Never Really Over","Katy Perry",13734,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
196,Wow.,"Post Malone",13643,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
197,"Goodbyes (feat. Young Thug)","Post Malone",13619,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C
198,Hardekole,"Ricus Nel",13619,https://open.spotify.com/track/61StNZ96SCYNlM5l0IGdPl
199,"Dancing On My Own","Calum Scott",13578,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ
200,"The Blessing (Live)","Elevation Worship",13549,https://open.spotify.com/track/5O306r2a9Nl7rm5ZlaTqka
