,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
77,Shallow,"Lady Gaga",19777,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
78,"10,000 Hours (with Justin Bieber)","Dan + Shay",19552,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
79,"Ride It",Regard,19486,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
80,"Tell Me U Luv Me (with Trippie Redd)","Juice WRLD",19458,https://open.spotify.com/track/4CNcRgjGw1v9VQaTaytdnD
81,"Boss Bitch","Doja Cat",19455,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
82,"Eastside (with Halsey & Khalid)","benny blanco",19452,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
83,"Money In The Grave (Drake ft. Rick Ross)",Drake,19346,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
84,"Never Really Over","Katy Perry",18945,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
85,"Sour Candy (with BLACKPINK)","Lady Gaga",18710,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u
86,"Tender Love (feat. DJ Maphorisa & Kabza De Small)","Sha Sha",18659,https://open.spotify.com/track/7ckWQdFniRR7CNsIA1VIML
87,"when the party's over","Billie Eilish",18351,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
88,"Dancing With A Stranger (with Normani)","Sam Smith",18218,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
89,"Without Me",Halsey,18204,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
90,"I Like Me Better",Lauv,18168,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
91,"If I Can't Have You","Shawn Mendes",18028,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
92,"Be Alright","Dean Lewis",17725,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
93,"Say You Won't Let Go","James Arthur",17670,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
94,"Sweet but Psycho","Ava Max",17664,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
95,Ransom,"Lil Tecca",17471,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
96,2002,Anne-Marie,17239,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
97,"rockstar (feat. 21 Savage)","Post Malone",17164,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
98,BOP,DaBaby,17153,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
99,Savage,"Megan Thee Stallion",17021,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
100,"Ke Star",Focalistic,16878,https://open.spotify.com/track/5I4C1yjAWDREGD5JLzqux1
101,Surrender,"Natalie Taylor",16695,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6
102,"What A Man Gotta Do","Jonas Brothers",16540,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
103,"Lose You To Love Me","Selena Gomez",16500,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
104,Lorch,"Kabza De Small",16458,https://open.spotify.com/track/1E8jmVFDwAWbDzsjjniKGO
105,"Post Malone (feat. RANI)","Sam Feldt",16442,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
106,Robbery,"Juice WRLD",16278,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
107,"Play Date","Melanie Martinez",16277,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
108,"Hello - Live","Kabza De Small",16148,https://open.spotify.com/track/6GoWV2xaRM5zW5ipsMtaeq
109,"MIDDLE CHILD","J. Cole",16116,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
110,Skechers,DripReport,16037,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
111,"How Do You Sleep?","Sam Smith",15941,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
112,"Kings & Queens","Ava Max",15868,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
113,"TKN (feat. Travis Scott)",ROSALÍA,15655,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
114,Falling,"Harry Styles",15612,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
115,"Goodbyes (feat. Young Thug)","Post Malone",15495,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C
116,"Into Ingawe","Sun-El Musician",15490,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
117,Sucker,"Jonas Brothers",15324,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
118,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",15317,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
119,Daisies,"Katy Perry",15250,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc
120,"Don't Stop Believin'",Journey,15136,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
121,"I Need You - From the Netflix original series ""Blood & Water""","Nasty C",15035,https://open.spotify.com/track/3b6CZJw9JOpJ3fQTJbj6pT
122,"Love You Tonight (feat. DJ Maphorisa, Sha Sha & Kabza De Small)","Mfr Souls",15016,https://open.spotify.com/track/2NbUnaGrjwRuRjZ5EPyOR5
123,"Let Me Love You",Mario,15014,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
124,"Girls Need Love (with Drake) - Remix","Summer Walker",14913,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
125,"I’m Ready (with Demi Lovato)","Sam Smith",14873,https://open.spotify.com/track/1fipvP2zmef6vN2IwXfJhY
126,"Pain 1993 (with Playboi Carti)",Drake,14822,https://open.spotify.com/track/6Kj17Afjo1OKJYpf5VzCeo
127,Bruises,"Lewis Capaldi",14792,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
128,"Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty",14751,https://open.spotify.com/track/0LEFmgIj8ABU7CelzGh5Bs
129,"High Hopes","Panic! At The Disco",14737,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
130,Better,Khalid,14736,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
131,"You Need To Calm Down","Taylor Swift",14606,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
132,"7 rings","Ariana Grande",14601,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
133,"DOLLAZ ON MY HEAD (feat. Young Thug)",Gunna,14584,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
134,Yummy,"Justin Bieber",14542,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
135,"Into You (feat. Tamia) - Main Mix",Fabolous,14402,https://open.spotify.com/track/1Jm1I3APcmVz3MqPr5vfTx
136,"No Idea","Don Toliver",14326,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
137,"OUT WEST (feat. Young Thug)",JACKBOYS,14305,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
138,Sandton,"Kabza De Small",14216,https://open.spotify.com/track/0ddnry07vtuLzEVK63bw3R
139,"Never Seen the Rain","Tones And I",14206,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
140,"Best Part (feat. Daniel Caesar)",H.E.R.,14196,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
141,"fuck, i'm lonely (with Anne-Marie)",Lauv,14181,https://open.spotify.com/track/09PGubKAMryhOWv1LHpCYz
142,Zaka,"Mas Music",14091,https://open.spotify.com/track/3wfldFmVsFWAZZrqw8FxMp
143,"i'm so tired...",Lauv,14075,https://open.spotify.com/track/4vjpLMyL3ZO6aphdYr8XYw
144,"ocean eyes","Billie Eilish",14074,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
145,P2,"Lil Uzi Vert",14046,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
146,"3 Nights","Dominic Fike",13917,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
147,Perfect,"Ed Sheeran",13894,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
148,"When I See U",Fantasia,13803,https://open.spotify.com/track/4iuNZTcvT9diFySSzVsnVS
149,"Let You Down",NF,13771,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
150,"IDK You Yet","Alexander 23",13752,https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d
151,"Old Town Road - Remix","Lil Nas X",13748,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
152,Moonlight,XXXTENTACION,13736,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
153,"Hate Me (with Juice WRLD)","Ellie Goulding",13700,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
154,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",13657,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
155,"Rescue Me",OneRepublic,13653,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
156,"Turks (with Gunna & ft. Travis Scott)",NAV,13613,https://open.spotify.com/track/7IMwEtpAiJanqF6vQteZN2
157,"The Blessing (Live)","Elevation Worship",13519,https://open.spotify.com/track/5O306r2a9Nl7rm5ZlaTqka
158,Lalala,Y2K,13459,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
159,"There They Go","Nasty C",13417,https://open.spotify.com/track/7tZ6iUkIibysZmPXA0yLq7
160,"This City","Sam Fischer",13415,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
161,Wow.,"Post Malone",13324,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
162,"Nights Like This (feat. Ty Dolla $ign)",Kehlani,13306,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
163,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",13288,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
164,"You should be sad",Halsey,13243,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
165,"The Take (feat. Chris Brown)","Tory Lanez",13207,https://open.spotify.com/track/0Odu228D0yGcFySGuxU4rY
166,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",13157,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
167,"Nana Thula","Kabza De Small",13101,https://open.spotify.com/track/4tDBIoqZEnq6715SnqaJS7
168,"Indaba Ka Bani","Kabza De Small",13072,https://open.spotify.com/track/4KC41nptQ8XB9wXKyOH2BB
169,"The London (feat. J. Cole & Travis Scott)","Young Thug",12997,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
170,"My Oh My (feat. DaBaby)","Camila Cabello",12978,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
171,Amantombazane,"DJ Maphorisa",12841,https://open.spotify.com/track/5TV5x7u5Tnx2i47ccKXVex
172,Believer,"Imagine Dragons",12773,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
173,"The Middle",Zedd,12759,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
174,"Let Me Down Slowly","Alec Benjamin",12706,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
175,"It's You","Ali Gatie",12701,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
176,"Going Bad (feat. Drake)","Meek Mill",12693,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
177,WUNNA,Gunna,12632,https://open.spotify.com/track/0y7Ao3CVJsyKFmqdjutiIF
178,"Something Just Like This","The Chainsmokers",12621,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
179,"Shape of You","Ed Sheeran",12536,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
180,"Running On My Mind","Ali Gatie",12529,https://open.spotify.com/track/0xEW9gPv5wNuS84pXGG3lc
181,"Dancing On My Own","Calum Scott",12522,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ
182,"Here With Me",Marshmello,12511,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
183,"All Girls Are The Same","Juice WRLD",12481,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
184,Nonstop,Drake,12476,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
185,"Scars To Your Beautiful","Alessia Cara",12453,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
186,"Price to Pay","Miss Pru DJ",12439,https://open.spotify.com/track/5aDAwf4fABN9oZ52PDbX2o
187,"SOS (feat. Aloe Blacc)",Avicii,12430,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
188,Thunder,"Imagine Dragons",12378,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
189,"Piece Of Your Heart",MEDUZA,12329,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
190,"Lonely (with Jonas Brothers)",Diplo,12328,https://open.spotify.com/track/6eXFl418w8hsxKcLgv1jwJ
191,Selfish,"Madison Beer",12278,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH
192,"All of Me","John Legend",12242,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
193,"Don't Give Up On Me - (From ""Five Feet Apart"")","Andy Grammer",12221,https://open.spotify.com/track/5A3fPy30SN2wuzrahpcxvV
194,"Get You The Moon (feat. Snøw)",Kina,12167,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
195,"Vula Vala","DJ Maphorisa",12159,https://open.spotify.com/track/66qYWzjiH7jlPfpoU3IxvV
196,"Girls Like You (feat. Cardi B)","Maroon 5",12084,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
197,"Enemies (feat. DaBaby)","Post Malone",11975,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
198,"Better Now","Post Malone",11935,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
199,"Too Good At Goodbyes","Sam Smith",11903,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
200,Africa,TOTO,11890,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
