,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
26,Conversations,"Juice WRLD",38274,https://open.spotify.com/track/2fZTS0VboxRpF0FdfY7E5P
27,Circles,"Post Malone",36818,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
28,"Stuck with U (with Justin Bieber)","Ariana Grande",35550,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
29,"THE SCOTTS","THE SCOTTS",35444,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
30,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",35428,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
31,Memories,"Maroon 5",35225,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
32,"death bed (coffee for your head)",Powfu,34954,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
33,"Beautiful People (feat. Khalid)","Ed Sheeran",34230,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
34,"Be Kind (with Halsey)",Marshmello,34203,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
35,"Don't Start Now","Dua Lipa",34009,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
36,"Hate The Other Side (with Marshmello & The Kid Laroi)","Juice WRLD",33575,https://open.spotify.com/track/66FgjA5ZQJJuypFG1bc8se
37,"You're the One",Elaine,33130,https://open.spotify.com/track/63Pt6QnepIcsPITzyvvOEt
38,"Before You Go","Lewis Capaldi",31843,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
39,"Rain On Me (with Ariana Grande)","Lady Gaga",30324,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
40,"everything i wanted","Billie Eilish",29786,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
41,Falling,"Trevor Daniel",29344,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
42,"ily (i love you baby) (feat. Emilee)","Surf Mesa",28970,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
43,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",28475,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
44,"Lucid Dreams","Juice WRLD",28343,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
45,"Break My Heart","Dua Lipa",27622,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
46,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",26996,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
47,"Sunday Best",Surfaces,26957,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
48,"WHATS POPPIN","Jack Harlow",26902,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
49,"Lose Somebody",Kygo,26877,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
50,Sponono,"Kabza De Small",26499,https://open.spotify.com/track/6V06P7LboO5FaYi13nQANw
51,"HIGHEST IN THE ROOM","Travis Scott",26300,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
52,"I Don't Care (with Justin Bieber)","Ed Sheeran",25367,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
53,Señorita,"Shawn Mendes",25158,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
54,ROXANNE,"Arizona Zervas",24937,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
55,"If the World Was Ending - feat. Julia Michaels","JP Saxe",24918,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
56,goosebumps,"Travis Scott",24673,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
57,"Rags2Riches (feat. ATR Son Son)","Rod Wave",24094,https://open.spotify.com/track/1ENdcyhqdylaLsPVgB83qq
58,"lovely (with Khalid)","Billie Eilish",23739,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
59,Titanic,"Juice WRLD",23726,https://open.spotify.com/track/1QoG0Yqz1onMsdbOibZVke
60,"Blood On My Jeans","Juice WRLD",23618,https://open.spotify.com/track/3MmCFghNjzZMn3HKqbVizn
61,Youngblood,"5 Seconds of Summer",23190,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
62,"hot girl bummer",blackbear,23122,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
63,"BELIEVE IT",PARTYNEXTDOOR,23122,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
64,"Godzilla (feat. Juice WRLD)",Eminem,22949,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
65,"Ballin' (with Roddy Ricch)",Mustard,22651,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
66,"SICKO MODE","Travis Scott",22480,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
67,"In Your Eyes","The Weeknd",22103,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
68,Robbery,"Juice WRLD",22081,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
69,"Something Special","Pop Smoke",22065,https://open.spotify.com/track/5kkaSMcf4BFlhRRICCKZb6
70,"Bad Energy","Juice WRLD",21865,https://open.spotify.com/track/0JoWBcL61YWLXM5vW0YTHO
71,"Tell Me U Luv Me (with Trippie Redd)","Juice WRLD",21645,https://open.spotify.com/track/7iIzwqG5UxPYwTYUUK4pzU
72,"Higher Love",Kygo,21476,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
73,"Stay High","Juice WRLD",21434,https://open.spotify.com/track/1AnkdcHl86kEhDvhaKDuIe
74,"The Adventures of Moon Man & Slim Shady (with Eminem)","Kid Cudi",21418,https://open.spotify.com/track/38iBrrbbXyWaSPkmuDNgjZ
75,Shallow,"Lady Gaga",21313,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
76,"After Party","Don Toliver",21061,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
77,Happier,Marshmello,21019,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
78,"bad guy","Billie Eilish",21001,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
79,"Adore You","Harry Styles",20917,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
80,"GO (feat. Juice WRLD)","The Kid LAROI",20869,https://open.spotify.com/track/2t7D3y0jvYjR8IP9Bosyew
81,"Only You Freestyle","Headie One",20835,https://open.spotify.com/track/4OENnoidV0h8gJV6bhrw7r
82,"No Guidance (feat. Drake)","Chris Brown",20818,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
83,Entanglements,"August Alsina",20668,https://open.spotify.com/track/6TFGUXmdBVux66s5BgEvd0
84,"Ke Star",Focalistic,20630,https://open.spotify.com/track/5I4C1yjAWDREGD5JLzqux1
85,"Kings & Queens","Ava Max",20140,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
86,"Up Up And Away","Juice WRLD",20139,https://open.spotify.com/track/5lcIegmdblnWqT9nS9EhZj
87,"Ride It",Regard,20135,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
88,Supalonely,BENEE,20093,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
89,"We Paid (feat. 42 Dugg)","Lil Baby",20002,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp
90,Eazy,"Nasty C",19819,https://open.spotify.com/track/2WxL4qrdtQFs7RJ9hEbyW1
91,SAD!,XXXTENTACION,19718,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
92,"Jocelyn Flores",XXXTENTACION,19515,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
93,Takeaway,"The Chainsmokers",19399,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
94,"Got It On Me","Pop Smoke",19383,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
95,"Say So","Doja Cat",19340,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
96,"Eastside (with Halsey & Khalid)","benny blanco",19292,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
97,"High Fashion (feat. Mustard)","Roddy Ricch",19275,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
98,"Without Me",Halsey,19236,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
99,"Post Malone (feat. RANI)","Sam Feldt",19202,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
100,"Tender Love (feat. DJ Maphorisa & Kabza De Small)","Sha Sha",19135,https://open.spotify.com/track/7ckWQdFniRR7CNsIA1VIML
101,GOOBA,6ix9ine,19005,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
102,Masupa,"Kabza De Small",18862,https://open.spotify.com/track/5Id1TX4vQxyUc6dapFxMnM
103,"Stunnin' (feat. Harm Franklin)","Curtis Waters",18807,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
104,"Fighting Demons","Juice WRLD",18635,https://open.spotify.com/track/0jo6Nd4iJU0UFHqS0Xd4l4
105,"Man Of The Year","Juice WRLD",18363,https://open.spotify.com/track/1uA914Md6wsy9NDryyBypH
106,"Dancing With A Stranger (with Normani)","Sam Smith",18285,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
107,"Lose Control",MEDUZA,18283,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
108,"Past Life (with Selena Gomez)","Trevor Daniel",18279,https://open.spotify.com/track/4P6IttK2PRBjyr3fm0pP7t
109,"I Like Me Better",Lauv,18268,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
110,"Be Alright","Dean Lewis",18211,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
111,"Say You Won't Let Go","James Arthur",18184,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
112,"Can't Die","Juice WRLD",18174,https://open.spotify.com/track/6DuHcOuuGWXNvF3uocsrBa
113,"you broke me first","Tate McRae",18098,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
114,"Money In The Grave (Drake ft. Rick Ross)",Drake,18032,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
115,"Call You Mine","The Chainsmokers",18023,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
116,"Ubomi Abumanga","Sun-El Musician",17948,https://open.spotify.com/track/1Eum24tziiY0sRBRx7hWBb
117,ZOL,"Max Hurrell",17724,https://open.spotify.com/track/1XtgF9N4G9xDiYiVfu3cID
118,"Screw Juice","Juice WRLD",17552,https://open.spotify.com/track/2XSO13Gyndo7MDdtYibIxO
119,2002,Anne-Marie,17463,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
120,"If I Can't Have You","Shawn Mendes",17445,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
121,"I Want It","Juice WRLD",17373,https://open.spotify.com/track/6RsRMf9e4KUyo3MecGffNL
122,"when the party's over","Billie Eilish",17288,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
123,Buyile,"Kabza De Small",17168,https://open.spotify.com/track/3cYveo5jztcO8WV3AkiUJI
124,"DOLLAZ ON MY HEAD (feat. Young Thug)",Gunna,17148,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
125,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",17142,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
126,"Be Happy","Dixie D’Amelio",17103,https://open.spotify.com/track/0egBBvt6cfROuCHP5nBABx
127,"Ilog Drum","Kabza De Small",17007,https://open.spotify.com/track/02sxnXoCxbGxs6dPANWOHr
128,Risky,Elaine,16957,https://open.spotify.com/track/4XOcBYsZrR8oa9c97COoYf
129,"Know Your Worth",Khalid,16805,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
130,"Aim For The Moon (feat. Quavo)","Pop Smoke",16578,https://open.spotify.com/track/6O7fPYTsb2mY0PiFt2ymDB
131,"Sweet but Psycho","Ava Max",16500,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
132,"TKN (feat. Travis Scott)",ROSALÍA,16455,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
133,"Mood Swings (feat. Lil Tjay)","Pop Smoke",16447,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
134,"Don't Stop Believin'",Journey,16389,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
135,"Price to Pay","Miss Pru DJ",16315,https://open.spotify.com/track/5aDAwf4fABN9oZ52PDbX2o
136,Falling,"Harry Styles",16222,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
137,"Girls Need Love (with Drake) - Remix","Summer Walker",16150,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
138,"How Do You Sleep?","Sam Smith",16072,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
139,"rockstar (feat. 21 Savage)","Post Malone",16059,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
140,"What A Man Gotta Do","Jonas Brothers",16021,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
141,BOP,DaBaby,16003,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
142,"B.S. (feat. H.E.R.)","Jhené Aiko",15797,https://open.spotify.com/track/63wx9vdskaXbYxyDx4oJCZ
143,"How You Like That",BLACKPINK,15778,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
144,Ransom,"Lil Tecca",15770,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
145,"MIDDLE CHILD","J. Cole",15700,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
146,"Let Me Love You",Mario,15626,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
147,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",15609,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
148,"Do It","Chloe x Halle",15586,https://open.spotify.com/track/35Dh5MnCUPLN3XyAVtQff3
149,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",15576,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
150,Bruises,"Lewis Capaldi",15571,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
151,"The Middle",Zedd,15459,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
152,Perfect,"Ed Sheeran",15392,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
153,"Best Part (feat. Daniel Caesar)",H.E.R.,15375,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
154,"Enjoy Yourself (feat. Karol G)","Pop Smoke",15319,https://open.spotify.com/track/3NWrHCwvyII4fTx05PN3IO
155,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)","Ty Dolla $ign",15307,https://open.spotify.com/track/4JB0EAT4BkLShTyTt50FmO
156,"Lose You To Love Me","Selena Gomez",15249,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
157,Surrender,"Natalie Taylor",15223,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6
158,Better,Khalid,15037,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
159,"All of Me","John Legend",14998,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
160,"When I See U",Fantasia,14921,https://open.spotify.com/track/4iuNZTcvT9diFySSzVsnVS
161,"Into You (feat. Tamia) - Main Mix",Fabolous,14841,https://open.spotify.com/track/1Jm1I3APcmVz3MqPr5vfTx
162,Sucker,"Jonas Brothers",14841,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
163,"All Girls Are The Same","Juice WRLD",14658,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
164,"What's Love Got to Do with It",Kygo,14635,https://open.spotify.com/track/3Be7CLdHZpyzsVijme39cW
165,"OUT WEST (feat. Young Thug)",JACKBOYS,14583,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
166,"Into Ingawe","Sun-El Musician",14560,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
167,"The Bigger Picture","Lil Baby",14550,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1
168,"7 rings","Ariana Grande",14535,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
169,"10,000 Hours (with Justin Bieber)","Dan + Shay",14529,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
170,"High Hopes","Panic! At The Disco",14503,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
171,"ocean eyes","Billie Eilish",14477,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
172,"You Need To Calm Down","Taylor Swift",14294,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
173,"3 Nights","Dominic Fike",14092,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
174,Gangstas,"Pop Smoke",14075,https://open.spotify.com/track/1hg3RlqFZXJb5YgRoK9qmF
175,"Something Just Like This","The Chainsmokers",13893,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
176,"Jerusalema (feat. Burna Boy & Nomcebo Zikode) - Remix","Master KG",13891,https://open.spotify.com/track/6Qa0wHpaiaIzXgMptP3rxV
177,"The Climb Back","J. Cole",13813,https://open.spotify.com/track/0FlfN5cbUUpIHCRH8X1M44
178,"Scars To Your Beautiful","Alessia Cara",13757,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
179,"44 BullDog","Pop Smoke",13726,https://open.spotify.com/track/7sjFIZ1g5QLJLGja3k592K
180,"Never Really Over","Katy Perry",13721,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
181,Believer,"Imagine Dragons",13595,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
182,"The Blessing (Live)","Elevation Worship",13541,https://open.spotify.com/track/5O306r2a9Nl7rm5ZlaTqka
183,"Never Seen the Rain","Tones And I",13538,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
184,"What You Know Bout Love","Pop Smoke",13504,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
185,Moonlight,XXXTENTACION,13501,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
186,"Dancing On My Own","Calum Scott",13461,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ
187,"Deep End Freestyle","Sleepy Hallow",13447,https://open.spotify.com/track/2AlYncTpVHKwHb55F9lF6O
188,Daisies,"Katy Perry",13413,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc
189,"LIKE I WANT YOU",Giveon,13400,https://open.spotify.com/track/6qBFSepqLCuh5tehehc1bd
190,"Goodbyes (feat. Young Thug)","Post Malone",13397,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C
191,"Nights Like This (feat. Ty Dolla $ign)",Kehlani,13184,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
192,"Jerusalema (feat. Nomcebo Zikode)","Master KG",13159,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
193,Secrets,Regard,13111,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg
194,Savage,"Megan Thee Stallion",13083,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
195,"Shape of You","Ed Sheeran",13073,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
196,Thunder,"Imagine Dragons",13069,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
197,"The Light","Joey Bada$$",13058,https://open.spotify.com/track/5LyK4EaVofQjOvJ4OGhdfv
198,Wow.,"Post Malone",13056,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
199,"DYING 4 YOUR LOVE","Snoh Aalegra",13026,https://open.spotify.com/track/5d6qTZOLnj4zbgFGRoJiNz
200,"Head & Heart (feat. MNEK)","Joel Corry",12904,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
