,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
38,Supalonely,BENEE,27174,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
39,"bad guy","Billie Eilish",26933,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
40,"Know Your Worth",Khalid,26618,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
41,"Boss Bitch","Doja Cat",26329,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
42,"High Fashion (feat. Mustard)","Roddy Ricch",26189,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
43,"If the World Was Ending - feat. Julia Michaels","JP Saxe",25935,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
44,Takeaway,"The Chainsmokers",25635,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
45,"Break My Heart","Dua Lipa",25547,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
46,"lovely (with Khalid)","Billie Eilish",25325,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
47,"Eastside (with Halsey & Khalid)","benny blanco",24923,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
48,"Ballin' (with Roddy Ricch)",Mustard,24189,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
49,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",23705,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
50,"FIND MY WAY",DaBaby,22843,https://open.spotify.com/track/1gVCEnryJhkdQcuC0Kbvor
51,"Ride It",Regard,22674,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
52,"Lucid Dreams","Juice WRLD",22428,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
53,"Higher Love",Kygo,22015,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
54,Happier,Marshmello,21849,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
55,"SICKO MODE","Travis Scott",21725,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
56,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",21342,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
57,Yummy,"Justin Bieber",21263,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
58,Youngblood,"5 Seconds of Summer",21080,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
59,Boyfriend,"Selena Gomez",20665,https://open.spotify.com/track/4QnC1bIaMSfDQvF4XDhV5M
60,Risky,Elaine,20522,https://open.spotify.com/track/4XOcBYsZrR8oa9c97COoYf
61,"Call You Mine","The Chainsmokers",20184,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
62,Dior,"Pop Smoke",20005,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
63,"10,000 Hours (with Justin Bieber)","Dan + Shay",19952,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
64,"Level of Concern","Twenty One Pilots",19836,https://open.spotify.com/track/6xZ4Q2k2ompmDppyeESIY8
65,Physical,"Dua Lipa",19639,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
66,"Money In The Grave (Drake ft. Rick Ross)",Drake,19333,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
67,"Never Really Over","Katy Perry",19128,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
68,"Dancing With A Stranger (with Normani)","Sam Smith",18908,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
69,"Turks (feat. Travis Scott)",NAV,18767,https://open.spotify.com/track/0lSZh5W0wDeurkGzLYY6hf
70,"After Hours","The Weeknd",18498,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag
71,"If I Can't Have You","Shawn Mendes",18290,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
72,BOP,DaBaby,18244,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
73,"PICK UP (feat. Quavo)",DaBaby,18231,https://open.spotify.com/track/5gNOINI5dXZVom2b36LMOd
74,"Lose You To Love Me","Selena Gomez",18219,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
75,"My Oh My (feat. DaBaby)","Camila Cabello",18088,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
76,"when the party's over","Billie Eilish",18065,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
77,SAD!,XXXTENTACION,18049,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
78,"CITY OF ANGELS",24kGoldn,18014,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
79,"Without Me",Halsey,17991,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
80,"No Good",dvsn,17742,https://open.spotify.com/track/6BolSAZpKIld6dQnMmjirI
81,Shallow,"Lady Gaga",17556,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
82,"ily (i love you baby) (feat. Emilee)","Surf Mesa",17512,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
83,"No Guidance (feat. Drake)","Chris Brown",17377,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
84,"Between Us (feat. Snoh Aalegra)",dvsn,17341,https://open.spotify.com/track/2yb5Ao7Yk2nl9YFnNwKi5F
85,goosebumps,"Travis Scott",17331,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
86,"Never Seen the Rain","Tones And I",17229,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
87,P2,"Lil Uzi Vert",17199,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
88,"What A Man Gotta Do","Jonas Brothers",17190,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
89,"Jocelyn Flores",XXXTENTACION,17147,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
90,"Tender Love (feat. DJ Maphorisa & Kabza De Small)","Sha Sha",17122,https://open.spotify.com/track/7ckWQdFniRR7CNsIA1VIML
91,Ransom,"Lil Tecca",17120,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
92,"I Like Me Better",Lauv,17099,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
93,"How Do You Sleep?","Sam Smith",16841,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
94,Freedom,Kygo,16741,https://open.spotify.com/track/5Gj1wG8b12VQdEd3hUuSwo
95,Sucker,"Jonas Brothers",16626,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
96,"Gimme Love",Joji,16457,https://open.spotify.com/track/2hfoyc7ve6xM4ZEiNIiU1B
97,Falling,"Harry Styles",16275,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
98,"There They Go","Nasty C",16272,https://open.spotify.com/track/7tZ6iUkIibysZmPXA0yLq7
99,"OUT WEST (feat. Young Thug)",JACKBOYS,16210,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
100,2002,Anne-Marie,16160,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
101,"Hello - Live","Kabza De Small",16047,https://open.spotify.com/track/6GoWV2xaRM5zW5ipsMtaeq
102,"You should be sad",Halsey,16007,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
103,"Be Alright","Dean Lewis",15859,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
104,"Trampoline (with ZAYN)",SHAED,15797,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI
105,"Sweet but Psycho","Ava Max",15781,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
106,"Post Malone (feat. RANI)","Sam Feldt",15759,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
107,"What If I Told You That I Love You","Ali Gatie",15723,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
108,"Say You Won't Let Go","James Arthur",15675,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
109,"Goodbyes (Feat. Young Thug)","Post Malone",15653,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
110,"Dangerous City (feat. Buju Banton)",dvsn,15642,https://open.spotify.com/track/19wESWiapL541WMMq3iK8y
111,"Breaking Me",Topic,15453,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
112,"Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty",15434,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn
113,"Don't Rush (feat. Headie One)","Young T & Bugsey",15262,https://open.spotify.com/track/7LRmDx4pMTQuOBBwRT1MCT
114,"No Idea","Don Toliver",15255,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
115,Selfish,"Madison Beer",15252,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH
116,"Old Town Road - Remix","Lil Nas X",15200,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
117,"Rescue Me",OneRepublic,15193,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
118,Lalala,Y2K,15160,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
119,"Watermelon Sugar","Harry Styles",15106,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
120,iThemba'lam,"DJ Maphorisa",15050,https://open.spotify.com/track/0gio6A6kTCXbpsiy8Zer9j
121,Bruises,"Lewis Capaldi",14986,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
122,"rockstar (feat. 21 Savage)","Post Malone",14912,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
123,Heartless,"The Weeknd",14809,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8
124,"Friends (feat. PARTYNEXTDOOR)",dvsn,14778,https://open.spotify.com/track/0tdyynUXfnTTtOXRXdDqqQ
125,"Hate Me (with Juice WRLD)","Ellie Goulding",14732,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
126,"SOS (feat. Aloe Blacc)",Avicii,14701,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
127,"Like It Is",Kygo,14546,https://open.spotify.com/track/3frUvGrmGcay91lvFbOgsN
128,"Don't Stop Believin'",Journey,14415,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
129,"A Muse",dvsn,14341,https://open.spotify.com/track/3fFpjWymhgXYdx9HGV41lK
130,"Moral of the Story",Ashe,14332,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
131,"Broke In A Minute","Tory Lanez",14292,https://open.spotify.com/track/4xqIYGwwZTEem9U8A42SPF
132,"After Party","Don Toliver",14165,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
133,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",14133,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
134,"fuck, i'm lonely (with Anne-Marie)",Lauv,14090,https://open.spotify.com/track/09PGubKAMryhOWv1LHpCYz
135,"You Need To Calm Down","Taylor Swift",14050,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
136,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",14027,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
137,"MIDDLE CHILD","J. Cole",13969,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
138,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",13951,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
139,"The London (feat. J. Cole & Travis Scott)","Young Thug",13941,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
140,"Miss Me?",dvsn,13868,https://open.spotify.com/track/7v6JjPvWeH0aJuBrAXxCK1
141,"i'm so tired...",Lauv,13758,https://open.spotify.com/track/4vjpLMyL3ZO6aphdYr8XYw
142,"ocean eyes","Billie Eilish",13678,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
143,"7 rings","Ariana Grande",13624,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
144,"Piece Of Your Heart",MEDUZA,13613,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
145,"High Hopes","Panic! At The Disco",13564,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
146,Better,Khalid,13554,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
147,Lorch,"Kabza De Small",13391,https://open.spotify.com/track/1E8jmVFDwAWbDzsjjniKGO
148,Wow.,"Post Malone",13373,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
149,"Purple Hat","Sofi Tukker",13306,https://open.spotify.com/track/6WiGRFQfx2qw49MA7OeDYK
150,"3 Nights","Dominic Fike",13294,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
151,"Here With Me",Marshmello,13199,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
152,Believer,"Imagine Dragons",13074,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
153,"Good as Hell (feat. Ariana Grande)",Lizzo,13058,https://open.spotify.com/track/2rjjNUYONZqC7wSd1i6OFq
154,"No Time To Die","Billie Eilish",12997,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
155,"Girls Need Love (with Drake) - Remix","Summer Walker",12913,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
156,Sandton,"Kabza De Small",12729,https://open.spotify.com/track/0ddnry07vtuLzEVK63bw3R
157,"Let Me Love You",Mario,12688,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
158,"Something Just Like This","The Chainsmokers",12688,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
159,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",12589,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
160,Suicidal,"YNW Melly",12542,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
161,"Courtside (feat. Jessie Reyez)",dvsn,12520,https://open.spotify.com/track/47HZhxG5m2pZpzY54tQKLY
162,"Nana Thula","Kabza De Small",12483,https://open.spotify.com/track/4tDBIoqZEnq6715SnqaJS7
163,"It's You","Ali Gatie",12419,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
164,"Still Pray for You",dvsn,12270,https://open.spotify.com/track/3WNnO17nzDg5zUhuU0BxNf
165,Perfect,"Ed Sheeran",12269,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
166,"Best Part (feat. Daniel Caesar)",H.E.R.,12217,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
167,"Lonely (with Jonas Brothers)",Diplo,12161,https://open.spotify.com/track/0prJ6Nafa5rklRc8rZUNSG
168,Moonlight,XXXTENTACION,12152,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
169,"The Take (feat. Chris Brown)","Tory Lanez",12111,https://open.spotify.com/track/0Odu228D0yGcFySGuxU4rY
170,"No Cryin (feat. Future)",dvsn,12067,https://open.spotify.com/track/1w3QqUDJ4X339XBGjEJqdX
171,"Let You Down",NF,12065,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
172,Robbery,"Juice WRLD",12020,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
173,Thunder,"Imagine Dragons",11999,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
174,"Nights Like This (feat. Ty Dolla $ign)",Kehlani,11966,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
175,"Let Me Down Slowly","Alec Benjamin",11897,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
176,"Girls Like You (feat. Cardi B)","Maroon 5",11883,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
177,Graveyard,Halsey,11867,https://open.spotify.com/track/2ufmtcIFdFpuUYBPXK5f67
178,"Shape of You","Ed Sheeran",11864,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
179,"This City","Sam Fischer",11851,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
180,"Can We Kiss Forever?",Kina,11680,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
181,"Better Now","Post Malone",11672,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
182,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",11672,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
183,"Talk (feat. Disclosure)",Khalid,11630,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
184,"Young & Alive",Bazzi,11623,https://open.spotify.com/track/5RsKelNxucrDxgMbZ3vd3W
185,"Lights Up","Harry Styles",11597,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
186,"B.S. (feat. H.E.R.)","Jhené Aiko",11585,https://open.spotify.com/track/63wx9vdskaXbYxyDx4oJCZ
187,"Going Bad (feat. Drake)","Meek Mill",11541,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
188,"The Middle",Zedd,11526,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
189,"Saturday Nights",Khalid,11515,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
190,"Who Do You Love","The Chainsmokers",11479,https://open.spotify.com/track/2fVHrSxsQbJUuj9MW9zG1e
191,Paradise,Bazzi,11470,https://open.spotify.com/track/0Rx0DJI556Ix5gBny6EWmn
192,"Body (feat. brando)","Loud Luxury",11423,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
193,Myron,"Lil Uzi Vert",11413,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ
194,"Too Good At Goodbyes","Sam Smith",11389,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
195,Africa,TOTO,11383,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
196,"To Die For","Sam Smith",11335,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
197,"Scars To Your Beautiful","Alessia Cara",11319,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
198,"Dancing On My Own","Calum Scott",11302,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ
199,Maniac,"Conan Gray",11289,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
200,"Midnight (feat. Liam Payne)",Alesso,11266,https://open.spotify.com/track/4ZTTUAjJCd4NMZmIU7RB4c
