,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
82,"lovely (with Khalid)","Billie Eilish",26305,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
83,"Samarian Boy","Musa Keys",25958,https://open.spotify.com/track/61P7fkM3YBSTGCrLBUaWKM
84,Heather,"Conan Gray",25949,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
85,goosebumps,"Travis Scott",25717,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
86,"Deep End",Fousheé,25410,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA
87,Señorita,"Shawn Mendes",25283,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
88,"Smile (with The Weeknd)","Juice WRLD",25264,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
89,Falling,"Trevor Daniel",25214,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
90,Shallow,"Lady Gaga",24452,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
91,"Lose Somebody",Kygo,24390,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
92,Ndikhokhele,"Jub Jub",24344,https://open.spotify.com/track/3L3VkK1zCk1RSMIR9JH0YU
93,Diamonds,"Sam Smith",24330,https://open.spotify.com/track/1hJIbOjWpid6LtnozHmzRS
94,"death bed (coffee for your head)",Powfu,23669,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
95,Daisy,Ashnikko,23475,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
96,"I Don't Care (with Justin Bieber)","Ed Sheeran",23440,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
97,Youngblood,"5 Seconds of Summer",23436,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
98,"Rain On Me (with Ariana Grande)","Lady Gaga",23338,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
99,"Your Love",Azana,23322,https://open.spotify.com/track/6LzGo9o3b7eZJ2Mh3VrDFi
100,"French Kiss","DBN Gogo",23284,https://open.spotify.com/track/0AHgsr1MU73X7DX3sSBCPr
101,"FRANCHISE (feat. Young Thug & M.I.A.)","Travis Scott",23105,https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ
102,"Adore You","Harry Styles",23094,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
103,"Higher Love",Kygo,22975,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
104,"Angels Like You","Miley Cyrus",22910,https://open.spotify.com/track/1daDRI9ahBonbWD8YcxOIB
105,"Intentions (feat. Quavo)","Justin Bieber",22582,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
106,"UNGAZINCISHI (feat. Focalistic & Tyler ICU)","Riky Rick",22555,https://open.spotify.com/track/4WCMChQUxMOZBiYZThe2BD
107,"SICKO MODE","Travis Scott",22323,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
108,"everything i wanted","Billie Eilish",22037,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
109,"Lose Control",MEDUZA,21934,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
110,"No Guidance (feat. Drake)","Chris Brown",21898,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
111,"Ride It",Regard,21794,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
112,"Say You Won't Let Go","James Arthur",21645,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
113,Goosebumps,HVME,21566,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
114,Sponono,"Kabza De Small",21544,https://open.spotify.com/track/6V06P7LboO5FaYi13nQANw
115,SAD!,XXXTENTACION,21208,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
116,"Wolves (feat. Post Malone)","Big Sean",21179,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ
117,"my ex's best friend (with blackbear)","Machine Gun Kelly",21019,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
118,ROXANNE,"Arizona Zervas",20890,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
119,"Jocelyn Flores",XXXTENTACION,20866,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
120,"Don't Stop Believin'",Journey,20819,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
121,"Dreams - 2004 Remaster","Fleetwood Mac",20771,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
122,Sonop-Blom,"Bernice West",20539,https://open.spotify.com/track/5knddE6reVlRTbrR62HJEd
123,"All I Want for Christmas Is You","Mariah Carey",20331,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
124,"Jerusalema (feat. Nomcebo Zikode)","Master KG",20156,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
125,Runnin,"21 Savage",19997,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
126,Happier,Marshmello,19997,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
127,Ebumnandini,"De Mthuda",19996,https://open.spotify.com/track/6KJ0kkZDF6bIlQ66hmIXep
128,"Train Wreck","James Arthur",19995,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
129,"THE SCOTTS","THE SCOTTS",19975,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
130,"hot girl bummer",blackbear,19944,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
131,"Essence (feat. Tems)",WizKid,19895,https://open.spotify.com/track/5FG7Tl93LdH117jEKYl3Cm
132,"ALWAYS DO","The Kid LAROI",19807,https://open.spotify.com/track/3QCU8BT0zDS9LPVfEhRFEE
133,"Stuck with U (with Justin Bieber)","Ariana Grande",19731,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
134,"Ubomi Abumanga","Sun-El Musician",19701,https://open.spotify.com/track/1Eum24tziiY0sRBRx7hWBb
135,"bad guy","Billie Eilish",19656,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
136,"Be Alright","Dean Lewis",19613,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
137,"Party Girl",StaySolidRocky,19592,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
138,"After Party","Don Toliver",19583,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
139,"Empini - Edit","Kelly Khumalo",19420,https://open.spotify.com/track/4sZgCbDhoHocPQhfmLPq0v
140,"No Role Modelz","J. Cole",19402,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
141,"OK Not To Be OK",Marshmello,19353,https://open.spotify.com/track/0zzVTGyRrWpQu8Fr28NRAv
142,Perfect,"Ed Sheeran",19335,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
143,"Without Me",Halsey,19285,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
144,"Ballin' (with Roddy Ricch)",Mustard,19275,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
145,"GO (feat. Juice WRLD)","The Kid LAROI",19270,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ
146,"Nia Lo","Kabza De Small",19267,https://open.spotify.com/track/3ceXtM3VDBKdSXiPAUA28u
147,"You're the One",Elaine,19208,https://open.spotify.com/track/4fxwbUSI6jF4XdnvCUVG97
148,"All of Me","John Legend",19031,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
149,"Lasting Lover",Sigala,18993,https://open.spotify.com/track/0DmAvNCAK08oCi7miSZUIY
150,BOP,DaBaby,18949,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
151,2002,Anne-Marie,18919,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
152,"WITHOUT YOU","The Kid LAROI",18910,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
153,"Eastside (with Halsey & Khalid)","benny blanco",18864,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
154,"Into Ingawe","Sun-El Musician",18859,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
155,"Godzilla (feat. Juice WRLD)",Eminem,18853,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
156,PRACTICE,DaBaby,18647,https://open.spotify.com/track/4Z5FyQlevoHoa5FsIVKZju
157,"Papi Chulo",Octavian,18635,https://open.spotify.com/track/6Juv5N0dNU1imms9c9u1dA
158,Righteous,"Juice WRLD",18620,https://open.spotify.com/track/5dOxHHMOFAbG3VH23t0xNm
159,"Electric Love",BØRNS,18578,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
160,Weekend,"Samthing Soweto",18558,https://open.spotify.com/track/7fOa6YtL6Pim2pKtCoYIld
161,Masupa,"Kabza De Small",18413,https://open.spotify.com/track/5Id1TX4vQxyUc6dapFxMnM
162,"Tender Love (feat. DJ Maphorisa & Kabza De Small)","Sha Sha",18406,https://open.spotify.com/track/7ckWQdFniRR7CNsIA1VIML
163,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,18370,https://open.spotify.com/track/6FuGJB290AQMAHTfjOYVaK
164,"Dancing With A Stranger (with Normani)","Sam Smith",18342,https://open.spotify.com/track/3xgT3xIlFGqZjYW9QlhJWp
165,"Stuck On You",Giveon,18257,https://open.spotify.com/track/08HPWLi0YmRUStJzkQ1ffh
166,"What A Man Gotta Do","Jonas Brothers",18251,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
167,"Post Malone (feat. RANI)","Sam Feldt",18062,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
168,Empini,"Kelly Khumalo",17986,https://open.spotify.com/track/1fU7ktrZN0Dg0u0SXOimrr
169,Mama,Boohle,17972,https://open.spotify.com/track/3ZgAIOJFQfCNSZnFaV9e1D
170,"When I See U",Fantasia,17944,https://open.spotify.com/track/4iuNZTcvT9diFySSzVsnVS
171,"Into You (feat. Tamia) - Main Mix",Fabolous,17842,https://open.spotify.com/track/1Jm1I3APcmVz3MqPr5vfTx
172,"Summer Of '69","Bryan Adams",17816,https://open.spotify.com/track/6N1EjQjnvhOjFrF6oUmGPa
173,"Let Me Love You",Mario,17802,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
174,"Call You Mine","The Chainsmokers",17766,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
175,"BELIEVE IT",PARTYNEXTDOOR,17724,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
176,"Ina Iyeza","Zain SA",17690,https://open.spotify.com/track/2VeRkDTAwqGFKrGXQnsWEY
177,"Moonwalking in Calabasas (feat. Blueface) - Remix",DDG,17547,https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz
178,"eMcimbini - Live","Kabza De Small",17386,https://open.spotify.com/track/2YXf32CaC2PzXIgmRb2GK2
179,"Le Plane E’Landile","Major League Djz",17270,https://open.spotify.com/track/4XTi1U1io1dDbkKOFY3RMx
180,Falling,"Harry Styles",17260,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
181,"I Like Me Better",Lauv,17244,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
182,Emathandweni,Zandimaz,17237,https://open.spotify.com/track/7ixaxOUwMBj52zEx2rWXaF
183,Moonlight,XXXTENTACION,17195,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
184,"Scars To Your Beautiful","Alessia Cara",17188,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
185,"Best Part (feat. Daniel Caesar)",H.E.R.,17157,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
186,"Spicy (feat. Post Malone)","Ty Dolla $ign",17138,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP
187,"Something Just Like This","The Chainsmokers",17038,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
188,Believer,"Imagine Dragons",16978,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
189,"You Got It",Vedo,16863,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
190,"Sweet but Psycho","Ava Max",16839,https://open.spotify.com/track/7DnAm9FOTWE3cUvso43HhI
191,DÁKITI,"Bad Bunny",16803,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
192,"Ntyilo Ntyilo","Rethabile Khumalo",16723,https://open.spotify.com/track/4vjHPBQZq20lxDI8qnV8bE
193,"Know Your Worth",Khalid,16591,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
194,"Thinking out Loud","Ed Sheeran",16583,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
195,"Vuur Op Die Water",Elandré,16564,https://open.spotify.com/track/2bW96CDjgaLh6E3HM1Fv8r
196,"when the party's over","Billie Eilish",16540,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
197,Isiginci,Mduduzi,16539,https://open.spotify.com/track/0cwTt4lY7QghnZLsseTUBD
198,Golden,"Harry Styles",16532,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
199,"MIDDLE CHILD","J. Cole",16528,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
200,Jamani,"Sho Madjozi",16494,https://open.spotify.com/track/7J7CVweI3oRJzpeHzBJvmb
