,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
63,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",22242,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
64,Youngblood,"5 Seconds of Summer",21854,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
65,"Know Your Worth",Khalid,21044,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
66,"bad guy","Billie Eilish",20956,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
67,"Adore You","Harry Styles",20948,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
68,"Higher Love",Kygo,20696,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
69,"High Fashion (feat. Mustard)","Roddy Ricch",20547,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
70,Happier,Marshmello,20392,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
71,"GO (feat. Juice WRLD)","The Kid LAROI",20358,https://open.spotify.com/track/2t7D3y0jvYjR8IP9Bosyew
72,"No Guidance (feat. Drake)","Chris Brown",19694,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
73,"Ubomi Abumanga","Sun-El Musician",19644,https://open.spotify.com/track/1Eum24tziiY0sRBRx7hWBb
74,"Jocelyn Flores",XXXTENTACION,19583,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
75,SAD!,XXXTENTACION,19483,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
76,"Say So (feat. Nicki Minaj)","Doja Cat",19290,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa
77,Shallow,"Lady Gaga",19136,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
78,"Tommy Lee (feat. Post Malone)","Tyla Yaweh",19105,https://open.spotify.com/track/5QZKcQDp0tCcvMdyqEciBV
79,"Do It","Chloe x Halle",18910,https://open.spotify.com/track/35Dh5MnCUPLN3XyAVtQff3
80,"Eastside (with Halsey & Khalid)","benny blanco",18766,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
81,Takeaway,"The Chainsmokers",18421,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
82,"Lose Control",MEDUZA,18323,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
83,"Say So","Doja Cat",18249,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
84,"Boss Bitch","Doja Cat",18095,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
85,"Ride It",Regard,18084,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
86,"Money In The Grave (Drake ft. Rick Ross)",Drake,18059,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
87,"Ke Star",Focalistic,17921,https://open.spotify.com/track/5I4C1yjAWDREGD5JLzqux1
88,"Call You Mine","The Chainsmokers",17759,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
89,"Make It Rain","Pop Smoke",17726,https://open.spotify.com/track/4TgHt7vKCimpywaiKfl0uj
90,"ROCKSTAR (feat. Roddy Ricch) - BLM REMIX",DaBaby,17516,https://open.spotify.com/track/4Aykm3xrOFSHrAnv80KUhh
91,"Without Me",Halsey,17426,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
92,"Tender Love (feat. DJ Maphorisa & Kabza De Small)","Sha Sha",17354,https://open.spotify.com/track/7ckWQdFniRR7CNsIA1VIML
93,"10,000 Hours (with Justin Bieber)","Dan + Shay",17331,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
94,"Kings & Queens","Ava Max",17095,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
95,"Dancing With A Stranger (with Normani)","Sam Smith",17090,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
96,"Be Alright","Dean Lewis",16875,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
97,"when the party's over","Billie Eilish",16868,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
98,"I Like Me Better",Lauv,16826,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
99,Surrender,"Natalie Taylor",16427,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6
100,"Say You Won't Let Go","James Arthur",16377,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
101,Ransom,"Lil Tecca",16226,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
102,"Never Really Over","Katy Perry",16198,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
103,Robbery,"Juice WRLD",16184,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
104,"If I Can't Have You","Shawn Mendes",16059,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
105,BOP,DaBaby,15975,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
106,"Sweet but Psycho","Ava Max",15930,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
107,2002,Anne-Marie,15762,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
108,"Play Date","Melanie Martinez",15639,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
109,"MIDDLE CHILD","J. Cole",15409,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
110,"Lose You To Love Me","Selena Gomez",15342,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
111,"Savage Love (Laxed - Siren Beat)","Jawsh 685",15280,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
112,"rockstar (feat. 21 Savage)","Post Malone",15232,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
113,"What A Man Gotta Do","Jonas Brothers",15162,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
114,"Post Malone (feat. RANI)","Sam Feldt",15122,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
115,"Shotta Flow 5","NLE Choppa",15096,https://open.spotify.com/track/1orjH4IkSH9VrWmRCToKV8
116,Savage,"Megan Thee Stallion",15078,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
117,"How Do You Sleep?","Sam Smith",15076,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
118,"Tell Me U Luv Me (with Trippie Redd)","Juice WRLD",15058,https://open.spotify.com/track/4CNcRgjGw1v9VQaTaytdnD
119,"They Don't","Nasty C",14763,https://open.spotify.com/track/1gHhVTOVIQKjjBJ6pxCzG6
120,Falling,"Harry Styles",14724,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
121,"Don't Stop Believin'",Journey,14661,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
122,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",14577,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
123,Better,Khalid,14478,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
124,Daisies,"Katy Perry",14473,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc
125,"Goodbyes (feat. Young Thug)","Post Malone",14400,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C
126,"DOLLAZ ON MY HEAD (feat. Young Thug)",Gunna,14386,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
127,"Girls Need Love (with Drake) - Remix","Summer Walker",14378,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
128,"OUT WEST (feat. Young Thug)",JACKBOYS,14338,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
129,Sucker,"Jonas Brothers",14249,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
130,"Hello - Live","Kabza De Small",14225,https://open.spotify.com/track/6GoWV2xaRM5zW5ipsMtaeq
131,"Best Part (feat. Daniel Caesar)",H.E.R.,14215,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
132,"Into Ingawe","Sun-El Musician",14148,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
133,"Forgive Me","Chloe x Halle",14085,https://open.spotify.com/track/0qU3XhIH9xczYPUWV6OopS
134,Skechers,DripReport,14057,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
135,Bruises,"Lewis Capaldi",13991,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
136,"Let Me Love You",Mario,13902,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
137,"No Idea","Don Toliver",13753,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
138,P2,"Lil Uzi Vert",13748,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
139,Yummy,"Justin Bieber",13606,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
140,Perfect,"Ed Sheeran",13582,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
141,Lorch,"Kabza De Small",13576,https://open.spotify.com/track/1E8jmVFDwAWbDzsjjniKGO
142,"You Need To Calm Down","Taylor Swift",13536,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
143,"Sour Candy (with BLACKPINK)","Lady Gaga",13474,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u
144,"IDK You Yet","Alexander 23",13465,https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d
145,Moonlight,XXXTENTACION,13453,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
146,"High Hopes","Panic! At The Disco",13399,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
147,"7 rings","Ariana Grande",13346,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
148,"Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty",13311,https://open.spotify.com/track/0LEFmgIj8ABU7CelzGh5Bs
149,"Into You (feat. Tamia) - Main Mix",Fabolous,13197,https://open.spotify.com/track/1Jm1I3APcmVz3MqPr5vfTx
150,"ocean eyes","Billie Eilish",13191,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
151,"Pain 1993 (with Playboi Carti)",Drake,13120,https://open.spotify.com/track/6Kj17Afjo1OKJYpf5VzCeo
152,"Price to Pay","Miss Pru DJ",13119,https://open.spotify.com/track/5aDAwf4fABN9oZ52PDbX2o
153,"Love You Tonight (feat. DJ Maphorisa, Sha Sha & Kabza De Small)","Mfr Souls",13058,https://open.spotify.com/track/2NbUnaGrjwRuRjZ5EPyOR5
154,"Hate Me (with Juice WRLD)","Ellie Goulding",13034,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
155,"This City","Sam Fischer",12998,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
156,"When I See U",Fantasia,12936,https://open.spotify.com/track/4iuNZTcvT9diFySSzVsnVS
157,"3 Nights","Dominic Fike",12905,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
158,"Never Seen the Rain","Tones And I",12861,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
159,Wow.,"Post Malone",12798,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
160,"Let You Down",NF,12791,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
161,"All of Me","John Legend",12779,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
162,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",12776,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
163,"Nights Like This (feat. Ty Dolla $ign)",Kehlani,12682,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
164,"fuck, i'm lonely (with Anne-Marie)",Lauv,12666,https://open.spotify.com/track/09PGubKAMryhOWv1LHpCYz
165,"i'm so tired...",Lauv,12664,https://open.spotify.com/track/4vjpLMyL3ZO6aphdYr8XYw
166,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",12642,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
167,"There They Go","Nasty C",12617,https://open.spotify.com/track/7tZ6iUkIibysZmPXA0yLq7
168,"My Oh My (feat. DaBaby)","Camila Cabello",12601,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
169,"The London (feat. J. Cole & Travis Scott)","Young Thug",12577,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
170,"TKN (feat. Travis Scott)",ROSALÍA,12514,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
171,"Emotionally Scarred","Lil Baby",12432,https://open.spotify.com/track/7ge7BHazYbVKi8qyZUX1Bm
172,"I Need You - From the Netflix original series ""Blood & Water""","Nasty C",12420,https://open.spotify.com/track/3b6CZJw9JOpJ3fQTJbj6pT
173,"Turks (with Gunna & ft. Travis Scott)",NAV,12384,https://open.spotify.com/track/7IMwEtpAiJanqF6vQteZN2
174,"The Blessing (Live)","Elevation Worship",12363,https://open.spotify.com/track/5O306r2a9Nl7rm5ZlaTqka
175,"Old Town Road - Remix","Lil Nas X",12350,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
176,"Something Just Like This","The Chainsmokers",12338,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
177,Zaka,"Mas Music",12335,https://open.spotify.com/track/3wfldFmVsFWAZZrqw8FxMp
178,"Rescue Me",OneRepublic,12312,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
179,Sandton,"Kabza De Small",12262,https://open.spotify.com/track/0ddnry07vtuLzEVK63bw3R
180,"The Middle",Zedd,12207,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
181,"You should be sad",Halsey,12203,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
182,"Let Me Down Slowly","Alec Benjamin",12129,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
183,Lalala,Y2K,12126,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
184,Believer,"Imagine Dragons",12042,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
185,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",12037,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
186,"Indaba Ka Bani","Kabza De Small",11937,https://open.spotify.com/track/4KC41nptQ8XB9wXKyOH2BB
187,"It's You","Ali Gatie",11925,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
188,"All Girls Are The Same","Juice WRLD",11909,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
189,"Shape of You","Ed Sheeran",11901,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
190,Thunder,"Imagine Dragons",11813,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
191,Africa,TOTO,11731,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
192,"LIKE I WANT YOU",Giveon,11717,https://open.spotify.com/track/6qBFSepqLCuh5tehehc1bd
193,"Going Bad (feat. Drake)","Meek Mill",11695,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
194,"Dancing On My Own","Calum Scott",11688,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ
195,"Get You The Moon (feat. Snøw)",Kina,11648,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
196,"Nana Thula","Kabza De Small",11548,https://open.spotify.com/track/4tDBIoqZEnq6715SnqaJS7
197,"Scars To Your Beautiful","Alessia Cara",11502,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
198,"Solitaires (feat. Travis Scott)",Future,11450,https://open.spotify.com/track/4kfeRwpq5KUaqTkgi4TbDF
199,"SOS (feat. Aloe Blacc)",Avicii,11426,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
200,"The Take (feat. Chris Brown)","Tory Lanez",11409,https://open.spotify.com/track/0Odu228D0yGcFySGuxU4rY
