,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
115,SUGAR,BROCKHAMPTON,14692,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
116,"Nice To Meet Ya","Niall Horan",14638,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H
117,"rockstar (feat. 21 Savage)","Post Malone",14635,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
118,"Into Ingawe","Sun-El Musician",14581,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
119,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",14573,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
120,"Don't Stop Believin'",Journey,14499,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
121,Liar,"Camila Cabello",14467,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA
122,"SICKO MODE","Travis Scott",14418,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
123,"Talk (feat. Disclosure)",Khalid,14413,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
124,Amantombazane,"DJ Maphorisa",14316,https://open.spotify.com/track/5TV5x7u5Tnx2i47ccKXVex
125,July,"Noah Cyrus",14188,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
126,"Better Now","Post Malone",14180,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
127,VIBEZ,DaBaby,14147,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
128,"TOES (feat. Lil Baby & Moneybagg Yo)",DaBaby,14066,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
129,I.F.L.Y.,Bazzi,13953,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
130,"Girls Like You (feat. Cardi B)","Maroon 5",13897,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
131,"i'm so tired...",Lauv,13758,https://open.spotify.com/track/6H568VnZWTitazwFTwVSd8
132,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",13712,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
133,"Be Alright","Dean Lewis",13611,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
134,"Truth Hurts",Lizzo,13593,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
135,"Mean It",Lauv,13559,https://open.spotify.com/track/5ACkb3CikcSZPF0h7FSZAp
136,Maniac,"Conan Gray",13475,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP
137,"GANG GANG",JACKBOYS,13404,https://open.spotify.com/track/6uJONCdr2rC65BNmCnTBWK
138,SAD!,XXXTENTACION,13395,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
139,Family,"The Chainsmokers",13265,https://open.spotify.com/track/3TKpJrY9q49Mj1JOsM9zGL
140,"Dance Again","Selena Gomez",13246,https://open.spotify.com/track/5sK3o66yupTNIK6gWgzGjf
141,"Vuur Op Die Water",Elandré,13194,https://open.spotify.com/track/2bW96CDjgaLh6E3HM1Fv8r
142,"Lights Up","Harry Styles",13183,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
143,"One Thing Right",Marshmello,13182,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
144,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",13068,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
145,"Say You Won't Let Go","James Arthur",13051,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
146,"Saturday Nights",Khalid,12977,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
147,Vulnerable,"Selena Gomez",12948,https://open.spotify.com/track/11OwAR3GlBj9E35Cznf7Lj
148,"Post Malone (feat. RANI)","Sam Feldt",12807,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
149,"The Middle",Zedd,12800,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
150,Bruises,"Lewis Capaldi",12770,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
151,"LOYAL (feat. Drake)",PARTYNEXTDOOR,12754,https://open.spotify.com/track/5bvnqVuq7UFl0txSlHpsfS
152,AmaDM,"Samthing Soweto",12651,https://open.spotify.com/track/3mg7ZslxjvREwg9Y41MgwT
153,"Diamonds (with Normani)","Megan Thee Stallion",12568,https://open.spotify.com/track/0PQsrLxPbOBBwwmXCnGvcF
154,"Only Human","Jonas Brothers",12555,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
155,Moonlight,XXXTENTACION,12525,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
156,"Who Do You Love","The Chainsmokers",12473,https://open.spotify.com/track/2fVHrSxsQbJUuj9MW9zG1e
157,"This Feeling","The Chainsmokers",12398,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
158,"Something Just Like This","The Chainsmokers",12334,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
159,"Something About You (feat. DJ Maphorisa & Kabza De Small)","Sha Sha",12308,https://open.spotify.com/track/7aC4nFXiy7P6nCIgCj4fau
160,"Shape of You","Ed Sheeran",12301,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
161,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",12242,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
162,"Going Bad (feat. Drake)","Meek Mill",12240,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
163,"Don't Call Me Up",Mabel,12224,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
164,Woah,"Lil Baby",12163,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
165,FML,"Arizona Zervas",12109,https://open.spotify.com/track/6lruHh1jF7ezgbLv72xYmf
166,Falling,"Harry Styles",12040,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
167,"What I Like About You (feat. Theresa Rex)","Jonas Blue",11981,https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ
168,Robbery,"Juice WRLD",11972,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
169,Thunder,"Imagine Dragons",11763,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
170,Risky,Elaine,11699,https://open.spotify.com/track/4XOcBYsZrR8oa9c97COoYf
171,"Bad Liar","Imagine Dragons",11684,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
172,Saint-Tropez,"Post Malone",11678,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
173,Sixteen,"Ellie Goulding",11633,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd
174,Lover,"Taylor Swift",11592,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
175,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",11578,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
176,Believer,"Imagine Dragons",11544,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
177,Africa,TOTO,11498,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
178,"Crowded Room (feat. 6LACK)","Selena Gomez",11487,https://open.spotify.com/track/2C0hTkdEoikhKzDCJl32QZ
179,"Drive (feat. Delilah Montagu) - Edit","Black Coffee",11464,https://open.spotify.com/track/6X7PK2UQMUU36ux9pynSkV
180,Shotgun,"George Ezra",11448,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
181,"Bohemian Rhapsody - Remastered 2011",Queen,11432,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
182,"Umona (feat. Mpumi)",TNS,11426,https://open.spotify.com/track/2cV1UhvhumluPGfIE91uaE
183,Perfect,"Ed Sheeran",11391,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
184,"It's You","Ali Gatie",11385,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
185,Panini,"Lil Nas X",11326,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
186,Ring,"Selena Gomez",11304,https://open.spotify.com/track/11Ey4yJVeWEsA73KjACkVY
187,"In My Mind",Dynoro,11295,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
188,"People You Know","Selena Gomez",11275,https://open.spotify.com/track/63mdJr3NMY3wReOkNE6c6W
189,Paradise,Bazzi,11253,https://open.spotify.com/track/0Rx0DJI556Ix5gBny6EWmn
190,"High Fashion (feat. Mustard)","Roddy Ricch",11220,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
191,"Friends With Benefits - Umjolo","Luu Nineleven",11203,https://open.spotify.com/track/2XVUSu7mzf0WsWdNdyboZP
192,"WHAT TO DO? (feat. Don Toliver)",JACKBOYS,11144,https://open.spotify.com/track/4AO1XhrgJczQ9bNVxdfKQe
193,"Had Enough (feat. Quavo & Offset)","Don Toliver",11103,https://open.spotify.com/track/2jrAaawDRCn1JjeouxAyDN
194,Closer,"The Chainsmokers",11103,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
195,"Happy Now",Kygo,11101,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
196,"ocean eyes","Billie Eilish",10986,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
197,"thank u, next","Ariana Grande",10981,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
198,"Let Me Love You",Mario,10878,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
199,Suge,DaBaby,10876,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
200,"bury a friend","Billie Eilish",10816,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
