,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
63,"Life Is Good (feat. Drake)",Future,33051,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
64,"Be Kind (with Halsey)",Marshmello,32834,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
65,"Ke Star (feat. Vigro Deep)",Focalistic,32437,https://open.spotify.com/track/7uhOIYLVWbBZ6ISBoyiMrl
66,"Beautiful People (feat. Khalid)","Ed Sheeran",32088,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
67,"Tyler Herro","Jack Harlow",31967,https://open.spotify.com/track/4DuUwzP4ALMqpquHU0ltAB
68,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",31833,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
69,"Imigomo Nemibandelo",Sjava,31616,https://open.spotify.com/track/4MFUTj44nek9kh62Ta9R7g
70,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",31295,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
71,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",30901,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
72,"Put Your Records On","Ritt Momney",30600,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
73,"HIGHEST IN THE ROOM","Travis Scott",30393,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
74,"Before You Go","Lewis Capaldi",30374,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
75,"Prisoner (feat. Dua Lipa)","Miley Cyrus",29904,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
76,"GREECE (feat. Drake)","DJ Khaled",29723,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
77,"All Girls Are The Same","Juice WRLD",29720,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
78,"Toosie Slide",Drake,29440,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
79,Falling,"Trevor Daniel",29247,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
80,"All I Want for Christmas Is You","Mariah Carey",29211,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
81,"Ubomi Abumanga","Sun-El Musician",29040,https://open.spotify.com/track/4gluczhxe2Fr31x0WJ2L4V
82,"Don't Start Now","Dua Lipa",28879,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
83,"Vuma Dlozi","Big Zulu",27976,https://open.spotify.com/track/6G1j83PZJQC5X8IRMS1zMC
84,"If the World Was Ending - feat. Julia Michaels","JP Saxe",27442,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
85,"Chicago Freestyle (feat. Giveon)",Drake,27425,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
86,Ikusasa,Sjava,26941,https://open.spotify.com/track/7oyCW4nOYTIo4UAAqqrMPk
87,goosebumps,"Travis Scott",26845,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
88,Señorita,"Shawn Mendes",26754,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
89,"Sghubu Ses Excellent (feat. Madumane, MDU aka TRP & Bongza)",Focalistic,26667,https://open.spotify.com/track/1Fnj9EKPRxK81I1N2TfNMS
90,"Smile (with The Weeknd)","Juice WRLD",26246,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
91,"death bed (coffee for your head)",Powfu,26020,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
92,"Samarian Boy","Musa Keys",25820,https://open.spotify.com/track/61P7fkM3YBSTGCrLBUaWKM
93,Goosebumps,HVME,25818,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
94,"lovely (with Khalid)","Billie Eilish",25709,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
95,Heather,"Conan Gray",25441,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
96,Maduze,Sjava,25418,https://open.spotify.com/track/0ahaC31o0fCUZwG9lRMN5c
97,"Onoroko (feat. Riky Rick, Semi Tee & Reece Madlisa)",Focalistic,25403,https://open.spotify.com/track/2uXwgPtfJwjclquRcSFR22
98,"Deep End",Fousheé,25382,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA
99,"French Kiss","DBN Gogo",24775,https://open.spotify.com/track/0AHgsr1MU73X7DX3sSBCPr
100,Shallow,"Lady Gaga",24731,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
101,Monate,"Mr JazziQ",24668,https://open.spotify.com/track/7I9PH74yPxXh7mv18A1Qe1
102,"Intentions (feat. Quavo)","Justin Bieber",24467,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
103,"I Don't Care (with Justin Bieber)","Ed Sheeran",24443,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
104,"Lose Somebody",Kygo,24395,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
105,"Higher Love",Kygo,24287,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
106,Youngblood,"5 Seconds of Summer",24117,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
107,ROXANNE,"Arizona Zervas",24008,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
108,"Adore You","Harry Styles",23913,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
109,SAD!,XXXTENTACION,23713,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
110,"Rain On Me (with Ariana Grande)","Lady Gaga",23652,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
111,"Ride It",Regard,23434,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
112,Ndikhokhele,"Jub Jub",23351,https://open.spotify.com/track/3L3VkK1zCk1RSMIR9JH0YU
113,"Your Love",Azana,23348,https://open.spotify.com/track/6LzGo9o3b7eZJ2Mh3VrDFi
114,Daisy,Ashnikko,23253,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
115,"everything i wanted","Billie Eilish",23148,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
116,"SICKO MODE","Travis Scott",23101,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
117,"Jocelyn Flores",XXXTENTACION,22989,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
118,"GO (feat. Juice WRLD)","The Kid LAROI",22843,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ
119,"Lose Control",MEDUZA,22701,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
120,"Santa Tell Me","Ariana Grande",22601,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
121,"No Guidance (feat. Drake)","Chris Brown",22436,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
122,Diamonds,"Sam Smith",22225,https://open.spotify.com/track/1hJIbOjWpid6LtnozHmzRS
123,Sonop-Blom,"Bernice West",22196,https://open.spotify.com/track/5knddE6reVlRTbrR62HJEd
124,"FRANCHISE (feat. Young Thug & M.I.A.)","Travis Scott",22124,https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ
125,"Midnight Sky","Miley Cyrus",22067,https://open.spotify.com/track/4i2qxFEVVUi8yOYoxB8TCX
126,"Party Girl",StaySolidRocky,21989,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
127,"Last Christmas",Wham!,21809,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
128,"Don't Stop Believin'",Journey,21651,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
129,"Say You Won't Let Go","James Arthur",21641,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
130,"UNGAZINCISHI (feat. Focalistic & Tyler ICU)","Riky Rick",21635,https://open.spotify.com/track/4WCMChQUxMOZBiYZThe2BD
131,"Godzilla (feat. Juice WRLD)",Eminem,21588,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
132,Happier,Marshmello,21505,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
133,"Le Plane E’Landile","Major League Djz",21416,https://open.spotify.com/track/4XTi1U1io1dDbkKOFY3RMx
134,"Life Goes On",BTS,21319,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD
135,Sponono,"Kabza De Small",21279,https://open.spotify.com/track/6V06P7LboO5FaYi13nQANw
136,"It's Beginning to Look a Lot like Christmas","Michael Bublé",21268,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
137,"THE SCOTTS","THE SCOTTS",21170,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
138,"After Party","Don Toliver",21158,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
139,"hot girl bummer",blackbear,21151,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
140,"Jerusalema (feat. Nomcebo Zikode)","Master KG",21141,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
141,"my ex's best friend (with blackbear)","Machine Gun Kelly",21080,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
142,BOP,DaBaby,20977,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
143,"Dreams - 2004 Remaster","Fleetwood Mac",20954,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
144,"Ntyilo Ntyilo","Rethabile Khumalo",20906,https://open.spotify.com/track/4vjHPBQZq20lxDI8qnV8bE
145,Righteous,"Juice WRLD",20766,https://open.spotify.com/track/5dOxHHMOFAbG3VH23t0xNm
146,Runnin,"21 Savage",20708,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
147,"bad guy","Billie Eilish",20558,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
148,"Train Wreck","James Arthur",20543,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
149,"Into Ingawe","Sun-El Musician",20451,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
150,Perfect,"Ed Sheeran",20334,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
151,"You're the One",Elaine,20255,https://open.spotify.com/track/4fxwbUSI6jF4XdnvCUVG97
152,"Be Alright","Dean Lewis",19920,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
153,"Stuck with U (with Justin Bieber)","Ariana Grande",19887,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
154,"Empini - Edit","Kelly Khumalo",19736,https://open.spotify.com/track/4sZgCbDhoHocPQhfmLPq0v
155,"Without Me",Halsey,19673,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
156,"Lasting Lover",Sigala,19543,https://open.spotify.com/track/0DmAvNCAK08oCi7miSZUIY
157,"Essence (feat. Tems)",WizKid,19541,https://open.spotify.com/track/5FG7Tl93LdH117jEKYl3Cm
158,"Wolves (feat. Post Malone)","Big Sean",19532,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ
159,"Ballin' (with Roddy Ricch)",Mustard,19513,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
160,"eMcimbini - Live","Kabza De Small",19497,https://open.spotify.com/track/2YXf32CaC2PzXIgmRb2GK2
161,"No Role Modelz","J. Cole",19441,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
162,"Papi Chulo",Octavian,19300,https://open.spotify.com/track/6Juv5N0dNU1imms9c9u1dA
163,"All of Me","John Legend",19233,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
164,"Nia Lo","Kabza De Small",19225,https://open.spotify.com/track/3ceXtM3VDBKdSXiPAUA28u
165,Isiginci,Mduduzi,19223,https://open.spotify.com/track/0cwTt4lY7QghnZLsseTUBD
166,Moonlight,XXXTENTACION,19156,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
167,"What A Man Gotta Do","Jonas Brothers",19151,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
168,2002,Anne-Marie,19117,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
169,Weekend,"Samthing Soweto",19036,https://open.spotify.com/track/7fOa6YtL6Pim2pKtCoYIld
170,"Sweater Weather","The Neighbourhood",19033,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
171,Emathandweni,Zandimaz,19013,https://open.spotify.com/track/7ixaxOUwMBj52zEx2rWXaF
172,"Jingle Bell Rock","Bobby Helms",18971,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
173,"Post Malone (feat. RANI)","Sam Feldt",18946,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
174,"OK Not To Be OK",Marshmello,18796,https://open.spotify.com/track/0zzVTGyRrWpQu8Fr28NRAv
175,"Eastside (with Halsey & Khalid)","benny blanco",18789,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
176,"Rockin' Around The Christmas Tree","Brenda Lee",18750,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
177,"Hate The Other Side (with Marshmello & The Kid Laroi)","Juice WRLD",18630,https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49
178,"BELIEVE IT",PARTYNEXTDOOR,18533,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
179,"Moonwalking in Calabasas (feat. Blueface) - Remix",DDG,18383,https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz
180,"Summer Of '69","Bryan Adams",18371,https://open.spotify.com/track/6N1EjQjnvhOjFrF6oUmGPa
181,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",18301,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
182,"ALWAYS DO","The Kid LAROI",18232,https://open.spotify.com/track/3QCU8BT0zDS9LPVfEhRFEE
183,"Let Me Love You",Mario,18230,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
184,"Electric Love",BØRNS,18214,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
185,"Tender Love (feat. DJ Maphorisa & Kabza De Small)","Sha Sha",18147,https://open.spotify.com/track/7ckWQdFniRR7CNsIA1VIML
186,"Dancing With A Stranger (with Normani)","Sam Smith",18135,https://open.spotify.com/track/3xgT3xIlFGqZjYW9QlhJWp
187,"I Like Me Better",Lauv,18119,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
188,"Spicy (feat. Post Malone)","Ty Dolla $ign",18112,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP
189,"Woza (Radio Edit)","Sha Sha",18039,https://open.spotify.com/track/7G8BguRIk59Rl5SrPy3hYP
190,"Call You Mine","The Chainsmokers",17995,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
191,"Sunday Best",Surfaces,17981,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
192,Believer,"Imagine Dragons",17915,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
193,"Stuck On You",Giveon,17912,https://open.spotify.com/track/08HPWLi0YmRUStJzkQ1ffh
194,"Vuur Op Die Water",Elandré,17770,https://open.spotify.com/track/2bW96CDjgaLh6E3HM1Fv8r
195,"Hit Different",SZA,17753,https://open.spotify.com/track/7Bar1kLTmsRmH6FCKKMEyU
196,"E-GIRLS ARE RUINING MY LIFE!",CORPSE,17683,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve
197,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,17657,https://open.spotify.com/track/6FuGJB290AQMAHTfjOYVaK
198,PRACTICE,DaBaby,17655,https://open.spotify.com/track/4Z5FyQlevoHoa5FsIVKZju
199,"When I See U",Fantasia,17602,https://open.spotify.com/track/4iuNZTcvT9diFySSzVsnVS
200,"ily (i love you baby) (feat. Emilee)","Surf Mesa",17567,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
