,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,,
Position,Track Name,Artist,Streams,URL,Week Beginning,Week Ending,Country
36,occh1 purpl3 - feat. Marracash,tha Supreme,763552,https://open.spotify.com/track/7gRPkCEa3YMaxET5ZYT7Ni,1/10/2020,1/17/2020,Italy
37,ENFASI,Sierra,741988,https://open.spotify.com/track/77VwA6u9JEb4WG5lWSkvU6,1/10/2020,1/17/2020,Italy
38,Piccola Stella,Ultimo,741096,https://open.spotify.com/track/6sLBJkMyZIkGevtpYgeotT,1/10/2020,1/17/2020,Italy
39,SCACCIACANI,Ketama126,738406,https://open.spotify.com/track/1T4Q9sLfxlFP4EMvedo8p3,1/10/2020,1/17/2020,Italy
40,Lento,Boro Boro,736151,https://open.spotify.com/track/0iRKVjfQzpr41T3WsU7shl,1/10/2020,1/17/2020,Italy
41,GANG (feat. Geolier),Samurai Jay,730852,https://open.spotify.com/track/2Yd6hF9rBSibtF4hlcnBEw,1/10/2020,1/17/2020,Italy
42,Twerk (con Boro Boro),MamboLosco,724490,https://open.spotify.com/track/4jiCUUfjuJoG03gnw3jj1r,1/10/2020,1/17/2020,Italy
43,Rossetto,Random,722273,https://open.spotify.com/track/4nWtDExgGzlOQwxmp5JjUT,1/10/2020,1/17/2020,Italy
44,everything i wanted,Billie Eilish,712844,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,1/10/2020,1/17/2020,Italy
45,Circles,Post Malone,704627,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,1/10/2020,1/17/2020,Italy
46,Candy,VillaBanks,701719,https://open.spotify.com/track/3a3EzSxWvDno8RpTMv7Xch,1/10/2020,1/17/2020,Italy
47,Mon Fre - feat. Emis Killa,Shiva,686994,https://open.spotify.com/track/4dDMgEj5GpBTI1lvVlYPu7,1/10/2020,1/17/2020,Italy
48,m8nstar,tha Supreme,674442,https://open.spotify.com/track/3vPXCd0uNm66sbDEDG5Vwd,1/10/2020,1/17/2020,Italy
49,Blinding Lights,The Weeknd,671839,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,1/10/2020,1/17/2020,Italy
50,Polo nord - C+N Progressive Mix,Massimo Pericolo,658957,https://open.spotify.com/track/1Wbc0N0X1zkFqnKGcj8Quh,1/10/2020,1/17/2020,Italy
51,ch1 5ei te,tha Supreme,654195,https://open.spotify.com/track/0tRj4m46GRFrBS7IsbS0Gk,1/10/2020,1/17/2020,Italy
52,YOSHI (feat. Fabri Fibra) - prod. Strage,MACHETE,633369,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx,1/10/2020,1/17/2020,Italy
53,NO SPIE,FSK SATELLITE,631183,https://open.spotify.com/track/2TxDcppMX95JQv9WB5rtuB,1/10/2020,1/17/2020,Italy
54,Dove e quando,Benji & Fede,625232,https://open.spotify.com/track/5XM7tx8ovQ9UrYqUowW1AK,1/10/2020,1/17/2020,Italy
55,LOVE BANDANA,Ketama126,624302,https://open.spotify.com/track/15hXSWGLcvtUZLtzCY7E0Q,1/10/2020,1/17/2020,Italy
56,Lose Control,MEDUZA,621914,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,1/10/2020,1/17/2020,Italy
57,LA PROVA DEL CUOCO,FSK SATELLITE,614892,https://open.spotify.com/track/6VPcfYrO6oSYbEg6HTncDo,1/10/2020,1/17/2020,Italy
58,IL CIELO NELLA STANZA (feat. NSTASIA),Salmo,598075,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad,1/10/2020,1/17/2020,Italy
59,La Mia Hit - feat. Max Pezzali,J-AX,588933,https://open.spotify.com/track/7weRU1RLH8sZDqLBQho082,1/10/2020,1/17/2020,Italy
60,Que Calor (with J Balvin & El Alfa),Major Lazer,578341,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3,1/10/2020,1/17/2020,Italy
61,scuol4,tha Supreme,575797,https://open.spotify.com/track/1V7hvLe3fpZTMoqKLkBDgW,1/10/2020,1/17/2020,Italy
62,NIENTE,Giaime,571674,https://open.spotify.com/track/3CwocqtW6g2rCqsI8PQCf4,1/10/2020,1/17/2020,Italy
63,no14 - feat. Dani Faiv,tha Supreme,566983,https://open.spotify.com/track/7KksdXBhdufqWDxGxyt4I7,1/10/2020,1/17/2020,Italy
64,Rozzi,Paky,565900,https://open.spotify.com/track/3Y00k9cPoW8BnJesUEFoWn,1/10/2020,1/17/2020,Italy
65,Magnifico difetto,Benji & Fede,563276,https://open.spotify.com/track/0IKfkRzt3d1FoNla2dKi1J,1/10/2020,1/17/2020,Italy
66,È sempre bello,Coez,562101,https://open.spotify.com/track/6IdiuMw1FSAvU3e6bgWQVX,1/10/2020,1/17/2020,Italy
67,Before You Go,Lewis Capaldi,560039,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,1/10/2020,1/17/2020,Italy
68,Fuori E Dentro (feat. tha Supreme),Gemitaiz,553991,https://open.spotify.com/track/34UHhwlly3SHryWuVfMOJm,1/10/2020,1/17/2020,Italy
69,MELISSA P,FSK SATELLITE,551137,https://open.spotify.com/track/6Dc0dVdO1xJmEOadnhyPcS,1/10/2020,1/17/2020,Italy
70,oh 9od - feat. Nayt,tha Supreme,550471,https://open.spotify.com/track/5Qy9jtZdxUnFXmgPp3u5VZ,1/10/2020,1/17/2020,Italy
71,C'est La Vie,TY1,539563,https://open.spotify.com/track/5l93giGtSBNAJUVj8hPygt,1/10/2020,1/17/2020,Italy
72,"La tua canzone - Recorded at Abbey Road Studios, London",Coez,532359,https://open.spotify.com/track/7HfV7tXzzMlivoXWvjcNh3,1/10/2020,1/17/2020,Italy
73,Someone You Loved,Lewis Capaldi,529180,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,1/10/2020,1/17/2020,Italy
74,Rondini Al Guinzaglio,Ultimo,525880,https://open.spotify.com/track/1jhHPnmgZepKU8qX4VhRZ0,1/10/2020,1/17/2020,Italy
75,Duemila volte,Marco Mengoni,525260,https://open.spotify.com/track/6IYrpbDnFljm6QSj1KGuZD,1/10/2020,1/17/2020,Italy
76,MI AMI O NO (feat. Capo Plaza),Giaime,519260,https://open.spotify.com/track/2UsAeEA2JH7kKSOflP23zY,1/10/2020,1/17/2020,Italy
77,1990,Achille Lauro,518447,https://open.spotify.com/track/40vSLe0L3uOrK3tRTw9KYJ,1/10/2020,1/17/2020,Italy
78,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)",Charlie Charles,502408,https://open.spotify.com/track/45zJRuzK9e6AO527NOW7Fy,1/10/2020,1/17/2020,Italy
79,Courmayeur,DJ Matrix,502174,https://open.spotify.com/track/3ueGWDwh5tMsoKjxJnUFcB,1/10/2020,1/17/2020,Italy
80,90MIN,Salmo,499744,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6,1/10/2020,1/17/2020,Italy
81,FIORI,Giaime,499084,https://open.spotify.com/track/500c6DLy4ag8gFAnkuzTxP,1/10/2020,1/17/2020,Italy
82,Life Is Good (feat. Drake),Future,497711,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,1/10/2020,1/17/2020,Italy
83,The Box,Roddy Ricch,492916,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,1/10/2020,1/17/2020,Italy
84,I Tuoi Particolari,Ultimo,490865,https://open.spotify.com/track/0psAGFzUF64N2Ae4gMExzu,1/10/2020,1/17/2020,Italy
85,APPARTENGO - Il sangue (feat. Massimo Pericolo),Marracash,488100,https://open.spotify.com/track/2tpfOljBdskx8G331TjRps,1/10/2020,1/17/2020,Italy
86,Per due che come noi,Brunori Sas,487377,https://open.spotify.com/track/6JXlccLNpK7F2XFwHuMy23,1/10/2020,1/17/2020,Italy
87,CAPI DELLA TRAP (feat. Guè Pequeno),FSK SATELLITE,483562,https://open.spotify.com/track/4x67awdGDlWB3eIpQdkzqE,1/10/2020,1/17/2020,Italy
88,Ride It,Regard,482476,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,1/10/2020,1/17/2020,Italy
89,Pianeti,Ultimo,481555,https://open.spotify.com/track/2w5wtWq30yTkNSG9YjMFvW,1/10/2020,1/17/2020,Italy
90,Señorita,Shawn Mendes,477892,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,1/10/2020,1/17/2020,Italy
91,come fa1,tha Supreme,477192,https://open.spotify.com/track/5tlRHNdTy4la5CuTkbYeQE,1/10/2020,1/17/2020,Italy
92,Margarita (con Marracash),Elodie,471850,https://open.spotify.com/track/3qBtltssunsFuzn6DxXI0b,1/10/2020,1/17/2020,Italy
93,Cenere,Nashley,469417,https://open.spotify.com/track/45xyKCey4BM3fMeFEsF1Hp,1/10/2020,1/17/2020,Italy
94,bad guy,Billie Eilish,464657,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1/10/2020,1/17/2020,Italy
95,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,463416,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,1/10/2020,1/17/2020,Italy
96,Per Un Milione,Boomdabash,460993,https://open.spotify.com/track/5L1HQLXeih82ecmY0tOH7w,1/10/2020,1/17/2020,Italy
97,Ho Fatto Strada,Capo Plaza,459175,https://open.spotify.com/track/28ZiptPMVab1reyfj4hNwt,1/10/2020,1/17/2020,Italy
98,Non sto più in zona,Shiva,456884,https://open.spotify.com/track/2PQuj6TMxl5hcgMG30e2Ij,1/10/2020,1/17/2020,Italy
99,Tusa,KAROL G,456464,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,1/10/2020,1/17/2020,Italy
100,"Cracovia, Pt. 3",Il Tre,455365,https://open.spotify.com/track/18dt6tNw8hpNUdthOJf0lI,1/10/2020,1/17/2020,Italy
101,La tua canzone,Coez,453722,https://open.spotify.com/track/4Z43nMEiOiNeDrqu2BN0JD,1/10/2020,1/17/2020,Italy
102,Tuta Black,Paky,448672,https://open.spotify.com/track/7yYegdhi4lwCPPmyROOr4O,1/10/2020,1/17/2020,Italy
103,Non È La Fine (feat. Gemitaiz),Elodie,447353,https://open.spotify.com/track/6AWxKN9xtE208Nvjz2REPG,1/10/2020,1/17/2020,Italy
104,CHEYENNE - feat. Charlie Charles,Francesca Michielin,447024,https://open.spotify.com/track/3tSiJqSOzHrp828XhPXkst,1/10/2020,1/17/2020,Italy
105,"pers0na2 - feat. Gemitaiz, Madman",tha Supreme,441388,https://open.spotify.com/track/75UNZ7tjYzsoTMgmpWdzw6,1/10/2020,1/17/2020,Italy
106,Na Na Na,Holden,440056,https://open.spotify.com/track/3arKLum0IMREFOSq3OkpaF,1/10/2020,1/17/2020,Italy
107,Senza Di Me (feat. Venerus & Franco126),Gemitaiz,436687,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc,1/10/2020,1/17/2020,Italy
108,Amici,Massimo Pericolo,435751,https://open.spotify.com/track/7aVX95NjONZszSeb8vJZF3,1/10/2020,1/17/2020,Italy
109,Non Scherzare,Paky,435009,https://open.spotify.com/track/1mNVAw1vmiJWYmUiI6TFTv,1/10/2020,1/17/2020,Italy
110,Arrogante,Irama,434485,https://open.spotify.com/track/14lgKkkbNsJl9fItqnEfpV,1/10/2020,1/17/2020,Italy
111,48H (feat. Sfera Ebbasta),Izi,430761,https://open.spotify.com/track/05mrU7mN3c1822bpY58UBC,1/10/2020,1/17/2020,Italy
112,2ollipop,tha Supreme,428703,https://open.spotify.com/track/5nL0vuUo0oBm26obUe5Ogu,1/10/2020,1/17/2020,Italy
113,QUELLI CHE NON PENSANO - Il cervello (feat. Coez),Marracash,428596,https://open.spotify.com/track/6l1Jnqfu7GAOV4MDgA2bNP,1/10/2020,1/17/2020,Italy
114,Veleno 7,Gemitaiz,426832,https://open.spotify.com/track/2jkIbZ43eH3rM1yro2Ojzh,1/10/2020,1/17/2020,Italy
115,La hit dell'estate,Shade,425609,https://open.spotify.com/track/443cnFF139Ql85enXOTWEu,1/10/2020,1/17/2020,Italy
116,Mambo Salentino,Boomdabash,424501,https://open.spotify.com/track/7piIo15vVy3ULGXSpFs5xc,1/10/2020,1/17/2020,Italy
117,QUALCOSA IN CUI CREDERE - Lo scheletro (feat. Guè Pequeno),Marracash,421482,https://open.spotify.com/track/39hRcGieqFaKfZ7LN91Vy5,1/10/2020,1/17/2020,Italy
118,HIGHEST IN THE ROOM,Travis Scott,421338,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,1/10/2020,1/17/2020,Italy
119,Carillon (with Achille Lauro),Nahaze,420981,https://open.spotify.com/track/4uRx3SdWG2cNVfRNVPwHDS,1/10/2020,1/17/2020,Italy
120,MARYLEAN (feat. Marracash) - prod. Low Kidd,MACHETE,418674,https://open.spotify.com/track/28fRkU3vhqAJdl9i9458pQ,1/10/2020,1/17/2020,Italy
121,C'est la vie,Achille Lauro,417839,https://open.spotify.com/track/6qrzETcLAmhkNW5PbkwcJI,1/10/2020,1/17/2020,Italy
122,Nisciun' (feat. Geolier),Rocco Hunt,417416,https://open.spotify.com/track/6nUJr7wd4hiPBLjC8Db2Cr,1/10/2020,1/17/2020,Italy
123,rosa naturale - feat. Emis Killa,Roshelle,414950,https://open.spotify.com/track/5SkqgJels44XGgZEctDLZL,1/10/2020,1/17/2020,Italy
124,Una canzone che non so,Gazzelle,414869,https://open.spotify.com/track/6pDqB2dlzxB2i9Inu4h3wC,1/10/2020,1/17/2020,Italy
125,JAMBO,Takagi & Ketra,413335,https://open.spotify.com/track/4H5arInh2BLVz94mIibTrv,1/10/2020,1/17/2020,Italy
126,Look Back at It (feat. CAPO PLAZA),A Boogie Wit da Hoodie,413020,https://open.spotify.com/track/34Jnbbi34tPtYdutY5Pd6G,1/10/2020,1/17/2020,Italy
127,Lose You To Love Me,Selena Gomez,408413,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi,1/10/2020,1/17/2020,Italy
128,HO PAURA DI USCIRE 2 - prod. Mace,MACHETE,402376,https://open.spotify.com/track/0nFCpnM7nistUWXRZpzOWM,1/10/2020,1/17/2020,Italy
129,Wanderlust!,Alfa,399299,https://open.spotify.com/track/0n84KQcjfidLn70aI15niR,1/10/2020,1/17/2020,Italy
130,Ostia Lido,J-AX,399123,https://open.spotify.com/track/2J9TGb5CRT4omfAgnKmXn5,1/10/2020,1/17/2020,Italy
131,"Stay Away (feat. Ketama126, Side Baby & Franco126)",Night Skinny,397114,https://open.spotify.com/track/6oZJl2T2hdHnMYcZR6VJGb,1/10/2020,1/17/2020,Italy
132,Cadiamo insieme,Holden,394224,https://open.spotify.com/track/0EfhJLGrlSW4oqZFECvlmU,1/10/2020,1/17/2020,Italy
133,Ti dedico il silenzio,Ultimo,392391,https://open.spotify.com/track/6GLmGfALwjzCaOiHwgfU7g,1/10/2020,1/17/2020,Italy
134,Sei bella come Roma,DANDY TURNER,389729,https://open.spotify.com/track/51MYYyG3fjM3rttqRByqTl,1/10/2020,1/17/2020,Italy
135,Cascare nei tuoi occhi,Ultimo,388698,https://open.spotify.com/track/60oJSn5MTG2VNvCJKwd65M,1/10/2020,1/17/2020,Italy
136,Autostima,PSICOLOGI,388589,https://open.spotify.com/track/5qf1k7zubHxjR3uinHmIKg,1/10/2020,1/17/2020,Italy
137,7 miliardi,Massimo Pericolo,387205,https://open.spotify.com/track/67vjEOTkBppbVLUUq5mEJz,1/10/2020,1/17/2020,Italy
138,China,Anuel AA,386325,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,1/10/2020,1/17/2020,Italy
139,Taste (Make It Shake) (Remix feat. Shiva),Aitch,385225,https://open.spotify.com/track/4QM1Y3xrOkZDPc9R2CvaXx,1/10/2020,1/17/2020,Italy
140,I Don't Care (with Justin Bieber),Ed Sheeran,374210,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,1/10/2020,1/17/2020,Italy
141,Senz E Me,Geolier,372256,https://open.spotify.com/track/35tcdhST5fj8WlVleES9Dy,1/10/2020,1/17/2020,Italy
142,Uno squillo,Capo Plaza,370851,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN,1/10/2020,1/17/2020,Italy
143,Capita così,Brunori Sas,367668,https://open.spotify.com/track/6ZSOWtmSVoAYl3agvxuZui,1/10/2020,1/17/2020,Italy
144,Domenica,Coez,367610,https://open.spotify.com/track/2tVNMtgZ2CQpTx7vgcuTkL,1/10/2020,1/17/2020,Italy
145,CAMOSCIO,FSK SATELLITE,366072,https://open.spotify.com/track/3ea1FY9QRqgbwIRYKwZr2A,1/10/2020,1/17/2020,Italy
146,Fuoco e benzina,Emis Killa,363417,https://open.spotify.com/track/4Fs1sEg9Mwn6vykFD89xvc,1/10/2020,1/17/2020,Italy
147,6itch remix - feat. Nitro,tha Supreme,361274,https://open.spotify.com/track/5zYSf28jARgmMwk8FIaHnI,1/10/2020,1/17/2020,Italy
148,Sole a mezzanotte,Gio Montana,360819,https://open.spotify.com/track/41wB7yyQG8YR284muocSv0,1/10/2020,1/17/2020,Italy
149,Settimana Bianca,Il Pagante,360453,https://open.spotify.com/track/5BqUbKq9rCMrCkRtAiz8XA,1/10/2020,1/17/2020,Italy
150,Stamm Fort (feat. Sfera Ebbasta),Luche,356311,https://open.spotify.com/track/7iTTQvztpfrDneVSX9IGBD,1/10/2020,1/17/2020,Italy
151,Yacht (feat. Luchè),Geolier,350563,https://open.spotify.com/track/780Drm5O3LVEktpgca0IVr,1/10/2020,1/17/2020,Italy
152,Per sentirmi vivo,Fasma,350524,https://open.spotify.com/track/5U3ln41nbhztweY70Mv5b3,1/10/2020,1/17/2020,Italy
153,Dilemme,Lous and The Yakuza,349459,https://open.spotify.com/track/34UANp5qxDg6YcgrlDeILZ,1/10/2020,1/17/2020,Italy
154,Cometa (feat. Dosseh),Izi,349094,https://open.spotify.com/track/3jtslodAuHKSHlVYQLRAYu,1/10/2020,1/17/2020,Italy
155,Narcos,Geolier,346434,https://open.spotify.com/track/1BdmcsFAODQR4x7eiOuRVf,1/10/2020,1/17/2020,Italy
156,Muévelo,Nicky Jam,345211,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ,1/10/2020,1/17/2020,Italy
157,Non Abbiamo Età,Luche,344577,https://open.spotify.com/track/0NwuXciw6eQc4edjwSBnV3,1/10/2020,1/17/2020,Italy
158,Come Mai (feat. Franco126),Fabri Fibra,344397,https://open.spotify.com/track/0EwUmQctZ3I0BXtZqkAaMU,1/10/2020,1/17/2020,Italy
159,Torn,Ava Max,342251,https://open.spotify.com/track/2GdxQw8NwoeH8tKySg6nym,1/10/2020,1/17/2020,Italy
160,Mademoiselle,Sfera Ebbasta,337883,https://open.spotify.com/track/2aPnpV1hT7l3eP10uSGK6c,1/10/2020,1/17/2020,Italy
161,Piece Of Your Heart,MEDUZA,336795,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,1/10/2020,1/17/2020,Italy
162,Brivido,Guè Pequeno,336549,https://open.spotify.com/track/7fH13hSOyNoeiDGbjEnTUC,1/10/2020,1/17/2020,Italy
163,Vertigini,Tedua,335290,https://open.spotify.com/track/1Oou7m2VuxCDSOdqsu07TU,1/10/2020,1/17/2020,Italy
164,gua10 - feat. Lazza,tha Supreme,332559,https://open.spotify.com/track/5Bjp0v6Pi3AS8PzZQG2nrg,1/10/2020,1/17/2020,Italy
165,G.O.A.T. - Il cuore,Marracash,332218,https://open.spotify.com/track/50c3vq2uUkSV8QrcbcPWW3,1/10/2020,1/17/2020,Italy
166,Polynesia,Gazzelle,331780,https://open.spotify.com/track/25TCZo7eBtTY9MfijFLvcd,1/10/2020,1/17/2020,Italy
167,Oh Cacchio,Leon Faun,329345,https://open.spotify.com/track/1yjyFN62WDYfjH7FaiVHL8,1/10/2020,1/17/2020,Italy
168,Vorrei Dirti,Anto Paga,328130,https://open.spotify.com/track/4zpAnyVfs0EQbD6VSZ6Dgs,1/10/2020,1/17/2020,Italy
169,No Idea,Don Toliver,327421,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,1/10/2020,1/17/2020,Italy
170,Lalala,Y2K,326138,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,1/10/2020,1/17/2020,Italy
171,SPORT - I muscoli (feat. Luchè),Marracash,325769,https://open.spotify.com/track/3HVm4g9bZHo0aMsjzGS7Ro,1/10/2020,1/17/2020,Italy
172,Beautiful People (feat. Khalid),Ed Sheeran,324524,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,1/10/2020,1/17/2020,Italy
173,Chic,Izi,322833,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3,1/10/2020,1/17/2020,Italy
174,Stupida Allegria (feat. Izi),Emma,321449,https://open.spotify.com/track/5yId6Pp4bSDAfS2qzf7xGz,1/10/2020,1/17/2020,Italy
175,Esagono (feat. Salmo),Gemitaiz,321390,https://open.spotify.com/track/0Rsfm3UqHkNzKsb6L0Yz3Y,1/10/2020,1/17/2020,Italy
176,NON SONO MARRA - La pelle (feat. Mahmood),Marracash,320752,https://open.spotify.com/track/0pl6P6vTEB9pNABaD53SgS,1/10/2020,1/17/2020,Italy
177,Rip RMX (feat. Shiva),Side Baby,317661,https://open.spotify.com/track/7xwOv1FJd8iqnCoj3BDjpV,1/10/2020,1/17/2020,Italy
178,Stanotte,PSICOLOGI,317489,https://open.spotify.com/track/6QYX8ZfG0ICSkqTaASvycX,1/10/2020,1/17/2020,Italy
179,Soldi,Mahmood,315690,https://open.spotify.com/track/4szQkW1CDHqbRZGltXJdd3,1/10/2020,1/17/2020,Italy
180,CORNFLAKES,COMETE,315382,https://open.spotify.com/track/1VLZV4idlXeZvpisIvoGMk,1/10/2020,1/17/2020,Italy
181,Playa,Baby K,315077,https://open.spotify.com/track/7bBIBrSmHvdMlTC7b9p8Vq,1/10/2020,1/17/2020,Italy
182,Accetto Miracoli,Tiziano Ferro,314462,https://open.spotify.com/track/2dSimaa1gqyr0U0il3gMmd,1/10/2020,1/17/2020,Italy
183,Ogni volta,Benji & Fede,314354,https://open.spotify.com/track/0UoL1b1J3UXGITaSKxvQtp,1/10/2020,1/17/2020,Italy
184,D'estate non vale (feat. Ana Mena),Fred De Palma,312604,https://open.spotify.com/track/5IbiQAbMBe5T2K67mCAIx3,1/10/2020,1/17/2020,Italy
185,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,311794,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn,1/10/2020,1/17/2020,Italy
186,You should be sad,Halsey,311663,https://open.spotify.com/track/2usxQITOSDqvkYiI0oIwao,1/10/2020,1/17/2020,Italy
187,Rare,Selena Gomez,311308,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19,1/10/2020,1/17/2020,Italy
188,"Testa tra le nuvole, Pt. 1",Alfa,311130,https://open.spotify.com/track/208GsvgqNqRSaJP4ru5pVG,1/10/2020,1/17/2020,Italy
189,La musica non c'è,Coez,308390,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x,1/10/2020,1/17/2020,Italy
190,Whine Up,Nicky Jam,308037,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0,1/10/2020,1/17/2020,Italy
191,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,307484,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,1/10/2020,1/17/2020,Italy
192,Glock (feat. DrefGold & Giaime),Dark Polo Gang,306847,https://open.spotify.com/track/66lsHFgvKb6H28JRQ9vTPK,1/10/2020,1/17/2020,Italy
193,Al di là dell’amore,Brunori Sas,306592,https://open.spotify.com/track/7EX5A8kN8DFjl4P258b5WI,1/10/2020,1/17/2020,Italy
194,2% (feat. Frah Quintale),Guè Pequeno,305717,https://open.spotify.com/track/5ODlTG5qxhCsC05E36Rv25,1/10/2020,1/17/2020,Italy
195,LA MIA ULTIMA STORIA,AIELLO,305159,https://open.spotify.com/track/5JYMRX7TnPrEYkmwKOMmVD,1/10/2020,1/17/2020,Italy
196,Attraverso Me (feat. Luchè),Night Skinny,304687,https://open.spotify.com/track/3zxZa44T41BWejPmrzY819,1/10/2020,1/17/2020,Italy
197,Buonanotte Amò,Rocco Hunt,304281,https://open.spotify.com/track/0G9rMKBc4l9Knfd1Sw1cdi,1/10/2020,1/17/2020,Italy
198,My Oh My (feat. DaBaby),Camila Cabello,303252,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,1/10/2020,1/17/2020,Italy
199,Sale (feat. Shari),Benji & Fede,302684,https://open.spotify.com/track/6lWKO0d9288UeeOfVBTCo7,1/10/2020,1/17/2020,Italy
200,Bandito,Enzo Dong,301173,https://open.spotify.com/track/0c6mLXIsBWgwAAqkagxY5w,1/10/2020,1/17/2020,Italy
1,Boogieman (feat. Salmo),Ghali,3146780,https://open.spotify.com/track/7awUp2mRP7xjX9wBKhuwRu,1/17/2020,1/24/2020,Italy
2,blun7 a swishland,tha Supreme,2664441,https://open.spotify.com/track/7HwvPmK74MBRDhCIyMXReP,1/17/2020,1/24/2020,Italy
3,ANSIA NO,FSK SATELLITE,2030049,https://open.spotify.com/track/2yuYI5NFhevxa05se7Qht9,1/17/2020,1/24/2020,Italy
4,Stu core t'apparten,Rocco Hunt,1828438,https://open.spotify.com/track/3nhAgjyrfUUCNDMZHx6LCa,1/17/2020,1/24/2020,Italy
5,fuck 3x,tha Supreme,1760040,https://open.spotify.com/track/5YxP1CkunbhUQVvctFOHa7,1/17/2020,1/24/2020,Italy
6,Dance Monkey,Tones And I,1691274,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,1/17/2020,1/24/2020,Italy
7,Ti volevo dedicare (feat. J-AX & Boomdabash),Rocco Hunt,1544549,https://open.spotify.com/track/00GxbkrW4m1Tac5xySEJ4M,1/17/2020,1/24/2020,Italy
8,SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta),Marracash,1473905,https://open.spotify.com/track/020wG4EHTwBy5h2rbpxqvK,1/17/2020,1/24/2020,Italy
9,Godzilla (feat. Juice WRLD),Eminem,1394328,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,1/17/2020,1/24/2020,Italy
10,CRUDELIA - I nervi,Marracash,1373048,https://open.spotify.com/track/1OeIJITrlUR4qss2kywMEn,1/17/2020,1/24/2020,Italy
11,BRAVI A CADERE - I polmoni,Marracash,1336366,https://open.spotify.com/track/4SpV49wwekArulAVjEez3i,1/17/2020,1/24/2020,Italy
12,Soldi in Nero - feat. Sfera Ebbasta,Shiva,1261353,https://open.spotify.com/track/1Xm2e1vDwOMeJJioWuG1s7,1/17/2020,1/24/2020,Italy
13,Tutto Questo Sei Tu,Ultimo,1215876,https://open.spotify.com/track/2JbPEAf12Ju2CxSIoZC89d,1/17/2020,1/24/2020,Italy
14,Falling,Trevor Daniel,1159705,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,1/17/2020,1/24/2020,Italy
15,Pookie (feat. Capo Plaza) - Remix,Aya Nakamura,1148448,https://open.spotify.com/track/6h5nbfvIJHRNH3oGrNWJwn,1/17/2020,1/24/2020,Italy
16,RITMO (Bad Boys For Life),Black Eyed Peas,1146559,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,1/17/2020,1/24/2020,Italy
17,Calmo,Shiva,1105720,https://open.spotify.com/track/6A5qLjVbEC2vNlu17tsExI,1/17/2020,1/24/2020,Italy
18,Allora ciao,Shade,1065850,https://open.spotify.com/track/5mtMuoCiBExgzH8SOdXyNB,1/17/2020,1/24/2020,Italy
19,Rapide,Mahmood,993718,https://open.spotify.com/track/2cf1g08CvDuhwXFqxjetQi,1/17/2020,1/24/2020,Italy
