,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,,
Position,Track Name,Artist,Streams,URL,Week Beginning,Week Ending,Country
73,Qué Pena,Maluma,137640,https://open.spotify.com/track/5099x34vBakWpGkHourFxP,3/6/2020,3/13/2020,Columbia
74,Te Vi,Piso 21,135000,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,3/6/2020,3/13/2020,Columbia
75,Se Me Olvidó,Christian Nodal,133241,https://open.spotify.com/track/5Xitt5a5uLQ1QtYdFxmi9e,3/6/2020,3/13/2020,Columbia
76,Por Primera Vez,Camilo,129388,https://open.spotify.com/track/0gWbAFRcUyZKdfUxEOuOiD,3/6/2020,3/13/2020,Columbia
77,Puesto Pa' Guerrial,Bad Bunny,128623,https://open.spotify.com/track/5gCg2qMPzKkW4jS4dBKdDs,3/6/2020,3/13/2020,Columbia
78,La Culpa,Jessi Uribe,128143,https://open.spotify.com/track/5G4ZDg8qtObwMXt0F8Sw4A,3/6/2020,3/13/2020,Columbia
79,No Te Vayas,Carlos Vives,126293,https://open.spotify.com/track/587xp1Yt8CAPzbHsAuN5nD,3/6/2020,3/13/2020,Columbia
80,Desconocidos,Mau y Ricky,125849,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h,3/6/2020,3/13/2020,Columbia
81,Perreo en La Luna,Rich Music LTD,124388,https://open.spotify.com/track/0RDgqtvOHLwcI6yz9bjsZV,3/6/2020,3/13/2020,Columbia
82,bad guy,Billie Eilish,123736,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,3/6/2020,3/13/2020,Columbia
83,Destino,Greeicy,122955,https://open.spotify.com/track/041Kcvnw8nOdq8xiRibPTG,3/6/2020,3/13/2020,Columbia
84,La Difícil,Camilo,122038,https://open.spotify.com/track/0PaNKfwdqHjmW7hVEQ0lbu,3/6/2020,3/13/2020,Columbia
85,Que Mas Pues - Remix,Sech,121000,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD,3/6/2020,3/13/2020,Columbia
86,Soltera - Remix,Lunay,119031,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z,3/6/2020,3/13/2020,Columbia
87,Una Vida Para Recordar,Piso 21,118534,https://open.spotify.com/track/7pxL0DzPpCjjcdfQccvnus,3/6/2020,3/13/2020,Columbia
88,Besame,KILATE TESLA,117985,https://open.spotify.com/track/6PcUEsL1WEmYKdlRpoYJxo,3/6/2020,3/13/2020,Columbia
89,Que Tire Pa Lante,Daddy Yankee,117696,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1,3/6/2020,3/13/2020,Columbia
90,Dream Girl - Remix,Ir Sais,116576,https://open.spotify.com/track/099tjv6oy2opbpCOA3nBwX,3/6/2020,3/13/2020,Columbia
91,Pa Mí - Remix,Dalex,115663,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz,3/6/2020,3/13/2020,Columbia
92,Con Altura,ROSALÍA,113980,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,3/6/2020,3/13/2020,Columbia
93,Cuaderno,Dalex,109233,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6,3/6/2020,3/13/2020,Columbia
94,PORFA,Feid,108344,https://open.spotify.com/track/3iQOfefMGDVDwo8dZoco8T,3/6/2020,3/13/2020,Columbia
95,UN PESO,J Balvin,108192,https://open.spotify.com/track/7hynhxDoDpgMIV12JuVtNa,3/6/2020,3/13/2020,Columbia
96,Memories,Maroon 5,107111,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,3/6/2020,3/13/2020,Columbia
97,Otro Trago - Remix,Sech,106523,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL,3/6/2020,3/13/2020,Columbia
98,La Pared 360,Lenny Tavárez,106301,https://open.spotify.com/track/2w8SKQCnT2YQK1qCqKl2uW,3/6/2020,3/13/2020,Columbia
99,Perfume,Dalex,105357,https://open.spotify.com/track/2r5AwzCIgWw57ZYXuSIji6,3/6/2020,3/13/2020,Columbia
100,Otro Trago,Sech,104746,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,3/6/2020,3/13/2020,Columbia
101,Esta Noche,Mike Bahía,103779,https://open.spotify.com/track/4vhkI8x68EaGQR3Kn7Pwhc,3/6/2020,3/13/2020,Columbia
102,La Forma en Que Me Miras,Super Yei,103020,https://open.spotify.com/track/6t94PGXYAuo9GbJEnMpPcW,3/6/2020,3/13/2020,Columbia
103,The Box,Roddy Ricch,102541,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,3/6/2020,3/13/2020,Columbia
104,"Yo x Ti, Tu x Mi",ROSALÍA,102369,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk,3/6/2020,3/13/2020,Columbia
105,Falling,Trevor Daniel,101860,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,3/6/2020,3/13/2020,Columbia
106,Physical,Dua Lipa,101223,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V,3/6/2020,3/13/2020,Columbia
107,La Playa - Remix,Myke Towers,100674,https://open.spotify.com/track/70zg99pT51vB4wlMS7e4q7,3/6/2020,3/13/2020,Columbia
108,Say So,Doja Cat,100582,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,3/6/2020,3/13/2020,Columbia
109,La Lá,Mike Bahía,100019,https://open.spotify.com/track/1MYMEtHi6fmmGiDFLrBiY3,3/6/2020,3/13/2020,Columbia
110,Calma - Remix,Pedro Capó,99683,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,3/6/2020,3/13/2020,Columbia
111,De Los Besos Que Te Di,Christian Nodal,99433,https://open.spotify.com/track/1qfoq1qvZT7VwDVeekCJ97,3/6/2020,3/13/2020,Columbia
112,Bellaquita,Dalex,99062,https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ,3/6/2020,3/13/2020,Columbia
113,Besos En Guerra,Morat,98995,https://open.spotify.com/track/1mlGScrDQqHqmhdIqE8MmA,3/6/2020,3/13/2020,Columbia
114,No Te Contaron Mal,Christian Nodal,98757,https://open.spotify.com/track/7hbk4BaF66O09R1gq0bKwj,3/6/2020,3/13/2020,Columbia
115,Porno,Rich Music LTD,98339,https://open.spotify.com/track/34ZngZgo8xicbt1EE8Ob8Z,3/6/2020,3/13/2020,Columbia
116,Mi Error - Remix,Eladio Carrion,98326,https://open.spotify.com/track/5IjOqh4XLyjHINuOGolmAt,3/6/2020,3/13/2020,Columbia
117,Yummy,Justin Bieber,97829,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR,3/6/2020,3/13/2020,Columbia
118,No Es Justo,J Balvin,96629,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7,3/6/2020,3/13/2020,Columbia
119,Un Año,Sebastian Yatra,96061,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0,3/6/2020,3/13/2020,Columbia
120,Intentions (feat. Quavo),Justin Bieber,94649,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,3/6/2020,3/13/2020,Columbia
121,Que Calor (with J Balvin & El Alfa),Major Lazer,94183,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3,3/6/2020,3/13/2020,Columbia
122,everything i wanted,Billie Eilish,94101,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,3/6/2020,3/13/2020,Columbia
123,Te Quemaste,Manuel Turizo,93534,https://open.spotify.com/track/4fj7e6Tc48Bmomwyz2Z2XC,3/6/2020,3/13/2020,Columbia
124,No Te Vayas,Camilo,92709,https://open.spotify.com/track/4k9byIhs9ppbYWE22waJMB,3/6/2020,3/13/2020,Columbia
125,Fantasía,Ozuna,92492,https://open.spotify.com/track/40rXWke6SnXiGkSmaT8ZUr,3/6/2020,3/13/2020,Columbia
126,La Boca,Mau y Ricky,91986,https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3,3/6/2020,3/13/2020,Columbia
127,Pa Olvidarte (feat. Manuel Turizo) - Remix,ChocQuibTown,90265,https://open.spotify.com/track/2ktoFujjJtantyMoVdBJlX,3/6/2020,3/13/2020,Columbia
128,Dulcecitos (feat. Zion & Lennox),Piso 21,90051,https://open.spotify.com/track/3UZ8b8lAZiaqqH6ggZqxCR,3/6/2020,3/13/2020,Columbia
129,Adan y Eva,Paulo Londra,89821,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6,3/6/2020,3/13/2020,Columbia
130,Cuando Nadie Ve,Morat,89677,https://open.spotify.com/track/71iAechwVKGu26pahzFL0k,3/6/2020,3/13/2020,Columbia
131,Tal Vez,Paulo Londra,88004,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI,3/6/2020,3/13/2020,Columbia
132,Enamórate De Alguien Más,Morat,86009,https://open.spotify.com/track/1fXKStjVOTmBEwjAnFSNkc,3/6/2020,3/13/2020,Columbia
133,Verte Ir,DJ Luian,85708,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR,3/6/2020,3/13/2020,Columbia
134,Despacio,Natti Natasha,85512,https://open.spotify.com/track/203uubEQA07to1kbro35qQ,3/6/2020,3/13/2020,Columbia
135,Préstamela a Mí,Andy Rivera,84710,https://open.spotify.com/track/407dcWZUHSyQihZYkSF6LZ,3/6/2020,3/13/2020,Columbia
136,Circles,Post Malone,84456,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,3/6/2020,3/13/2020,Columbia
137,Piensan,Myke Towers,83685,https://open.spotify.com/track/1A9PKAFEHMWgXNLpgf7k4J,3/6/2020,3/13/2020,Columbia
138,Atrévete,Nicky Jam,83110,https://open.spotify.com/track/26Qhn2T88XqVinXQpmSarj,3/6/2020,3/13/2020,Columbia
139,Shape of You,Ed Sheeran,83010,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,3/6/2020,3/13/2020,Columbia
140,Imaginate,Rich Music LTD,82182,https://open.spotify.com/track/29ShXDWDedEwZkYc8Du08N,3/6/2020,3/13/2020,Columbia
141,Cuerpo en Venta,Noriel,82182,https://open.spotify.com/track/2B94bbI1a4LyBpK1439oP7,3/6/2020,3/13/2020,Columbia
142,Uniforme,Rich Music LTD,81875,https://open.spotify.com/track/0wMs7DPFOnToNAoecvAFQc,3/6/2020,3/13/2020,Columbia
143,Amantes,Elder Dayán Díaz,81175,https://open.spotify.com/track/0rm6Ey3w4PrWdRac85vXN7,3/6/2020,3/13/2020,Columbia
144,FRESH KERIAS,Feid,80991,https://open.spotify.com/track/6TvNO32huOBlWG5o69i1v7,3/6/2020,3/13/2020,Columbia
145,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,79170,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G,3/6/2020,3/13/2020,Columbia
146,Te Robaré,Nicky Jam,78550,https://open.spotify.com/track/4PJ3umtW1aWdfh5EITHc6T,3/6/2020,3/13/2020,Columbia
147,Déjate Querer,Lalo Ebratt,78327,https://open.spotify.com/track/3mN2DtljBhnrIpc3Nu2pJ8,3/6/2020,3/13/2020,Columbia
148,Qué Le Pasa a Mi Ex - Remix,Andy Rivera,77443,https://open.spotify.com/track/1Kkx5Ux2mJPzGFc1GMDXdV,3/6/2020,3/13/2020,Columbia
149,ROXANNE,Arizona Zervas,77322,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,3/6/2020,3/13/2020,Columbia
150,Ganas de Ti,Wisin & Yandel,77220,https://open.spotify.com/track/4kuQJb8ghj6268fBTtB3bX,3/6/2020,3/13/2020,Columbia
151,Bohemian Rhapsody - Remastered 2011,Queen,77187,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,3/6/2020,3/13/2020,Columbia
152,Dulce Pecado,Jessi Uribe,77157,https://open.spotify.com/track/1dcPvuDlIyEZSCtYXtZlMm,3/6/2020,3/13/2020,Columbia
153,Someone You Loved,Lewis Capaldi,76541,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,3/6/2020,3/13/2020,Columbia
154,Me Rehúso,Danny Ocean,76482,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o,3/6/2020,3/13/2020,Columbia
155,Presiento,Morat,76295,https://open.spotify.com/track/2V4hc5gplg7EXlrRUvD4rp,3/6/2020,3/13/2020,Columbia
156,Stupid Love,Lady Gaga,75304,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb,3/6/2020,3/13/2020,Columbia
157,Velitas,Darell,74664,https://open.spotify.com/track/7q3NthaBqFI6s0WnAlnIvq,3/6/2020,3/13/2020,Columbia
158,Te Mando Flores,Fonseca,74484,https://open.spotify.com/track/2in1gSZtv2lRbcZUmN9aAl,3/6/2020,3/13/2020,Columbia
159,Cartagena,Fonseca,74359,https://open.spotify.com/track/1UGXsiNn0ACf2MXuHXuiJE,3/6/2020,3/13/2020,Columbia
160,Fantasias - Unplugged,Rauw Alejandro,74136,https://open.spotify.com/track/6qqd7DGn2VXzxsR4k3Ycun,3/6/2020,3/13/2020,Columbia
161,Mejores Amigos,Yera,74014,https://open.spotify.com/track/7tQ24skemknA6PPh6gwFi1,3/6/2020,3/13/2020,Columbia
162,Créeme,KAROL G,73764,https://open.spotify.com/track/4EKZsrsCKyqr64FBHLc0DU,3/6/2020,3/13/2020,Columbia
163,El Efecto - Remix,Rauw Alejandro,73492,https://open.spotify.com/track/74j34STf8L6uADnTN69ohv,3/6/2020,3/13/2020,Columbia
164,Hábitos,Arcangel,73421,https://open.spotify.com/track/2UeO0dSYG1t2BpESjdk24F,3/6/2020,3/13/2020,Columbia
165,Con Calma,Daddy Yankee,73028,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,3/6/2020,3/13/2020,Columbia
166,Caraluna,Bacilos,72509,https://open.spotify.com/track/7DhYjNLksXZhbRQeheAums,3/6/2020,3/13/2020,Columbia
167,Magia (feat. Sebastián Yatra),Andrés Cepeda,72453,https://open.spotify.com/track/6xAhkN7uE1qdhPa8jZwhTb,3/6/2020,3/13/2020,Columbia
168,La Boca - Remix,Mau y Ricky,71422,https://open.spotify.com/track/2EEmzqzM70CybVspgM7YRT,3/6/2020,3/13/2020,Columbia
169,Amantes,Greeicy,71386,https://open.spotify.com/track/3IyPnNX142pvWx6D5CiimD,3/6/2020,3/13/2020,Columbia
170,Robarte un Beso,Carlos Vives,71172,https://open.spotify.com/track/0JcNysfWVWaMS7R6vzGB2k,3/6/2020,3/13/2020,Columbia
171,Solita,Sech,71131,https://open.spotify.com/track/0tJCo71s7HT9Mu5Z4juuLw,3/6/2020,3/13/2020,Columbia
172,La player (Bandolera),Zion & Lennox,70866,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP,3/6/2020,3/13/2020,Columbia
173,Inolvidable,Ovy On The Drums,70759,https://open.spotify.com/track/0OTtnwUO8natNWSwdZvXVF,3/6/2020,3/13/2020,Columbia
174,Lamento Boliviano,Los Enanitos Verdes,70085,https://open.spotify.com/track/6Pur3hWy6Nzc27ilmsp5HA,3/6/2020,3/13/2020,Columbia
175,Believer,Imagine Dragons,70037,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,3/6/2020,3/13/2020,Columbia
176,Bajo El Agua,Manuel Medrano,69673,https://open.spotify.com/track/5QSYWruQQ7kBCHScI4xJ9g,3/6/2020,3/13/2020,Columbia
177,Girls Like You (feat. Cardi B),Maroon 5,69639,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,3/6/2020,3/13/2020,Columbia
178,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,69431,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,3/6/2020,3/13/2020,Columbia
179,Otra vez (feat. J Balvin),Zion & Lennox,69428,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,3/6/2020,3/13/2020,Columbia
180,105 F Remix,KEVVO,69356,https://open.spotify.com/track/1aUGxXCz9QimNkKeiJtzZ7,3/6/2020,3/13/2020,Columbia
181,OK,Jessi Uribe,69141,https://open.spotify.com/track/7uUt5Q3ToDZhMQSGiqoLmv,3/6/2020,3/13/2020,Columbia
182,Mírame - Remix,Nio Garcia,69061,https://open.spotify.com/track/53uKGbcMjEc2gIWbfmvpdS,3/6/2020,3/13/2020,Columbia
183,Esclavo de Tus Besos,Manuel Turizo,68433,https://open.spotify.com/track/0WpwK09agFbwEUaNrGnXoe,3/6/2020,3/13/2020,Columbia
184,La Playa,Myke Towers,68291,https://open.spotify.com/track/6768f4xbHQBpJo5lvFVNvs,3/6/2020,3/13/2020,Columbia
185,Nada Ha Cambiado,Manuel Turizo,68284,https://open.spotify.com/track/5Qykmc6YTWMvZMmBcHUdMU,3/6/2020,3/13/2020,Columbia
186,Ya No Tiene Novio,Sebastian Yatra,67598,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu,3/6/2020,3/13/2020,Columbia
187,Me Provocas,Fumaratto,67476,https://open.spotify.com/track/0r3VcnXA2bjXjFjRa8ittm,3/6/2020,3/13/2020,Columbia
188,Si Supieras,Daddy Yankee,67265,https://open.spotify.com/track/7MRU4vOkywuhZ9kbFiPuiu,3/6/2020,3/13/2020,Columbia
189,Si Se Da,Myke Towers,67125,https://open.spotify.com/track/4jMwPJMtMF977ciTvD5fwg,3/6/2020,3/13/2020,Columbia
190,Serenata,Mike Bahía,66739,https://open.spotify.com/track/11ufNpNUBDwTGlU8sdWZaP,3/6/2020,3/13/2020,Columbia
191,Bonita,Juanes,66021,https://open.spotify.com/track/3ewwb5s3WHYqEdkBnwKlTS,3/6/2020,3/13/2020,Columbia
192,Sweet Child O' Mine,Guns N' Roses,65686,https://open.spotify.com/track/7o2CTH4ctstm8TNelqjb51,3/6/2020,3/13/2020,Columbia
193,Como Si Nada,Paola Jara,65618,https://open.spotify.com/track/48IBWHFp9h0rrbV9zFDWyy,3/6/2020,3/13/2020,Columbia
194,La flaca,Jarabe De Palo,65504,https://open.spotify.com/track/2LsbizbOeNa4x6qsi2jAMb,3/6/2020,3/13/2020,Columbia
195,Procura,ChiChi Peralta,65480,https://open.spotify.com/track/2q9udNV9NK0BL3q9p6TLxf,3/6/2020,3/13/2020,Columbia
196,A Mí,Rels B,65416,https://open.spotify.com/track/7MmrcXVA7A5zZ2CbDuGHNa,3/6/2020,3/13/2020,Columbia
197,Mami,Piso 21,64840,https://open.spotify.com/track/3bDD7GGvIzAZeHz2TOYD3A,3/6/2020,3/13/2020,Columbia
198,HP,Maluma,64838,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3,3/6/2020,3/13/2020,Columbia
199,Adiós Amor,Christian Nodal,64819,https://open.spotify.com/track/63bmZnBN1CiJ9sA4qTEe8y,3/6/2020,3/13/2020,Columbia
200,Culpables,Manuel Turizo,64754,https://open.spotify.com/track/2zufEOvbBeIzYnRktwYk1W,3/6/2020,3/13/2020,Columbia
1,Rojo,J Balvin,997830,https://open.spotify.com/track/4uziEsK1yiqdauKVDPsmVG,3/13/2020,3/20/2020,Columbia
2,Safaera,Bad Bunny,740946,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y,3/13/2020,3/20/2020,Columbia
3,Si Veo a Tu Mamá,Bad Bunny,648237,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F,3/13/2020,3/20/2020,Columbia
4,Ignorantes,Bad Bunny,600381,https://open.spotify.com/track/38RIEav39FGi86jppxO0du,3/13/2020,3/20/2020,Columbia
5,La Difícil,Bad Bunny,549981,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt,3/13/2020,3/20/2020,Columbia
6,Tusa,KAROL G,517754,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,3/13/2020,3/20/2020,Columbia
7,Morado,J Balvin,505146,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks,3/13/2020,3/20/2020,Columbia
8,Sigues Con El,Dímelo Flow,491736,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3,3/13/2020,3/20/2020,Columbia
9,Hola - Remix,Dalex,424713,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt,3/13/2020,3/20/2020,Columbia
10,La Santa,Bad Bunny,410814,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK,3/13/2020,3/20/2020,Columbia
11,Dance Monkey,Tones And I,390199,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,3/13/2020,3/20/2020,Columbia
12,Vete,Bad Bunny,384985,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW,3/13/2020,3/20/2020,Columbia
13,Blanco,J Balvin,360582,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc,3/13/2020,3/20/2020,Columbia
14,Diosa,Myke Towers,322085,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky,3/13/2020,3/20/2020,Columbia
15,Tattoo,Rauw Alejandro,318520,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d,3/13/2020,3/20/2020,Columbia
16,Yo Perreo Sola,Bad Bunny,315820,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw,3/13/2020,3/20/2020,Columbia
17,Fantasias,Rauw Alejandro,306614,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy,3/13/2020,3/20/2020,Columbia
18,Por Primera Vez,Camilo,298225,https://open.spotify.com/track/0gWbAFRcUyZKdfUxEOuOiD,3/13/2020,3/20/2020,Columbia
19,Girl,Myke Towers,293591,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5,3/13/2020,3/20/2020,Columbia
20,BORRAXXA,Feid,292062,https://open.spotify.com/track/2Y1EBfErprYwOlgluV9neb,3/13/2020,3/20/2020,Columbia
21,LA CANCIÓN,J Balvin,279647,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,3/13/2020,3/20/2020,Columbia
22,René,Residente,260973,https://open.spotify.com/track/6gm12xlADJwiBbHIKBXzGW,3/13/2020,3/20/2020,Columbia
23,Pero Ya No,Bad Bunny,254233,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy,3/13/2020,3/20/2020,Columbia
24,No Me Conoce - Remix,Jhay Cortez,253799,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,3/13/2020,3/20/2020,Columbia
25,RITMO (Bad Boys For Life),Black Eyed Peas,247006,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,3/13/2020,3/20/2020,Columbia
26,Keii,Anuel AA,241587,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs,3/13/2020,3/20/2020,Columbia
27,Quizas,Rich Music LTD,240825,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe,3/13/2020,3/20/2020,Columbia
28,Don't Start Now,Dua Lipa,236433,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,3/13/2020,3/20/2020,Columbia
29,Medusa,Jhay Cortez,233345,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP,3/13/2020,3/20/2020,Columbia
30,Bichiyal,Bad Bunny,233043,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX,3/13/2020,3/20/2020,Columbia
31,China,Anuel AA,228292,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,3/13/2020,3/20/2020,Columbia
32,Bellaquita - Remix,Dalex,225869,https://open.spotify.com/track/4GGwM2Krtlx9G9ii1RaEOx,3/13/2020,3/20/2020,Columbia
33,Callaita,Bad Bunny,221347,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,3/13/2020,3/20/2020,Columbia
34,A Tu Merced,Bad Bunny,215140,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0,3/13/2020,3/20/2020,Columbia
35,Me Gusta,Shakira,212469,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a,3/13/2020,3/20/2020,Columbia
36,Adicto (with Anuel AA & Ozuna),Tainy,208993,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq,3/13/2020,3/20/2020,Columbia
37,Loco,Beéle,208954,https://open.spotify.com/track/2J9B63FawlTaPdg4eH5X03,3/13/2020,3/20/2020,Columbia
38,Mejor,Dalex,208100,https://open.spotify.com/track/6C1jKbkCUgFws7M0M4oGCB,3/13/2020,3/20/2020,Columbia
39,Si Te Vas,Sech,200907,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0,3/13/2020,3/20/2020,Columbia
40,QUE PRETENDES,J Balvin,199888,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt,3/13/2020,3/20/2020,Columbia
41,Detente,Mike Bahía,195528,https://open.spotify.com/track/0x1k6gSTSxaLxe0F2IThaX,3/13/2020,3/20/2020,Columbia
42,Soliá,Bad Bunny,192510,https://open.spotify.com/track/7sOfmPd18RWp3FoCzpa7Kw,3/13/2020,3/20/2020,Columbia
43,Pa' Olvidarme De Ella,Piso 21,188035,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh,3/13/2020,3/20/2020,Columbia
44,Definitivamente,Daddy Yankee,185689,https://open.spotify.com/track/113PlnpZbHd3WIqeYjhZWv,3/13/2020,3/20/2020,Columbia
45,25/8,Bad Bunny,182499,https://open.spotify.com/track/4NqQaovM14WR2hNPMFxgjb,3/13/2020,3/20/2020,Columbia
46,Alguien Me Gusta,Andy Rivera,176278,https://open.spotify.com/track/4iFTIshL0xDCw8JJUl5AJ3,3/13/2020,3/20/2020,Columbia
47,Blinding Lights,The Weeknd,176108,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,3/13/2020,3/20/2020,Columbia
48,Infeliz,Arcangel,176081,https://open.spotify.com/track/4z6wo6PJG4Fve45OXK6D9m,3/13/2020,3/20/2020,Columbia
49,Whine Up,Nicky Jam,174027,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0,3/13/2020,3/20/2020,Columbia
50,Mala Fama,KILATE TESLA,166905,https://open.spotify.com/track/5VTTaqvgUN99gVpJp4ArxH,3/13/2020,3/20/2020,Columbia
51,Está Cabrón Ser Yo,Bad Bunny,165591,https://open.spotify.com/track/4saHEjXw7O1NXJOzBkUKKG,3/13/2020,3/20/2020,Columbia
52,TBT,Sebastian Yatra,160511,https://open.spotify.com/track/4s45VgkknMFkdiGoUcjxQU,3/13/2020,3/20/2020,Columbia
53,Indeciso,Reik,157519,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14,3/13/2020,3/20/2020,Columbia
54,Muévelo,Nicky Jam,155317,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ,3/13/2020,3/20/2020,Columbia
55,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,152438,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6,3/13/2020,3/20/2020,Columbia
56,<3,Bad Bunny,147412,https://open.spotify.com/track/4MZSqgwlE71CWZ6qQ3gkKm,3/13/2020,3/20/2020,Columbia
57,Que Malo,Bad Bunny,146912,https://open.spotify.com/track/53v2u51nq3CxiKUNphRzP1,3/13/2020,3/20/2020,Columbia
58,Si Tu Amor No Vuelve,Greeicy,146199,https://open.spotify.com/track/1Q2uBll5mMW8BY4T9XSrCo,3/13/2020,3/20/2020,Columbia
59,Fantasias - Remix,Rauw Alejandro,145971,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV,3/13/2020,3/20/2020,Columbia
60,Aventura,Lunay,137816,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon,3/13/2020,3/20/2020,Columbia
61,Tutu,Camilo,136826,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ,3/13/2020,3/20/2020,Columbia
