,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,,
Position,Track Name,Artist,Streams,URL,Week Beginning,Week Ending,Country
4,No Time To Die,Billie Eilish,376972,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR,2/14/2020,2/21/2020,Belgium
5,Don't Start Now,Dua Lipa,318578,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,2/14/2020,2/21/2020,Belgium
6,Falling,Trevor Daniel,314320,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,2/14/2020,2/21/2020,Belgium
7,Roses - Imanbek Remix,SAINt JHN,300919,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,2/14/2020,2/21/2020,Belgium
8,everything i wanted,Billie Eilish,296803,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,2/14/2020,2/21/2020,Belgium
9,ROXANNE,Arizona Zervas,289491,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,2/14/2020,2/21/2020,Belgium
10,Smoorverliefd,Snelle,275272,https://open.spotify.com/track/2ryMKWtH2SEQY8fTAclFYb,2/14/2020,2/21/2020,Belgium
11,Before You Go,Lewis Capaldi,252425,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,2/14/2020,2/21/2020,Belgium
12,Ride It,Regard,240989,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,2/14/2020,2/21/2020,Belgium
13,Lose Control,MEDUZA,223240,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,2/14/2020,2/21/2020,Belgium
14,Yummy,Justin Bieber,217176,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR,2/14/2020,2/21/2020,Belgium
15,Intentions (feat. Quavo),Justin Bieber,215263,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,2/14/2020,2/21/2020,Belgium
16,Memories,Maroon 5,211728,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2/14/2020,2/21/2020,Belgium
17,RITMO (Bad Boys For Life),Black Eyed Peas,203819,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,2/14/2020,2/21/2020,Belgium
18,Ne reviens pas,Gradur,203164,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH,2/14/2020,2/21/2020,Belgium
19,Life Is Good (feat. Drake),Future,193225,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,2/14/2020,2/21/2020,Belgium
20,Trampoline (with ZAYN),SHAED,187931,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI,2/14/2020,2/21/2020,Belgium
21,Someone You Loved,Lewis Capaldi,186725,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2/14/2020,2/21/2020,Belgium
22,"Alone, Pt. II",Alan Walker,175896,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3,2/14/2020,2/21/2020,Belgium
23,bad guy,Billie Eilish,174142,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2/14/2020,2/21/2020,Belgium
24,Oui ou non,Angèle,168881,https://open.spotify.com/track/7rBP4bLjMLNkix1nGHjheP,2/14/2020,2/21/2020,Belgium
25,Never Seen the Rain,Tones And I,165884,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV,2/14/2020,2/21/2020,Belgium
26,Circles,Post Malone,165613,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2/14/2020,2/21/2020,Belgium
27,Moulaga,Heuss L'enfoiré,165211,https://open.spotify.com/track/5BfCoUcWNXcpyJfjXRIeyC,2/14/2020,2/21/2020,Belgium
28,My Oh My (feat. DaBaby),Camila Cabello,160082,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,2/14/2020,2/21/2020,Belgium
29,Physical,Dua Lipa,158595,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V,2/14/2020,2/21/2020,Belgium
30,What A Man Gotta Do,Jonas Brothers,156412,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd,2/14/2020,2/21/2020,Belgium
31,Lose You To Love Me,Selena Gomez,152722,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi,2/14/2020,2/21/2020,Belgium
32,Adore You,Harry Styles,149710,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,2/14/2020,2/21/2020,Belgium
33,You should be sad,Halsey,147728,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,2/14/2020,2/21/2020,Belgium
34,Baianá,Bakermat,137107,https://open.spotify.com/track/430efk5Jc5wGay4EWP4snS,2/14/2020,2/21/2020,Belgium
35,hot girl bummer,blackbear,136475,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,2/14/2020,2/21/2020,Belgium
36,Turn Me On (feat. Vula),Riton,136089,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9,2/14/2020,2/21/2020,Belgium
37,Hoe Het Danst,Marco Borsato,133344,https://open.spotify.com/track/5cYOVkA2cnjKid9yigaMwq,2/14/2020,2/21/2020,Belgium
38,Say So,Doja Cat,131267,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,2/14/2020,2/21/2020,Belgium
39,Señorita,Shawn Mendes,127846,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2/14/2020,2/21/2020,Belgium
40,Godzilla (feat. Juice WRLD),Eminem,127707,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,2/14/2020,2/21/2020,Belgium
41,If the World Was Ending - feat. Julia Michaels,JP Saxe,126096,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,2/14/2020,2/21/2020,Belgium
42,What If I Told You That I Love You,Ali Gatie,125044,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi,2/14/2020,2/21/2020,Belgium
43,Good as Hell (feat. Ariana Grande),Lizzo,124190,https://open.spotify.com/track/2rjjNUYONZqC7wSd1i6OFq,2/14/2020,2/21/2020,Belgium
44,Suicidal,YNW Melly,119136,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,2/14/2020,2/21/2020,Belgium
45,Dans l'espace (feat. Heuss l'Enfoiré),Gambi,117856,https://open.spotify.com/track/2KAkkba3PaYFegfmYpUITv,2/14/2020,2/21/2020,Belgium
46,Reünie,Snelle,117843,https://open.spotify.com/track/5S7YAM3lcfPNBSTVyciwCu,2/14/2020,2/21/2020,Belgium
47,Forever (feat. Post Malone & Clever),Justin Bieber,115426,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ,2/14/2020,2/21/2020,Belgium
48,Tusa,KAROL G,112624,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,2/14/2020,2/21/2020,Belgium
49,Unstoppable,Sia,111748,https://open.spotify.com/track/2J2Z1SkXYghSajLibnQHOa,2/14/2020,2/21/2020,Belgium
50,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,109361,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,2/14/2020,2/21/2020,Belgium
51,Some Say,Nea,106460,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h,2/14/2020,2/21/2020,Belgium
52,40%,Aya Nakamura,102623,https://open.spotify.com/track/47LFcy7prvEY5D08d26zOo,2/14/2020,2/21/2020,Belgium
53,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,100520,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR,2/14/2020,2/21/2020,Belgium
54,Distant,Maes,98088,https://open.spotify.com/track/1Sb7QJRawbARgpMqyYNMkT,2/14/2020,2/21/2020,Belgium
55,I Don't Care (with Justin Bieber),Ed Sheeran,97257,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2/14/2020,2/21/2020,Belgium
56,Castles,Freya Ridings,95410,https://open.spotify.com/track/5tZWtGT65sMrDVPB5H444n,2/14/2020,2/21/2020,Belgium
57,when the party's over,Billie Eilish,95145,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,2/14/2020,2/21/2020,Belgium
58,Rare,Selena Gomez,93802,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19,2/14/2020,2/21/2020,Belgium
59,Shallow,Lady Gaga,92728,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2/14/2020,2/21/2020,Belgium
60,Meleğim,Soolking,92533,https://open.spotify.com/track/0RyGkLUzlkmu6EZadbOgZa,2/14/2020,2/21/2020,Belgium
61,Sun is Shining,Lost Frequencies,91989,https://open.spotify.com/track/5ucCPnp8gVYluxSXiy4J5d,2/14/2020,2/21/2020,Belgium
62,Avant toi,Vitaa,90886,https://open.spotify.com/track/4iNPp0BZ4lBu7bipdWLcWk,2/14/2020,2/21/2020,Belgium
63,lovely (with Khalid),Billie Eilish,89269,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,2/14/2020,2/21/2020,Belgium
64,POPOPOP,Gambi,89168,https://open.spotify.com/track/18HNGxDOcshRU2Hdu8tMOM,2/14/2020,2/21/2020,Belgium
65,Blanche,Maes,88365,https://open.spotify.com/track/5GyyPRvEwdI4wJSUbzxHQv,2/14/2020,2/21/2020,Belgium
66,Lalala,Y2K,86731,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,2/14/2020,2/21/2020,Belgium
67,Know Your Worth,Khalid,85611,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf,2/14/2020,2/21/2020,Belgium
68,Pookie,Aya Nakamura,84592,https://open.spotify.com/track/2QpUWi6VSNOt2WyH5FIeLD,2/14/2020,2/21/2020,Belgium
69,Bruises,Lewis Capaldi,82211,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,2/14/2020,2/21/2020,Belgium
70,Lucid Dreams,Juice WRLD,79430,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2/14/2020,2/21/2020,Belgium
71,Dybala,Maes,79415,https://open.spotify.com/track/4Nfak8iMF4kQfQ6Pa8Z79m,2/14/2020,2/21/2020,Belgium
72,Going On (feat. Soran),Henri PFR,79370,https://open.spotify.com/track/33AfYCpyXYCNxhboztDv47,2/14/2020,2/21/2020,Belgium
73,Sunday Best,Surfaces,79327,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,2/14/2020,2/21/2020,Belgium
74,Break My Stride,Matthew Wilder,78527,https://open.spotify.com/track/1mCsF9Tw4AkIZOjvZbZZdT,2/14/2020,2/21/2020,Belgium
75,Balance ton quoi,Angèle,78010,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa,2/14/2020,2/21/2020,Belgium
76,To Die For,Sam Smith,77573,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx,2/14/2020,2/21/2020,Belgium
77,Used To Love (with Dean Lewis),Martin Garrix,77290,https://open.spotify.com/track/7pWK1kMgHy5lNNiIfuRbkP,2/14/2020,2/21/2020,Belgium
78,Piece Of Your Heart,MEDUZA,76016,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,2/14/2020,2/21/2020,Belgium
79,MD (feat. Niska),4Keus,75776,https://open.spotify.com/track/7HnZCmNXgva6N3kZiK0NTn,2/14/2020,2/21/2020,Belgium
80,Lippenstift,Marco Borsato,75427,https://open.spotify.com/track/3D9MKbMaHCZjSEcCWf4wDm,2/14/2020,2/21/2020,Belgium
81,Beautiful People (feat. Khalid),Ed Sheeran,74796,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2/14/2020,2/21/2020,Belgium
82,Takeaway,The Chainsmokers,74489,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw,2/14/2020,2/21/2020,Belgium
83,Instagram,Dimitri Vegas & Like Mike,70336,https://open.spotify.com/track/0U6bQIAh6MCGo1xjbIIx2S,2/14/2020,2/21/2020,Belgium
84,Don't Call Me Up,Mabel,70329,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,2/14/2020,2/21/2020,Belgium
85,Jamais,Mister V,70040,https://open.spotify.com/track/4jB8td98pbRVvTqtQ7I3MI,2/14/2020,2/21/2020,Belgium
86,Ayy Macarena,Tyga,69902,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,2/14/2020,2/21/2020,Belgium
87,Ransom,Lil Tecca,68949,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,2/14/2020,2/21/2020,Belgium
88,Loving Myself (feat. Raphaella),Henri PFR,68464,https://open.spotify.com/track/3KKrA8p6gzpYC44JmThaEq,2/14/2020,2/21/2020,Belgium
89,Higher Love,Kygo,68273,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,2/14/2020,2/21/2020,Belgium
90,Blueberry Faygo,Lil Mosey,67648,https://open.spotify.com/track/6wJYhPfqk3KGhHRG76WzOh,2/14/2020,2/21/2020,Belgium
91,HIGHEST IN THE ROOM,Travis Scott,67481,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,2/14/2020,2/21/2020,Belgium
92,Old Town Road - Remix,Lil Nas X,67383,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2/14/2020,2/21/2020,Belgium
93,Tout oublier,Angèle,67001,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71,2/14/2020,2/21/2020,Belgium
94,BOP,DaBaby,66995,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,2/14/2020,2/21/2020,Belgium
95,Woin Woin (feat. RK),Larry,64914,https://open.spotify.com/track/0vetigm1cKD8YvB37KCSHu,2/14/2020,2/21/2020,Belgium
96,Let Me Down Slowly,Alec Benjamin,64003,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,2/14/2020,2/21/2020,Belgium
97,Que Calor (with J Balvin & El Alfa),Major Lazer,63392,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3,2/14/2020,2/21/2020,Belgium
98,High Fashion (feat. Mustard),Roddy Ricch,63326,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,2/14/2020,2/21/2020,Belgium
99,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,63282,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,2/14/2020,2/21/2020,Belgium
100,God Bless (feat. Damso),Hamza,62358,https://open.spotify.com/track/2oT2g4vkjRaFOcUtdOf9eg,2/14/2020,2/21/2020,Belgium
101,SUGAR,BROCKHAMPTON,61459,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,2/14/2020,2/21/2020,Belgium
102,Africa,TOTO,60183,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,2/14/2020,2/21/2020,Belgium
103,Côte Ouest,47ter,60064,https://open.spotify.com/track/4ZuuPLV4qYiznagLAFPHcW,2/14/2020,2/21/2020,Belgium
104,All of Me,John Legend,60062,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,2/14/2020,2/21/2020,Belgium
105,No Idea,Don Toliver,59411,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,2/14/2020,2/21/2020,Belgium
106,Street,Maes,59394,https://open.spotify.com/track/7x3kHHEczVkeuuFkUKjUv7,2/14/2020,2/21/2020,Belgium
107,bury a friend,Billie Eilish,59306,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,2/14/2020,2/21/2020,Belgium
108,death bed (coffee for your head),Powfu,58174,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2/14/2020,2/21/2020,Belgium
109,Be Alright,Dean Lewis,57617,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,2/14/2020,2/21/2020,Belgium
110,"10,000 Hours (with Justin Bieber)",Dan + Shay,57538,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2/14/2020,2/21/2020,Belgium
111,Be Honest,Jorja Smith,56974,https://open.spotify.com/track/3IWs9dAwTqN0EFhOIcBDfs,2/14/2020,2/21/2020,Belgium
112,Bohemian Rhapsody - Remastered 2011,Queen,56123,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,2/14/2020,2/21/2020,Belgium
113,Gang,Mister V,55321,https://open.spotify.com/track/10luKmtlbA2PO8tH3kurlJ,2/14/2020,2/21/2020,Belgium
114,How Do You Sleep?,Sam Smith,55207,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,2/14/2020,2/21/2020,Belgium
115,Sweet but Psycho,Ava Max,55047,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2/14/2020,2/21/2020,Belgium
116,Give No Fxk,Migos,54977,https://open.spotify.com/track/6ZelF5APDN5r6XnFqcnvWR,2/14/2020,2/21/2020,Belgium
117,Shape of You,Ed Sheeran,54946,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2/14/2020,2/21/2020,Belgium
118,HÉ OH,Gambi,54793,https://open.spotify.com/track/1bWafkUCOp6luXRs1cm3w9,2/14/2020,2/21/2020,Belgium
119,Liar,Camila Cabello,54760,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA,2/14/2020,2/21/2020,Belgium
120,Reste,GIMS,54715,https://open.spotify.com/track/3ebaeB2BdCEgZmwKv7p2r5,2/14/2020,2/21/2020,Belgium
121,Als Het Avond Is,Suzan & Freek,53961,https://open.spotify.com/track/1MWpdDDf3Yk0w6o4oviMFY,2/14/2020,2/21/2020,Belgium
122,Habitual,Justin Bieber,53844,https://open.spotify.com/track/40qyPyljksBEqlNw5sW37T,2/14/2020,2/21/2020,Belgium
123,Underdog,Alicia Keys,53724,https://open.spotify.com/track/3FGiFUJRRp5RGikVrs6kig,2/14/2020,2/21/2020,Belgium
124,Robbery,Juice WRLD,53653,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,2/14/2020,2/21/2020,Belgium
125,Ritual,Tiësto,53400,https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa,2/14/2020,2/21/2020,Belgium
126,Orphans,Coldplay,53061,https://open.spotify.com/track/03T4ttRCiLXST6MZjeMwmR,2/14/2020,2/21/2020,Belgium
127,Always Remember Us This Way,Lady Gaga,52744,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk,2/14/2020,2/21/2020,Belgium
128,All Around Me,Justin Bieber,52484,https://open.spotify.com/track/5Py8zRKGkZvgHniVVtvNCN,2/14/2020,2/21/2020,Belgium
129,Only Human,Jonas Brothers,52321,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk,2/14/2020,2/21/2020,Belgium
130,Blij Om Jou Te Zien,Metejoor,52266,https://open.spotify.com/track/4dFbZCxvP6kpg4FD2mQFeU,2/14/2020,2/21/2020,Belgium
131,La vie qu'on mène,Ninho,52240,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No,2/14/2020,2/21/2020,Belgium
132,After Hours,The Weeknd,52131,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v,2/14/2020,2/21/2020,Belgium
133,Birthday,Anne-Marie,51811,https://open.spotify.com/track/5hff5RQeE84pznOt8WEWeO,2/14/2020,2/21/2020,Belgium
134,Flou,Angèle,51807,https://open.spotify.com/track/3b89BehicGUgc60pLBo092,2/14/2020,2/21/2020,Belgium
135,Rescue Me,OneRepublic,51710,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM,2/14/2020,2/21/2020,Belgium
136,Bandit (with YoungBoy Never Broke Again),Juice WRLD,50733,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,2/14/2020,2/21/2020,Belgium
137,93% [Tijuana],GLK,50673,https://open.spotify.com/track/45mzuuUWaRRLwIDifDferf,2/14/2020,2/21/2020,Belgium
138,ocean eyes,Billie Eilish,50393,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,2/14/2020,2/21/2020,Belgium
139,Sucker,Jonas Brothers,50291,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,2/14/2020,2/21/2020,Belgium
140,SOS (feat. Aloe Blacc),Avicii,49952,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5,2/14/2020,2/21/2020,Belgium
141,In Your Eyes (feat. Alida),Robin Schulz,49859,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC,2/14/2020,2/21/2020,Belgium
142,Djadja,Aya Nakamura,49698,https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh,2/14/2020,2/21/2020,Belgium
143,7 rings,Ariana Grande,49545,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2/14/2020,2/21/2020,Belgium
144,Come Around Me,Justin Bieber,49483,https://open.spotify.com/track/2o9LAypwGH4ctV0i9boo6d,2/14/2020,2/21/2020,Belgium
145,Dior,Pop Smoke,49354,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,2/14/2020,2/21/2020,Belgium
146,All Around The World (La La La),R3HAB,48991,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp,2/14/2020,2/21/2020,Belgium
147,Say You Won't Let Go,James Arthur,48900,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2/14/2020,2/21/2020,Belgium
148,3 Nights,Dominic Fike,48235,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX,2/14/2020,2/21/2020,Belgium
149,It's You,Ali Gatie,48191,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,2/14/2020,2/21/2020,Belgium
150,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,48148,https://open.spotify.com/track/1v7L65Lzy0j0vdpRjJewt1,2/14/2020,2/21/2020,Belgium
151,SAD!,XXXTENTACION,47998,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2/14/2020,2/21/2020,Belgium
152,July,Noah Cyrus,47683,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr,2/14/2020,2/21/2020,Belgium
153,Moonlight,XXXTENTACION,47218,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2/14/2020,2/21/2020,Belgium
154,all the good girls go to hell,Billie Eilish,46727,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx,2/14/2020,2/21/2020,Belgium
155,Ballin' (with Roddy Ricch),Mustard,46649,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,2/14/2020,2/21/2020,Belgium
156,i love you,Billie Eilish,46525,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc,2/14/2020,2/21/2020,Belgium
157,High Hopes,Panic! At The Disco,46418,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2/14/2020,2/21/2020,Belgium
158,In My Mind,Dynoro,46352,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2/14/2020,2/21/2020,Belgium
159,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,46197,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn,2/14/2020,2/21/2020,Belgium
160,Get Me (feat. Kehlani),Justin Bieber,45793,https://open.spotify.com/track/5VwwpU7KsLhgfbMEecedhJ,2/14/2020,2/21/2020,Belgium
161,Goodbyes (Feat. Young Thug),Post Malone,45743,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,2/14/2020,2/21/2020,Belgium
162,Blauwe Dag,Suzan & Freek,45580,https://open.spotify.com/track/0N1sqwppd1BwhNdjcIDEG2,2/14/2020,2/21/2020,Belgium
163,Believer,Imagine Dragons,45506,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2/14/2020,2/21/2020,Belgium
164,Happier,Marshmello,45456,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2/14/2020,2/21/2020,Belgium
165,You Say,Lauren Daigle,45325,https://open.spotify.com/track/6Up545NUflOiXo8cEraH49,2/14/2020,2/21/2020,Belgium
166,Maman ne le sait pas (feat. Niska),Ninho,45267,https://open.spotify.com/track/5c2HadbVTsMKjja4gohEFI,2/14/2020,2/21/2020,Belgium
167,Aristocrate,Heuss L'enfoiré,45224,https://open.spotify.com/track/7gNlaZaMIjRUfnAYd9Dvmt,2/14/2020,2/21/2020,Belgium
168,Forever Yours - Avicii Tribute,Kygo,45176,https://open.spotify.com/track/3o1CUVeHIid49sabk6A6Nf,2/14/2020,2/21/2020,Belgium
169,Œveillé,Damso,44947,https://open.spotify.com/track/6RhvzmN2NRZSc24hF2R9lf,2/14/2020,2/21/2020,Belgium
170,Perfect,Ed Sheeran,44923,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2/14/2020,2/21/2020,Belgium
171,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,44419,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,2/14/2020,2/21/2020,Belgium
172,Hold Me While You Wait,Lewis Capaldi,44243,https://open.spotify.com/track/60iSKGrGazRzICtMjADNSM,2/14/2020,2/21/2020,Belgium
173,Wonderwall - Remastered,Oasis,44023,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa,2/14/2020,2/21/2020,Belgium
174,Breathe Deeper,Tame Impala,43947,https://open.spotify.com/track/3LbZIhU0smEU5SUnxod4j4,2/14/2020,2/21/2020,Belgium
175,Bâtiment,Niska,43866,https://open.spotify.com/track/7FF6HRsQlc0CtfAbLmrEGX,2/14/2020,2/21/2020,Belgium
176,Ça va ça vient,Vitaa,43311,https://open.spotify.com/track/3xbws1uOAaxeTPEviKWONY,2/14/2020,2/21/2020,Belgium
177,Mec de cité,Yaro,43302,https://open.spotify.com/track/0ZgS1ThlLDBfoSLwLc8AfO,2/14/2020,2/21/2020,Belgium
178,Souris verte,Naza,43265,https://open.spotify.com/track/6VB70i0iZ76npVKwWVVUYx,2/14/2020,2/21/2020,Belgium
179,Don't Stop Me Now - Remastered 2011,Queen,43236,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,2/14/2020,2/21/2020,Belgium
180,Every Breath You Take,The Police,42993,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1,2/14/2020,2/21/2020,Belgium
181,Without Me,Halsey,42913,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,2/14/2020,2/21/2020,Belgium
182,God Is A Dancer (with Mabel),Tiësto,42823,https://open.spotify.com/track/6fenHIxXuuzKB55wY4WCHP,2/14/2020,2/21/2020,Belgium
183,No Judgement,Niall Horan,42564,https://open.spotify.com/track/5IUOU5xkzGHsRFOYNu3GSK,2/14/2020,2/21/2020,Belgium
184,So Am I,Ava Max,42444,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7,2/14/2020,2/21/2020,Belgium
185,Halo,Beyoncé,42424,https://open.spotify.com/track/2CvOqDpQIMw69cCzWqr5yr,2/14/2020,2/21/2020,Belgium
186,Maanlicht,Bazart,42317,https://open.spotify.com/track/3pykjHDwXIBSuY0oDck13V,2/14/2020,2/21/2020,Belgium
187,Lost In Yesterday,Tame Impala,42232,https://open.spotify.com/track/5JWPUEov2wlX7c0jhYZpeB,2/14/2020,2/21/2020,Belgium
188,Sultans Of Swing,Dire Straits,42069,https://open.spotify.com/track/37Tmv4NnfQeb0ZgUC4fOJj,2/14/2020,2/21/2020,Belgium
189,Giant (with Rag'n'Bone Man),Calvin Harris,42022,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd,2/14/2020,2/21/2020,Belgium
190,Stop This Flame,Celeste,41971,https://open.spotify.com/track/1bObrsJGW0UCIGZkvnDqbe,2/14/2020,2/21/2020,Belgium
191,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",A Boogie Wit da Hoodie,41971,https://open.spotify.com/track/733c1CWmIGymoQXdp7Us88,2/14/2020,2/21/2020,Belgium
