,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,,
Position,Track Name,Artist,Streams,URL,Week Beginning,Week Ending,Country
112,Solita,Sech,18225,https://open.spotify.com/track/0tJCo71s7HT9Mu5Z4juuLw,1/17/2020,1/24/2020,Bolivia
113,"Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) - REMIX",DJ Snake,18150,https://open.spotify.com/track/5QXQy0f2q8wJNpPwJtjifx,1/17/2020,1/24/2020,Bolivia
114,Fantasias - Unplugged,Rauw Alejandro,18106,https://open.spotify.com/track/6qqd7DGn2VXzxsR4k3Ycun,1/17/2020,1/24/2020,Bolivia
115,DOLLAR,Becky G,18013,https://open.spotify.com/track/2uhMYJq2TODWBuZhHRrdWy,1/17/2020,1/24/2020,Bolivia
116,Ocean,KAROL G,17783,https://open.spotify.com/track/6qoIFQfdmaQF9A1gb67tR7,1/17/2020,1/24/2020,Bolivia
117,everything i wanted,Billie Eilish,17781,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,1/17/2020,1/24/2020,Bolivia
118,Lost on You,LP,17691,https://open.spotify.com/track/3SqvR3HYLlCTYzbDXJ52OC,1/17/2020,1/24/2020,Bolivia
119,MIA (feat. Drake),Bad Bunny,17610,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,1/17/2020,1/24/2020,Bolivia
120,Por Perro,Sebastian Yatra,17541,https://open.spotify.com/track/2alIsNw1mqEShbWyO1HXZZ,1/17/2020,1/24/2020,Bolivia
121,La Playa,Myke Towers,17406,https://open.spotify.com/track/0jeS8PyyIRAG0A3t5DtL71,1/17/2020,1/24/2020,Bolivia
122,Recuerdo,TINI,17373,https://open.spotify.com/track/3DjInVTE03icrWsq2UZV9n,1/17/2020,1/24/2020,Bolivia
123,No Se Me Quita (feat. Ricky Martin),Maluma,17290,https://open.spotify.com/track/1GBLO0NFODuL31A5fgw0uR,1/17/2020,1/24/2020,Bolivia
124,Aleluya,Reik,17267,https://open.spotify.com/track/23CsjGOYDQiJpX44BSn9TM,1/17/2020,1/24/2020,Bolivia
125,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,17140,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,1/17/2020,1/24/2020,Bolivia
126,BOTA FUEGO,Mau y Ricky,17068,https://open.spotify.com/track/6Y6YC93R1r0CISm5iC4j27,1/17/2020,1/24/2020,Bolivia
127,The Box,Roddy Ricch,16859,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,1/17/2020,1/24/2020,Bolivia
128,Dime tú,Danny Ocean,16725,https://open.spotify.com/track/6z8sQFj47s9ZG0Ls1k9Gct,1/17/2020,1/24/2020,Bolivia
129,B11 (feat. Myke Towers),Rvssian,16658,https://open.spotify.com/track/4o1DxRjMCHDwBiOKv88rOl,1/17/2020,1/24/2020,Bolivia
130,Swing,Danny Ocean,16611,https://open.spotify.com/track/4DbhxwlkhTbCTqlZptxmI6,1/17/2020,1/24/2020,Bolivia
131,De Los Besos Que Te Di,Christian Nodal,16348,https://open.spotify.com/track/1qfoq1qvZT7VwDVeekCJ97,1/17/2020,1/24/2020,Bolivia
132,Alguien Me Gusta,Andy Rivera,16159,https://open.spotify.com/track/4iFTIshL0xDCw8JJUl5AJ3,1/17/2020,1/24/2020,Bolivia
133,Cuando Nadie Ve,Morat,16103,https://open.spotify.com/track/71iAechwVKGu26pahzFL0k,1/17/2020,1/24/2020,Bolivia
134,Esclavo de Tus Besos,Manuel Turizo,15702,https://open.spotify.com/track/0WpwK09agFbwEUaNrGnXoe,1/17/2020,1/24/2020,Bolivia
135,How Do You Sleep?,Sam Smith,15637,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,1/17/2020,1/24/2020,Bolivia
136,22,TINI,15571,https://open.spotify.com/track/07L6tEZIfCX3GZAWCpGj0e,1/17/2020,1/24/2020,Bolivia
137,Nadie (feat. Sech & Sharo Towers) - Remix,Farruko,15377,https://open.spotify.com/track/6pNjmMB8FTMEcqGSgs7Mji,1/17/2020,1/24/2020,Bolivia
138,I Don't Care (with Justin Bieber),Ed Sheeran,15336,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,1/17/2020,1/24/2020,Bolivia
139,Oye Pablo,Danna Paola,15183,https://open.spotify.com/track/4wJFExEZZo62tmwTM9ENDR,1/17/2020,1/24/2020,Bolivia
140,Adiós Amor,Christian Nodal,15178,https://open.spotify.com/track/63bmZnBN1CiJ9sA4qTEe8y,1/17/2020,1/24/2020,Bolivia
141,Esta Noche,Mike Bahía,15121,https://open.spotify.com/track/4vhkI8x68EaGQR3Kn7Pwhc,1/17/2020,1/24/2020,Bolivia
142,Piensan,Haze,14859,https://open.spotify.com/track/0i9oiUkWOgvtnjkr0fa3XN,1/17/2020,1/24/2020,Bolivia
143,La Cama,Lunay,14833,https://open.spotify.com/track/0OoqRZXnSrgIUAha3iLKG1,1/17/2020,1/24/2020,Bolivia
144,Shape of You,Ed Sheeran,14783,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,1/17/2020,1/24/2020,Bolivia
145,Buttercup,Jack Stauber,14710,https://open.spotify.com/track/2mlGPkAx4kwF8Df0GlScsC,1/17/2020,1/24/2020,Bolivia
146,Lalala,Y2K,14690,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,1/17/2020,1/24/2020,Bolivia
147,Vaina Loca,Ozuna,14595,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA,1/17/2020,1/24/2020,Bolivia
148,7 rings,Ariana Grande,14556,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1/17/2020,1/24/2020,Bolivia
149,La Mujer Perfecta,KURT,14515,https://open.spotify.com/track/5XR1WyZ0uOSHRNhP85QxT4,1/17/2020,1/24/2020,Bolivia
150,Boomshakalaka,Dimitri Vegas & Like Mike,14498,https://open.spotify.com/track/4yb5Z9dwnKhO9gC0AZQYDe,1/17/2020,1/24/2020,Bolivia
151,Besos En Guerra,Morat,14262,https://open.spotify.com/track/1mlGScrDQqHqmhdIqE8MmA,1/17/2020,1/24/2020,Bolivia
152,Velitas,Darell,14248,https://open.spotify.com/track/7q3NthaBqFI6s0WnAlnIvq,1/17/2020,1/24/2020,Bolivia
153,My Oh My (feat. DaBaby),Camila Cabello,14247,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,1/17/2020,1/24/2020,Bolivia
154,Baila Baila Baila - Remix,Ozuna,14188,https://open.spotify.com/track/7mWFF4gPADjTQjC97CgFVt,1/17/2020,1/24/2020,Bolivia
155,La Lá,Mike Bahía,14173,https://open.spotify.com/track/1MYMEtHi6fmmGiDFLrBiY3,1/17/2020,1/24/2020,Bolivia
156,No Hay Nadie Más,Sebastian Yatra,14123,https://open.spotify.com/track/3IPJg1sdqLj12kFIndaonN,1/17/2020,1/24/2020,Bolivia
157,Adore You,Harry Styles,14065,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,1/17/2020,1/24/2020,Bolivia
158,Ayy Macarena,Tyga,13948,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,1/17/2020,1/24/2020,Bolivia
159,Good News,Mac Miller,13944,https://open.spotify.com/track/1DWZUa5Mzf2BwzpHtgbHPY,1/17/2020,1/24/2020,Bolivia
160,Enamórate De Alguien Más,Morat,13854,https://open.spotify.com/track/1fXKStjVOTmBEwjAnFSNkc,1/17/2020,1/24/2020,Bolivia
161,Bohemian Rhapsody - Remastered 2011,Queen,13818,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,1/17/2020,1/24/2020,Bolivia
162,+,Aitana,13765,https://open.spotify.com/track/5Cbo7oz78gqkzV3EAM63VA,1/17/2020,1/24/2020,Bolivia
163,Sola,Manuel Turizo,13758,https://open.spotify.com/track/0KHhNlHN5lWn7q332PiPys,1/17/2020,1/24/2020,Bolivia
164,Déjate Querer,Lalo Ebratt,13746,https://open.spotify.com/track/3mN2DtljBhnrIpc3Nu2pJ8,1/17/2020,1/24/2020,Bolivia
165,Punto G,KAROL G,13714,https://open.spotify.com/track/2E82gORVSA7UMEz5M1IP3b,1/17/2020,1/24/2020,Bolivia
166,Amantes,Greeicy,13639,https://open.spotify.com/track/3IyPnNX142pvWx6D5CiimD,1/17/2020,1/24/2020,Bolivia
167,Pa Olvidarte (feat. Manuel Turizo) - Remix,ChocQuibTown,13634,https://open.spotify.com/track/2ktoFujjJtantyMoVdBJlX,1/17/2020,1/24/2020,Bolivia
168,"BOTA FUEGO (feat. Dímelo Flow, Justin Quiles & Lenny Tavárez) - Remix",Mau y Ricky,13618,https://open.spotify.com/track/4MxYiw28F30NGOaTZ1ySqd,1/17/2020,1/24/2020,Bolivia
169,Me Dediqué a Perderte,Alejandro Fernández,13591,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr,1/17/2020,1/24/2020,Bolivia
170,Mírame - Remix,Nio Garcia,13590,https://open.spotify.com/track/53uKGbcMjEc2gIWbfmvpdS,1/17/2020,1/24/2020,Bolivia
171,FRESH KERIAS,Feid,13585,https://open.spotify.com/track/6TvNO32huOBlWG5o69i1v7,1/17/2020,1/24/2020,Bolivia
172,CANGURO,WOS,13552,https://open.spotify.com/track/2UAWYufVaO3EnUUNzl0ppO,1/17/2020,1/24/2020,Bolivia
173,Tutu - Remix,Camilo,13519,https://open.spotify.com/track/302I7g0l3jmAbzFu9WBCmu,1/17/2020,1/24/2020,Bolivia
174,Imposible,Luis Fonsi,13504,https://open.spotify.com/track/4cuGZb0iFyHtwaSKdKrJkF,1/17/2020,1/24/2020,Bolivia
175,No Es Justo,J Balvin,13484,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7,1/17/2020,1/24/2020,Bolivia
176,Goteo,Duki,13436,https://open.spotify.com/track/57kdZIOAaolxAjB67d2yU3,1/17/2020,1/24/2020,Bolivia
177,Life Is Good (feat. Drake),Future,13428,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,1/17/2020,1/24/2020,Bolivia
178,MALA SANTA,Becky G,13417,https://open.spotify.com/track/5e50NiIlOc2YJIftHzoehd,1/17/2020,1/24/2020,Bolivia
179,Old Town Road - Remix,Lil Nas X,13284,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,1/17/2020,1/24/2020,Bolivia
180,Tra Tra Tra Remix - Remix,Ghetto Kids,13192,https://open.spotify.com/track/4YqCBC4FwzGXuhixt5cgmm,1/17/2020,1/24/2020,Bolivia
181,Culpables,KAROL G,13188,https://open.spotify.com/track/4RGKft6YTTWHjpQeRIInuS,1/17/2020,1/24/2020,Bolivia
182,Culpables,Manuel Turizo,13145,https://open.spotify.com/track/2zufEOvbBeIzYnRktwYk1W,1/17/2020,1/24/2020,Bolivia
183,Pegao,CNCO,13144,https://open.spotify.com/track/65HT0L2eAtvbH56XrJqPbf,1/17/2020,1/24/2020,Bolivia
184,Fuentes de Ortiz,Ed Maverick,13129,https://open.spotify.com/track/0akyEssGRVHstqCSWXusJL,1/17/2020,1/24/2020,Bolivia
185,Te Amo,Piso 21,13089,https://open.spotify.com/track/2RVrdr062uLFxXwIxwdXPH,1/17/2020,1/24/2020,Bolivia
186,Bailemos,Manuel Turizo,13051,https://open.spotify.com/track/1ScD7XQYCKmJ3fdNh71lUE,1/17/2020,1/24/2020,Bolivia
187,2 Pa' 2,Rombai,13013,https://open.spotify.com/track/1Vd3YqV8DYS1U3rsJads3H,1/17/2020,1/24/2020,Bolivia
188,Cúrame (feat. Manuel Turizo),Prince Royce,12971,https://open.spotify.com/track/6rXxAohZzTDsP5KT3IDFIU,1/17/2020,1/24/2020,Bolivia
189,Música,DJ Luian,12897,https://open.spotify.com/track/4xvTPuwHaXoDM3p0QcY7bH,1/17/2020,1/24/2020,Bolivia
190,Imaginate,Rich Music LTD,12876,https://open.spotify.com/track/29ShXDWDedEwZkYc8Du08N,1/17/2020,1/24/2020,Bolivia
191,Otra vez (feat. J Balvin),Zion & Lennox,12869,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,1/17/2020,1/24/2020,Bolivia
192,Sin Pijama,Becky G,12829,https://open.spotify.com/track/62vDrkBEyJYEOFj1ScBqM7,1/17/2020,1/24/2020,Bolivia
193,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,12697,https://open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM,1/17/2020,1/24/2020,Bolivia
194,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,12545,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,1/17/2020,1/24/2020,Bolivia
195,El Efecto,Rauw Alejandro,12492,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj,1/17/2020,1/24/2020,Bolivia
196,C90 (Remix),John C,12447,https://open.spotify.com/track/2b6i9zx3ULzKrNWmyP0ePD,1/17/2020,1/24/2020,Bolivia
197,Nada Ha Cambiado,Manuel Turizo,12398,https://open.spotify.com/track/5Qykmc6YTWMvZMmBcHUdMU,1/17/2020,1/24/2020,Bolivia
198,Por Eso Vine,Paulo Londra,12367,https://open.spotify.com/track/5qN1G8fSHq4Sv5FRoOkNGu,1/17/2020,1/24/2020,Bolivia
199,Ya Me Enteré,Reik,12365,https://open.spotify.com/track/0lPXFrKyl8HkdQ2E6NmNja,1/17/2020,1/24/2020,Bolivia
200,Lamento Boliviano,Los Enanitos Verdes,12353,https://open.spotify.com/track/6Pur3hWy6Nzc27ilmsp5HA,1/17/2020,1/24/2020,Bolivia
1,Tusa,KAROL G,262165,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,1/24/2020,1/31/2020,Bolivia
2,Dance Monkey,Tones And I,130915,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,1/24/2020,1/31/2020,Bolivia
3,Sigues Con El,Dímelo Flow,129235,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3,1/24/2020,1/31/2020,Bolivia
4,Hola - Remix,Dalex,110957,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt,1/24/2020,1/31/2020,Bolivia
5,Fantasias,Rauw Alejandro,110939,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy,1/24/2020,1/31/2020,Bolivia
6,Pa' Olvidarme De Ella,Piso 21,99285,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh,1/24/2020,1/31/2020,Bolivia
7,Vete,Bad Bunny,93805,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c,1/24/2020,1/31/2020,Bolivia
8,RITMO (Bad Boys For Life),Black Eyed Peas,86645,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,1/24/2020,1/31/2020,Bolivia
9,China,Anuel AA,79911,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,1/24/2020,1/31/2020,Bolivia
10,LA CANCIÓN,J Balvin,74581,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,1/24/2020,1/31/2020,Bolivia
11,Me Gusta,Shakira,72586,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a,1/24/2020,1/31/2020,Bolivia
12,Whine Up,Nicky Jam,72417,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0,1/24/2020,1/31/2020,Bolivia
13,Morado,J Balvin,71129,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks,1/24/2020,1/31/2020,Bolivia
14,No Me Conoce - Remix,Jhay Cortez,66822,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,1/24/2020,1/31/2020,Bolivia
15,Bellaquita - Remix,Dalex,66090,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA,1/24/2020,1/31/2020,Bolivia
16,Detente,Mike Bahía,64835,https://open.spotify.com/track/0x1k6gSTSxaLxe0F2IThaX,1/24/2020,1/31/2020,Bolivia
17,Muévelo,Nicky Jam,62654,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ,1/24/2020,1/31/2020,Bolivia
18,Callaita,Bad Bunny,60451,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,1/24/2020,1/31/2020,Bolivia
19,Adicto (with Anuel AA & Ozuna),Tainy,59311,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq,1/24/2020,1/31/2020,Bolivia
20,Si Te Vas,Sech,58479,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0,1/24/2020,1/31/2020,Bolivia
21,Aventura,Lunay,56900,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon,1/24/2020,1/31/2020,Bolivia
22,La Difícil,Camilo,55452,https://open.spotify.com/track/0PaNKfwdqHjmW7hVEQ0lbu,1/24/2020,1/31/2020,Bolivia
23,Soltera - Remix,Lunay,53055,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z,1/24/2020,1/31/2020,Bolivia
24,Tutu,Camilo,52958,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ,1/24/2020,1/31/2020,Bolivia
25,Señorita,Shawn Mendes,52835,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,1/24/2020,1/31/2020,Bolivia
26,Yummy,Justin Bieber,52327,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l,1/24/2020,1/31/2020,Bolivia
27,Que Tire Pa Lante,Daddy Yankee,52130,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1,1/24/2020,1/31/2020,Bolivia
28,Indeciso,Reik,50287,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14,1/24/2020,1/31/2020,Bolivia
29,11PM,Maluma,49857,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d,1/24/2020,1/31/2020,Bolivia
30,Quizas,Rich Music LTD,49270,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe,1/24/2020,1/31/2020,Bolivia
31,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,48872,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6,1/24/2020,1/31/2020,Bolivia
32,Desconocidos,Mau y Ricky,48724,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h,1/24/2020,1/31/2020,Bolivia
33,Te Vi,Piso 21,46757,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,1/24/2020,1/31/2020,Bolivia
34,Pa Mí - Remix,Dalex,45182,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz,1/24/2020,1/31/2020,Bolivia
35,Blanco,J Balvin,45172,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc,1/24/2020,1/31/2020,Bolivia
36,Don't Start Now,Dua Lipa,43932,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,1/24/2020,1/31/2020,Bolivia
37,Perreo en La Luna,Rich Music LTD,43001,https://open.spotify.com/track/0RDgqtvOHLwcI6yz9bjsZV,1/24/2020,1/31/2020,Bolivia
38,Otro Trago - Remix,Sech,41493,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL,1/24/2020,1/31/2020,Bolivia
39,QUE PRETENDES,J Balvin,40739,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt,1/24/2020,1/31/2020,Bolivia
40,Que Mas Pues - Remix,Sech,40079,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD,1/24/2020,1/31/2020,Bolivia
41,Infeliz,Arcangel,39538,https://open.spotify.com/track/4z6wo6PJG4Fve45OXK6D9m,1/24/2020,1/31/2020,Bolivia
42,Bellaquita,Dalex,38640,https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ,1/24/2020,1/31/2020,Bolivia
43,Con Altura,ROSALÍA,38371,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,1/24/2020,1/31/2020,Bolivia
44,Una Vida Para Recordar,Piso 21,37937,https://open.spotify.com/track/7pxL0DzPpCjjcdfQccvnus,1/24/2020,1/31/2020,Bolivia
45,Qué Pena,Maluma,37264,https://open.spotify.com/track/5099x34vBakWpGkHourFxP,1/24/2020,1/31/2020,Bolivia
46,Otro Trago,Sech,36720,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,1/24/2020,1/31/2020,Bolivia
47,La Playa - Remix,Myke Towers,36484,https://open.spotify.com/track/70zg99pT51vB4wlMS7e4q7,1/24/2020,1/31/2020,Bolivia
48,Blinding Lights,The Weeknd,35110,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,1/24/2020,1/31/2020,Bolivia
49,"Yo x Ti, Tu x Mi",ROSALÍA,35019,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk,1/24/2020,1/31/2020,Bolivia
50,bad guy,Billie Eilish,33541,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1/24/2020,1/31/2020,Bolivia
51,Si Se Da - Remix,Myke Towers,33535,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD,1/24/2020,1/31/2020,Bolivia
52,Amor A Primera Vista,Los Ángeles Azules,33035,https://open.spotify.com/track/1E7RHPXA9sZ30qfms18J7J,1/24/2020,1/31/2020,Bolivia
53,UN PESO,J Balvin,30263,https://open.spotify.com/track/7hynhxDoDpgMIV12JuVtNa,1/24/2020,1/31/2020,Bolivia
54,Un Año,Sebastian Yatra,28575,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0,1/24/2020,1/31/2020,Bolivia
55,Créeme,KAROL G,27945,https://open.spotify.com/track/4EKZsrsCKyqr64FBHLc0DU,1/24/2020,1/31/2020,Bolivia
56,Cuaderno,Dalex,27791,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6,1/24/2020,1/31/2020,Bolivia
57,Jangueo,Alex Rose,27519,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg,1/24/2020,1/31/2020,Bolivia
58,Loco,Beéle,27255,https://open.spotify.com/track/2J9B63FawlTaPdg4eH5X03,1/24/2020,1/31/2020,Bolivia
59,Tal Vez,Paulo Londra,27180,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI,1/24/2020,1/31/2020,Bolivia
60,Puntos Suspensivos,Piso 21,27127,https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv,1/24/2020,1/31/2020,Bolivia
61,Adan y Eva,Paulo Londra,26821,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6,1/24/2020,1/31/2020,Bolivia
62,HP,Maluma,26476,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3,1/24/2020,1/31/2020,Bolivia
63,Te Quemaste,Manuel Turizo,26178,https://open.spotify.com/track/4fj7e6Tc48Bmomwyz2Z2XC,1/24/2020,1/31/2020,Bolivia
64,Atrévete,Nicky Jam,26075,https://open.spotify.com/track/26Qhn2T88XqVinXQpmSarj,1/24/2020,1/31/2020,Bolivia
65,Me Rehúso,Danny Ocean,25781,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o,1/24/2020,1/31/2020,Bolivia
66,everything i wanted,Billie Eilish,25382,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,1/24/2020,1/31/2020,Bolivia
67,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)",Dímelo Flow,25328,https://open.spotify.com/track/684EjRHwNsZQ9hCQxL4NYL,1/24/2020,1/31/2020,Bolivia
68,Secreto,Anuel AA,25284,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,1/24/2020,1/31/2020,Bolivia
69,No Te Vayas,Camilo,25220,https://open.spotify.com/track/4k9byIhs9ppbYWE22waJMB,1/24/2020,1/31/2020,Bolivia
70,Calma - Remix,Pedro Capó,25182,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,1/24/2020,1/31/2020,Bolivia
71,Fantasía,Ozuna,25118,https://open.spotify.com/track/40rXWke6SnXiGkSmaT8ZUr,1/24/2020,1/31/2020,Bolivia
72,Ella Quiere Beber - Remix,Anuel AA,24038,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw,1/24/2020,1/31/2020,Bolivia
73,Falling,Trevor Daniel,23753,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,1/24/2020,1/31/2020,Bolivia
74,Mami,Piso 21,23463,https://open.spotify.com/track/3bDD7GGvIzAZeHz2TOYD3A,1/24/2020,1/31/2020,Bolivia
75,No Te Contaron Mal,Christian Nodal,23379,https://open.spotify.com/track/7hbk4BaF66O09R1gq0bKwj,1/24/2020,1/31/2020,Bolivia
76,Cuerpo en Venta,Noriel,23138,https://open.spotify.com/track/2B94bbI1a4LyBpK1439oP7,1/24/2020,1/31/2020,Bolivia
77,Con Calma,Daddy Yankee,23063,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,1/24/2020,1/31/2020,Bolivia
78,Mala Fama,Danna Paola,22901,https://open.spotify.com/track/2LVWDR1oEthhLIOtT4hHih,1/24/2020,1/31/2020,Bolivia
79,Girl,Myke Towers,22882,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5,1/24/2020,1/31/2020,Bolivia
80,Memories,Maroon 5,22522,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,1/24/2020,1/31/2020,Bolivia
81,La Boca - Remix,Mau y Ricky,22395,https://open.spotify.com/track/2EEmzqzM70CybVspgM7YRT,1/24/2020,1/31/2020,Bolivia
82,Verte Ir,DJ Luian,22388,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR,1/24/2020,1/31/2020,Bolivia
83,La Boca,Mau y Ricky,22195,https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3,1/24/2020,1/31/2020,Bolivia
84,Dulcecitos (feat. Zion & Lennox),Piso 21,22187,https://open.spotify.com/track/3UZ8b8lAZiaqqH6ggZqxCR,1/24/2020,1/31/2020,Bolivia
85,ROXANNE,Arizona Zervas,22139,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,1/24/2020,1/31/2020,Bolivia
86,Bonita,Juanes,22003,https://open.spotify.com/track/3ewwb5s3WHYqEdkBnwKlTS,1/24/2020,1/31/2020,Bolivia
87,Mi Error - Remix,Eladio Carrion,21813,https://open.spotify.com/track/0lbhKycRyqkOMKZ6thzfU4,1/24/2020,1/31/2020,Bolivia
88,Oye,TINI,21657,https://open.spotify.com/track/09nSCeCs6eYfAIJVfye1CE,1/24/2020,1/31/2020,Bolivia
89,Destino,Greeicy,21523,https://open.spotify.com/track/041Kcvnw8nOdq8xiRibPTG,1/24/2020,1/31/2020,Bolivia
90,Ya No Tiene Novio,Sebastian Yatra,21346,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu,1/24/2020,1/31/2020,Bolivia
91,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,21277,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G,1/24/2020,1/31/2020,Bolivia
92,Uniforme,Rich Music LTD,21085,https://open.spotify.com/track/0wMs7DPFOnToNAoecvAFQc,1/24/2020,1/31/2020,Bolivia
93,Amigos Con Derechos,Reik,20786,https://open.spotify.com/track/4yVO0wOhXsZC1RuPgHP524,1/24/2020,1/31/2020,Bolivia
94,Recuerdo,TINI,20729,https://open.spotify.com/track/3DjInVTE03icrWsq2UZV9n,1/24/2020,1/31/2020,Bolivia
95,Cristina,Sebastian Yatra,20720,https://open.spotify.com/track/703iVQrfbQsXt7Uzgy1h8k,1/24/2020,1/31/2020,Bolivia
96,Circles,Post Malone,20447,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,1/24/2020,1/31/2020,Bolivia
