Position,Track Name,Artist,Streams,URL,Week Beginning,Week Ending,Country
71,WAP (feat. Megan Thee Stallion),Cardi B,1013997,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,10/23/2020,10/30/2020,Mexico
72,No Te Contaron Mal,Christian Nodal,1007170,https://open.spotify.com/track/7hbk4BaF66O09R1gq0bKwj,10/23/2020,10/30/2020,Mexico
73,Fuentes de Ortiz,Ed Maverick,999298,https://open.spotify.com/track/0akyEssGRVHstqCSWXusJL,10/23/2020,10/30/2020,Mexico
74,Prometiste,Pepe Aguilar,995770,https://open.spotify.com/track/2UypFzxfaYgMUnQX2k4qtj,10/23/2020,10/30/2020,Mexico
75,Dream Girl - Remix,Ir Sais,990387,https://open.spotify.com/track/099tjv6oy2opbpCOA3nBwX,10/23/2020,10/30/2020,Mexico
76,Mamichula - con Nicki Nicole,Trueno,987637,https://open.spotify.com/track/4pXW6ZAHBz7ODXTRKklWrM,10/23/2020,10/30/2020,Mexico
77,Ignorantes,Bad Bunny,987430,https://open.spotify.com/track/38RIEav39FGi86jppxO0du,10/23/2020,10/30/2020,Mexico
78,Hasta Que Dios Diga,Anuel AA,983249,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1,10/23/2020,10/30/2020,Mexico
79,Hola - Remix,Dalex,980495,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt,10/23/2020,10/30/2020,Mexico
80,BICHOTA,KAROL G,967815,https://open.spotify.com/track/7vrJn5hDSXRmdXoR30KgF1,10/23/2020,10/30/2020,Mexico
81,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",Feid,962869,https://open.spotify.com/track/7lUdbnz7wsv3C9zzf4WHl9,10/23/2020,10/30/2020,Mexico
82,Anaranjado,Jowell & Randy,956044,https://open.spotify.com/track/0cRgJuB6TRtb5RZ2HkjSLh,10/23/2020,10/30/2020,Mexico
83,La Difícil,Bad Bunny,955825,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt,10/23/2020,10/30/2020,Mexico
84,Singapur,El Alfa,946534,https://open.spotify.com/track/4QfZYDhGZc0T2RDvGiI69E,10/23/2020,10/30/2020,Mexico
85,El Envidioso,Los Dos Carnales,941563,https://open.spotify.com/track/53PoPAD389bBE4ePYuT95g,10/23/2020,10/30/2020,Mexico
86,"Gitana (feat. Jeis, Pao Alvarado & Charly Romero)",Leon Leiden,940394,https://open.spotify.com/track/5omVNcjiCT5mvAfoGwVtYo,10/23/2020,10/30/2020,Mexico
87,CÓMO SE SIENTE - Remix,Jhay Cortez,928846,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC,10/23/2020,10/30/2020,Mexico
88,Vete,Bad Bunny,922729,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW,10/23/2020,10/30/2020,Mexico
89,Ice Cream (with Selena Gomez),BLACKPINK,921856,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz,10/23/2020,10/30/2020,Mexico
90,AYAYAY!,Christian Nodal,903792,https://open.spotify.com/track/7iQc2DabEtzp60faOO9EmN,10/23/2020,10/30/2020,Mexico
91,A Mí,Rels B,901437,https://open.spotify.com/track/7MmrcXVA7A5zZ2CbDuGHNa,10/23/2020,10/30/2020,Mexico
92,Callaita,Bad Bunny,900740,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,10/23/2020,10/30/2020,Mexico
93,A Tu Merced,Bad Bunny,897269,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0,10/23/2020,10/30/2020,Mexico
94,Ya Me Enteré,Chayín Rubio,893873,https://open.spotify.com/track/4ggabbjjuHrG06SsYnqvEs,10/23/2020,10/30/2020,Mexico
95,Si Me Dices Que Sí,Reik,891929,https://open.spotify.com/track/56Ta1O7Jxxpjnc6cWdDKUo,10/23/2020,10/30/2020,Mexico
96,Me Dediqué a Perderte,Alejandro Fernández,870873,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr,10/23/2020,10/30/2020,Mexico
97,Brillas,León Larregui,865335,https://open.spotify.com/track/6VuUMo1TusnqBxLTnr3hOI,10/23/2020,10/30/2020,Mexico
98,Morado,J Balvin,858632,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr,10/23/2020,10/30/2020,Mexico
99,Con Tus Besos,Eslabon Armado,853619,https://open.spotify.com/track/6WYB1odDfMPVMyp1QxFInT,10/23/2020,10/30/2020,Mexico
100,Oye Pablo,Danna Paola,848201,https://open.spotify.com/track/6vruVVMkk7YGKzkuIrtOWz,10/23/2020,10/30/2020,Mexico
101,Diosa,Myke Towers,839771,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky,10/23/2020,10/30/2020,Mexico
102,El Güero (Feat. Marca MP),Grupo Firme,839498,https://open.spotify.com/track/2MeEuwplwbbjZ7hxRI6viw,10/23/2020,10/30/2020,Mexico
103,Chica Ideal,Sebastian Yatra,835836,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61,10/23/2020,10/30/2020,Mexico
104,La Incondicional,Luis Miguel,834068,https://open.spotify.com/track/6F9yAYUaNbUhdlQyt5uZ3b,10/23/2020,10/30/2020,Mexico
105,Roses - Imanbek Remix,SAINt JHN,833069,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5,10/23/2020,10/30/2020,Mexico
106,El Amor De Tu Vida,Carin Leon,831082,https://open.spotify.com/track/728JhI2Z1GDz1ThXbMIBvl,10/23/2020,10/30/2020,Mexico
107,Fantasias,Rauw Alejandro,819747,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy,10/23/2020,10/30/2020,Mexico
108,POPSTAR (feat. Drake),DJ Khaled,802682,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq,10/23/2020,10/30/2020,Mexico
109,Te Vi,Piso 21,802581,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,10/23/2020,10/30/2020,Mexico
110,Todavia,La Factoria,789993,https://open.spotify.com/track/5wPhERt9izm1T45aFXDWPe,10/23/2020,10/30/2020,Mexico
111,Mala Fama,Danna Paola,780912,https://open.spotify.com/track/2D9itdl85AQVNpTfrxvUGj,10/23/2020,10/30/2020,Mexico
112,Belleza De Cantina,Cardenales De Nuevo León,780519,https://open.spotify.com/track/4XC7YfQYxDuUa7I287yeWw,10/23/2020,10/30/2020,Mexico
113,Adore You,Harry Styles,778533,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,10/23/2020,10/30/2020,Mexico
114,Caballero,Alejandro Fernández,778019,https://open.spotify.com/track/6jrK6Y8d9tvjAjurI4W99u,10/23/2020,10/30/2020,Mexico
115,Tutu,Camilo,775194,https://open.spotify.com/track/1Ol5LmdNDNpFu1oNwfgkux,10/23/2020,10/30/2020,Mexico
116,How You Like That,BLACKPINK,765649,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o,10/23/2020,10/30/2020,Mexico
117,Me Rehúso,Danny Ocean,763881,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o,10/23/2020,10/30/2020,Mexico
118,MAMACITA,Black Eyed Peas,752755,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3,10/23/2020,10/30/2020,Mexico
119,Cada Vez Te Extraño Más,Grupo Firme,752713,https://open.spotify.com/track/70w1mwTod6NgCNV6e7ZlIQ,10/23/2020,10/30/2020,Mexico
120,Seguro Te Pierdo,Serge,751135,https://open.spotify.com/track/09z12iI8PMeFdltykewNpt,10/23/2020,10/30/2020,Mexico
121,Una Vez,Bad Bunny,747121,https://open.spotify.com/track/5J7teKIJGtqVypgYI6sqXj,10/23/2020,10/30/2020,Mexico
