,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,,
Position,Track Name,Artist,Streams,URL,Week Beginning,Week Ending,Country
27,Sektion (feat. Branco & Gilli),Benny Jamz,217166,https://open.spotify.com/track/4vdIHpg2MlGO6WnHZE6oeW,1/17/2020,1/24/2020,Denmark
28,Bonnie & Clyde (Carmon X Alrima),Carmon,217114,https://open.spotify.com/track/21PXwOjWFh5XlwTia05t3p,1/17/2020,1/24/2020,Denmark
29,Trampertøsen,Jesu Brødre,210534,https://open.spotify.com/track/6zWFU7AgnwajRsTw6qruYW,1/17/2020,1/24/2020,Denmark
30,Ride It,Regard,209921,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,1/17/2020,1/24/2020,Denmark
31,Flytilstand,Benny Jamz,207324,https://open.spotify.com/track/6q90mFphEXrrBfIXAbDLY3,1/17/2020,1/24/2020,Denmark
32,Ayy Macarena,Tyga,205721,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,1/17/2020,1/24/2020,Denmark
33,Before You Go,Lewis Capaldi,199578,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,1/17/2020,1/24/2020,Denmark
34,Adore You,Harry Styles,197094,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,1/17/2020,1/24/2020,Denmark
35,Balou,Benny Jamz,193495,https://open.spotify.com/track/4r2M86IJ1stGAI55PRRib0,1/17/2020,1/24/2020,Denmark
36,Vai Amor,Gilli,192618,https://open.spotify.com/track/7nPTjuVySLIUlgKrzTIFdb,1/17/2020,1/24/2020,Denmark
37,You should be sad,Halsey,191965,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,1/17/2020,1/24/2020,Denmark
38,Lie,Lukas Graham,188841,https://open.spotify.com/track/27NaNvlmvOHqTF0VPjuRSD,1/17/2020,1/24/2020,Denmark
39,Super Mario,NODE,184604,https://open.spotify.com/track/1LsZymF4MDfVMuzLkySq5P,1/17/2020,1/24/2020,Denmark
40,bad guy,Billie Eilish,179989,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1/17/2020,1/24/2020,Denmark
41,Darkness,Eminem,178964,https://open.spotify.com/track/5SiZJoLXp3WOl3J4C8IK0d,1/17/2020,1/24/2020,Denmark
42,Jaloux (feat. ATYPISK),Simsey,176302,https://open.spotify.com/track/6VW9gXYrQiTaWiR2Svql03,1/17/2020,1/24/2020,Denmark
43,Brandvarm,Josef Og Elias,175686,https://open.spotify.com/track/5B6QJikgE2fsGpR1BBkapc,1/17/2020,1/24/2020,Denmark
44,Lose You To Love Me,Selena Gomez,175464,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi,1/17/2020,1/24/2020,Denmark
45,Lose Control,MEDUZA,172908,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,1/17/2020,1/24/2020,Denmark
46,Sinaloa Stil,Shooter Gang,170436,https://open.spotify.com/track/1tNuRv1Wcagp2f3FVcgknp,1/17/2020,1/24/2020,Denmark
47,If the World Was Ending - feat. Julia Michaels,JP Saxe,168864,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,1/17/2020,1/24/2020,Denmark
48,My Oh My (feat. DaBaby),Camila Cabello,168040,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,1/17/2020,1/24/2020,Denmark
49,"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)",Eminem,163040,https://open.spotify.com/track/0GQ5bFTVFFKpwNPc7KwQnB,1/17/2020,1/24/2020,Denmark
50,Unaccommodating (feat. Young M.A),Eminem,157146,https://open.spotify.com/track/0q2vG0UVuy6ajjcpkQHdZM,1/17/2020,1/24/2020,Denmark
51,What A Man Gotta Do,Jonas Brothers,156488,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd,1/17/2020,1/24/2020,Denmark
52,Good News,Mac Miller,155724,https://open.spotify.com/track/1DWZUa5Mzf2BwzpHtgbHPY,1/17/2020,1/24/2020,Denmark
53,hot girl bummer,blackbear,155088,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,1/17/2020,1/24/2020,Denmark
54,Señorita,Shawn Mendes,150386,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,1/17/2020,1/24/2020,Denmark
55,Som Fluer,The Minds Of 99,148535,https://open.spotify.com/track/4diMl3ee8zco6asVZNKjti,1/17/2020,1/24/2020,Denmark
56,Dobbelt (feat. Dayzon),Jamaika,144240,https://open.spotify.com/track/332HLjESTywYrDN5is9mdT,1/17/2020,1/24/2020,Denmark
57,Rare,Selena Gomez,142960,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19,1/17/2020,1/24/2020,Denmark
58,Watermelon Sugar,Harry Styles,139701,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,1/17/2020,1/24/2020,Denmark
59,Beautiful People (feat. Khalid),Ed Sheeran,139109,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,1/17/2020,1/24/2020,Denmark
60,Ingenting At Sige (feat. NODE),Gilli,138768,https://open.spotify.com/track/6WZHm21UPkvcmh5VLjhFZg,1/17/2020,1/24/2020,Denmark
61,July,Noah Cyrus,138376,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr,1/17/2020,1/24/2020,Denmark
62,Gonzo,Suspekt,136652,https://open.spotify.com/track/6bh20cEbXMNJ5JPUvbGSYq,1/17/2020,1/24/2020,Denmark
63,Ghost,Christopher,136273,https://open.spotify.com/track/1ySdKj9IbvIRCyjPBe6NpV,1/17/2020,1/24/2020,Denmark
64,Suicidal,YNW Melly,135747,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,1/17/2020,1/24/2020,Denmark
65,Eleven,Khalid,135645,https://open.spotify.com/track/1ToprX3cpBiXoAe5eNSk74,1/17/2020,1/24/2020,Denmark
66,Leaving Heaven (feat. Skylar Grey),Eminem,133163,https://open.spotify.com/track/5CpsIb7SMFHjmAG8RvIWfq,1/17/2020,1/24/2020,Denmark
67,No Idea,Don Toliver,133024,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,1/17/2020,1/24/2020,Denmark
68,Break My Stride,Matthew Wilder,131373,https://open.spotify.com/track/1mCsF9Tw4AkIZOjvZbZZdT,1/17/2020,1/24/2020,Denmark
69,Fuck Af (feat. Milbo),Fie Laursen,128870,https://open.spotify.com/track/7iXrDMiAinSZpD1M6zyBKY,1/17/2020,1/24/2020,Denmark
70,I Don't Care (with Justin Bieber),Ed Sheeran,127720,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,1/17/2020,1/24/2020,Denmark
71,"Endnu (feat. Gilli, Benny Jamz & Branco)",Stepz,125773,https://open.spotify.com/track/1AwE3VLo6qlJ2xi1oS3BwE,1/17/2020,1/24/2020,Denmark
72,Salt,Ava Max,124310,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV,1/17/2020,1/24/2020,Denmark
73,Bruises,Lewis Capaldi,121698,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,1/17/2020,1/24/2020,Denmark
74,HIGHEST IN THE ROOM,Travis Scott,121382,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,1/17/2020,1/24/2020,Denmark
75,In Too Deep,Eminem,120940,https://open.spotify.com/track/7Dj2wqPYXfSRFwa6qyOztr,1/17/2020,1/24/2020,Denmark
76,Paris,Lord Siva,117627,https://open.spotify.com/track/1NgeW6kFhdqAvEKgKYhf1s,1/17/2020,1/24/2020,Denmark
77,BDK (feat. Gilli),KESI,117585,https://open.spotify.com/track/6ZvA8Difc7oFBxfZXJ6JuT,1/17/2020,1/24/2020,Denmark
78,En Sang (feat. Gucci Mane),Emil Stabil,116536,https://open.spotify.com/track/1hwYGaUz6V4odyt0u0QlKf,1/17/2020,1/24/2020,Denmark
79,Shallow,Lady Gaga,115844,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,1/17/2020,1/24/2020,Denmark
80,Culo (feat. Branco),Gilli,115768,https://open.spotify.com/track/49vQclrdXkZXMJnD0VN3qZ,1/17/2020,1/24/2020,Denmark
81,Unz Unz,Specktors,112414,https://open.spotify.com/track/2vjKei86vFPZBodhXEqEmX,1/17/2020,1/24/2020,Denmark
82,Premonition - Intro,Eminem,111908,https://open.spotify.com/track/7ccTcabbJlCJiIqtrSSwBk,1/17/2020,1/24/2020,Denmark
83,Helt Stabil,Fouli,111495,https://open.spotify.com/track/74UxMl2RwVslYvWd9cGmlL,1/17/2020,1/24/2020,Denmark
84,Plastic,Pind,110752,https://open.spotify.com/track/758P0zO2goHiN3NA5OW1Qe,1/17/2020,1/24/2020,Denmark
85,Love Someone,Lukas Graham,109617,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,1/17/2020,1/24/2020,Denmark
86,SUGAR,BROCKHAMPTON,109196,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,1/17/2020,1/24/2020,Denmark
87,"10,000 Hours (with Justin Bieber)",Dan + Shay,107873,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,1/17/2020,1/24/2020,Denmark
88,DANCE,CLMD,107749,https://open.spotify.com/track/6TfeXwJihJRuBW3mFpib6J,1/17/2020,1/24/2020,Denmark
89,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,106885,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,1/17/2020,1/24/2020,Denmark
90,Lock It Up (feat. Anderson .Paak),Eminem,105903,https://open.spotify.com/track/1qwMkkRiD5jqLeUUjfgblh,1/17/2020,1/24/2020,Denmark
91,when the party's over,Billie Eilish,104604,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,1/17/2020,1/24/2020,Denmark
92,Say So,Doja Cat,104554,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,1/17/2020,1/24/2020,Denmark
93,Bandit (with YoungBoy Never Broke Again),Juice WRLD,104045,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,1/17/2020,1/24/2020,Denmark
94,Stepdad,Eminem,102706,https://open.spotify.com/track/3QVHSV8YKYq4L8tI5rnFgj,1/17/2020,1/24/2020,Denmark
95,Higher Love,Kygo,102001,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,1/17/2020,1/24/2020,Denmark
96,No Regrets (feat. Don Toliver),Eminem,101566,https://open.spotify.com/track/1lO9CZo6eDrOy0S7khgryG,1/17/2020,1/24/2020,Denmark
97,Shopping (feat. Kesi & Stepz),Benny Jamz,101335,https://open.spotify.com/track/7IlYDWKUtjuQ1xPf6KAzWc,1/17/2020,1/24/2020,Denmark
98,Okay,Tessa,101138,https://open.spotify.com/track/4HtQ1OKauyaDx1jIos6Zmv,1/17/2020,1/24/2020,Denmark
99,Heartless,The Weeknd,100763,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU,1/17/2020,1/24/2020,Denmark
100,Finde Tilbage,Citybois,99800,https://open.spotify.com/track/2PULF2IhwRZg7Qpx3x4lHg,1/17/2020,1/24/2020,Denmark
101,Be Alright,Dean Lewis,99467,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,1/17/2020,1/24/2020,Denmark
102,Nik & Jay,TopGunn,98725,https://open.spotify.com/track/151GbWJcajt35sN4T309vF,1/17/2020,1/24/2020,Denmark
103,Ballin' (with Roddy Ricch),Mustard,96539,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,1/17/2020,1/24/2020,Denmark
104,Piece Of Your Heart,MEDUZA,95766,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,1/17/2020,1/24/2020,Denmark
105,Marsh,Eminem,95736,https://open.spotify.com/track/34d7sGX6WUqq8f04e7CSNF,1/17/2020,1/24/2020,Denmark
106,Some Say,Nea,95409,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h,1/17/2020,1/24/2020,Denmark
107,BOP,DaBaby,94817,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,1/17/2020,1/24/2020,Denmark
108,All In,Branco,94750,https://open.spotify.com/track/59iEMlCecSDtur0rlSOmvX,1/17/2020,1/24/2020,Denmark
109,Hurtige Hænder - Acoustic Version - Moyo Live P3,The Minds Of 99,94439,https://open.spotify.com/track/3D0VPp6nCN9dsyUjFv2BvP,1/17/2020,1/24/2020,Denmark
110,Lucid Dreams,Juice WRLD,93666,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,1/17/2020,1/24/2020,Denmark
111,Post Malone (feat. RANI),Sam Feldt,92356,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL,1/17/2020,1/24/2020,Denmark
112,Monte Carlo,Jimilian,91318,https://open.spotify.com/track/4qTzlVKdemz4egoePc5GsV,1/17/2020,1/24/2020,Denmark
113,Holdet (feat. NODE),Jamaika,91139,https://open.spotify.com/track/53Z8vzEI2bbqpsSZ8dFSOt,1/17/2020,1/24/2020,Denmark
114,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,91096,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,1/17/2020,1/24/2020,Denmark
115,Farewell,Eminem,90308,https://open.spotify.com/track/74gykWHknHDrg4eMdcmdRq,1/17/2020,1/24/2020,Denmark
116,Alle Skuffer Over Tid - Single Edit,The Minds Of 99,89264,https://open.spotify.com/track/6a2itcAnQzfViAiAly2Eg8,1/17/2020,1/24/2020,Denmark
117,Fugazi (feat. Stepz),Benny Jamz,88559,https://open.spotify.com/track/78GzgdLQcF5yo7Mq5rRoSi,1/17/2020,1/24/2020,Denmark
118,How Do You Sleep?,Sam Smith,88243,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,1/17/2020,1/24/2020,Denmark
119,Never Seen the Rain,Tones And I,87900,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV,1/17/2020,1/24/2020,Denmark
120,lovely (with Khalid),Billie Eilish,87601,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,1/17/2020,1/24/2020,Denmark
121,"Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)",Eminem,87201,https://open.spotify.com/track/5mZXWEH2eh8zMZGCxT5aW0,1/17/2020,1/24/2020,Denmark
122,Efter Mig,Jimilian,87047,https://open.spotify.com/track/5Mbtof5Olmn8JDvm6PI1Az,1/17/2020,1/24/2020,Denmark
123,STANDARD,I$WAAL,86864,https://open.spotify.com/track/4Jh3p0TydgTJZ444pPhVvd,1/17/2020,1/24/2020,Denmark
124,Never Love Again,Eminem,86568,https://open.spotify.com/track/40YbWniIEmqy6s58fYXLUh,1/17/2020,1/24/2020,Denmark
125,Prestige,Danni,86464,https://open.spotify.com/track/4jyT77UqVTx5vbP6VYV46v,1/17/2020,1/24/2020,Denmark
126,Sweet but Psycho,Ava Max,86173,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,1/17/2020,1/24/2020,Denmark
127,Balenci,Larry 44,85909,https://open.spotify.com/track/3oP9C6MAm8i4SvYB37GDto,1/17/2020,1/24/2020,Denmark
128,Bandolero,Jamaika,85768,https://open.spotify.com/track/38PH0BX4W8T15k3ITRMmQM,1/17/2020,1/24/2020,Denmark
129,Sidechick (Carmon X Jamaika),Carmon,84814,https://open.spotify.com/track/7M9YbTUwskBoI42Vj4Rkqq,1/17/2020,1/24/2020,Denmark
130,Alfred - Interlude,Eminem,83099,https://open.spotify.com/track/4EmunTy7kNBYQivOa8F6b8,1/17/2020,1/24/2020,Denmark
131,Større End Os,Medina,82340,https://open.spotify.com/track/0VL0jLRV0iyTBFQWqCjrDW,1/17/2020,1/24/2020,Denmark
132,Vossi Bop,Stormzy,82036,https://open.spotify.com/track/5DXKtoZLm31msT7tNGNHLG,1/17/2020,1/24/2020,Denmark
133,Sig Mig,Citybois,81856,https://open.spotify.com/track/2kDVTfMiMP8ignU2hU2yCB,1/17/2020,1/24/2020,Denmark
134,Trampoline (with ZAYN),SHAED,80272,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI,1/17/2020,1/24/2020,Denmark
135,All Around The World (La La La),R3HAB,80269,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp,1/17/2020,1/24/2020,Denmark
136,Goodbyes (Feat. Young Thug),Post Malone,80240,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,1/17/2020,1/24/2020,Denmark
137,Ka Du Ik,Omar,80109,https://open.spotify.com/track/4jm5AHENFhFjz5m9kXgwQ9,1/17/2020,1/24/2020,Denmark
138,Little Engine,Eminem,79975,https://open.spotify.com/track/4qNWEOMyexn7b8Icyk29t9,1/17/2020,1/24/2020,Denmark
139,Futsal Shuffle 2020,Lil Uzi Vert,79892,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,1/17/2020,1/24/2020,Denmark
140,Snakker For Meget,Tessa,79854,https://open.spotify.com/track/5WvK9QLls6WikBoh5RrroV,1/17/2020,1/24/2020,Denmark
141,Menage A Trois,LIZOT,78344,https://open.spotify.com/track/40vCMTDaDwwpf7DyBlmgEj,1/17/2020,1/24/2020,Denmark
142,Wow.,Post Malone,77449,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,1/17/2020,1/24/2020,Denmark
143,Lovesong,Rasmus Seebach,77233,https://open.spotify.com/track/5RQPWVOhfVkSQfHiR5tvK0,1/17/2020,1/24/2020,Denmark
144,Without Me,Halsey,77225,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,1/17/2020,1/24/2020,Denmark
145,JUNGLE,MellemFingaMuzik,77221,https://open.spotify.com/track/0VWTSWZVask2dSMShSphvM,1/17/2020,1/24/2020,Denmark
146,Pizza,ADHD,77066,https://open.spotify.com/track/6Eily61EQjZCcbvYHuCNcJ,1/17/2020,1/24/2020,Denmark
147,Shorty Ringer,Josef Og Elias,76745,https://open.spotify.com/track/3rGihyErlJWAViz6PKBtts,1/17/2020,1/24/2020,Denmark
148,Thorns,Faustix,76473,https://open.spotify.com/track/6DuE8kXIDJ3oiCibWXmgeN,1/17/2020,1/24/2020,Denmark
149,Protokol,Jamaika,75863,https://open.spotify.com/track/2zykitlpirl2soC7LwtWP3,1/17/2020,1/24/2020,Denmark
150,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,75638,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW,1/17/2020,1/24/2020,Denmark
151,Don't Call Me Up,Mabel,74804,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,1/17/2020,1/24/2020,Denmark
152,Dancing On My Own,Calum Scott,74778,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ,1/17/2020,1/24/2020,Denmark
153,Interlude - Finlandsparken,Jamaika,74698,https://open.spotify.com/track/2TivM8M4vgL1mEswDWFlsy,1/17/2020,1/24/2020,Denmark
154,Tørstig,ATYPISK,74456,https://open.spotify.com/track/2p4vB52Yldwo2xIutFdc8Y,1/17/2020,1/24/2020,Denmark
155,Legend,Clara,73817,https://open.spotify.com/track/13AdfYuWXDecUoQbpijnXI,1/17/2020,1/24/2020,Denmark
156,Lights Up,Harry Styles,73516,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb,1/17/2020,1/24/2020,Denmark
157,"I Will (feat. KXNG Crooked, Royce Da 5'9"" & Joell Ortiz)",Eminem,73439,https://open.spotify.com/track/3CJbxqRQ0JNCqboWDNUUeX,1/17/2020,1/24/2020,Denmark
158,RITMO (Bad Boys For Life),Black Eyed Peas,73294,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,1/17/2020,1/24/2020,Denmark
159,Op A,Ude Af Kontrol,72833,https://open.spotify.com/track/79JoAfAjEcCtFYyeJCGwkK,1/17/2020,1/24/2020,Denmark
160,Burnout,Calby,72738,https://open.spotify.com/track/33dNxl8o2VT4q5a1t5mkJJ,1/17/2020,1/24/2020,Denmark
161,24/7,Scarlet Pleasure,72619,https://open.spotify.com/track/7Gh29sTql3Yln7gzOB6QZG,1/17/2020,1/24/2020,Denmark
162,Falling,Harry Styles,72433,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,1/17/2020,1/24/2020,Denmark
163,Black Swan,BTS,72184,https://open.spotify.com/track/24NuEDgyRIljwSyY0lsr7b,1/17/2020,1/24/2020,Denmark
164,Dag 1,Gilli,71672,https://open.spotify.com/track/0atWq5Ua1ax7zMKDjSQEpg,1/17/2020,1/24/2020,Denmark
165,Blue World,Mac Miller,71635,https://open.spotify.com/track/2hwOoMtWPtTSSn6WHV7Vp5,1/17/2020,1/24/2020,Denmark
166,Eastside (with Halsey & Khalid),benny blanco,71481,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,1/17/2020,1/24/2020,Denmark
167,SOM DU SMILER,AMAL,70811,https://open.spotify.com/track/3pAosPVaUb2HF1vUKGZQmX,1/17/2020,1/24/2020,Denmark
168,Let Me Down Slowly,Alec Benjamin,70729,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,1/17/2020,1/24/2020,Denmark
169,ocean eyes,Billie Eilish,70642,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,1/17/2020,1/24/2020,Denmark
170,Milano Step (Lamin X Artigeardit),Lamin,70443,https://open.spotify.com/track/3LNDqfz94lY7uGifx8HQXt,1/17/2020,1/24/2020,Denmark
171,Bedste ven,Benny Jamz,70418,https://open.spotify.com/track/13YRW5WzNufYn7OmLutScz,1/17/2020,1/24/2020,Denmark
172,Circles,Mac Miller,70356,https://open.spotify.com/track/4jXl6VtkFFKIt3ycUQc5LT,1/17/2020,1/24/2020,Denmark
173,Lyca (feat. Kesi),Gilli,69824,https://open.spotify.com/track/3TD0VtH37WAjrGflIzeS0H,1/17/2020,1/24/2020,Denmark
174,Gothersgade,Artigeardit,69455,https://open.spotify.com/track/0vhJulS8V02SDpBTY2XQjI,1/17/2020,1/24/2020,Denmark
175,Detaljen (feat. Fouli),TopGunn,69294,https://open.spotify.com/track/7FXfrOsoBv8AU9E7hWRTbH,1/17/2020,1/24/2020,Denmark
176,Ny Sæson,Benny Jamz,68483,https://open.spotify.com/track/7oDJQ7yBOybRtcOPMbOPTC,1/17/2020,1/24/2020,Denmark
177,Spice up your life,Benjamin Hav,68446,https://open.spotify.com/track/5IvT1R55n1gISGXAtlQjgg,1/17/2020,1/24/2020,Denmark
178,VIBEZ,DaBaby,68432,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,1/17/2020,1/24/2020,Denmark
179,Robbery,Juice WRLD,67687,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,1/17/2020,1/24/2020,Denmark
180,Say You Won't Let Go,James Arthur,67635,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,1/17/2020,1/24/2020,Denmark
181,Ufødte,Jamaika,67602,https://open.spotify.com/track/4PocOpOXL2QJZmeGTV4mso,1/17/2020,1/24/2020,Denmark
182,Body (feat. brando),Loud Luxury,67125,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs,1/17/2020,1/24/2020,Denmark
183,stupid,Tate McRae,67080,https://open.spotify.com/track/4k3uABcX9iaGlt5pRJhumi,1/17/2020,1/24/2020,Denmark
184,All My Love,Rocazino,66700,https://open.spotify.com/track/49clGe0PtbYUx3vB7tyk3A,1/17/2020,1/24/2020,Denmark
185,Ransom,Lil Tecca,66699,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,1/17/2020,1/24/2020,Denmark
186,næ,Ude Af Kontrol,66600,https://open.spotify.com/track/23jbwmkkrvGJhz1J6vAXii,1/17/2020,1/24/2020,Denmark
187,Yellow Hearts,Ant Saunders,66437,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl,1/17/2020,1/24/2020,Denmark
188,Oui,Sivas,66164,https://open.spotify.com/track/7j8K8PE1tO2TvhY15E8ZcD,1/17/2020,1/24/2020,Denmark
189,Mask På,Shooter Gang,66155,https://open.spotify.com/track/3rPRnnrKyxhqsPnBtahjnW,1/17/2020,1/24/2020,Denmark
190,Prioritet,Tyrees Tyr,65836,https://open.spotify.com/track/26bE8GOm9IZO7thaKXM1um,1/17/2020,1/24/2020,Denmark
191,SOS (feat. Aloe Blacc),Avicii,65391,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5,1/17/2020,1/24/2020,Denmark
192,It's You,Ali Gatie,65099,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,1/17/2020,1/24/2020,Denmark
193,Vågn Op (feat. Don Stefano),KESI,64611,https://open.spotify.com/track/12XzE38rlgROFbDsy0Q31l,1/17/2020,1/24/2020,Denmark
194,Automatic (feat. Gilli),Benny Jamz,64582,https://open.spotify.com/track/75Hf8NalfY33oZQG2YN00K,1/17/2020,1/24/2020,Denmark
195,bury a friend,Billie Eilish,63807,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,1/17/2020,1/24/2020,Denmark
196,3 Nights,Dominic Fike,63733,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX,1/17/2020,1/24/2020,Denmark
197,"1,2,3,4",The Minds Of 99,63618,https://open.spotify.com/track/1t0aKVgl4RCknbiRNrd2zi,1/17/2020,1/24/2020,Denmark
198,Udsigt,ZK,63556,https://open.spotify.com/track/50ly1zllYjItP5APekmnuA,1/17/2020,1/24/2020,Denmark
199,Solo,Faustix,63532,https://open.spotify.com/track/3Eemi4XR3hqNP4JnIV35Ca,1/17/2020,1/24/2020,Denmark
200,Musse,Benjamin Hav,63484,https://open.spotify.com/track/238P1hQufJESzypUHpnodm,1/17/2020,1/24/2020,Denmark
1,Blinding Lights,The Weeknd,613279,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,1/24/2020,1/31/2020,Denmark
2,PUB G (feat. Branco & Larry 44),LOLO,555471,https://open.spotify.com/track/0alp0O9d7KTtAF1QnBqqiv,1/24/2020,1/31/2020,Denmark
3,Winter Season (feat. Gilli),Amina,547279,https://open.spotify.com/track/4XVZxIg3UjUTZxPlC5lmnj,1/24/2020,1/31/2020,Denmark
4,Godzilla (feat. Juice WRLD),Eminem,509205,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,1/24/2020,1/31/2020,Denmark
5,The Box,Roddy Ricch,458259,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,1/24/2020,1/31/2020,Denmark
6,La Trompeta (feat. MellemFingaMuzik),Camur,375325,https://open.spotify.com/track/0oHSxbawtdWBH9N8SqCjfq,1/24/2020,1/31/2020,Denmark
7,Roses - Imanbek Remix,SAINt JHN,370101,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,1/24/2020,1/31/2020,Denmark
8,Kærlighed (feat. Gilli & Kesi),ATYPISK,362614,https://open.spotify.com/track/2xeiAqqHWYXQMWk6s2aQdw,1/24/2020,1/31/2020,Denmark
9,Life Is Good (feat. Drake),Future,352598,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,1/24/2020,1/31/2020,Denmark
10,Dance Monkey,Tones And I,350350,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,1/24/2020,1/31/2020,Denmark
11,everything i wanted,Billie Eilish,339555,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,1/24/2020,1/31/2020,Denmark
12,Ben,Tessa,304010,https://open.spotify.com/track/2He7ZIvNyBo188a6hvS0zT,1/24/2020,1/31/2020,Denmark
13,London Town,Branco,298150,https://open.spotify.com/track/5TKuvTO4jj4trnmMnqEpoJ,1/24/2020,1/31/2020,Denmark
