Position,Track Name,Artist,Streams,URL,Week Beginning,Week Ending,Country
1,Roller,Apache 207,256618,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M,12/27/2019,1/3/2020,Austria
2,Dance Monkey,Tones And I,238544,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,12/27/2019,1/3/2020,Austria
3,Vor der Tür,Gzuz,170202,https://open.spotify.com/track/2LgsKzO8lCeXk0TMd9veWW,12/27/2019,1/3/2020,Austria
4,Falling,Trevor Daniel,149903,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,12/27/2019,1/3/2020,Austria
5,Skifahren (feat. Joshi Mizu),The Cratez,137828,https://open.spotify.com/track/1E1YyZjbteIz2XQyLvtRxD,12/27/2019,1/3/2020,Austria
6,KEIN SCHLAF,Nimo,132488,https://open.spotify.com/track/1B89LtaW92jj4AqT7OZ0Fj,12/27/2019,1/3/2020,Austria
7,Nur zur Info,Ufo361,129914,https://open.spotify.com/track/6Y7ZEVr7lgO8FKGk2vZ2hi,12/27/2019,1/3/2020,Austria
8,ROXANNE,Arizona Zervas,125972,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,12/27/2019,1/3/2020,Austria
9,110,Capital Bra,121106,https://open.spotify.com/track/67ojvEGRPAUCOohuMPqoRC,12/27/2019,1/3/2020,Austria
10,bad guy,Billie Eilish,116948,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,12/27/2019,1/3/2020,Austria
11,Don't Start Now,Dua Lipa,115305,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,12/27/2019,1/3/2020,Austria
12,COLT,Samra,114218,https://open.spotify.com/track/76IVpz47q3ghkxoUeTTEKb,12/27/2019,1/3/2020,Austria
13,Ayy Macarena,Tyga,110831,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,12/27/2019,1/3/2020,Austria
14,Der Bratan bleibt der gleiche,Capital Bra,108936,https://open.spotify.com/track/2M39v73rNJmAXUXIW0oagP,12/27/2019,1/3/2020,Austria
15,Ride It,Regard,108641,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,12/27/2019,1/3/2020,Austria
16,Circles,Post Malone,107821,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,12/27/2019,1/3/2020,Austria
17,200 km/h,Apache 207,106760,https://open.spotify.com/track/2PGA1AsJal6cyMNmKyE56q,12/27/2019,1/3/2020,Austria
18,Memories,Maroon 5,104763,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,12/27/2019,1/3/2020,Austria
19,Wieso tust Du dir das an?,Apache 207,100740,https://open.spotify.com/track/6dNB3XdAzx7kTf5wa8Rg89,12/27/2019,1/3/2020,Austria
20,everything i wanted,Billie Eilish,100508,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,12/27/2019,1/3/2020,Austria
21,100%,Senidah,99122,https://open.spotify.com/track/58cWbqYLz06X69SqJiYeky,12/27/2019,1/3/2020,Austria
22,Blinding Lights,The Weeknd,98383,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,12/27/2019,1/3/2020,Austria
23,Keine Liebe,RIN,97632,https://open.spotify.com/track/4OVF6uwZlMOSlZmHDnwliX,12/27/2019,1/3/2020,Austria
24,hot girl bummer,blackbear,92673,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,12/27/2019,1/3/2020,Austria
25,Puta Madre - Bonustrack,RAF Camora,90854,https://open.spotify.com/track/0bg9us6qbMWTAMSF3y4egO,12/27/2019,1/3/2020,Austria
26,Mit Dir,Loredana,90330,https://open.spotify.com/track/26FNTVsgF4m31xvDgFfhGW,12/27/2019,1/3/2020,Austria
27,Tilidin,Capital Bra,86266,https://open.spotify.com/track/0Dlcu2fgHklOnajVu2dUNU,12/27/2019,1/3/2020,Austria
28,2002,Sido,85880,https://open.spotify.com/track/2u8AXJyk8pICzj2wyPBL0b,12/27/2019,1/3/2020,Austria
29,Someone You Loved,Lewis Capaldi,83992,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,12/27/2019,1/3/2020,Austria
30,500 PS,Bonez MC,83865,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG,12/27/2019,1/3/2020,Austria
31,Señorita,Shawn Mendes,83585,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,12/27/2019,1/3/2020,Austria
32,Alien,RIN,82671,https://open.spotify.com/track/2RaKlveGCllSaXloN8kmzV,12/27/2019,1/3/2020,Austria
33,Honda Civic,The Cratez,82122,https://open.spotify.com/track/0WFgtxiLNr99YaoSdYR3Ud,12/27/2019,1/3/2020,Austria
34,KARMA,Nimo,81704,https://open.spotify.com/track/3uTiW4Tjt6FqSPRYNgzW5t,12/27/2019,1/3/2020,Austria
35,Roses - Imanbek Remix,SAINt JHN,77912,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,12/27/2019,1/3/2020,Austria
36,Lose You To Love Me,Selena Gomez,75040,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5,12/27/2019,1/3/2020,Austria
37,My Oh My (feat. DaBaby),Camila Cabello,72853,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,12/27/2019,1/3/2020,Austria
38,Wieder Lila,Samra,72466,https://open.spotify.com/track/2kkcJ8tSDV42LdWcPjy6We,12/27/2019,1/3/2020,Austria
39,Adriana,RAF Camora,72120,https://open.spotify.com/track/5YbcMbH4xHRfep9rSxLRDt,12/27/2019,1/3/2020,Austria
40,Vermissen (feat. Henning May),Juju,70489,https://open.spotify.com/track/07f2b3CTdgKKlhv0mqUksz,12/27/2019,1/3/2020,Austria
41,Unnormal,RAF Camora,69211,https://open.spotify.com/track/7CzSP7spDpZBP8edbtPIwI,12/27/2019,1/3/2020,Austria
42,HIGHEST IN THE ROOM,Travis Scott,68222,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,12/27/2019,1/3/2020,Austria
43,Doch in der Nacht,Apache 207,67453,https://open.spotify.com/track/3uhTOxvu2h2YEm0uPNF2vi,12/27/2019,1/3/2020,Austria
44,Stars,VIZE,67374,https://open.spotify.com/track/0TId5TSbdcBP32haUV4Aet,12/27/2019,1/3/2020,Austria
45,Lucid Dreams,Juice WRLD,66925,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,12/27/2019,1/3/2020,Austria
46,Beautiful People (feat. Khalid),Ed Sheeran,66829,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,12/27/2019,1/3/2020,Austria
47,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,64678,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn,12/27/2019,1/3/2020,Austria
48,Eiskalt,Loredana,62027,https://open.spotify.com/track/5sMugAU31Ug5SAUUbhBIKU,12/27/2019,1/3/2020,Austria
49,Lose Control,MEDUZA,60699,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,12/27/2019,1/3/2020,Austria
50,I Don't Care (with Justin Bieber),Ed Sheeran,60348,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,12/27/2019,1/3/2020,Austria
51,CASINO ROYAL,Kianush,59697,https://open.spotify.com/track/3Dkfcd3DbXGVmM05KCRuFA,12/27/2019,1/3/2020,Austria
52,Piece Of Your Heart,MEDUZA,59479,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,12/27/2019,1/3/2020,Austria
53,Huracan,Samra,58758,https://open.spotify.com/track/6AFIVhbJLR7YVvW9fLFMu1,12/27/2019,1/3/2020,Austria
54,Better,Lena,58632,https://open.spotify.com/track/3jCMdvc8bFOKChETbFV9Zc,12/27/2019,1/3/2020,Austria
55,Light,Jerome,56414,https://open.spotify.com/track/1lht8jb3c6rEiVaqX94enH,12/27/2019,1/3/2020,Austria
56,STAR,Nimo,56209,https://open.spotify.com/track/2B1hRfTwS9HtP1MxAma1nu,12/27/2019,1/3/2020,Austria
57,Mary,Bausa,55799,https://open.spotify.com/track/2Jij6ebp6ToNKOn5DWlGxV,12/27/2019,1/3/2020,Austria
58,Hate Me (with Juice WRLD),Ellie Goulding,54755,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,12/27/2019,1/3/2020,Austria
59,RITMO (Bad Boys For Life),Black Eyed Peas,54492,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,12/27/2019,1/3/2020,Austria
60,Turn Me On (feat. Vula),Riton,53891,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9,12/27/2019,1/3/2020,Austria
61,Adore You,Harry Styles,53465,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,12/27/2019,1/3/2020,Austria
62,Sweet but Psycho,Ava Max,52135,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,12/27/2019,1/3/2020,Austria
63,Higher Love,Kygo,52056,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,12/27/2019,1/3/2020,Austria
64,GANG GANG,JACKBOYS,52002,https://open.spotify.com/track/6uJONCdr2rC65BNmCnTBWK,12/27/2019,1/3/2020,Austria
65,Torn,Ava Max,51971,https://open.spotify.com/track/2GdxQw8NwoeH8tKySg6nym,12/27/2019,1/3/2020,Austria
66,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,51901,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,12/27/2019,1/3/2020,Austria
67,Hoch,Tim Bendzko,51795,https://open.spotify.com/track/7gqefhSJfWyN1qQ2huvEze,12/27/2019,1/3/2020,Austria
68,Before You Go,Lewis Capaldi,51400,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,12/27/2019,1/3/2020,Austria
69,Kein Problem,Apache 207,51391,https://open.spotify.com/track/3Zigq1lfHmFRlyoRrh9k2s,12/27/2019,1/3/2020,Austria
70,Little Help,The BossHoss,51047,https://open.spotify.com/track/3uQp3pxHqAcNTREQeZrbkv,12/27/2019,1/3/2020,Austria
71,95 BPM,Samra,50695,https://open.spotify.com/track/6WSwle8wTdJhOGEukwTxWf,12/27/2019,1/3/2020,Austria
72,Castles,Freya Ridings,50542,https://open.spotify.com/track/5tZWtGT65sMrDVPB5H444n,12/27/2019,1/3/2020,Austria
73,If the World Was Ending - feat. Julia Michaels,JP Saxe,49805,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,12/27/2019,1/3/2020,Austria
74,OUT WEST (feat. Young Thug),JACKBOYS,49801,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,12/27/2019,1/3/2020,Austria
75,Rescue Me,OneRepublic,49358,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM,12/27/2019,1/3/2020,Austria
76,Himmel grau,Kontra K,49115,https://open.spotify.com/track/1xdj09kwlmFmVONYaYyNsY,12/27/2019,1/3/2020,Austria
77,Old Town Road - Remix,Lil Nas X,49012,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,12/27/2019,1/3/2020,Austria
78,WHAT TO DO? (feat. Don Toliver),JACKBOYS,48689,https://open.spotify.com/track/4AO1XhrgJczQ9bNVxdfKQe,12/27/2019,1/3/2020,Austria
79,Monster,LUM!X,48530,https://open.spotify.com/track/0YU17F0BlVXvmx5ytsR43w,12/27/2019,1/3/2020,Austria
80,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,48490,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,12/27/2019,1/3/2020,Austria
81,Summer Cem (feat. Luciano),Summer Cem,48136,https://open.spotify.com/track/1hrHUEYoVBC1hNCXkX7tIA,12/27/2019,1/3/2020,Austria
82,All Around The World (La La La),R3HAB,47722,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp,12/27/2019,1/3/2020,Austria
83,No Idea,Don Toliver,47699,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,12/27/2019,1/3/2020,Austria
84,Tiffany,Shindy,47489,https://open.spotify.com/track/2L0H5LWEuIAvrzfzTruyCB,12/27/2019,1/3/2020,Austria
85,Puls steigt,Capo,47343,https://open.spotify.com/track/4isVKxoLiuaSROsXno2XWq,12/27/2019,1/3/2020,Austria
86,Kein Plan,Loredana,46943,https://open.spotify.com/track/2d3WpbJFBND2vwMJyULdfU,12/27/2019,1/3/2020,Austria
87,Watermelon Sugar,Harry Styles,46829,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,12/27/2019,1/3/2020,Austria
88,Outnumbered,Dermot Kennedy,46328,https://open.spotify.com/track/4Ta3PhWmY50ZLU1uhKFKPE,12/27/2019,1/3/2020,Austria
89,Bandit (with YoungBoy Never Broke Again),Juice WRLD,45008,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,12/27/2019,1/3/2020,Austria
90,Kokain,Bonez MC,44875,https://open.spotify.com/track/4Bj3usjRTckEJARO0dLbDf,12/27/2019,1/3/2020,Austria
91,Jetzt rufst du an,Loredana,44676,https://open.spotify.com/track/46QHfb0an5B7cgHRfuDHas,12/27/2019,1/3/2020,Austria
92,Play,K-391,44052,https://open.spotify.com/track/4jp4Z02kzzg8gK0NmDGgml,12/27/2019,1/3/2020,Austria
93,Diamonds (feat. Capital Bra),Summer Cem,43985,https://open.spotify.com/track/2nPJnablplDgVVgSDF9BAs,12/27/2019,1/3/2020,Austria
94,194 Länder - Single Version,Mark Forster,43486,https://open.spotify.com/track/6kga9ZYARzHBprnLOENrMQ,12/27/2019,1/3/2020,Austria
95,Ohne mein Team,Bonez MC,43288,https://open.spotify.com/track/05Mp2UJulSttxQ4E6hQPH3,12/27/2019,1/3/2020,Austria
96,Alessandra Ambrosio,Miami Yacine,43011,https://open.spotify.com/track/69NQ59CGoIRVTjdecpHfBQ,12/27/2019,1/3/2020,Austria
97,Prinzessa,Capital Bra,42812,https://open.spotify.com/track/0Tq0EhQpVeQJwV3E3P5Jti,12/27/2019,1/3/2020,Austria
98,PHANTOM (feat. Summer Cem),reezy,42771,https://open.spotify.com/track/1s0nANz8q6gEZOms034GbU,12/27/2019,1/3/2020,Austria
99,In My Mind,Dynoro,42699,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,12/27/2019,1/3/2020,Austria
100,when the party's over,Billie Eilish,42627,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,12/27/2019,1/3/2020,Austria
101,Sex mit dir,Apache 207,42485,https://open.spotify.com/track/0PEwVF6TStGXMTnQMAk9kl,12/27/2019,1/3/2020,Austria
102,Takeaway,The Chainsmokers,41989,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw,12/27/2019,1/3/2020,Austria
103,Seele,Azet,41837,https://open.spotify.com/track/0b9tA3TNHCzfbTh9mGloNx,12/27/2019,1/3/2020,Austria
104,7 rings,Ariana Grande,41785,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,12/27/2019,1/3/2020,Austria
105,Chaos,Mathea,41782,https://open.spotify.com/track/74GrgSGucjqiQ0l7ptknoB,12/27/2019,1/3/2020,Austria
106,lovely (with Khalid),Billie Eilish,41567,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,12/27/2019,1/3/2020,Austria
107,Don't Call Me Up,Mabel,41538,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,12/27/2019,1/3/2020,Austria
108,The Box,Roddy Ricch,41486,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,12/27/2019,1/3/2020,Austria
109,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",KitschKrieg,41390,https://open.spotify.com/track/4Nip6oiJU24LqcUEi7u19S,12/27/2019,1/3/2020,Austria
110,High Hopes,Panic! At The Disco,41271,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,12/27/2019,1/3/2020,Austria
111,Had Enough (feat. Quavo & Offset),Don Toliver,40958,https://open.spotify.com/track/2jrAaawDRCn1JjeouxAyDN,12/27/2019,1/3/2020,Austria
112,Genick,Loredana,40301,https://open.spotify.com/track/1AGjF8pckOxTGeb5zubyqH,12/27/2019,1/3/2020,Austria
113,Lalala,Y2K,40121,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,12/27/2019,1/3/2020,Austria
114,Vendetta,RAF Camora,39707,https://open.spotify.com/track/6aoMCqHqnTGwOzDARaYvic,12/27/2019,1/3/2020,Austria
115,Bruises,Lewis Capaldi,39687,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,12/27/2019,1/3/2020,Austria
116,Swish,Summer Cem,39428,https://open.spotify.com/track/4ktwDUoKdVlk50lUlSIMEY,12/27/2019,1/3/2020,Austria
117,Fratello,Ghetto Phénomène,39397,https://open.spotify.com/track/1WqsQ3hjFZ1JOWWklngh5T,12/27/2019,1/3/2020,Austria
118,Fabergé,RIN,39119,https://open.spotify.com/track/7BYf1rypxrlcLK2DMLSjiw,12/27/2019,1/3/2020,Austria
119,Benzema,Capital Bra,39071,https://open.spotify.com/track/0gyO8zq1Hw5GTQ33EXcc40,12/27/2019,1/3/2020,Austria
120,Shallow,Lady Gaga,38982,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,12/27/2019,1/3/2020,Austria
121,UP IN SMOKE,RIN,38924,https://open.spotify.com/track/0nnmA43aDEfmau2Vyo7b4g,12/27/2019,1/3/2020,Austria
122,Liar,Camila Cabello,38822,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA,12/27/2019,1/3/2020,Austria
123,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,38591,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,12/27/2019,1/3/2020,Austria
124,Vincent,Sarah Connor,38303,https://open.spotify.com/track/7vs1Yi6SUphHp0eW6ys8HG,12/27/2019,1/3/2020,Austria
125,Suicidal,YNW Melly,38223,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,12/27/2019,1/3/2020,Austria
126,SOS (feat. Aloe Blacc),Avicii,38218,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5,12/27/2019,1/3/2020,Austria
127,DNA,KC Rebell,37912,https://open.spotify.com/track/43DtCXAz2qUJ4YiTX6ICT0,12/27/2019,1/3/2020,Austria
128,Dior 2001,RIN,37893,https://open.spotify.com/track/6WusSsncC0Oo9sFHKwQii6,12/27/2019,1/3/2020,Austria
129,Bittersweet Symphony (feat. Emily Roberts),GAMPER & DADONI,37578,https://open.spotify.com/track/6sYJuVcEu4gFHmeTLdHzRz,12/27/2019,1/3/2020,Austria
130,194 Länder,Mark Forster,37341,https://open.spotify.com/track/6rnJn3QbXeYUQpdFsr3kzm,12/27/2019,1/3/2020,Austria
131,Post Malone (feat. RANI),Sam Feldt,37289,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL,12/27/2019,1/3/2020,Austria
132,Only Human,Jonas Brothers,37261,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk,12/27/2019,1/3/2020,Austria
133,Don't Stop Me Now - Remastered 2011,Queen,37260,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,12/27/2019,1/3/2020,Austria
134,Futsal Shuffle 2020,Lil Uzi Vert,36819,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,12/27/2019,1/3/2020,Austria
135,World At Our Feet,Timmy Trumpet,36666,https://open.spotify.com/track/3IAxzaV3IrnAxyDsVVbIR2,12/27/2019,1/3/2020,Austria
136,Goodbyes (Feat. Young Thug),Post Malone,36387,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,12/27/2019,1/3/2020,Austria
137,Tausend Tattoos,Sido,36364,https://open.spotify.com/track/2PAYSgrVOBz8RJqp9B7QLu,12/27/2019,1/3/2020,Austria
138,Cherry Lady,Capital Bra,36357,https://open.spotify.com/track/4j5WelE5mkf9A2jmts729h,12/27/2019,1/3/2020,Austria
139,BOP,DaBaby,36087,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,12/27/2019,1/3/2020,Austria
140,2x,Mathea,35950,https://open.spotify.com/track/2pu5rVWy3zPlgypJzL3Mlw,12/27/2019,1/3/2020,Austria
141,Trampoline,SHAED,35866,https://open.spotify.com/track/4HBvwhhYo7YiYXkUDrOHzS,12/27/2019,1/3/2020,Austria
142,Stack It Up (feat. A Boogie Wit da Hoodie),Liam Payne,35807,https://open.spotify.com/track/24LAeSVSHgnbvSsmgjBqZW,12/27/2019,1/3/2020,Austria
143,Ponny,Yung Hurn,35798,https://open.spotify.com/track/4hpiu5gL0eZxjynnGmrP0A,12/27/2019,1/3/2020,Austria
144,Sucker,Jonas Brothers,35739,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,12/27/2019,1/3/2020,Austria
145,Nummer 1,Capital Bra,35637,https://open.spotify.com/track/3ME2RHvx9JyVQjFFMbLIvt,12/27/2019,1/3/2020,Austria
146,Later Bitches,The Prince Karma,35578,https://open.spotify.com/track/0uL88Lp7C6i2WGHub1zrJ9,12/27/2019,1/3/2020,Austria
147,GATTI,JACKBOYS,35548,https://open.spotify.com/track/40mjsnRjCpycdUw3xhS20g,12/27/2019,1/3/2020,Austria
148,Happier,Marshmello,35389,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,12/27/2019,1/3/2020,Austria
149,Instagram,Dimitri Vegas & Like Mike,35264,https://open.spotify.com/track/0U6bQIAh6MCGo1xjbIIx2S,12/27/2019,1/3/2020,Austria
150,CASINO,Katja Krasavice,35007,https://open.spotify.com/track/01AXHOcjq5Ikq1mKyNm9bM,12/27/2019,1/3/2020,Austria
151,Sorry,Veysel,34965,https://open.spotify.com/track/4usaWLgpOAmNT8RLWVmNiB,12/27/2019,1/3/2020,Austria
152,bury a friend,Billie Eilish,34837,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,12/27/2019,1/3/2020,Austria
153,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,34755,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn,12/27/2019,1/3/2020,Austria
154,Robbery,Juice WRLD,34744,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,12/27/2019,1/3/2020,Austria
155,1000x COOLER,TJ_beastboy,34637,https://open.spotify.com/track/5ZtRzAXZG81zaFY2DRwAgk,12/27/2019,1/3/2020,Austria
156,kaleidoskop,Pizzera & Jaus,34590,https://open.spotify.com/track/2yzLtKL4lIQs53SQ1B0EhK,12/27/2019,1/3/2020,Austria
157,Désolé,Fero47,34442,https://open.spotify.com/track/5pXlCsfB8VUXAQqQCFAcB7,12/27/2019,1/3/2020,Austria
158,Be Alright,Dean Lewis,34415,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,12/27/2019,1/3/2020,Austria
159,Narcotic,Younotus,34246,https://open.spotify.com/track/7M9w4C8WenlvWfNRAulZOX,12/27/2019,1/3/2020,Austria
160,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,34214,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd,12/27/2019,1/3/2020,Austria
161,Letzte Träne,Kontra K,33729,https://open.spotify.com/track/1FuJKBi6XdFyf8Yzmck468,12/27/2019,1/3/2020,Austria
162,Neptun,KC Rebell,33710,https://open.spotify.com/track/3GmfHF5RUe6r5C9UbvIXQp,12/27/2019,1/3/2020,Austria
163,Perfekt (feat. Sofiane),RAF Camora,33703,https://open.spotify.com/track/38KR9aB0bPkjM4gKhKr7tr,12/27/2019,1/3/2020,Austria
164,Nummer,Ufo361,33657,https://open.spotify.com/track/4kna7DSzKjH1Be7Y3XYxYL,12/27/2019,1/3/2020,Austria
165,rockstar (feat. 21 Savage),Post Malone,33656,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,12/27/2019,1/3/2020,Austria
166,Rolex,Capital Bra,33430,https://open.spotify.com/track/38lQ7lYhN3eSWepnZHaiBF,12/27/2019,1/3/2020,Austria
167,Bohemian Rhapsody - Remastered 2011,Queen,33414,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,12/27/2019,1/3/2020,Austria
168,MONEYHONEYDRIP,Jamule,33120,https://open.spotify.com/track/7uj8AUQSUg8ZAzabYLwt8f,12/27/2019,1/3/2020,Austria
169,Casanova,Summer Cem,32500,https://open.spotify.com/track/0jB0RNZIfaihaDKNmdrI40,12/27/2019,1/3/2020,Austria
170,Heartless,The Weeknd,32347,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU,12/27/2019,1/3/2020,Austria
171,July,Noah Cyrus,32269,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr,12/27/2019,1/3/2020,Austria
172,Wow.,Post Malone,32187,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,12/27/2019,1/3/2020,Austria
173,Vintage,RIN,32182,https://open.spotify.com/track/2DGaC5ET92bgg0fMunJKIF,12/27/2019,1/3/2020,Austria
174,Was du Liebe nennst,Bausa,31967,https://open.spotify.com/track/2hIY4sjfMeKwXXh2LvhrMo,12/27/2019,1/3/2020,Austria
175,Berlin lebt wie nie zuvor,Capital Bra,31803,https://open.spotify.com/track/2pfio0uHpT4USTPBNeTIWo,12/27/2019,1/3/2020,Austria
176,Don't Stop Believin',Journey,31693,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue,12/27/2019,1/3/2020,Austria
177,One to Make Her Happy,Pulsedriver,31690,https://open.spotify.com/track/4p4EJiDJtvf9MFFk6zEQad,12/27/2019,1/3/2020,Austria
178,1000 Hits,Jamule,31672,https://open.spotify.com/track/22XKrkW2HeaLlxNDQs14iG,12/27/2019,1/3/2020,Austria
179,Gib Ihm,SHIRIN DAVID,31419,https://open.spotify.com/track/1rD0dknJwavElUpZ3AUyiO,12/27/2019,1/3/2020,Austria
180,Legends,Juice WRLD,31312,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa,12/27/2019,1/3/2020,Austria
181,Brot nach Hause,Apache 207,31289,https://open.spotify.com/track/5e0bzcsI1khimLSJhddHdS,12/27/2019,1/3/2020,Austria
182,cOcO MAmA,Dardan,31260,https://open.spotify.com/track/3rn5zo49rHQdIR4G8wvXNb,12/27/2019,1/3/2020,Austria
183,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,31243,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR,12/27/2019,1/3/2020,Austria
184,Wolke 10,MERO,31201,https://open.spotify.com/track/200cTjC6si5Xz9af2QeHi2,12/27/2019,1/3/2020,Austria
185,Fendi Drip,Luciano,31087,https://open.spotify.com/track/1e9QSdX5uLUw6vbrkZJyXi,12/27/2019,1/3/2020,Austria
186,SAD!,XXXTENTACION,30927,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,12/27/2019,1/3/2020,Austria
187,Ransom,Lil Tecca,30830,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,12/27/2019,1/3/2020,Austria
188,Let Me Down Slowly,Alec Benjamin,30807,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,12/27/2019,1/3/2020,Austria
189,Schmeckt (feat. LX),Hemso,30726,https://open.spotify.com/track/0FIcehhFxx18pBlc1wodFB,12/27/2019,1/3/2020,Austria
190,Close Your Eyes,Felix Jaehn,30715,https://open.spotify.com/track/7N06jo3EnV792VFaG8vuW6,12/27/2019,1/3/2020,Austria
191,Viva la Dealer,SDP,30628,https://open.spotify.com/track/2vuFdbSOLje3khV4rLSEpm,12/27/2019,1/3/2020,Austria
192,gENAuSo,Dardan,30523,https://open.spotify.com/track/5nmVf5dSgH4A25qsev28Mi,12/27/2019,1/3/2020,Austria
