,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,,
Position,Track Name,Artist,Streams,URL,Week Beginning,Week Ending,Country
97,Mis Sentimientos,Los Ángeles Azules,33299,https://open.spotify.com/track/2LyHAsMcpW0Dm17rWYa79p,1/17/2020,1/24/2020,Costa Rica
98,Believer,Imagine Dragons,33239,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,1/17/2020,1/24/2020,Costa Rica
99,Imaginate,Rich Music LTD,32488,https://open.spotify.com/track/29ShXDWDedEwZkYc8Du08N,1/17/2020,1/24/2020,Costa Rica
100,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,32260,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,1/17/2020,1/24/2020,Costa Rica
101,Rare,Selena Gomez,31883,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19,1/17/2020,1/24/2020,Costa Rica
102,Qué Hay de Malo - Reggae Version,Farruko,31626,https://open.spotify.com/track/1clTca5X3tpBjNgfpsd3wu,1/17/2020,1/24/2020,Costa Rica
103,HIGHEST IN THE ROOM,Travis Scott,31252,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,1/17/2020,1/24/2020,Costa Rica
104,La Forma en Que Me Miras,Super Yei,31173,https://open.spotify.com/track/6t94PGXYAuo9GbJEnMpPcW,1/17/2020,1/24/2020,Costa Rica
105,Shape of You,Ed Sheeran,31049,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,1/17/2020,1/24/2020,Costa Rica
106,HP,Maluma,30656,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3,1/17/2020,1/24/2020,Costa Rica
107,Si Se Da,Myke Towers,30636,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ,1/17/2020,1/24/2020,Costa Rica
108,Coronao Now,El Alfa,30606,https://open.spotify.com/track/7FbKipScVxkjQxQXwTd0gL,1/17/2020,1/24/2020,Costa Rica
109,MIA (feat. Drake),Bad Bunny,30536,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,1/17/2020,1/24/2020,Costa Rica
110,Mi Niña Mujer,Los Ángeles Azules,30326,https://open.spotify.com/track/2WPxFf05MYsEHQCxonA1vS,1/17/2020,1/24/2020,Costa Rica
111,Ocean,KAROL G,30023,https://open.spotify.com/track/6qoIFQfdmaQF9A1gb67tR7,1/17/2020,1/24/2020,Costa Rica
112,Bellacoso,Residente,29919,https://open.spotify.com/track/1kMUGCt7XLDc5Q64Vl0H8S,1/17/2020,1/24/2020,Costa Rica
113,Te Robaré,Nicky Jam,29911,https://open.spotify.com/track/4PJ3umtW1aWdfh5EITHc6T,1/17/2020,1/24/2020,Costa Rica
114,Acaríñame,Los Ángeles Azules,29881,https://open.spotify.com/track/0sFhwFz3vIDoRxnx6eLYdw,1/17/2020,1/24/2020,Costa Rica
115,Probablemente,Christian Nodal,29660,https://open.spotify.com/track/4prmUBle7TtAeeUgCnsc3Z,1/17/2020,1/24/2020,Costa Rica
116,Bonita,Juanes,29658,https://open.spotify.com/track/3ewwb5s3WHYqEdkBnwKlTS,1/17/2020,1/24/2020,Costa Rica
117,El Listón De Tu Pelo,Los Ángeles Azules,29579,https://open.spotify.com/track/5hrxAFrYbNTLjAYSrmbpgr,1/17/2020,1/24/2020,Costa Rica
118,La Boca - Remix,Mau y Ricky,29393,https://open.spotify.com/track/2EEmzqzM70CybVspgM7YRT,1/17/2020,1/24/2020,Costa Rica
119,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,29371,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G,1/17/2020,1/24/2020,Costa Rica
120,Detente,Mike Bahía,29108,https://open.spotify.com/track/0x1k6gSTSxaLxe0F2IThaX,1/17/2020,1/24/2020,Costa Rica
121,Tanto,Jesse & Joy,29013,https://open.spotify.com/track/3bCuNSiaBHqxdevMYEnGpe,1/17/2020,1/24/2020,Costa Rica
122,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,28896,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn,1/17/2020,1/24/2020,Costa Rica
123,I'm Not The Only One,Sam Smith,28780,https://open.spotify.com/track/7795WJLVKJoAyVoOtCWqXN,1/17/2020,1/24/2020,Costa Rica
124,Sola,Manuel Turizo,28668,https://open.spotify.com/track/0KHhNlHN5lWn7q332PiPys,1/17/2020,1/24/2020,Costa Rica
125,Qué Pena,Maluma,28543,https://open.spotify.com/track/5099x34vBakWpGkHourFxP,1/17/2020,1/24/2020,Costa Rica
126,No Idea,Don Toliver,28519,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,1/17/2020,1/24/2020,Costa Rica
127,Runaway,Sebastian Yatra,28387,https://open.spotify.com/track/7BuSE9uTIw931wtZYzvZcQ,1/17/2020,1/24/2020,Costa Rica
128,Old Town Road - Remix,Lil Nas X,28235,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,1/17/2020,1/24/2020,Costa Rica
129,Dancing With A Stranger (with Normani),Sam Smith,28222,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,1/17/2020,1/24/2020,Costa Rica
130,Amigos Con Derechos,Reik,28171,https://open.spotify.com/track/4yVO0wOhXsZC1RuPgHP524,1/17/2020,1/24/2020,Costa Rica
131,Puntos Suspensivos,Piso 21,28094,https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv,1/17/2020,1/24/2020,Costa Rica
132,¿Qué Ha Pasao'?,Abraham Mateo,28069,https://open.spotify.com/track/2zkVH2daHyjS51g7PRJFDn,1/17/2020,1/24/2020,Costa Rica
133,Caballero,Alejandro Fernández,27575,https://open.spotify.com/track/5DL6BDuqhnQw8HfIvUYkm9,1/17/2020,1/24/2020,Costa Rica
134,Aleluya,Reik,27568,https://open.spotify.com/track/23CsjGOYDQiJpX44BSn9TM,1/17/2020,1/24/2020,Costa Rica
135,Una Vida Para Recordar,Piso 21,27449,https://open.spotify.com/track/7pxL0DzPpCjjcdfQccvnus,1/17/2020,1/24/2020,Costa Rica
136,Me Dediqué a Perderte,Alejandro Fernández,27373,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr,1/17/2020,1/24/2020,Costa Rica
137,Por Eso Vine,Paulo Londra,27245,https://open.spotify.com/track/5qN1G8fSHq4Sv5FRoOkNGu,1/17/2020,1/24/2020,Costa Rica
138,I Don't Care (with Justin Bieber),Ed Sheeran,27138,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,1/17/2020,1/24/2020,Costa Rica
139,Bohemian Rhapsody - Remastered 2011,Queen,27097,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,1/17/2020,1/24/2020,Costa Rica
140,Someone You Loved,Lewis Capaldi,27034,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,1/17/2020,1/24/2020,Costa Rica
141,Too Good At Goodbyes,Sam Smith,26904,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,1/17/2020,1/24/2020,Costa Rica
142,Presiento,Morat,26877,https://open.spotify.com/track/2V4hc5gplg7EXlrRUvD4rp,1/17/2020,1/24/2020,Costa Rica
143,My Oh My (feat. DaBaby),Camila Cabello,26869,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,1/17/2020,1/24/2020,Costa Rica
144,Watermelon Sugar,Harry Styles,26663,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,1/17/2020,1/24/2020,Costa Rica
145,Ilegal,Cultura Profética,26645,https://open.spotify.com/track/6chMn4cXB2AkcDMjcsVixg,1/17/2020,1/24/2020,Costa Rica
146,Velitas,Darell,26560,https://open.spotify.com/track/7q3NthaBqFI6s0WnAlnIvq,1/17/2020,1/24/2020,Costa Rica
147,CANGURO,WOS,26500,https://open.spotify.com/track/2UAWYufVaO3EnUUNzl0ppO,1/17/2020,1/24/2020,Costa Rica
148,Besos En Guerra,Morat,26418,https://open.spotify.com/track/1mlGScrDQqHqmhdIqE8MmA,1/17/2020,1/24/2020,Costa Rica
149,Baila Baila Baila - Remix,Ozuna,26374,https://open.spotify.com/track/7mWFF4gPADjTQjC97CgFVt,1/17/2020,1/24/2020,Costa Rica
150,Cuando Te Besé,Becky G,26302,https://open.spotify.com/track/74wEiOpnvCe1tCTWKGSYta,1/17/2020,1/24/2020,Costa Rica
151,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,26272,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,1/17/2020,1/24/2020,Costa Rica
152,Porno,Rich Music LTD,26248,https://open.spotify.com/track/34ZngZgo8xicbt1EE8Ob8Z,1/17/2020,1/24/2020,Costa Rica
153,Stay With Me,Sam Smith,25998,https://open.spotify.com/track/5Nm9ERjJZ5oyfXZTECKmRt,1/17/2020,1/24/2020,Costa Rica
154,Vaina Loca,Ozuna,25920,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA,1/17/2020,1/24/2020,Costa Rica
155,Cuando Nadie Ve,Morat,25831,https://open.spotify.com/track/71iAechwVKGu26pahzFL0k,1/17/2020,1/24/2020,Costa Rica
156,Ya No Tiene Novio,Sebastian Yatra,25712,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu,1/17/2020,1/24/2020,Costa Rica
157,Destino,Greeicy,25582,https://open.spotify.com/track/041Kcvnw8nOdq8xiRibPTG,1/17/2020,1/24/2020,Costa Rica
158,Tequila,Juanes,25557,https://open.spotify.com/track/02lGHA7bFFplYLihnUWTx8,1/17/2020,1/24/2020,Costa Rica
159,Te Esperaba,Carlos Rivera,25502,https://open.spotify.com/track/22t10FTx8y3pC5fjLuKJ8K,1/17/2020,1/24/2020,Costa Rica
160,No Se Me Quita (feat. Ricky Martin),Maluma,25392,https://open.spotify.com/track/1GBLO0NFODuL31A5fgw0uR,1/17/2020,1/24/2020,Costa Rica
161,Ni Gucci Ni Prada,Kenny Man,25305,https://open.spotify.com/track/32lexhcz93AinKK0qLTZaZ,1/17/2020,1/24/2020,Costa Rica
162,Happier,Marshmello,25254,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,1/17/2020,1/24/2020,Costa Rica
163,La player (Bandolera),Zion & Lennox,25212,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP,1/17/2020,1/24/2020,Costa Rica
164,La Cartera,Farruko,25201,https://open.spotify.com/track/1g2Z2lOrwayOzDqOc8EfbR,1/17/2020,1/24/2020,Costa Rica
165,Sweet Child O' Mine,Guns N' Roses,25050,https://open.spotify.com/track/7o2CTH4ctstm8TNelqjb51,1/17/2020,1/24/2020,Costa Rica
166,Sígueme - Remix,Feid,24959,https://open.spotify.com/track/7IpRYJ71dk98P0SmgnNLYh,1/17/2020,1/24/2020,Costa Rica
167,Enamórate De Alguien Más,Morat,24895,https://open.spotify.com/track/1fXKStjVOTmBEwjAnFSNkc,1/17/2020,1/24/2020,Costa Rica
168,You should be sad,Halsey,24862,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,1/17/2020,1/24/2020,Costa Rica
169,Goteo,Duki,24816,https://open.spotify.com/track/57kdZIOAaolxAjB67d2yU3,1/17/2020,1/24/2020,Costa Rica
170,7 rings,Ariana Grande,24711,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1/17/2020,1/24/2020,Costa Rica
171,Ya Me Enteré,Reik,24708,https://open.spotify.com/track/0lPXFrKyl8HkdQ2E6NmNja,1/17/2020,1/24/2020,Costa Rica
172,Cristina (feat. Shelow Shaq),Maffio,24631,https://open.spotify.com/track/2egI1hFZDAYrkCgtepoore,1/17/2020,1/24/2020,Costa Rica
173,Fantasias - Unplugged,Rauw Alejandro,24590,https://open.spotify.com/track/6qqd7DGn2VXzxsR4k3Ycun,1/17/2020,1/24/2020,Costa Rica
174,Every Breath You Take,The Police,24381,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1,1/17/2020,1/24/2020,Costa Rica
175,What A Man Gotta Do,Jonas Brothers,24112,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd,1/17/2020,1/24/2020,Costa Rica
176,"Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) - REMIX",DJ Snake,24025,https://open.spotify.com/track/5QXQy0f2q8wJNpPwJtjifx,1/17/2020,1/24/2020,Costa Rica
177,Perfect,Ed Sheeran,23921,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,1/17/2020,1/24/2020,Costa Rica
178,Amanece,Anuel AA,23782,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,1/17/2020,1/24/2020,Costa Rica
179,Otra vez (feat. J Balvin),Zion & Lennox,23671,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,1/17/2020,1/24/2020,Costa Rica
180,Mala Fama,Danna Paola,23605,https://open.spotify.com/track/2LVWDR1oEthhLIOtT4hHih,1/17/2020,1/24/2020,Costa Rica
181,Circles,Mac Miller,23559,https://open.spotify.com/track/4jXl6VtkFFKIt3ycUQc5LT,1/17/2020,1/24/2020,Costa Rica
182,Nena Maldición (feat. Lenny Tavárez),Paulo Londra,23463,https://open.spotify.com/track/77dMSg2VHi2wwXjXNrmcrZ,1/17/2020,1/24/2020,Costa Rica
183,Caraluna,Bacilos,23277,https://open.spotify.com/track/7DhYjNLksXZhbRQeheAums,1/17/2020,1/24/2020,Costa Rica
184,Blue World,Mac Miller,23226,https://open.spotify.com/track/2hwOoMtWPtTSSn6WHV7Vp5,1/17/2020,1/24/2020,Costa Rica
185,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",DJ Snake,23181,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY,1/17/2020,1/24/2020,Costa Rica
186,Piensan,Haze,23179,https://open.spotify.com/track/0i9oiUkWOgvtnjkr0fa3XN,1/17/2020,1/24/2020,Costa Rica
187,COMO UN BEBÉ,J Balvin,23117,https://open.spotify.com/track/7knLcYCOSaURD0d7HUULFM,1/17/2020,1/24/2020,Costa Rica
188,Culpables,Manuel Turizo,22990,https://open.spotify.com/track/2zufEOvbBeIzYnRktwYk1W,1/17/2020,1/24/2020,Costa Rica
189,Another One Bites The Dust - Remastered 2011,Queen,22862,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,1/17/2020,1/24/2020,Costa Rica
190,"La Isla (with Sech & Dalex feat. Justin Quiles, La Exce, Feid, Zion)",Dímelo Flow,22585,https://open.spotify.com/track/0UfVfRSmy4xMyi67LKH5zZ,1/17/2020,1/24/2020,Costa Rica
191,Girls Like You (feat. Cardi B),Maroon 5,22563,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,1/17/2020,1/24/2020,Costa Rica
192,Te Boté - Remix,Nio Garcia,22495,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i,1/17/2020,1/24/2020,Costa Rica
193,BOP,DaBaby,22491,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,1/17/2020,1/24/2020,Costa Rica
194,rockstar (feat. 21 Savage),Post Malone,22348,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,1/17/2020,1/24/2020,Costa Rica
195,New Rules,Dua Lipa,22338,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O,1/17/2020,1/24/2020,Costa Rica
196,lovely (with Khalid),Billie Eilish,22318,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,1/17/2020,1/24/2020,Costa Rica
197,Lamento Boliviano,Los Enanitos Verdes,22302,https://open.spotify.com/track/6Pur3hWy6Nzc27ilmsp5HA,1/17/2020,1/24/2020,Costa Rica
198,No Hay Nadie Más,Sebastian Yatra,22257,https://open.spotify.com/track/3IPJg1sdqLj12kFIndaonN,1/17/2020,1/24/2020,Costa Rica
199,Oye,TINI,22245,https://open.spotify.com/track/09nSCeCs6eYfAIJVfye1CE,1/17/2020,1/24/2020,Costa Rica
200,Cristina,Sebastian Yatra,22199,https://open.spotify.com/track/703iVQrfbQsXt7Uzgy1h8k,1/17/2020,1/24/2020,Costa Rica
1,Tusa,KAROL G,454946,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,1/24/2020,1/31/2020,Costa Rica
2,Dance Monkey,Tones And I,256576,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,1/24/2020,1/31/2020,Costa Rica
3,Sigues Con El,Dímelo Flow,218442,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3,1/24/2020,1/31/2020,Costa Rica
4,Fantasias,Rauw Alejandro,207252,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy,1/24/2020,1/31/2020,Costa Rica
5,Vete,Bad Bunny,174292,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c,1/24/2020,1/31/2020,Costa Rica
6,RITMO (Bad Boys For Life),Black Eyed Peas,162691,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,1/24/2020,1/31/2020,Costa Rica
7,Hola - Remix,Dalex,162541,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt,1/24/2020,1/31/2020,Costa Rica
8,China,Anuel AA,146889,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,1/24/2020,1/31/2020,Costa Rica
9,Pa' Olvidarme De Ella,Piso 21,143578,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh,1/24/2020,1/31/2020,Costa Rica
10,LA CANCIÓN,J Balvin,133869,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,1/24/2020,1/31/2020,Costa Rica
11,Whine Up,Nicky Jam,127394,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0,1/24/2020,1/31/2020,Costa Rica
12,No Me Conoce - Remix,Jhay Cortez,126563,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,1/24/2020,1/31/2020,Costa Rica
13,Que Tire Pa Lante,Daddy Yankee,124539,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1,1/24/2020,1/31/2020,Costa Rica
14,Si Te Vas,Sech,121215,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0,1/24/2020,1/31/2020,Costa Rica
15,Bellaquita,Dalex,119164,https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ,1/24/2020,1/31/2020,Costa Rica
16,Morado,J Balvin,118098,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks,1/24/2020,1/31/2020,Costa Rica
17,Callaita,Bad Bunny,113939,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,1/24/2020,1/31/2020,Costa Rica
18,Quizas,Rich Music LTD,110428,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe,1/24/2020,1/31/2020,Costa Rica
19,Adicto (with Anuel AA & Ozuna),Tainy,106877,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq,1/24/2020,1/31/2020,Costa Rica
20,Yummy,Justin Bieber,100564,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l,1/24/2020,1/31/2020,Costa Rica
21,Indeciso,Reik,98397,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14,1/24/2020,1/31/2020,Costa Rica
22,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,98091,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6,1/24/2020,1/31/2020,Costa Rica
23,Bellaquita - Remix,Dalex,95900,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA,1/24/2020,1/31/2020,Costa Rica
24,Blanco,J Balvin,93809,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc,1/24/2020,1/31/2020,Costa Rica
25,Loco,Beéle,90797,https://open.spotify.com/track/2J9B63FawlTaPdg4eH5X03,1/24/2020,1/31/2020,Costa Rica
26,Don't Start Now,Dua Lipa,88395,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,1/24/2020,1/31/2020,Costa Rica
27,Pa Mí - Remix,Dalex,87269,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz,1/24/2020,1/31/2020,Costa Rica
28,Soltera - Remix,Lunay,86441,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z,1/24/2020,1/31/2020,Costa Rica
29,Muévelo,Nicky Jam,86004,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ,1/24/2020,1/31/2020,Costa Rica
30,Tutu,Camilo,84918,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ,1/24/2020,1/31/2020,Costa Rica
31,Cuaderno,Dalex,83089,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6,1/24/2020,1/31/2020,Costa Rica
32,Aventura,Lunay,80224,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon,1/24/2020,1/31/2020,Costa Rica
33,Amor A Primera Vista,Los Ángeles Azules,77492,https://open.spotify.com/track/1E7RHPXA9sZ30qfms18J7J,1/24/2020,1/31/2020,Costa Rica
34,"Yo x Ti, Tu x Mi",ROSALÍA,76829,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk,1/24/2020,1/31/2020,Costa Rica
35,The Box,Roddy Ricch,75385,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,1/24/2020,1/31/2020,Costa Rica
36,QUE PRETENDES,J Balvin,73231,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt,1/24/2020,1/31/2020,Costa Rica
37,Te Vi,Piso 21,71612,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,1/24/2020,1/31/2020,Costa Rica
38,11:00 PM,Maluma,71425,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d,1/24/2020,1/31/2020,Costa Rica
39,Señorita,Shawn Mendes,71226,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,1/24/2020,1/31/2020,Costa Rica
40,Otro Trago - Remix,Sech,71207,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL,1/24/2020,1/31/2020,Costa Rica
41,Que Mas Pues - Remix,Sech,70945,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD,1/24/2020,1/31/2020,Costa Rica
42,Desconocidos,Mau y Ricky,70024,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h,1/24/2020,1/31/2020,Costa Rica
43,bad guy,Billie Eilish,68440,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1/24/2020,1/31/2020,Costa Rica
44,Me Gusta,Shakira,67865,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a,1/24/2020,1/31/2020,Costa Rica
45,Con Altura,ROSALÍA,66607,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,1/24/2020,1/31/2020,Costa Rica
46,Perreo en La Luna,Rich Music LTD,66516,https://open.spotify.com/track/0RDgqtvOHLwcI6yz9bjsZV,1/24/2020,1/31/2020,Costa Rica
47,Si Se Da - Remix,Myke Towers,65762,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD,1/24/2020,1/31/2020,Costa Rica
48,No Te Contaron Mal,Christian Nodal,65094,https://open.spotify.com/track/7hbk4BaF66O09R1gq0bKwj,1/24/2020,1/31/2020,Costa Rica
49,Tal Vez,Paulo Londra,64164,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI,1/24/2020,1/31/2020,Costa Rica
50,Otro Trago,Sech,60170,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,1/24/2020,1/31/2020,Costa Rica
51,Nunca Es Suficiente,Los Ángeles Azules,56403,https://open.spotify.com/track/63USmok1OioBzKuWGW9wAg,1/24/2020,1/31/2020,Costa Rica
52,everything i wanted,Billie Eilish,56178,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,1/24/2020,1/31/2020,Costa Rica
53,Toast,Koffee,55050,https://open.spotify.com/track/7sd72KZS8D59g5NmhxyHpJ,1/24/2020,1/31/2020,Costa Rica
54,Cuerpo en Venta,Noriel,54960,https://open.spotify.com/track/2B94bbI1a4LyBpK1439oP7,1/24/2020,1/31/2020,Costa Rica
55,De Los Besos Que Te Di,Christian Nodal,54343,https://open.spotify.com/track/1qfoq1qvZT7VwDVeekCJ97,1/24/2020,1/31/2020,Costa Rica
56,Blinding Lights,The Weeknd,53223,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,1/24/2020,1/31/2020,Costa Rica
57,Verte Ir,DJ Luian,52215,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR,1/24/2020,1/31/2020,Costa Rica
58,Adan y Eva,Paulo Londra,51503,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6,1/24/2020,1/31/2020,Costa Rica
59,Infeliz,Arcangel,51341,https://open.spotify.com/track/4z6wo6PJG4Fve45OXK6D9m,1/24/2020,1/31/2020,Costa Rica
60,Ayy Macarena,Tyga,49705,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,1/24/2020,1/31/2020,Costa Rica
61,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)",Dímelo Flow,48968,https://open.spotify.com/track/684EjRHwNsZQ9hCQxL4NYL,1/24/2020,1/31/2020,Costa Rica
62,Falling,Trevor Daniel,48829,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,1/24/2020,1/31/2020,Costa Rica
63,Life Is Good (feat. Drake),Future,48234,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,1/24/2020,1/31/2020,Costa Rica
64,Girl,Myke Towers,46567,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5,1/24/2020,1/31/2020,Costa Rica
65,La Mejor Versión de Mi - Remix,Natti Natasha,46437,https://open.spotify.com/track/2dy3TKVDEbIeWxeIb8JWqZ,1/24/2020,1/31/2020,Costa Rica
66,La Boca,Mau y Ricky,46148,https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3,1/24/2020,1/31/2020,Costa Rica
67,Godzilla (feat. Juice WRLD),Eminem,45522,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,1/24/2020,1/31/2020,Costa Rica
68,Fantasía,Ozuna,45448,https://open.spotify.com/track/40rXWke6SnXiGkSmaT8ZUr,1/24/2020,1/31/2020,Costa Rica
69,ROXANNE,Arizona Zervas,43937,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,1/24/2020,1/31/2020,Costa Rica
70,Calma - Remix,Pedro Capó,43143,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,1/24/2020,1/31/2020,Costa Rica
71,Con Calma,Daddy Yankee,42335,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,1/24/2020,1/31/2020,Costa Rica
72,Circles,Post Malone,41972,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,1/24/2020,1/31/2020,Costa Rica
73,Memories,Maroon 5,41667,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,1/24/2020,1/31/2020,Costa Rica
74,Lose You To Love Me,Selena Gomez,41546,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi,1/24/2020,1/31/2020,Costa Rica
75,La Difícil,Camilo,40148,https://open.spotify.com/track/0PaNKfwdqHjmW7hVEQ0lbu,1/24/2020,1/31/2020,Costa Rica
76,Atrévete,Nicky Jam,40123,https://open.spotify.com/track/26Qhn2T88XqVinXQpmSarj,1/24/2020,1/31/2020,Costa Rica
77,Uniforme,Rich Music LTD,39483,https://open.spotify.com/track/0wMs7DPFOnToNAoecvAFQc,1/24/2020,1/31/2020,Costa Rica
