,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,,
Position,Track Name,Artist,Streams,URL,Week Beginning,Week Ending,Country
121,Ophelia,The Lumineers,48915,https://open.spotify.com/track/6ZYS6QQxTLsQ6IFXdVx1r4,12/27/2019,1/3/2020,Ireland
122,Candy,Doja Cat,48430,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be,12/27/2019,1/3/2020,Ireland
123,Must Be,J Hus,48320,https://open.spotify.com/track/2n1oPHJVMPWJkjgHwVcksY,12/27/2019,1/3/2020,Ireland
124,RITMO (Bad Boys For Life),Black Eyed Peas,48120,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,12/27/2019,1/3/2020,Ireland
125,SOS (feat. Aloe Blacc),Avicii,48108,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5,12/27/2019,1/3/2020,Ireland
126,Everywhere - 2017 Remaster,Fleetwood Mac,47961,https://open.spotify.com/track/254bXAqt3zP6P50BdQvEsq,12/27/2019,1/3/2020,Ireland
127,Last Christmas,Wham!,47934,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,12/27/2019,1/3/2020,Ireland
128,2002,Anne-Marie,47893,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,12/27/2019,1/3/2020,Ireland
129,Keisha & Becky - Remix,Russ Millions,47853,https://open.spotify.com/track/5wIjM4q7oIgiLqn8Qfoyxh,12/27/2019,1/3/2020,Ireland
130,"Down Like That (feat. Rick Ross, Lil Baby & S-X)",KSI,47214,https://open.spotify.com/track/4etKC4ngPKsQDHUMnYgV3A,12/27/2019,1/3/2020,Ireland
131,Bohemian Rhapsody - Remastered 2011,Queen,46749,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,12/27/2019,1/3/2020,Ireland
132,Money In The Grave (Drake ft. Rick Ross),Drake,46708,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,12/27/2019,1/3/2020,Ireland
133,Mad Love,Mabel,46473,https://open.spotify.com/track/0bfWT3AgM7ZTuqesJvRP6H,12/27/2019,1/3/2020,Ireland
134,Lover (Remix) [feat. Shawn Mendes],Taylor Swift,46472,https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0,12/27/2019,1/3/2020,Ireland
135,Honey,070 Shake,46436,https://open.spotify.com/track/0PoMoPqIJxe6H0rDMnpGP8,12/27/2019,1/3/2020,Ireland
136,Take Me Back to London (feat. Stormzy),Ed Sheeran,46306,https://open.spotify.com/track/1AI7UPw3fgwAFkvAlZWhE0,12/27/2019,1/3/2020,Ireland
137,Had Enough (feat. Quavo & Offset),Don Toliver,45982,https://open.spotify.com/track/2jrAaawDRCn1JjeouxAyDN,12/27/2019,1/3/2020,Ireland
138,Castles,Freya Ridings,45780,https://open.spotify.com/track/5tZWtGT65sMrDVPB5H444n,12/27/2019,1/3/2020,Ireland
